,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,13.18,2402,557,756,2680,2680,10259.0,98.38766675889336,22.512205497741586
1,51.586,2017,498,300,2295,2295,10259.0,98.38724443661872,22.508871047971944
2,0.0,1992,485,683,2270,2270,10259.0,98.39353166367749,22.508871047971944
3,0.0,1992,485,683,2270,2270,10259.0,98.39457953485397,22.508871047971944
4,16.074,2048,1163,1087,2326,2326,10259.0,98.38478119345757,22.50803744030988
5,92.3,2021,502,304,2299,2299,10259.0,98.38687692798221,22.50803744030988
6,72.158,1941,422,224,2219,2219,10259.0,98.38792479524454,22.508037440309877
7,44.781,1842,323,125,2120,2120,10259.0,98.38897266250686,22.50803744030988
8,124.097,1844,0,198,2123,2123,10259.0,98.3900205297692,22.508037440309877
9,147.328,1844,0,198,2123,2123,10259.0,98.39106839703155,22.50803744030988
10,0.0,1992,485,683,2270,2270,10259.0,98.3931641315562,22.50803744030988
11,0.0,1992,485,683,2270,2270,10259.0,98.39421199881853,22.508037440309877
12,58.157,2048,1163,1087,2326,2326,10259.0,98.38441371010433,22.507203834559782
13,0.0,2048,1163,1087,2326,2326,10259.0,98.38546157345272,22.507203834559782
14,120.929,1842,323,125,2120,2120,10259.0,98.38755730014942,22.507203834559782
15,98.91,1842,323,125,2120,2120,10259.0,98.38860516349781,22.507203834559785
16,49.318,1717,198,0,1995,1995,10259.0,98.38965302684616,22.50720383455978
17,108.296,1744,99,298,2023,2023,10259.0,98.39070089019455,22.507203834559782
18,18.304,1725,218,417,2004,2004,10259.0,98.3917487535429,22.507203834559782
19,152.882,1738,474,276,2016,2016,10259.0,98.38823768194388,22.506370230721558
20,132.545,1717,198,0,1995,1995,10259.0,98.38928554137851,22.50637023072156
21,129.103,1744,99,298,2023,2023,10259.0,98.39033340081308,22.506370230721558
22,4.537,1647,151,465,1925,1925,10259.0,98.3913812602477,22.50637023072156
23,0.0,1647,151,465,1925,1925,10259.0,98.39242911968229,22.50637023072156
24,58.783,1783,898,823,2061,2061,10259.0,98.38367879576059,22.50553662879513
25,40.675,1722,837,762,2000,2000,10259.0,98.38472665128158,22.50553662879513
26,86.238,1714,829,636,1992,1992,10259.0,98.38577450680259,22.505536628795127
27,79.589,1738,474,276,2016,2016,10259.0,98.38787021784461,22.505536628795127
28,161.134,1738,474,276,2016,2016,10259.0,98.38891807336564,22.50553662879513
29,98.636,1560,130,183,1839,1839,10259.0,98.38996592888664,22.50553662879513
30,41.105,1499,0,313,1778,1778,10259.0,98.39101378440766,22.505536628795127
31,10.442,1499,0,313,1778,1778,10259.0,98.39206163992867,22.505536628795127
32,76.773,1710,933,954,1988,1988,10259.0,98.38331136476897,22.504703028780412
33,91.322,1722,837,762,2000,2000,10259.0,98.38435921637662,22.504703028780412
34,74.74,1610,726,739,1889,1889,10259.0,98.38540706798426,22.504703028780412
35,50.218,1514,377,436,1793,1793,10259.0,98.38855062280707,22.504703028780412
36,119.169,1547,143,169,1825,1825,10259.0,98.38959847441468,22.504703028780416
37,99.301,1371,128,442,1650,1650,10259.0,98.39064632602232,22.504703028780416
38,27.495,1371,128,442,1650,1650,10259.0,98.39169417762993,22.50470302878042
39,50.961,1715,888,910,1993,1993,10259.0,98.38294395123027,22.503869430677312
40,111.66,1518,904,962,1796,1796,10259.0,98.3839917989247,22.503869430677316
41,128.164,1542,715,774,1820,1820,10259.0,98.3850396466191,22.503869430677316
42,125.857,1462,558,617,1740,1740,10259.0,98.38608749431349,22.503869430677316
43,123.667,1462,558,617,1740,1740,10259.0,98.3871353420079,22.503869430677316
44,40.557,1514,377,436,1793,1793,10259.0,98.3881831897023,22.503869430677316
45,129.494,1397,260,319,1676,1676,10259.0,98.3892310373967,22.503869430677316
46,128.008,1352,147,432,1631,1631,10259.0,98.39027888509109,22.503869430677316
47,71.806,1371,128,442,1650,1650,10259.0,98.3913267327855,22.503869430677312
48,29.059,1518,904,962,1796,1796,10259.0,98.38362439892529,22.50303583448575
49,61.325,1436,822,880,1714,1714,10259.0,98.38467224270666,22.50303583448575
50,94.725,1351,669,728,1629,1629,10259.0,98.38676793026941,22.50303583448575
51,83.109,1300,607,666,1578,1578,10259.0,98.38781577405076,22.50303583448575
52,25.891,1237,488,546,1516,1516,10259.0,98.38886361783217,22.50303583448575
53,126.952,1194,305,560,1472,1472,10259.0,98.38991146161354,22.503035834485747
54,158.201,1194,305,560,1472,1472,10259.0,98.3909593053949,22.50303583448575
55,39.032,1569,1041,1100,1847,1847,10259.0,98.38325701637785,22.50220224020563
56,60.621,1533,957,1016,1811,1811,10259.0,98.38430485624637,22.50220224020563
57,130.941,1240,780,839,1518,1518,10259.0,98.38640053598343,22.50220224020563
58,183.935,1218,689,748,1497,1497,10259.0,98.38744837585195,22.50220224020563
59,87.059,1237,488,546,1516,1516,10259.0,98.38849621572048,22.502202240205623
60,117.331,1172,403,552,1451,1451,10259.0,98.38954405558901,22.50220224020563
61,166.727,1207,380,626,1485,1485,10259.0,98.39059189545755,22.50220224020563
