,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,151.602,972,1254,1142,929,722,1726,1567.0,-7.350687883422316,6.751517691915398
1,143.451,897,1179,1067,854,647,1651,1567.0,-7.349685812959032,6.751517691915397
2,148.335,868,1150,1015,814,619,1599,1567.0,-7.348683742495747,6.751517691915397
3,56.577,738,1082,881,680,551,1465,1567.0,-7.347681672032463,6.751517691915397
4,106.951,630,1100,773,572,510,1357,1567.0,-7.346679601569179,6.751517691915396
5,127.628,484,406,1508,1095,888,2092,1567.0,-7.357694769565801,6.750706765679155
6,53.7,392,314,1416,1002,795,2000,1567.0,-7.356692700138554,6.750706765679153
7,113.664,972,1254,1142,929,722,1726,1567.0,-7.350680283575068,6.750706765679154
8,116.001,897,1179,1067,854,647,1651,1567.0,-7.349678214147821,6.750706765679154
9,95.025,786,1068,933,732,536,1517,1567.0,-7.3486761447205735,6.750706765679154
10,98.261,716,1036,859,658,505,1443,1567.0,-7.347674075293324,6.750706765679153
11,165.656,630,1100,773,572,510,1357,1567.0,-7.346672005866078,6.750706765679153
12,122.744,592,973,735,592,638,1298,1567.0,-7.3456699364388305,6.750706765679153
13,66.077,592,973,735,592,638,1298,1567.0,-7.344667867011582,6.750706765679155
14,168.233,643,260,1871,1724,1735,643,1567.0,-7.333645103311859,6.750706765679154
15,56.757,741,664,1765,1352,1145,2349,1567.0,-7.3596913001846875,6.749895839963121
16,127.239,741,664,1765,1352,1145,2349,1567.0,-7.358689231793347,6.749895839963119
17,82.229,600,522,1624,1210,1003,2208,1567.0,-7.35768716340201,6.749895839963119
18,59.544,509,431,1533,1119,913,2117,1567.0,-7.356685095010669,6.749895839963119
19,109.498,170,22,1194,781,574,1778,1567.0,-7.355683026619333,6.749895839963121
20,97.302,182,11,1206,792,585,1789,1567.0,-7.354680958227996,6.74989583996312
21,143.661,813,1095,983,770,564,1567,1567.0,-7.350672684662642,6.749895839963121
22,150.793,813,1095,983,770,564,1567,1567.0,-7.349670616271303,6.749895839963119
23,130.565,664,946,812,611,415,1396,1567.0,-7.3486685478799645,6.749895839963119
24,146.118,625,907,773,572,376,1357,1567.0,-7.347666479488626,6.74989583996312
25,161.431,548,1018,690,489,427,1274,1567.0,-7.346664411097287,6.74989583996312
26,144.11,508,888,651,508,557,1213,1567.0,-7.34566234270595,6.749895839963121
27,147.077,554,770,567,490,538,1095,1567.0,-7.344660274314611,6.749895839963121
28,28.918,554,770,567,490,538,1095,1567.0,-7.343658205923272,6.74989583996312
29,118.039,684,0,1681,1534,1545,684,1567.0,-7.335641658792566,6.749895839963121
30,113.544,667,17,1664,1516,1528,667,1567.0,-7.334639590401227,6.74989583996312
31,142.432,534,150,1762,1614,1626,534,1567.0,-7.333637522009889,6.74989583996312
32,130.925,656,272,1884,1736,1747,656,1567.0,-7.3326354536185505,6.749895839963121
33,107.101,809,731,1833,1419,1213,2417,1567.0,-7.359683692885035,6.749084914767234
34,161.581,617,539,1641,1227,1020,2224,1567.0,-7.357679558173922,6.749084914767233
35,72.909,509,431,1533,1119,913,2117,1567.0,-7.356677490818366,6.7490849147672325
36,98.71,170,22,1194,781,574,1778,1567.0,-7.355675423462811,6.749084914767234
37,87.833,135,57,1159,745,539,1743,1567.0,-7.354673356107253,6.749084914767233
38,152.8,0,193,1024,610,403,1607,1567.0,-7.3536712887516975,6.7490849147672325
