,POP_2015,active_living,education,mobility,ID_HDC_G0,lng,lat
397,141.224,3055,604,720,12362.0,119.71786504745262,30.231584827722347
398,85.763,3062,607,713,12362.0,119.71895737868931,30.231584827722347
399,132.847,3314,302,676,12362.0,119.72114204116275,30.231584827722344
400,57.855,3910,673,585,12362.0,119.7233267036362,30.231584827722347
401,131.296,3910,673,585,12362.0,119.72441903487291,30.23158482772235
402,131.024,3845,405,317,12362.0,119.72551136610963,30.231584827722347
403,99.662,3875,375,287,12362.0,119.72660369734636,30.231584827722354
404,59.134,3905,345,257,12362.0,119.72769602858307,30.231584827722344
405,82.472,2569,774,1659,12362.0,119.68226326821626,30.23072978052671
406,43.466,2351,556,1449,12362.0,119.6844479188762,30.230729780526715
407,103.144,2334,538,1439,12362.0,119.6855402442062,30.23072978052671
408,103.851,1655,157,1134,12362.0,119.68881722019617,30.23072978052671
409,107.55,1655,157,1134,12362.0,119.68990954552615,30.230729780526712
410,112.637,1803,0,991,12362.0,119.69100187085614,30.230729780526712
411,85.437,1717,1472,128,12362.0,119.70083279882606,30.230729780526712
412,86.213,5000,5000,3,12362.0,119.70192512415605,30.230729780526712
413,114.486,2381,1361,615,12362.0,119.707386750806,30.23072978052671
414,111.766,2597,1144,399,12362.0,119.70847907613596,30.230729780526715
415,96.316,2597,1144,399,12362.0,119.70957140146596,30.23072978052671
416,94.195,2680,871,126,12362.0,119.71175605212593,30.23072978052671
417,131.215,2813,992,7,12362.0,119.71284837745591,30.230729780526712
418,118.43,3014,817,424,12362.0,119.71394070278593,30.230729780526715
419,127.352,3089,738,507,12362.0,119.7150330281159,30.230729780526712
420,109.128,3271,808,525,12362.0,119.7161253534459,30.230729780526712
421,80.323,3271,808,525,12362.0,119.71721767877588,30.230729780526712
422,107.251,3084,621,722,12362.0,119.71831000410587,30.230729780526712
423,143.183,3551,549,790,12362.0,119.72158698009586,30.23072978052671
424,104.721,3500,489,729,12362.0,119.72267930542583,30.230729780526712
425,33.484,3905,345,257,12362.0,119.7259562814158,30.23072978052671
426,40.257,1803,4,988,12362.0,119.69035467207124,30.22987473614328
427,99.825,2005,1184,416,12362.0,119.69800090803584,30.22987473614328
428,117.533,2005,1184,416,12362.0,119.69909322745934,30.229874736143273
429,77.417,3422,3210,0,12362.0,119.70127786630636,30.229874736143273
430,65.915,1845,1420,0,12362.0,119.7023701857299,30.229874736143273
431,70.993,2131,1570,285,12362.0,119.70346250515344,30.229874736143277
432,93.732,2159,1630,346,12362.0,119.70455482457693,30.229874736143273
433,99.173,2381,1361,615,12362.0,119.70673946342393,30.229874736143273
434,127.923,2381,1361,615,12362.0,119.70783178284748,30.229874736143273
435,109.264,2810,995,3,12362.0,119.71220106054155,30.229874736143277
436,118.566,2921,915,368,12362.0,119.71329337996507,30.229874736143277
437,76.569,3129,908,334,12362.0,119.71438569938859,30.22987473614328
438,94.712,3129,908,334,12362.0,119.71547801881209,30.229874736143277
439,118.648,3271,808,525,12362.0,119.71657033823563,30.229874736143273
440,146.256,3276,814,910,12362.0,119.71875497708263,30.22987473614328
441,138.586,3276,814,910,12362.0,119.71984729650616,30.229874736143277
442,136.682,3551,549,790,12362.0,119.72093961592968,30.229874736143273
443,101.104,3639,628,735,12362.0,119.72203193535319,30.22987473614328
444,102.545,3595,583,691,12362.0,119.72312425477669,30.229874736143277
445,41.97,3057,1281,1206,12362.0,119.68424593382895,30.229019694571935
446,80.676,3027,1252,1186,12362.0,119.68533824734622,30.22901969457194
447,125.339,1976,1290,130,12362.0,119.70063063658844,30.22901969457194
448,38.719,1958,1333,112,12362.0,119.70172295010575,30.22901969457194
449,97.649,2044,1483,198,12362.0,119.70281526362302,30.229019694571935
450,112.555,2131,1570,285,12362.0,119.70390757714034,30.229019694571935
451,147.997,2159,1630,346,12362.0,119.70499989065763,30.229019694571935
452,117.397,2496,1476,682,12362.0,119.70718451769224,30.22901969457194
453,85.328,2496,1476,682,12362.0,119.70827683120955,30.229019694571946
454,108.176,2880,1351,353,12362.0,119.71046145824415,30.229019694571942
455,83.07,2952,1144,146,12362.0,119.71155377176143,30.22901969457194
456,52.415,2925,1110,118,12362.0,119.71264608527875,30.22901969457194
457,130.48,3467,1004,697,12362.0,119.71701533934794,30.22901969457194
458,131.187,3276,814,910,12362.0,119.71810765286523,30.229019694571935
459,145.495,3276,814,910,12362.0,119.71919996638252,30.22901969457194
460,154.471,3374,912,999,12362.0,119.72029227989985,30.22901969457194
461,130.725,3639,628,735,12362.0,119.72138459341714,30.229019694571942
462,108.774,3639,628,735,12362.0,119.72247690693445,30.22901969457194
463,3.726,3057,1281,1206,12362.0,119.68359882083097,30.22816465581259
464,55.706,3027,1252,1186,12362.0,119.68469112844231,30.22816465581259
465,74.529,2286,903,444,12362.0,119.69670651216704,30.22816465581259
466,98.683,2286,903,444,12362.0,119.69779881977837,30.228164655812595
467,89.788,2145,1121,299,12362.0,119.69889112738971,30.22816465581259
468,99.417,2145,1121,299,12362.0,119.69998343500106,30.22816465581259
469,113.942,1976,1290,130,12362.0,119.70107574261242,30.22816465581259
470,122.918,1939,1377,93,12362.0,119.70216805022375,30.228164655812595
471,131.623,2275,1713,429,12362.0,119.70435266544645,30.22816465581259
472,108.121,2698,1563,565,12362.0,119.70762958828047,30.228164655812595
473,94.032,2660,1524,527,12362.0,119.7087218958918,30.22816465581259
474,97.785,2857,1341,343,12362.0,119.70981420350314,30.228164655812595
475,130.426,2880,1351,353,12362.0,119.71090651111447,30.22816465581259
476,131.269,3131,1310,324,12362.0,119.71309112633718,30.22816465581259
477,155.504,3131,1310,324,12362.0,119.71418343394849,30.22816465581259
478,141.007,3467,1004,697,12362.0,119.7163680491712,30.228164655812595
479,112.909,3560,1097,770,12362.0,119.71746035678252,30.22816465581259
480,135.24,3374,912,999,12362.0,119.71855266439385,30.22816465581259
481,124.061,3374,912,999,12362.0,119.71964497200521,30.22816465581259
482,60.385,2463,726,621,12362.0,119.69496705472058,30.227309619865114
483,70.531,2463,726,621,12362.0,119.69605935642623,30.227309619865117
484,67.267,2286,903,444,12362.0,119.69715165813186,30.227309619865114
485,115.683,2105,1537,259,12362.0,119.70152086495442,30.227309619865114
486,116.989,2105,1537,259,12362.0,119.70261316666006,30.227309619865117
487,144.461,2470,1846,624,12362.0,119.70479777007134,30.227309619865117
488,124.877,2550,1786,704,12362.0,119.70589007177698,30.227309619865114
489,103.96,2703,1567,570,12362.0,119.70698237348263,30.227309619865114
490,115.357,2664,1528,531,12362.0,119.70807467518826,30.227309619865117
491,141.714,3125,1316,319,12362.0,119.71244388201082,30.22730961986512
492,113.942,3128,1313,321,12362.0,119.71353618371646,30.22730961986511
493,170.546,3222,1401,416,12362.0,119.71462848542211,30.22730961986512
494,102.056,3560,1097,770,12362.0,119.71681308883336,30.227309619865114
495,91.992,2849,1053,979,12362.0,119.68339697501082,30.226454586729407
496,49.26,2833,1038,967,12362.0,119.684489270811,30.226454586729403
497,93.814,2263,462,528,12362.0,119.69213534141235,30.226454586729403
498,49.858,2262,458,532,12362.0,119.69322763721252,30.226454586729403
499,97.894,2462,1079,269,12362.0,119.69759682041332,30.226454586729403
500,125.013,2462,1079,269,12362.0,119.6986891162135,30.226454586729403
501,132.139,2596,1501,327,12362.0,119.69978141201372,30.226454586729403
502,143.156,2596,1501,327,12362.0,119.7008737078139,30.226454586729403
503,57.039,2257,1689,411,12362.0,119.70305829941427,30.226454586729407
504,89.136,2470,1846,624,12362.0,119.70415059521446,30.226454586729403
505,119.79,2484,1853,638,12362.0,119.70524289101466,30.226454586729403
506,120.117,2870,1734,737,12362.0,119.70851977841524,30.226454586729407
507,143.89,2870,1734,737,12362.0,119.70961207421543,30.226454586729403
508,142.258,3015,1630,633,12362.0,119.7107043700156,30.226454586729407
509,112.174,3218,1408,411,12362.0,119.71288896161603,30.226454586729407
510,131.541,3220,1405,413,12362.0,119.71398125741618,30.226454586729407
511,68.001,3670,1207,1256,12362.0,119.72053503221737,30.226454586729403
512,86.552,3846,1384,1432,12362.0,119.72162732801756,30.226454586729403
513,38.951,3858,1396,1444,12362.0,119.72271962381774,30.226454586729403
514,22.44,4166,1703,1751,12362.0,119.72490421541812,30.226454586729403
515,20.047,4170,1707,1756,12362.0,119.72599651121833,30.22645458672941
516,102.817,2723,1339,529,12362.0,119.69476512932599,30.225599556405335
517,84.838,2723,1339,529,12362.0,119.69585741922097,30.225599556405335
518,136.491,2462,1079,269,12362.0,119.696949709116,30.22559955640533
519,118.784,2462,1079,269,12362.0,119.69804199901101,30.22559955640534
520,116.581,2596,1501,327,12362.0,119.699134288906,30.225599556405335
521,106.272,2561,1466,291,12362.0,119.700226578801,30.225599556405335
522,55.842,2465,1504,316,12362.0,119.70131886869602,30.22559955640534
523,118.24,2264,1696,418,12362.0,119.702411158591,30.225599556405328
524,126.291,2713,2050,853,12362.0,119.70568802827603,30.225599556405335
525,120.661,2713,2050,853,12362.0,119.70678031817104,30.225599556405335
526,133.418,2924,1838,841,12362.0,119.70787260806603,30.225599556405335
527,129.963,2917,1781,784,12362.0,119.70896489796104,30.225599556405335
528,100.614,3098,1724,727,12362.0,119.71005718785604,30.22559955640533
529,111.44,3098,1724,727,12362.0,119.71114947775106,30.225599556405335
530,111.385,3719,1413,912,12362.0,119.71661092722607,30.22559955640533
531,87.884,3730,1402,924,12362.0,119.71770321712106,30.225599556405335
532,132.983,3676,1214,1262,12362.0,119.71988779691107,30.22559955640533
533,116.336,3750,1288,1336,12362.0,119.72098008680608,30.225599556405335
534,76.134,3846,1384,1432,12362.0,119.72207237670108,30.225599556405335
535,20.047,4174,1711,1760,12362.0,119.72534924638607,30.225599556405335
536,119.41,2723,1339,529,12362.0,119.69521034195438,30.224744528892803
537,54.21,2785,1147,82,12362.0,119.69739490993452,30.2247445288928
538,50.538,2649,1265,82,12362.0,119.69848719392458,30.224744528892803
539,82.036,2525,1430,256,12362.0,119.69957947791464,30.224744528892803
540,122.048,2469,1504,314,12362.0,119.70067176190472,30.224744528892806
541,147.344,2471,1903,611,12362.0,119.70394861387494,30.224744528892806
542,134.179,2713,2050,853,12362.0,119.70504089786502,30.224744528892803
543,133.935,2713,2050,853,12362.0,119.70613318185508,30.224744528892806
544,132.275,2956,1953,909,12362.0,119.70722546584516,30.2247445288928
545,123.653,2964,1828,831,12362.0,119.70831774983522,30.224744528892803
546,88.809,2964,1828,831,12362.0,119.70941003382528,30.224744528892803
547,74.556,3487,1658,681,12362.0,119.71487145377563,30.224744528892803
548,42.677,3515,1661,709,12362.0,119.71596373776572,30.224744528892806
549,123.68,3732,1415,925,12362.0,119.7170560217558,30.224744528892803
550,105.728,3762,1299,1348,12362.0,119.720332873726,30.224744528892803
551,0.0,3175,1379,653,12362.0,119.68364051195816,30.22388950419169
552,3.074,3162,1367,610,12362.0,119.68473279004355,30.223889504191693
553,38.761,2960,1162,374,12362.0,119.68582506812892,30.223889504191686
554,68.355,2960,1162,374,12362.0,119.68691734621434,30.223889504191686
555,120.742,2661,858,144,12362.0,119.6945632928121,30.22388950419169
556,94.168,2806,1002,0,12362.0,119.69565557089751,30.22388950419169
557,70.783,2867,1147,82,12362.0,119.69674784898291,30.22388950419169
558,102.386,2780,1396,48,12362.0,119.6978401270683,30.223889504191686
559,94.195,2731,1347,0,12362.0,119.69893240515367,30.223889504191686
560,122.266,2800,1416,68,12362.0,119.70002468323906,30.22388950419169
561,89.217,2471,1903,611,12362.0,119.70330151749526,30.22388950419169
562,116.88,2571,1950,512,12362.0,119.70439379558066,30.223889504191686
563,126.155,2811,2098,763,12362.0,119.70548607366607,30.22388950419169
564,131.432,2811,2098,763,12362.0,119.70657835175145,30.22388950419169
565,90.632,3512,1667,706,12362.0,119.71422429834924,30.22388950419169
566,109.509,3628,1791,822,12362.0,119.71531657643463,30.223889504191693
567,144.352,3637,1784,831,12362.0,119.71640885452,30.223889504191686
568,116.798,3904,1575,1097,12362.0,119.71750113260538,30.22388950419169
569,77.059,3951,1488,1537,12362.0,119.721870244947,30.223889504191686
570,5.386,3184,1388,632,12362.0,119.68299354998331,30.223034482301887
571,45.941,3162,1367,610,12362.0,119.68408582216426,30.22303448230189
572,98.656,3352,1554,410,12362.0,119.68517809434526,30.223034482301887
573,81.302,3321,1524,379,12362.0,119.68627036652623,30.22303448230189
574,33.538,3137,1339,197,12362.0,119.68736263870719,30.223034482301884
575,82.88,2789,991,0,12362.0,119.69282399961205,30.223034482301887
576,70.585,2671,873,128,12362.0,119.69391627179307,30.22303448230189
577,66.331,2677,874,128,12362.0,119.69500854397404,30.223034482301887
578,84.293,2914,1112,80,12362.0,119.69610081615501,30.223034482301884
579,69.684,2979,1177,112,12362.0,119.69719308833598,30.22303448230189
580,78.608,2800,1416,68,12362.0,119.69828536051696,30.223034482301887
581,139.266,2800,1416,68,12362.0,119.69937763269795,30.223034482301887
582,129.039,2883,1637,199,12362.0,119.70046990487891,30.22303448230189
583,137.335,2883,1637,199,12362.0,119.70156217705988,30.223034482301887
584,153.736,2571,1950,512,12362.0,119.70265444924085,30.223034482301887
585,87.395,2571,1950,512,12362.0,119.70374672142187,30.223034482301884
586,49.369,3241,2106,1108,12362.0,119.71030035450768,30.223034482301887
587,53.993,3633,1787,826,12362.0,119.71466944323159,30.22303448230189
588,42.025,3637,1784,831,12362.0,119.71576171541257,30.22303448230189
589,91.121,3997,1669,1191,12362.0,119.71685398759354,30.223034482301884
590,116.39,4011,1682,1204,12362.0,119.71794625977455,30.223034482301884
591,44.173,3384,1589,862,12362.0,119.68234661612793,30.22217946322328
592,60.194,3499,1444,317,12362.0,119.68343888240474,30.222179463223277
593,114.65,3472,1421,275,12362.0,119.68453114868157,30.22217946322328
594,85.98,3258,1461,301,12362.0,119.68562341495839,30.222179463223277
595,104.776,3159,1361,197,12362.0,119.6867156812352,30.222179463223277
596,41.345,3159,1361,175,12362.0,119.687807947512,30.222179463223277
597,94.331,3135,1337,94,12362.0,119.68999248006561,30.222179463223274
598,93.542,3065,1267,164,12362.0,119.69108474634243,30.22217946322328
599,100.397,2906,1109,106,12362.0,119.69217701261925,30.222179463223277
600,121.613,2902,1104,100,12362.0,119.69326927889608,30.222179463223277
601,106.741,2940,1142,138,12362.0,119.69436154517287,30.222179463223277
602,48.206,2940,1137,82,12362.0,119.69545381144971,30.222179463223277
603,57.081,2996,1193,147,12362.0,119.6965460777265,30.222179463223277
604,84.26,3008,1333,112,12362.0,119.69763834400332,30.222179463223277
605,112.716,3045,1426,75,12362.0,119.69873061028014,30.222179463223277
606,88.945,2954,1539,90,12362.0,119.69982287655698,30.222179463223277
607,102.11,2883,1637,199,12362.0,119.70091514283374,30.222179463223277
608,46.377,3109,2259,829,12362.0,119.70746874049463,30.222179463223277
609,65.362,3246,2111,1113,12362.0,119.70965327304827,30.222179463223277
610,7.29,3805,1947,999,12362.0,119.71620687070914,30.222179463223277
611,31.77,3998,1751,1191,12362.0,119.71729913698597,30.222179463223277
612,5.984,3415,1620,893,12362.0,119.68169971039092,30.221324446955755
613,99.88,3545,1285,299,12362.0,119.68279197076383,30.221324446955762
614,124.523,3450,1365,236,12362.0,119.68388423113672,30.221324446955755
615,97.541,3360,1424,263,12362.0,119.68497649150966,30.22132444695576
616,116.064,3312,1480,260,12362.0,119.68606875188256,30.221324446955755
617,122.864,3326,1488,8,12362.0,119.68716101225547,30.22132444695576
618,69.551,3326,1488,8,12362.0,119.68825327262839,30.22132444695576
619,69.815,3230,1432,14,12362.0,119.68934553300129,30.221324446955755
620,80.868,3154,1356,123,12362.0,119.6904377933742,30.221324446955755
621,121.017,3079,1281,99,12362.0,119.69153005374709,30.221324446955755
622,121.589,3010,1212,211,12362.0,119.69262231412002,30.22132444695576
623,98.683,3076,1278,274,12362.0,119.69371457449292,30.221324446955755
624,94.757,3008,1210,206,12362.0,119.69480683486582,30.221324446955755
625,44.389,2941,1138,83,12362.0,119.69589909523872,30.22132444695576
626,36.568,3043,1240,185,12362.0,119.69699135561163,30.221324446955755
627,55.92,3070,1401,155,12362.0,119.69808361598454,30.22132444695576
628,90.251,3098,1675,53,12362.0,119.69917587635747,30.221324446955755
629,123.245,3061,1638,16,12362.0,119.70026813673036,30.22132444695576
630,99.689,3118,1695,73,12362.0,119.70136039710326,30.22132444695576
631,41.78,2844,2097,561,12362.0,119.70463717822197,30.221324446955755
632,82.934,2859,2097,579,12362.0,119.70572943859487,30.22132444695576
633,132.275,3109,2266,830,12362.0,119.70682169896779,30.22132444695576
634,16.347,3477,2281,1344,12362.0,119.71119074045944,30.22132444695576
635,1.197,3802,1953,995,12362.0,119.71555978195104,30.221324446955762
636,2.394,3884,1868,1077,12362.0,119.71665204232394,30.221324446955748
637,5.821,3608,994,337,12362.0,119.68105283277114,30.2204694334992
638,107.142,3645,1148,260,12362.0,119.6821450872404,30.220469433499197
639,132.928,3564,1229,247,12362.0,119.68323734170967,30.220469433499208
640,123.979,3497,1317,124,12362.0,119.68432959617893,30.220469433499204
641,122.021,3491,1307,82,12362.0,119.68542185064818,30.220469433499208
642,89.326,3399,1417,0,12362.0,119.68651410511744,30.220469433499197
643,101.92,3330,1485,4,12362.0,119.6876063595867,30.220469433499204
644,91.149,3481,1627,146,12362.0,119.68869861405594,30.220469433499197
645,43.68,3541,1687,206,12362.0,119.68979086852521,30.220469433499197
646,80.827,3142,1344,35,12362.0,119.69088312299448,30.2204694334992
647,129.528,3255,1457,121,12362.0,119.69197537746373,30.2204694334992
648,81.07,3183,1385,256,12362.0,119.693067631933,30.220469433499208
649,99.009,3078,1281,230,12362.0,119.69415988640226,30.2204694334992
650,80.672,2954,1154,99,12362.0,119.69525214087152,30.2204694334992
651,91.889,3157,1354,299,12362.0,119.69634439534077,30.220469433499197
652,101.476,3157,1354,299,12362.0,119.69743664981006,30.220469433499204
653,79.915,3199,1776,69,12362.0,119.69852890427927,30.220469433499197
654,74.067,3202,1779,54,12362.0,119.69962115874854,30.220469433499197
655,102.545,3118,1695,73,12362.0,119.7007134132178,30.220469433499208
656,52.007,3121,1876,255,12362.0,119.70180566768707,30.220469433499208
657,11.397,2857,2083,564,12362.0,119.70399017662557,30.220469433499197
658,26.439,2918,2027,632,12362.0,119.70508243109482,30.2204694334992
659,78.854,3189,2282,909,12362.0,119.70726694003332,30.2204694334992
660,38.461,3484,2274,1350,12362.0,119.71054370344112,30.2204694334992
661,42.732,3548,2180,1269,12362.0,119.71163595791037,30.2204694334992
662,0.0,3881,1874,1075,12362.0,119.7160049757874,30.220469433499204
663,23.855,4048,1015,358,12362.0,119.67822148613571,30.2196144228535
664,16.864,4048,1015,358,12362.0,119.67931373470161,30.2196144228535
665,3.563,3622,980,323,12362.0,119.68040598326745,30.219614422853503
666,70.585,3717,1137,248,12362.0,119.68149823183329,30.2196144228535
667,122.592,3709,1074,186,12362.0,119.68259048039917,30.219614422853503
668,104.749,3767,1031,117,12362.0,119.68368272896504,30.219614422853496
669,77.412,3582,1217,8,12362.0,119.68477497753094,30.219614422853503
670,133.01,3685,1280,102,12362.0,119.68586722609676,30.219614422853496
671,125.013,3492,1420,93,12362.0,119.68695947466261,30.219614422853496
672,40.358,3471,1585,121,12362.0,119.6880517232285,30.2196144228535
673,28.344,3552,1698,217,12362.0,119.68914397179435,30.219614422853496
674,101.361,3256,1442,114,12362.0,119.69023622036023,30.219614422853493
675,102.382,3266,1469,124,12362.0,119.69132846892609,30.219614422853496
676,87.869,3280,1482,237,12362.0,119.692420717492,30.2196144228535
677,104.83,3278,1480,222,12362.0,119.69351296605784,30.2196144228535
678,112.882,3128,1330,249,12362.0,119.6946052146237,30.2196144228535
679,86.407,3107,1309,228,12362.0,119.69569746318956,30.219614422853496
680,80.897,3189,1386,301,12362.0,119.69678971175543,30.2196144228535
681,86.47,3255,1452,261,12362.0,119.6978819603213,30.219614422853496
682,67.43,3429,1625,265,12362.0,119.69897420888717,30.2196144228535
683,71.265,3213,1790,168,12362.0,119.700066457453,30.219614422853493
684,28.397,3219,1796,175,12362.0,119.7011587060189,30.2196144228535
685,71.047,2932,2025,652,12362.0,119.70443545171648,30.219614422853496
686,62.425,3148,2240,868,12362.0,119.70661994884821,30.219614422853493
687,54.102,3141,2234,861,12362.0,119.70771219741407,30.219614422853496
688,34.327,3548,2180,1269,12362.0,119.7098966945458,30.219614422853496
689,71.51,3542,2174,1263,12362.0,119.7109889431117,30.219614422853493
690,1.387,4048,1015,358,12362.0,119.67757467655325,30.218759415018546
691,17.299,4048,1015,358,12362.0,119.67866691921598,30.218759415018546
692,56.414,3936,903,245,12362.0,119.67975916187868,30.218759415018543
693,56.631,3789,789,99,12362.0,119.68085140454141,30.218759415018546
694,70.939,3889,888,0,12362.0,119.68194364720415,30.218759415018543
695,111.059,3797,987,107,12362.0,119.68303588986689,30.218759415018546
696,128.712,3733,1211,83,12362.0,119.68412813252962,30.218759415018543
697,124.55,3783,1269,133,12362.0,119.68522037519233,30.218759415018543
698,108.847,3619,1316,220,12362.0,119.68631261785505,30.218759415018546
699,126.557,3619,1305,223,12362.0,119.68740486051779,30.218759415018543
700,80.286,3539,1529,147,12362.0,119.68849710318052,30.218759415018546
701,111.657,3400,1339,49,12362.0,119.68958934584323,30.218759415018543
702,73.387,3325,1527,183,12362.0,119.69068158850597,30.218759415018546
703,46.377,3368,1570,299,12362.0,119.69177383116873,30.218759415018546
704,88.972,3360,1562,256,12362.0,119.69286607383144,30.218759415018543
705,121.776,3315,1517,193,12362.0,119.69395831649416,30.218759415018546
706,116.309,3277,1480,210,12362.0,119.6950505591569,30.218759415018543
707,45.251,3217,1414,113,12362.0,119.69614280181963,30.218759415018546
708,80.193,3265,1461,127,12362.0,119.69723504448235,30.218759415018546
709,125.094,3450,1647,286,12362.0,119.69832728714508,30.218759415018543
710,118.267,3312,1857,267,12362.0,119.69941952980781,30.218759415018543
711,7.616,3312,1857,267,12362.0,119.70051177247053,30.218759415018546
712,48.661,3801,777,110,12362.0,119.68020460536358,30.217904409994222
713,74.855,3801,777,110,12362.0,119.68129684212343,30.217904409994226
714,93.624,3865,1137,214,12362.0,119.68348131564314,30.21790440999422
715,116.853,3859,1160,346,12362.0,119.68457355240298,30.217904409994222
716,72.067,3794,1157,300,12362.0,119.68566578916284,30.217904409994222
717,67.867,3703,1264,265,12362.0,119.68675802592271,30.217904409994226
718,83.093,3586,1167,136,12362.0,119.68785026268256,30.217904409994226
719,108.747,3475,1264,25,12362.0,119.68894249944239,30.217904409994222
720,37.21,3400,1339,49,12362.0,119.69003473620224,30.217904409994222
721,2.448,3474,1677,332,12362.0,119.6911269729621,30.217904409994226
722,66.151,3468,1670,270,12362.0,119.69221920972196,30.21790440999422
723,116.418,3462,1665,232,12362.0,119.6933114464818,30.217904409994222
724,81.683,3385,1587,86,12362.0,119.69440368324165,30.217904409994226
725,26.504,3358,1554,143,12362.0,119.69549592000149,30.217904409994226
726,49.303,3319,1516,13,12362.0,119.69658815676134,30.217904409994226
727,142.097,3333,1529,27,12362.0,119.69768039352118,30.217904409994226
728,54.591,4099,642,409,12362.0,119.67955783429866,30.21704940778042
729,50.266,3997,582,307,12362.0,119.68065006515592,30.21704940778042
730,52.497,3997,582,307,12362.0,119.68174229601314,30.21704940778042
731,111.657,3981,1073,390,12362.0,119.68283452687034,30.21704940778041
732,98.166,4009,1045,367,12362.0,119.68392675772759,30.217049407780426
733,90.765,3950,1069,324,12362.0,119.68501898858482,30.217049407780415
734,73.122,3925,995,138,12362.0,119.68611121944201,30.217049407780422
735,121.858,3666,1078,124,12362.0,119.68720345029928,30.217049407780415
736,40.174,3666,1097,143,12362.0,119.68829568115649,30.21704940778042
737,13.689,3631,1419,181,12362.0,119.68938791201371,30.21704940778042
738,17.587,3631,1419,181,12362.0,119.69048014287094,30.217049407780415
739,57.121,3571,1689,402,12362.0,119.69157237372818,30.21704940778042
740,61.628,3604,1678,423,12362.0,119.69266460458539,30.21704940778042
741,54.51,3449,1645,0,12362.0,119.69375683544263,30.21704940778042
742,102.834,3441,1638,235,12362.0,119.69484906629985,30.21704940778042
743,90.313,3333,1529,27,12362.0,119.69594129715708,30.217049407780422
744,33.363,3388,1497,82,12362.0,119.69703352801427,30.217049407780415
745,20.047,3455,1429,149,12362.0,119.69812575887154,30.217049407780415
746,100.397,4099,642,409,12362.0,119.67891109134553,30.216194408377024
747,111.331,4099,607,372,12362.0,119.68000331630037,30.216194408377024
748,74.91,4047,577,328,12362.0,119.68109554125525,30.216194408377024
749,101.213,4208,581,359,12362.0,119.6821877662101,30.216194408377024
750,105.192,4451,724,340,12362.0,119.68327999116495,30.216194408377024
751,81.709,4084,926,278,12362.0,119.68437221611984,30.216194408377028
752,113.589,3998,943,212,12362.0,119.68546444107467,30.216194408377024
753,96.262,3786,953,48,12362.0,119.68655666602955,30.216194408377024
754,70.612,3767,1107,153,12362.0,119.68764889098439,30.21619440837702
755,30.573,3715,1522,283,12362.0,119.68983334089413,30.216194408377028
756,49.858,3715,1560,321,12362.0,119.69092556584899,30.216194408377024
757,35.388,3804,1446,598,12362.0,119.69201779080387,30.216194408377024
758,53.83,3659,1679,453,12362.0,119.6931100157587,30.216194408377024
759,72.788,3627,1718,421,12362.0,119.69420224071357,30.216194408377024
760,4.529,3707,1662,402,12362.0,119.69529446566843,30.216194408377024
761,49.329,3531,1486,226,12362.0,119.69638669062326,30.216194408377028
762,78.99,3465,1419,159,12362.0,119.69747891557813,30.216194408377024
763,115.438,3401,1539,1108,12362.0,119.7051244902622,30.216194408377024
764,30.437,3398,1550,1112,12362.0,119.70621671521702,30.216194408377024
765,78.761,4173,569,347,12362.0,119.67935659555575,30.215339411783923
766,89.863,4200,473,251,12362.0,119.68044881460851,30.215339411783926
767,47.614,4156,486,264,12362.0,119.68154103366125,30.215339411783926
768,119.954,4221,567,345,12362.0,119.68263325271401,30.21533941178393
769,54.671,4354,599,290,12362.0,119.68372547176678,30.215339411783926
770,129.773,3999,845,205,12362.0,119.6848176908195,30.215339411783926
771,97.105,3951,807,164,12362.0,119.68590990987228,30.215339411783926
772,29.023,3939,997,152,12362.0,119.68700212892502,30.215339411783923
773,19.911,3804,1446,598,12362.0,119.69027878608327,30.215339411783923
774,42.949,3804,1446,598,12362.0,119.691371005136,30.215339411783923
775,8.488,3707,1662,402,12362.0,119.69464766229427,30.215339411783926
776,33.749,3609,1563,303,12362.0,119.69573988134698,30.21533941178392
777,130.113,3609,1563,303,12362.0,119.69683210039976,30.215339411783923
778,77.177,4335,452,230,12362.0,119.67980211607174,30.214484418000996
779,59.462,4289,384,162,12362.0,119.68089432922267,30.214484418001
780,71.272,4264,457,235,12362.0,119.68198654237355,30.214484418001
781,63.983,4313,687,202,12362.0,119.68307875552446,30.214484418001
782,68.925,4273,674,162,12362.0,119.68417096867535,30.214484418001
783,71.587,4017,723,93,12362.0,119.68526318182626,30.214484418000996
784,6.637,3954,1013,168,12362.0,119.68635539497717,30.214484418001003
785,11.832,4032,1090,245,12362.0,119.68744760812807,30.214484418001
786,98.765,3712,1172,406,12362.0,119.69836973963702,30.214484418001
787,74.611,3800,1084,494,12362.0,119.69946195278791,30.214484418001
788,36.139,4383,434,212,12362.0,119.68024765289321,30.213629427028142
789,62.442,4369,234,12,12362.0,119.68133986014253,30.213629427028145
790,59.853,4343,537,284,12362.0,119.68243206739179,30.213629427028142
791,69.67,4218,620,108,12362.0,119.6835242746411,30.213629427028145
792,54.227,4169,570,58,12362.0,119.68461648189042,30.213629427028145
793,19.231,4315,935,846,12362.0,119.68680089638902,30.213629427028142
794,83.721,3903,1309,598,12362.0,119.69663076163272,30.213629427028145
795,82.543,3903,1309,598,12362.0,119.697722968882,30.213629427028145
796,77.152,3800,1084,494,12362.0,119.69881517613132,30.21362942702815
797,53.78,4582,3,225,12362.0,119.67960100467171,30.21277443886524
