,POP_2015,active_living,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,59.105,2074,2065,1706,6862.0,73.38699976205689,21.120175055718608
1,57.696,1201,468,1671,6862.0,73.3963740993836,21.120175055718608
2,9.368,1229,496,1699,6862.0,73.39741569241988,21.120175055718608
3,13.413,1530,604,2001,6862.0,73.39949887849248,21.120175055718605
4,23.616,1602,531,2073,6862.0,73.40054047152877,21.120175055718608
5,57.905,1706,1697,1338,6862.0,73.3836205493582,21.1193445204639
6,78.807,1834,1825,1466,6862.0,73.38466213878313,21.1193445204639
7,98.744,1916,1907,1548,6862.0,73.38570372820806,21.119344520463905
8,90.68,2075,2066,1707,6862.0,73.38674531763299,21.119344520463905
9,32.201,2171,2162,1803,6862.0,73.38778690705792,21.1193445204639
10,12.134,1176,443,1647,6862.0,73.39403644360752,21.1193445204639
11,98.692,1156,424,1627,6862.0,73.39507803303243,21.1193445204639
12,95.351,1201,468,1671,6862.0,73.39611962245738,21.1193445204639
13,53.782,1186,453,1657,6862.0,73.39716121188229,21.1193445204639
14,41.674,1368,554,1839,6862.0,73.39820280130724,21.119344520463905
15,39.534,1373,490,1844,6862.0,73.39924439073215,21.119344520463905
16,27.635,1474,390,1944,6862.0,73.4002859801571,21.1193445204639
17,30.718,1726,1717,1358,6862.0,73.38336612824374,21.118513986979824
18,33.402,1834,1825,1466,6862.0,73.38440771405747,21.118513986979824
19,100.075,1951,1943,1583,6862.0,73.38544929987123,21.11851398697982
20,81.051,1996,1987,1628,6862.0,73.38649088568495,21.118513986979824
21,40.056,2123,2115,1755,6862.0,73.38753247149867,21.118513986979824
22,0.0,2270,2261,1902,6862.0,73.38857405731243,21.11851398697982
23,22.833,1116,384,1587,6862.0,73.39482357219485,21.11851398697982
24,35.776,1063,330,1533,6862.0,73.3958651580086,21.118513986979828
25,100.753,1110,377,1581,6862.0,73.39690674382234,21.11851398697982
26,54.408,1368,554,1839,6862.0,73.3979483296361,21.118513986979824
27,45.066,1373,490,1844,6862.0,73.3989899154498,21.11851398697982
28,15.788,1474,390,1944,6862.0,73.40003150126353,21.11851398697982
29,36.794,1387,246,1991,6862.0,73.40107308707731,21.118513986979824
30,7.672,1355,214,2023,6862.0,73.40211467289103,21.118513986979824
31,9.994,1140,0,2238,6862.0,73.40315625870477,21.118513986979824
32,50.52,1140,0,2238,6862.0,73.4041978445185,21.118513986979824
33,18.997,1431,729,3321,6862.0,73.40836418777346,21.118513986979824
34,19.832,1431,729,3321,6862.0,73.4094057735872,21.118513986979824
35,56.078,862,854,494,6862.0,73.3820701374015,21.117683455266285
36,60.723,622,613,72,6862.0,73.38519488400968,21.117683455266285
37,82.408,549,540,0,6862.0,73.3862364662124,21.117683455266285
38,25.756,2076,2067,1708,6862.0,73.38727804841511,21.117683455266285
39,27.791,971,238,1442,6862.0,73.39561070603692,21.117683455266285
40,66.151,1029,296,1500,6862.0,73.39665228823965,21.117683455266285
41,32.593,1207,474,1678,6862.0,73.39769387044235,21.117683455266285
42,65.864,1220,487,1691,6862.0,73.39873545264508,21.11768345526628
43,83.974,1493,413,1964,6862.0,73.3997770348478,21.117683455266285
44,59.653,1470,344,1940,6862.0,73.40081861705053,21.117683455266285
45,0.339,1355,214,2023,6862.0,73.40186019925326,21.117683455266285
46,101.901,496,487,53,6862.0,73.38494048062311,21.11685292532319
47,109.834,453,489,96,6862.0,73.38598205921501,21.116852925323197
48,121.186,331,654,226,6862.0,73.38702363780688,21.11685292532319
49,6.993,331,654,226,6862.0,73.38806521639877,21.11685292532319
50,24.529,935,202,1406,6862.0,73.39535626654197,21.116852925323194
51,96.734,802,69,1273,6862.0,73.39639784513385,21.116852925323194
52,43.866,1280,547,1751,6862.0,73.39743942372574,21.11685292532319
53,103.31,1295,562,1766,6862.0,73.39848100231762,21.116852925323194
54,90.028,1493,413,1964,6862.0,73.3995225809095,21.11685292532319
55,26.069,662,531,1735,6862.0,73.4005641595014,21.11685292532319
56,33.741,654,605,1809,6862.0,73.40160573809331,21.116852925323194
57,67.351,834,131,2313,6862.0,73.40264731668516,21.116852925323194
58,125.309,834,131,2313,6862.0,73.40368889527706,21.11685292532319
59,25.338,928,0,2444,6862.0,73.40473047386894,21.116852925323194
60,188.459,1203,501,3093,6862.0,73.40681363105271,21.11685292532319
61,113.409,1164,463,3055,6862.0,73.40785520964461,21.11685292532319
62,62.68,5000,0,5000,6862.0,73.40889678823648,21.116852925323194
63,72.127,446,364,198,6862.0,73.38572766469238,21.11602239715048
64,104.902,339,471,209,6862.0,73.38676923967361,21.116022397150477
