,POP_2015,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
30,51.868,2505,938,2625,1821,11734.0,106.11714628675931,10.420767218014046
31,54.808,2659,1091,2778,1975,11734.0,106.11815435806609,10.420767218014042
32,71.836,2659,1091,2778,1975,11734.0,106.11916242937288,10.420767218014046
33,5.149,2233,605,2506,2119,11734.0,106.12218664329323,10.420767218014046
34,15.975,2248,655,2520,2169,11734.0,106.12319471460002,10.420767218014042
35,1.648,2246,657,2518,2172,11734.0,106.12420278590679,10.420767218014042
36,7.308,1690,1213,1962,1825,11734.0,106.12722699982713,10.420767218014042
37,14.106,1690,1213,1962,1825,11734.0,106.12823507113394,10.420767218014046
38,55.708,1605,1186,1877,1740,11734.0,106.12924314244073,10.420767218014046
39,11.998,4030,548,4115,2570,11734.0,106.15545299641705,10.420767218014044
40,19.102,4013,531,4097,2553,11734.0,106.15646106772382,10.420767218014042
41,10.792,5000,446,5000,946,11734.0,106.08068461061967,10.419953284175312
42,49.267,5000,348,5000,848,11734.0,106.08169268030043,10.419953284175316
43,50.287,5000,348,5000,848,11734.0,106.08270074998121,10.419953284175314
44,69.423,5000,128,5000,750,11734.0,106.08370881966195,10.419953284175314
45,46.65,5000,71,5000,950,11734.0,106.0847168893427,10.419953284175314
46,12.729,5000,338,5000,1107,11734.0,106.08572495902347,10.419953284175312
47,13.528,5000,304,5000,1141,11734.0,106.08673302870422,10.419953284175314
48,20.156,5000,718,5000,1555,11734.0,106.08975723774651,10.419953284175312
49,3.62,5000,753,5000,1590,11734.0,106.09076530742726,10.419953284175314
50,5.574,5000,842,5000,1679,11734.0,106.09177337710801,10.419953284175314
51,36.3,5000,1827,5000,1971,11734.0,106.09378951646956,10.419953284175316
52,33.19,5000,1827,5000,1971,11734.0,106.09479758615028,10.419953284175314
53,72.975,2446,879,2566,1762,11734.0,106.11697511912695,10.419953284175312
54,83.579,2434,867,2554,1751,11734.0,106.11798318880771,10.419953284175316
55,12.219,2114,485,2386,2000,11734.0,106.12201546753074,10.419953284175312
56,7.461,2075,447,2348,1961,11734.0,106.1230235372115,10.419953284175314
57,32.987,1551,1133,1824,1687,11734.0,106.12806388561529,10.419953284175314
58,39.58,1598,1179,1871,1734,11734.0,106.12907195529606,10.41995328417531
59,29.622,3902,420,3986,2441,11734.0,106.15528176699573,10.419953284175314
60,0.119,3877,396,3962,2417,11734.0,106.15628983667646,10.419953284175312
61,33.021,5000,1495,5000,296,11734.0,106.07144090316697,10.419139351150054
62,91.669,5000,184,5000,694,11734.0,106.08353771982534,10.419139351150054
63,10.911,5000,406,5000,1040,11734.0,106.08555385593512,10.419139351150054
64,70.239,5000,372,5000,1074,11734.0,106.08656192398998,10.419139351150054
65,10.469,5000,718,5000,1555,11734.0,106.08958612815454,10.419139351150054
66,5.676,5000,718,5000,1555,11734.0,106.09059419620941,10.419139351150054
67,7.257,2187,559,2460,2073,11734.0,106.12184430591026,10.419139351150054
68,20.411,1976,347,2249,1862,11734.0,106.12285237396516,10.419139351150054
69,6.696,1515,1096,1788,1651,11734.0,106.12789271423947,10.419139351150053
70,3.059,1515,1096,1788,1651,11734.0,106.12890078229434,10.419139351150056
71,6.951,3856,374,3941,2396,11734.0,106.15511055172084,10.419139351150054
72,5.455,3856,374,3941,2396,11734.0,106.15611861977571,10.419139351150054
73,7.699,5000,1495,5000,296,11734.0,106.07126983697621,10.418325418938196
74,76.833,5000,142,5000,603,11734.0,106.08336663412551,10.418325418938196
75,12.78,5000,406,5000,1040,11734.0,106.08538276698374,10.418325418938196
76,30.488,5000,406,5000,1040,11734.0,106.08639083341285,10.418325418938197
77,18.014,4813,1359,4883,1606,11734.0,106.09042309912928,10.418325418938197
78,4.962,4813,1359,4883,1606,11734.0,106.0914311655584,10.418325418938197
79,29.078,4846,1574,4916,1718,11734.0,106.0924392319875,10.418325418938196
80,23.113,4846,1574,4916,1718,11734.0,106.0934472984166,10.418325418938197
81,62.183,2621,1874,2740,1561,11734.0,106.11663282628612,10.418325418938196
82,5.88,2340,711,2613,2226,11734.0,106.12066509200254,10.418325418938196
83,9.126,2281,652,2554,2167,11734.0,106.12167315843168,10.418325418938197
84,49.012,1954,325,2226,1840,11734.0,106.12268122486078,10.418325418938196
85,12.763,3726,330,3811,2300,11734.0,106.15292321773406,10.418325418938196
86,4.181,3680,199,3765,2220,11734.0,106.15493935059229,10.418325418938194
87,18.031,3680,199,3765,2220,11734.0,106.15594741702138,10.418325418938197
88,13.8,5000,0,5000,460,11734.0,106.0821874977587,10.417511487539672
89,84.344,5000,62,5000,523,11734.0,106.08319556256218,10.417511487539672
90,5.472,4813,1359,4883,1606,11734.0,106.09025201618658,10.41751148753967
91,32.052,4813,1359,4883,1606,11734.0,106.09126008099008,10.41751148753967
92,25.849,4734,1385,4803,1605,11734.0,106.09226814579357,10.41751148753967
93,0.0,3557,2805,3627,1442,11734.0,106.10134072902495,10.417511487539674
94,3.467,3544,2792,3614,1429,11734.0,106.10234879382843,10.41751148753967
95,45.749,1824,195,2096,1710,11734.0,106.12251008989817,10.417511487539672
96,8.089,1842,214,2115,1728,11734.0,106.1235181547017,10.417511487539672
97,12.015,1248,829,1520,1383,11734.0,106.12755041391564,10.417511487539672
98,32.205,1248,829,1520,1383,11734.0,106.12855847871911,10.41751148753967
99,19.663,3726,330,3811,2300,11734.0,106.1527520340028,10.417511487539672
100,4.419,3680,199,3765,2220,11734.0,106.15476816360977,10.417511487539672
101,25.373,3646,164,3730,2186,11734.0,106.15577622841326,10.417511487539672
102,61.113,5000,1317,5000,89,11734.0,106.07193581017724,10.416697556954414
103,59.328,5000,1255,5000,44,11734.0,106.07294387335523,10.416697556954414
104,70.698,5000,1114,5000,113,11734.0,106.07395193653322,10.416697556954416
105,39.156,5000,1081,5000,146,11734.0,106.07495999971123,10.416697556954412
106,67.588,5000,72,5000,388,11734.0,106.08201644195721,10.416697556954414
107,43.642,5000,62,5000,523,11734.0,106.08302450513521,10.416697556954414
108,29.35,5000,713,5000,876,11734.0,106.0860486946692,10.416697556954412
109,15.754,5000,678,5000,910,11734.0,106.0870567578472,10.416697556954414
110,36.317,4816,1119,4885,1366,11734.0,106.09008094738117,10.416697556954414
111,30.131,4695,1241,4764,1488,11734.0,106.09108901055917,10.416697556954414
112,51.222,4622,1313,4692,1493,11734.0,106.09209707373721,10.416697556954414
113,0.0,3557,2805,3627,1442,11734.0,106.10217770551716,10.416697556954412
114,0.0,3350,2598,3419,1235,11734.0,106.10318576869518,10.416697556954414
115,11.182,3350,2598,3419,1235,11734.0,106.10419383187318,10.416697556954414
116,0.0,2873,2126,2993,1813,11734.0,106.11225833729716,10.416697556954414
117,33.292,2076,509,2196,1392,11734.0,106.11629059000917,10.416697556954412
118,59.464,2076,509,2196,1392,11734.0,106.11729865318718,10.416697556954412
119,32.171,1730,24,2002,1538,11734.0,106.12133090589919,10.416697556954412
120,55.113,1687,58,1960,1573,11734.0,106.12233896907718,10.416697556954412
121,30.233,1580,140,1853,1607,11734.0,106.12334703225517,10.416697556954416
122,25.662,1475,246,1747,1610,11734.0,106.12435509543317,10.416697556954412
123,45.257,1387,333,1660,1522,11734.0,106.12536315861117,10.416697556954414
124,2.107,1250,609,1522,1385,11734.0,106.12637122178917,10.416697556954412
125,15.142,1263,623,1536,1399,11734.0,106.12737928496718,10.416697556954414
126,20.445,3612,130,3696,2151,11734.0,106.15459699077313,10.416697556954412
127,22.892,3612,130,3696,2151,11734.0,106.15560505395113,10.416697556954412
128,8.956,3680,198,3764,2220,11734.0,106.15661311712914,10.416697556954412
129,0.918,3736,255,3821,2262,11734.0,106.15762118030715,10.416697556954412
130,17.385,3915,433,3999,2420,11734.0,106.15862924348514,10.416697556954414
131,76.765,5000,1319,5000,0,11734.0,106.07176478476528,10.415883627182357
132,69.457,5000,1257,5000,61,11734.0,106.07277284631792,10.415883627182357
133,79.926,5000,1084,5000,149,11734.0,106.07378090787056,10.415883627182357
134,46.412,5000,994,5000,382,11734.0,106.0747889694232,10.41588362718236
135,70.715,5000,960,5000,348,11734.0,106.07579703097586,10.415883627182357
136,61.571,5000,561,5000,241,11734.0,106.07882121563378,10.415883627182357
137,44.56,5000,561,5000,241,11734.0,106.07982927718643,10.415883627182358
138,18.167,5000,717,5000,871,11734.0,106.08587764650234,10.415883627182358
139,33.105,5000,782,5000,1029,11734.0,106.08688570805495,10.415883627182355
140,45.291,5000,838,5000,1085,11734.0,106.08789376960762,10.415883627182358
141,20.699,4816,1119,4885,1366,11734.0,106.0899098927129,10.415883627182357
142,4.894,3354,2602,3423,1239,11734.0,106.10301469289728,10.415883627182357
143,0.136,3350,2598,3419,1235,11734.0,106.10402275444994,10.415883627182358
144,0.0,2894,2147,3013,1834,11734.0,106.11208724687107,10.415883627182357
145,76.187,2370,1623,2490,1310,11734.0,106.11611949308168,10.415883627182357
146,50.1,2346,1599,2466,1286,11734.0,106.1171275546343,10.415883627182358
147,26.936,1705,0,1978,1514,11734.0,106.1211598008449,10.415883627182357
148,42.673,1599,121,1872,1626,11734.0,106.12216786239753,10.415883627182358
149,36.148,1561,159,1834,1588,11734.0,106.12317592395016,10.415883627182355
150,27.497,1432,288,1705,1568,11734.0,106.12418398550284,10.415883627182358
151,45.817,1277,444,1549,1412,11734.0,106.12519204705548,10.415883627182358
152,39.58,1203,562,1475,1338,11734.0,106.12620010860812,10.415883627182357
153,62.268,1253,623,1526,1389,11734.0,106.1272081701608,10.415883627182357
154,62.557,1175,757,1448,1311,11734.0,106.12821623171341,10.415883627182358
155,25.033,3161,320,3245,1735,11734.0,106.15240970897688,10.415883627182357
156,61.096,3441,39,3526,2015,11734.0,106.15442583208215,10.415883627182357
157,46.378,3494,47,3576,2020,11734.0,106.15543389363482,10.415883627182358
158,39.546,3680,198,3764,2220,11734.0,106.15644195518747,10.415883627182355
159,16.315,3754,277,3839,2240,11734.0,106.15745001674013,10.415883627182357
160,9.313,3924,446,4009,2407,11734.0,106.15845807829277,10.415883627182357
161,13.97,5000,994,5000,382,11734.0,106.07461795327006,10.415069698223439
162,41.773,5000,994,5000,382,11734.0,106.07562601319746,10.415069698223443
163,43.574,5000,581,5000,261,11734.0,106.07865019297977,10.41506969822344
164,58.037,5000,677,5000,357,11734.0,106.07965825290721,10.41506969822344
165,72.686,5000,410,5000,50,11734.0,106.08066631283464,10.415069698223439
166,90.904,5000,308,5000,160,11734.0,106.08167437276204,10.415069698223439
167,85.551,5000,502,5000,352,11734.0,106.08268243268948,10.41506969822344
168,63.73,5000,581,5000,442,11734.0,106.08369049261688,10.41506969822344
169,68.386,5000,581,5000,442,11734.0,106.08469855254428,10.415069698223439
170,16.383,5000,764,5000,624,11734.0,106.08570661247174,10.415069698223443
171,38.731,5000,869,5000,972,11734.0,106.08671467239918,10.41506969822344
172,34.006,5000,869,5000,972,11734.0,106.0877227323266,10.41506969822344
173,11.556,4352,1583,4421,1726,11734.0,106.09276303196373,10.41506969822344
174,14.581,4412,1643,4481,1786,11734.0,106.09377109189116,10.41506969822344
175,0.153,3514,2762,3584,1399,11734.0,106.10183557131057,10.41506969822344
176,10.418,3543,2790,3612,1428,11734.0,106.10284363123799,10.415069698223443
177,7.869,3128,2376,3197,1013,11734.0,106.10485975109285,10.415069698223439
178,11.539,3093,2341,3163,978,11734.0,106.10586781102026,10.41506969822344
179,19.323,3051,2299,3121,936,11734.0,106.10687587094772,10.415069698223439
180,9.432,3051,2299,3121,936,11734.0,106.10788393087515,10.415069698223443
181,56.405,2322,1575,2442,1262,11734.0,106.11594841029452,10.41506969822344
182,66.109,2307,1561,2427,1248,11734.0,106.11695647022194,10.41506969822344
183,34.057,1442,310,1715,1438,11734.0,106.12300482978651,10.41506969822344
184,2.226,1069,651,1342,1205,11734.0,106.12703706949621,10.415069698223443
185,3.977,1069,651,1342,1205,11734.0,106.12804512942364,10.415069698223439
186,52.7,2877,604,2961,1451,11734.0,106.14921438789955,10.415069698223443
187,48.367,2898,583,2982,1472,11734.0,106.150222447827,10.415069698223439
188,14.683,3176,341,3260,1715,11734.0,106.15223856768183,10.41506969822344
189,66.483,3548,109,3530,1912,11734.0,106.15425468753672,10.41506969822344
190,52.768,3597,158,3669,2050,11734.0,106.15526274746412,10.415069698223439
191,17.623,3704,264,3775,2157,11734.0,106.15627080739155,10.41506969822344
192,60.569,3785,345,3856,2238,11734.0,106.15727886731898,10.41506969822344
193,45.427,3857,417,3928,2309,11734.0,106.1582869272464,10.41506969822344
194,64.342,5000,674,5000,354,11734.0,106.07847918446095,10.414255770077594
195,77.699,5000,760,5000,440,11734.0,106.07948724276326,10.414255770077592
196,99.469,5000,501,5000,68,11734.0,106.08049530106562,10.414255770077595
197,99.367,5000,1571,5000,1414,11734.0,106.08150335936799,10.414255770077592
198,72.295,5000,1525,5000,1368,11734.0,106.0825114176703,10.414255770077592
199,83.223,5000,589,5000,432,11734.0,106.08351947597264,10.414255770077594
200,97.464,5000,581,5000,442,11734.0,106.08452753427498,10.414255770077592
201,42.079,5000,769,5000,624,11734.0,106.08553559257732,10.414255770077594
202,48.401,4955,878,5000,721,11734.0,106.08654365087965,10.41425577007759
203,37.541,4848,985,4916,828,11734.0,106.08755170918202,10.414255770077595
204,94.388,4690,1128,4760,988,11734.0,106.08855976748436,10.414255770077594
205,35.366,4623,1195,4693,1055,11734.0,106.08956782578669,10.414255770077595
206,5.115,4352,1583,4421,1726,11734.0,106.0925920006937,10.414255770077594
207,0.153,4412,1643,4481,1786,11734.0,106.09360005899603,10.414255770077592
208,0.0,3552,2800,3621,1437,11734.0,106.10267258371711,10.414255770077595
209,16.553,3093,2341,3163,978,11734.0,106.10468870032182,10.414255770077595
210,42.011,2985,2233,3054,870,11734.0,106.10569675862412,10.414255770077594
211,10.078,2976,2224,3046,861,11734.0,106.1067048169265,10.414255770077595
212,3.28,3025,2273,3095,910,11734.0,106.10771287522883,10.414255770077592
213,29.384,1645,310,1836,1033,11734.0,106.11880151655454,10.414255770077592
214,19.85,1632,279,1828,1025,11734.0,106.11980957485689,10.414255770077592
215,27.701,1482,147,1755,1199,11734.0,106.12081763315925,10.414255770077592
216,62.54,1459,170,1732,1222,11734.0,106.1218256914616,10.414255770077595
217,55.351,1372,252,1645,1368,11734.0,106.12283374976393,10.414255770077594
218,26.902,1304,184,1576,1299,11734.0,106.12384180806627,10.414255770077594
219,2.753,1128,426,1400,1263,11734.0,106.12484986636859,10.414255770077594
220,0.0,909,743,1182,1045,11734.0,106.12686598297329,10.414255770077594
221,0.0,909,743,1182,1045,11734.0,106.12787404127563,10.414255770077592
222,6.407,1651,1709,1923,1786,11734.0,106.13593850769436,10.414255770077592
223,50.508,2494,1271,2578,1541,11734.0,106.14501103241543,10.414255770077592
224,79.603,2576,911,2658,1193,11734.0,106.1470271490201,10.414255770077592
225,15.686,2915,877,2798,1179,11734.0,106.14803520732245,10.414255770077594
226,30.335,2780,721,2864,1344,11734.0,106.1490432656248,10.41425577007759
227,19.51,2877,604,2961,1451,11734.0,106.15005132392713,10.414255770077594
228,28.126,3534,70,3417,1798,11734.0,106.15408355713652,10.414255770077594
229,25.543,3579,116,3462,1844,11734.0,106.15509161543882,10.414255770077595
230,20.241,3835,395,3906,2287,11734.0,106.1571077320435,10.414255770077592
231,19.51,3879,439,3950,2332,11734.0,106.15811579034586,10.414255770077592
232,57.119,4009,569,4080,2445,11734.0,106.15912384864818,10.414255770077594
233,18.15,4420,981,4492,2228,11734.0,106.16214802355522,10.414255770077594
234,33.564,5000,1359,5000,746,11734.0,106.07830819007711,10.413441842744742
235,45.529,5000,791,5000,471,11734.0,106.0793162467545,10.413441842744742
236,50.083,5000,894,5000,574,11734.0,106.0803243034319,10.413441842744742
237,36.912,5000,1277,5000,1038,11734.0,106.08133236010926,10.41344184274474
238,36.521,5000,1552,5000,1395,11734.0,106.08234041678666,10.413441842744742
239,29.877,5000,1350,5000,1193,11734.0,106.08334847346406,10.41344184274474
240,68.726,5000,1350,5000,1193,11734.0,106.08435653014143,10.413441842744744
241,49.386,5000,966,5000,809,11734.0,106.08637264349625,10.413441842744742
242,57.289,4930,1113,4999,956,11734.0,106.0873807001736,10.413441842744742
243,41.739,4690,1128,4760,988,11734.0,106.08838875685102,10.413441842744742
244,22.586,4623,1014,4693,1055,11734.0,106.0893968135284,10.413441842744742
245,21.549,4571,925,4639,1105,11734.0,106.09040487020579,10.413441842744742
246,39.954,4417,1078,4486,1260,11734.0,106.0914129268832,10.41344184274474
247,35.672,4317,671,4385,1359,11734.0,106.09242098356056,10.413441842744742
248,38.816,4209,1610,4278,1470,11734.0,106.09342904023796,10.413441842744742
249,72.21,4051,1767,4121,1627,11734.0,106.09443709691534,10.413441842744742
250,10.656,2874,2122,2943,759,11734.0,106.10653377704402,10.413441842744742
251,11.488,2869,2117,2938,754,11734.0,106.10754183372144,10.413441842744742
252,25.033,1688,534,1808,1004,11734.0,106.11762240049534,10.41344184274474
253,15.023,1653,499,1773,970,11734.0,106.1186304571727,10.413441842744742
254,42.385,1632,279,1828,1025,11734.0,106.1196385138501,10.41344184274474
255,90.411,1456,102,1729,1154,11734.0,106.12064657052747,10.41344184274474
256,112.997,1431,77,1703,1129,11734.0,106.12165462720489,10.41344184274474
257,89.63,1290,170,1563,1286,11734.0,106.12266268388225,10.413441842744742
258,27.854,1226,106,1499,1222,11734.0,106.12367074055965,10.413441842744742
259,45.698,1128,426,1400,1263,11734.0,106.12467879723702,10.41344184274474
260,0.0,1651,1709,1923,1786,11734.0,106.13576742068834,10.413441842744742
261,19.969,2034,1446,2119,1714,11734.0,106.14181576075266,10.41344184274474
262,12.695,2101,1380,2185,1648,11734.0,106.14282381743004,10.413441842744742
263,37.728,2159,1324,2243,1589,11734.0,106.14383187410743,10.413441842744742
264,48.435,2316,1171,2398,1410,11734.0,106.14483993078484,10.41344184274474
265,33.428,2541,951,2623,1170,11734.0,106.14685604413962,10.413441842744742
266,49.352,2915,877,2798,1179,11734.0,106.147864100817,10.41344184274474
267,47.687,3432,31,3315,1696,11734.0,106.15391244088136,10.41344184274474
268,16.162,4018,579,4090,2438,11734.0,106.15895272426829,10.41344184274474
269,41.297,4247,807,4318,2210,11734.0,106.1609688376231,10.413441842744744
270,15.754,4300,860,4371,2157,11734.0,106.16197689430047,10.413441842744742
271,10.877,4514,1074,4585,1943,11734.0,106.16298495097784,10.413441842744742
272,27.089,4514,1074,4585,1943,11734.0,106.16399300765526,10.41344184274474
273,5.217,5000,1359,5000,746,11734.0,106.0781372098281,10.412627916224826
274,23.453,5000,973,5000,653,11734.0,106.07914526488067,10.412627916224828
275,22.756,5000,1809,5000,1652,11734.0,106.08015331993322,10.412627916224826
276,51.409,5000,1890,5000,1733,11734.0,106.08116137498583,10.412627916224828
277,6.152,5000,1845,5000,1688,11734.0,106.08216943003838,10.412627916224826
278,26.461,5000,1799,5000,1642,11734.0,106.08317748509096,10.412627916224828
279,30.454,5000,997,5000,840,11734.0,106.08418554014351,10.412627916224828
280,46.956,5000,975,5000,818,11734.0,106.08519359519607,10.412627916224826
281,1.971,5000,1033,5000,876,11734.0,106.08620165024867,10.412627916224828
282,19.918,4965,1089,4999,932,11734.0,106.08720970530125,10.412627916224826
283,24.744,4930,1113,4999,956,11734.0,106.0882177603538,10.412627916224828
284,26.461,4349,704,4418,1327,11734.0,106.09124192551155,10.41262791622483
285,59.583,4243,597,4311,1433,11734.0,106.0922499805641,10.412627916224828
286,73.213,4152,1666,4221,1526,11734.0,106.09325803561669,10.41262791622483
287,42.775,4049,1084,4118,1628,11734.0,106.09426609066925,10.412627916224828
288,49.59,3945,299,4013,1731,11734.0,106.09527414572182,10.412627916224826
289,23.47,3798,153,3867,1708,11734.0,106.0962822007744,10.412627916224828
290,21.26,3786,1099,3855,1683,11734.0,106.09729025582696,10.412627916224828
291,54.298,3586,2233,3655,1471,11734.0,106.09829831087954,10.41262791622483
292,42.062,3586,2233,3655,1471,11734.0,106.09930636593212,10.412627916224828
293,37.082,2718,1966,2787,603,11734.0,106.10737080635273,10.412627916224828
294,70.188,1993,1246,2112,933,11734.0,106.11745135687845,10.412627916224828
295,52.088,1653,499,1773,970,11734.0,106.11845941193098,10.412627916224828
296,55.283,1527,222,1685,881,11734.0,106.11946746698361,10.412627916224828
297,87.165,1416,164,1669,887,11734.0,106.12047552203617,10.412627916224828
298,98.773,1317,66,1590,1015,11734.0,106.12148357708874,10.412627916224826
299,104.262,1173,53,1446,1169,11734.0,106.12249163214132,10.41262791622483
300,47.67,1062,164,1334,1197,11734.0,106.12349968719391,10.412627916224828
301,38.833,956,259,1228,1091,11734.0,106.12450774224645,10.41262791622483
302,15.805,881,335,1154,1017,11734.0,106.125515797299,10.412627916224826
303,42.385,830,386,1103,966,11734.0,106.12652385235161,10.412627916224828
304,33.36,692,526,964,827,11734.0,106.12753190740416,10.412627916224826
305,43.438,1676,1820,1903,1699,11734.0,106.13862051298248,10.412627916224826
306,10.775,1735,1745,1829,1624,11734.0,106.13962856803505,10.412627916224828
307,1.716,1848,1635,1930,1588,11734.0,106.14063662308766,10.412627916224828
308,17.81,1989,1494,2072,1699,11734.0,106.14164467814021,10.412627916224828
309,22.637,2072,1409,2156,1677,11734.0,106.14265273319278,10.412627916224828
310,20.411,2140,1346,2222,1569,11734.0,106.14366078824534,10.41262791622483
311,14.819,2300,1186,2382,1405,11734.0,106.14466884329792,10.412627916224826
312,44.05,2790,1001,2674,1055,11734.0,106.14668495340307,10.412627916224828
313,31.967,2817,1028,2700,1081,11734.0,106.14769300845565,10.412627916224828
314,70.426,2928,1139,2811,1192,11734.0,106.14870106350821,10.412627916224828
315,28.296,2957,1167,2840,1221,11734.0,106.14970911856078,10.412627916224826
316,13.545,3351,111,3234,1615,11734.0,106.15374133877108,10.41262791622483
317,38.935,5000,1191,5000,871,11734.0,106.07796624371367,10.411813990517789
318,30.845,5000,973,5000,653,11734.0,106.07897429714154,10.411813990517787
319,43.166,5000,1897,5000,1740,11734.0,106.07998235056944,10.411813990517789
320,5.676,5000,1955,5000,1798,11734.0,106.08099040399733,10.411813990517789
321,9.806,5000,1936,5000,1779,11734.0,106.08199845742523,10.411813990517789
322,1.275,5000,1790,5000,1633,11734.0,106.08300651085314,10.411813990517789
323,42.826,5000,1106,5000,949,11734.0,106.08401456428102,10.411813990517787
324,42.419,5000,1187,5000,1030,11734.0,106.0850226177089,10.411813990517787
325,0.34,5000,1066,5000,909,11734.0,106.08603067113678,10.411813990517787
326,0.0,5000,1065,5000,908,11734.0,106.08703872456468,10.411813990517787
327,13.732,3798,153,3867,1708,11734.0,106.0961112054157,10.411813990517787
328,16.145,3798,153,3867,1708,11734.0,106.09711925884359,10.411813990517789
329,5.523,3626,19,3694,1535,11734.0,106.09812731227147,10.411813990517787
330,12.831,3557,109,3626,1467,11734.0,106.0991353656994,10.411813990517787
331,54.961,3421,2397,3491,1306,11734.0,106.10014341912725,10.411813990517787
332,27.259,3309,2509,3379,1194,11734.0,106.10115147255513,10.411813990517789
333,12.797,3207,1433,3276,1104,11734.0,106.10215952598305,10.411813990517787
334,29.384,3002,2250,3071,887,11734.0,106.10417563283886,10.411813990517789
335,8.31,2941,2189,3010,826,11734.0,106.1051836862667,10.411813990517786
336,8.803,2718,1966,2787,603,11734.0,106.10719979312252,10.411813990517787
337,44.203,1919,1172,2039,859,11734.0,106.1172803274014,10.411813990517787
338,74.487,1527,374,1647,844,11734.0,106.11828838082933,10.411813990517789
339,50.525,1477,279,1597,793,11734.0,106.1192964342572,10.411813990517789
340,71.947,1448,244,1604,854,11734.0,106.1203044876851,10.411813990517787
341,38.368,1296,114,1569,1038,11734.0,106.12131254111299,10.411813990517787
342,26.027,1179,53,1452,1115,11734.0,106.12232059454087,10.411813990517787
343,31.627,1126,0,1399,1115,11734.0,106.12332864796878,10.411813990517789
344,3.62,909,217,1182,1045,11734.0,106.12433670139667,10.411813990517787
345,5.897,909,217,1182,1045,11734.0,106.12534475482457,10.411813990517787
346,17.419,754,371,1027,890,11734.0,106.12635280825242,10.411813990517789
347,26.953,643,483,916,779,11734.0,106.12736086168034,10.411813990517789
348,1.547,628,1029,900,763,11734.0,106.12836891510823,10.411813990517789
349,12.644,1207,1609,1480,1343,11734.0,106.13441723567556,10.411813990517789
350,9.364,1207,1609,1480,1343,11734.0,106.13542528910347,10.411813990517787
351,30.964,1375,1778,1648,1510,11734.0,106.13643334253133,10.411813990517787
352,34.329,1522,1924,1795,1658,11734.0,106.13744139595924,10.411813990517789
353,16.808,1668,1820,1903,1699,11734.0,106.13844944938714,10.411813990517787
354,23.86,1721,1765,1808,1603,11734.0,106.139457502815,10.411813990517787
355,11.505,1835,1648,1917,1575,11734.0,106.14046555624293,10.411813990517789
356,11.913,2957,1167,2840,1221,11734.0,106.14852998366602,10.411813990517787
357,14.53,3201,261,3084,1466,11734.0,106.15357025080552,10.411813990517787
358,6.084,3473,632,3356,1737,11734.0,106.15558635766128,10.411813990517787
359,4.266,3547,707,3430,1812,11734.0,106.15659441108917,10.411813990517789
360,9.619,3630,790,3514,1895,11734.0,106.15760246451707,10.411813990517789
361,28.245,3782,942,3666,2047,11734.0,106.15861051794496,10.411813990517787
362,12.712,3802,961,3685,2066,11734.0,106.15961857137287,10.411813990517789
363,0.136,4781,1342,4602,1675,11734.0,106.1646588385123,10.411813990517787
364,7.97,5000,1193,5000,873,11734.0,106.07779529173364,10.41100006562355
