,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,0.27,394,599,1055,902,907,2518,444.0,-79.53637844661698,-1.7919372303545313
1,14.44,394,599,1055,902,907,2518,444.0,-79.53538036809412,-1.7919372303545313
2,0.863,646,575,640,1030,754,3031,444.0,-79.52939189695701,-1.7919372303545313
3,16.717,283,488,945,792,797,2381,444.0,-79.53739820146201,-1.7927461499182926
4,70.824,394,599,1055,902,907,2518,444.0,-79.53640012266715,-1.7927461499182924
5,146.262,394,599,1055,902,907,2518,444.0,-79.5354020438723,-1.7927461499182933
6,7.13,646,575,640,1030,754,3031,444.0,-79.53041164989803,-1.7927461499182915
7,95.121,663,592,623,1047,771,3048,444.0,-79.52941357110316,-1.7927461499182933
8,0.068,469,558,1199,1046,1051,2069,444.0,-79.54041412478462,-1.7935550696190083
9,4.245,469,558,1199,1046,1051,2069,444.0,-79.53941604571763,-1.7935550696190066
10,13.118,294,383,1029,876,880,2212,444.0,-79.53841796665066,-1.7935550696190075
11,114.475,123,329,917,764,769,2285,444.0,-79.53741988758365,-1.7935550696190077
12,113.127,187,393,850,697,702,2343,444.0,-79.53642180851666,-1.7935550696190075
13,135.147,245,450,906,753,757,2398,444.0,-79.53542372944969,-1.7935550696190066
14,96.14,219,566,1010,857,862,2503,444.0,-79.53342757131571,-1.7935550696190088
15,72.622,219,566,1010,857,862,2503,444.0,-79.53242949224874,-1.7935550696190066
16,60.039,649,578,531,1033,757,3034,444.0,-79.53043333411475,-1.7935550696190077
17,119.089,497,426,507,880,604,2881,444.0,-79.52943525504776,-1.7935550696190066
18,138.682,636,590,440,1110,834,3112,444.0,-79.52843717598078,-1.7935550696190077
19,44.64,636,590,440,1110,834,3112,444.0,-79.52743909691381,-1.7935550696190075
20,0.0,753,707,557,769,940,3226,444.0,-79.52344678064586,-1.7935550696190066
21,0.21,867,822,672,884,1055,3340,444.0,-79.52244870157887,-1.7935550696190077
22,0.569,867,822,672,884,1055,3340,444.0,-79.52145062251189,-1.7935550696190057
23,0.27,1052,1006,856,1062,1234,3519,444.0,-79.52045254344492,-1.7935550696190083
24,0.689,1175,1130,980,1180,1351,3636,444.0,-79.51945446437792,-1.7935550696190075
25,4.015,1175,1130,980,1180,1351,3636,444.0,-79.51845638531091,-1.7935550696190068
26,15.801,511,614,1237,1055,1089,1989,444.0,-79.54043582152251,-1.794363989456738
27,113.606,394,483,1121,968,972,2065,444.0,-79.53943774218327,-1.7943639894567405
28,136.495,275,364,1005,852,857,2133,444.0,-79.53843966284404,-1.7943639894567385
29,122.265,181,271,916,763,768,2227,444.0,-79.5374415835048,-1.7943639894567387
30,149.947,92,297,754,601,606,2247,444.0,-79.53644350416556,-1.7943639894567385
31,155.43,183,368,824,671,675,2316,444.0,-79.53544542482632,-1.7943639894567394
32,119.329,73,399,855,702,707,2348,444.0,-79.53444734548708,-1.7943639894567394
33,139.731,50,471,921,769,773,2414,444.0,-79.53344926614784,-1.7943639894567385
34,120.377,127,473,902,749,754,2395,444.0,-79.5324511868086,-1.7943639894567385
35,17.287,225,572,946,793,797,2438,444.0,-79.53145310746939,-1.7943639894567394
36,82.718,449,379,529,833,557,2834,444.0,-79.53045502813013,-1.7943639894567387
37,98.896,561,490,462,944,669,2946,444.0,-79.5294569487909,-1.7943639894567385
38,129.964,390,331,332,910,635,2912,444.0,-79.52845886945165,-1.7943639894567385
39,150.157,137,66,216,704,428,2705,444.0,-79.52746079011243,-1.7943639894567394
40,116.512,316,270,121,889,624,2901,444.0,-79.5264627107732,-1.7943639894567394
41,93.234,436,390,240,770,744,3021,444.0,-79.52546463143395,-1.7943639894567387
42,45.598,483,438,288,722,791,3068,444.0,-79.5244665520947,-1.7943639894567374
43,46.227,753,707,557,769,940,3226,444.0,-79.52346847275548,-1.7943639894567394
44,82.748,721,675,526,738,909,3194,444.0,-79.52247039341624,-1.7943639894567394
45,101.293,852,806,657,867,1038,3323,444.0,-79.52147231407699,-1.7943639894567394
46,78.134,945,899,750,958,1129,3415,444.0,-79.52047423473775,-1.7943639894567385
47,92.005,1021,975,826,1032,1203,3488,444.0,-79.51947615539854,-1.794363989456738
48,49.553,1106,1061,911,1108,1279,3564,444.0,-79.51847807605928,-1.7943639894567405
49,0.835,640,782,1140,898,994,1832,444.0,-79.5424536872835,-1.795172909431549
50,7.545,537,658,1153,911,1007,1845,444.0,-79.54145560767192,-1.7951729094315485
51,53.539,442,553,1169,1001,1021,1953,444.0,-79.5404575280603,-1.7951729094315483
52,125.77,350,443,1062,909,914,1945,444.0,-79.5394594484487,-1.7951729094315483
53,153.392,189,272,902,749,753,1979,444.0,-79.53846136883708,-1.7951729094315474
54,134.278,92,176,822,669,673,2075,444.0,-79.53746328922543,-1.795172909431549
55,52.339,66,206,730,577,581,2162,444.0,-79.53646520961385,-1.7951729094315485
56,133.469,154,318,774,621,626,2266,444.0,-79.53546713000225,-1.7951729094315483
57,112.408,220,252,708,555,559,2200,444.0,-79.53446905039063,-1.7951729094315485
58,123.523,104,451,855,702,706,2347,444.0,-79.533470970779,-1.7951729094315467
59,137.154,193,539,919,766,771,2412,444.0,-79.5324728911674,-1.7951729094315492
60,3.535,377,413,570,752,477,2754,444.0,-79.53147481155578,-1.7951729094315474
61,103.51,388,339,495,763,488,2765,444.0,-79.53047673194416,-1.795172909431549
62,142.787,248,284,441,624,348,2625,444.0,-79.52947865233256,-1.7951729094315485
63,144.105,170,99,255,737,461,2738,444.0,-79.52848057272094,-1.795172909431549
64,115.314,103,33,186,671,395,2672,444.0,-79.52748249310933,-1.7951729094315476
65,124.092,195,156,65,779,503,2780,444.0,-79.52648441349773,-1.7951729094315483
66,151.475,386,340,190,757,694,2971,444.0,-79.5254863338861,-1.7951729094315483
67,119.688,444,398,248,699,752,3029,444.0,-79.5244882542745,-1.7951729094315485
68,88.231,568,523,373,600,772,3057,444.0,-79.52349017466288,-1.795172909431549
69,161.601,651,605,456,668,839,3124,444.0,-79.52249209505126,-1.795172909431546
70,138.562,773,718,577,748,919,3204,444.0,-79.52149401543964,-1.795172909431549
71,126.699,886,829,691,860,1031,3316,444.0,-79.52049593582805,-1.7951729094315485
72,115.673,1006,938,811,940,1111,3396,444.0,-79.51949785621643,-1.795172909431549
73,51.92,1114,1045,919,1047,1218,3503,444.0,-79.51849977660481,-1.7951729094315474
74,0.0,1197,1099,1009,1102,1273,3558,444.0,-79.51750169699321,-1.7951729094315476
75,2.205,741,886,1241,1000,1095,1934,444.0,-79.54347348405034,-1.7959818295434964
76,19.841,667,811,1168,926,1022,1860,444.0,-79.54247540416621,-1.7959818295434975
77,40.777,555,692,1055,814,909,1748,444.0,-79.5414773242821,-1.7959818295434975
78,145.303,462,596,1095,854,949,1788,444.0,-79.54047924439799,-1.7959818295434986
79,127.687,300,415,1027,874,878,1850,444.0,-79.5394811645139,-1.7959818295434955
