,POP_2015,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,68.443,4189,1025,4859,2714,7989.0,77.06660833532659,12.617492720183739
1,40.052,4189,1025,4859,2714,7989.0,77.06645651128387,12.61667635022471
2,42.451,3905,806,4575,2430,7989.0,77.06412701101603,12.615043613292697
3,58.868,3933,834,4603,2458,7989.0,77.06513995309648,12.615043613292691
4,92.14,3962,862,4631,2486,7989.0,77.06615289517694,12.615043613292691
5,59.953,3702,602,4371,2227,7989.0,77.06296228285633,12.614227246319567
6,97.835,3702,602,4371,2227,7989.0,77.06397522294166,12.614227246319565
7,70.341,3905,806,4575,2430,7989.0,77.06498816302702,12.614227246319567
8,11.265,2844,277,3513,1365,7989.0,77.05571994080319,12.613410880341604
9,31.311,3055,51,3724,1579,7989.0,77.05774581698391,12.613410880341604
10,55.155,3099,0,3769,1624,7989.0,77.05875875507428,12.6134108803416
11,50.107,3234,0,3904,1759,7989.0,77.05977169316462,12.613410880341604
12,51.546,3488,0,4157,2012,7989.0,77.06179756934534,12.613410880341608
13,48.333,3702,602,4371,2227,7989.0,77.0628105074357,12.6134108803416
14,60.745,3662,558,4332,2187,7989.0,77.06382344552608,12.613410880341608
15,61.684,3811,711,4481,2336,7989.0,77.06483638361642,12.6134108803416
16,53.799,3903,786,4572,2427,7989.0,77.06584932170678,12.613410880341604
17,36.506,4072,617,4741,2596,7989.0,77.06686225979715,12.6134108803416
18,40.469,4079,595,4749,2604,7989.0,77.0678751978875,12.613410880341604
19,12.787,4427,262,5000,2952,7989.0,77.06990107406823,12.613410880341604
20,44.474,4423,266,5000,2947,7989.0,77.07091401215858,12.613410880341602
21,18.315,4604,456,5000,3129,7989.0,77.07192695024894,12.6134108803416
22,16.959,4689,0,5000,3214,7989.0,77.0729398883393,12.613410880341602
23,20.381,5000,870,5000,3543,7989.0,77.0759787026104,12.613410880341606
24,5.507,2672,449,3342,1194,7989.0,77.05455525390936,12.612594515358733
25,2.086,2836,226,3506,1359,7989.0,77.0555681900049,12.612594515358737
26,1.982,2829,174,3499,1354,7989.0,77.05658112610041,12.612594515358735
27,43.014,3050,48,3720,1575,7989.0,77.05759406219592,12.612594515358737
28,69.757,3099,0,3769,1624,7989.0,77.05860699829142,12.612594515358733
29,15.875,3234,0,3904,1759,7989.0,77.05961993438694,12.612594515358733
30,0.793,3488,0,4157,2012,7989.0,77.06164580657799,12.612594515358737
31,15.249,3488,0,4157,2012,7989.0,77.06265874267348,12.612594515358737
32,45.288,3662,174,4332,2187,7989.0,77.063671678769,12.612594515358737
33,75.806,3811,711,4481,2336,7989.0,77.06468461486452,12.612594515358737
34,26.055,3903,786,4572,2427,7989.0,77.06569755096005,12.612594515358735
35,48.938,4066,578,4735,2590,7989.0,77.06671048705556,12.612594515358735
36,6.884,4078,590,4747,2602,7989.0,77.06772342315108,12.612594515358737
37,18.253,4418,270,5000,2943,7989.0,77.07076223143761,12.612594515358735
38,5.069,4604,456,5000,3129,7989.0,77.07177516753312,12.612594515358731
39,3.379,4604,456,5000,3129,7989.0,77.07278810362864,12.612594515358737
40,8.302,5000,870,5000,3543,7989.0,77.07582691191519,12.612594515358731
41,0.209,2663,224,3333,1186,7989.0,77.054403515763,12.61177815137089
42,21.903,5000,2951,5000,4964,7989.0,77.05845525216624,12.611778151370894
43,0.0,5000,2951,5000,4964,7989.0,77.05729058459231,12.610961788378008
44,2.983,5000,2949,5000,4962,7989.0,77.05830351669854,12.61096178837801
45,0.0,2800,2649,3470,2391,7989.0,77.04397077032263,12.610145426380011
46,0.0,2652,2500,3321,2242,7989.0,77.04599663054627,12.610145426380013
47,10.764,2786,2634,3456,2377,7989.0,77.04381908408934,12.60932906537683
