,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,12.088,2129,1543,994,846,1442,5000,309.0,-97.18298389848096,31.586147154742207
1,10.512,1983,1396,848,700,1295,5000,309.0,-97.18188190690724,31.58614715474221
2,29.877,1903,1316,768,619,1215,5000,309.0,-97.18077991533356,31.586147154742207
3,13.682,2054,1467,919,673,1086,5000,309.0,-97.17967792375983,31.586147154742214
4,51.474,2147,1505,1012,585,999,5000,309.0,-97.17857593218612,31.586147154742214
5,27.711,2021,1359,886,439,853,5000,309.0,-97.17747394061242,31.586147154742214
6,5.369,1919,1257,784,338,751,5000,309.0,-97.17637194903871,31.586147154742218
7,2.801,3173,39,1675,1563,3373,1660,309.0,-97.11796639563185,31.58614715474221
8,5.587,3212,78,1714,1602,3413,1699,309.0,-97.11686440405813,31.58614715474221
9,0.0,3098,455,1827,1356,3525,1481,309.0,-97.11466042091071,31.58614715474221
10,2.915,3202,938,1962,1102,3660,1573,309.0,-97.11245643776327,31.586147154742207
11,2.728,3202,938,1962,1102,3660,1573,309.0,-97.11135444618957,31.586147154742214
12,0.0,3157,972,2019,503,3683,1374,309.0,-97.11025245461585,31.586147154742214
13,0.221,3236,1087,2135,350,3798,1420,309.0,-97.10915046304213,31.58614715474221
14,1.179,3312,1163,2210,329,3874,1495,309.0,-97.10804847146841,31.58614715474221
15,0.012,2129,1543,994,846,1442,5000,309.0,-97.18352801496826,31.585287520739378
16,2.88,2129,1543,994,846,1442,5000,309.0,-97.18242602972042,31.585287520739378
17,8.011,1983,1396,848,700,1295,5000,309.0,-97.18132404447256,31.585287520739378
18,17.68,1903,1316,768,619,1215,5000,309.0,-97.18022205922472,31.585287520739378
19,30.43,2103,1516,967,644,1057,5000,309.0,-97.17912007397686,31.585287520739378
20,84.711,2050,1387,915,468,882,5000,309.0,-97.17801808872902,31.585287520739378
21,35.999,1919,1257,784,338,751,5000,309.0,-97.17691610348118,31.58528752073938
22,1.467,1919,1257,784,338,751,5000,309.0,-97.17581411823333,31.58528752073938
23,1.644,1896,1220,909,558,558,5000,309.0,-97.17471213298549,31.58528752073938
24,0.63,1896,1220,909,558,558,5000,309.0,-97.17361014773763,31.58528752073938
25,0.382,3098,166,1616,1443,3314,1540,309.0,-97.11740890009746,31.585287520739378
26,0.048,3141,207,1659,1486,3357,1583,309.0,-97.11630691484963,31.58528752073938
27,5.154,3068,804,1828,968,3526,1438,309.0,-97.11300095910606,31.585287520739378
28,0.0,3202,938,1962,1102,3660,1573,309.0,-97.11189897385825,31.585287520739378
29,0.0,3202,938,1962,1102,3660,1573,309.0,-97.11079698861037,31.58528752073938
30,0.0,3134,967,2015,364,3678,1334,309.0,-97.10969500336256,31.585287520739378
31,1.867,3320,1171,2219,319,3882,1504,309.0,-97.10859301811469,31.585287520739378
32,0.0,3275,1162,2210,219,3873,1458,309.0,-97.10749103286683,31.585287520739378
33,19.677,1600,1314,766,708,1289,5000,309.0,-97.18186818513648,31.584427889731987
34,4.006,1619,1220,672,615,1196,5000,309.0,-97.18076620621423,31.584427889731987
35,0.048,1615,1060,511,363,962,5000,309.0,-97.17966422729198,31.584427889731984
36,18.108,1615,1060,511,363,962,5000,309.0,-97.17856224836972,31.584427889731987
37,11.05,2058,1396,923,477,891,5000,309.0,-97.17746026944745,31.58442788973199
38,31.616,1674,1011,538,92,506,5000,309.0,-97.17635829052519,31.584427889731984
39,2.98,1674,1011,538,92,506,5000,309.0,-97.17525631160295,31.58442788973198
40,0.639,1896,1220,909,558,558,5000,309.0,-97.1741543326807,31.584427889731987
41,0.387,1896,1220,909,558,558,5000,309.0,-97.17305235375844,31.584427889731987
42,0.01,2948,230,1503,1293,3201,1390,309.0,-97.11685142872356,31.58442788973199
43,0.077,2821,544,1550,1079,3248,1204,309.0,-97.11574944980127,31.584427889731987
44,3.811,2878,614,1638,850,3336,1249,309.0,-97.11464747087902,31.584427889731984
45,0.0,2914,650,1674,814,3372,1285,309.0,-97.11354549195677,31.58442788973199
46,0.0,2995,779,1818,382,3521,1212,309.0,-97.11134153411228,31.58442788973199
47,0.0,3014,829,1864,360,3540,1231,309.0,-97.11023955519,31.584427889731984
48,0.0,3070,1115,2163,67,3766,1254,309.0,-97.10913757626776,31.584427889731984
49,0.0,3070,1144,2192,67,3795,1254,309.0,-97.1080355973455,31.584427889731984
50,0.0,3157,1278,2287,127,3882,1341,309.0,-97.10693361842324,31.584427889731984
51,18.673,1600,1314,766,708,1289,5000,309.0,-97.18131036472812,31.583568261719904
52,18.297,1491,1092,544,487,1068,5000,309.0,-97.1802083921312,31.5835682617199
53,8.365,1615,1060,511,363,962,5000,309.0,-97.17910641953424,31.5835682617199
54,17.356,1564,977,429,281,879,5000,309.0,-97.17800444693731,31.583568261719904
55,45.602,1581,919,446,0,598,5000,309.0,-97.17690247434041,31.5835682617199
56,42.854,1674,1011,538,92,506,5000,309.0,-97.17580050174347,31.5835682617199
57,3.093,1674,1011,538,92,506,5000,309.0,-97.17469852914651,31.5835682617199
58,0.23,2809,369,1435,1154,3134,1251,309.0,-97.11629398150902,31.5835682617199
59,0.0,2771,494,1500,1029,3198,1154,309.0,-97.11519200891208,31.5835682617199
60,0.0,2838,574,1598,653,3296,1141,309.0,-97.11409003631513,31.5835682617199
61,0.0,2978,829,1609,641,3307,1320,309.0,-97.11298806371823,31.583568261719904
62,0.0,2908,637,1676,524,3406,1153,309.0,-97.11188609112129,31.583568261719904
63,0.0,2957,747,1830,406,3483,1174,309.0,-97.11078411852432,31.5835682617199
64,0.0,2961,1078,2090,118,3686,1144,309.0,-97.10968214592742,31.583568261719904
65,0.0,3039,1113,2160,58,3764,1222,309.0,-97.10858017333048,31.5835682617199
66,0.0,3081,1205,2211,110,3806,1265,309.0,-97.10747820073354,31.583568261719904
67,1.097,3140,1264,2270,163,3865,1324,309.0,-97.10637622813661,31.583568261719904
68,8.008,1419,1192,644,587,1168,5000,309.0,-97.18075256849436,31.58270863670301
69,18.574,1491,1092,544,487,1068,5000,309.0,-97.17965060222247,31.58270863670301
70,10.407,1394,807,259,187,782,5000,309.0,-97.17854863595056,31.582708636703007
71,13.292,1432,845,297,148,747,5000,309.0,-97.17744666967867,31.582708636703007
72,2.729,1581,919,446,0,598,5000,309.0,-97.1763447034068,31.582708636703007
73,71.585,1581,919,446,0,598,5000,309.0,-97.17524273713494,31.58270863670301
74,2.78,1518,843,531,180,180,5000,309.0,-97.17193683831925,31.58270863670301
