,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,1.572,2334,2231,1713,2504,2026,5000,5000,409.0,-96.70072102030778,40.874853262816885
1,0.0,2158,2619,98,2254,2416,5000,5000,409.0,-96.6935984093647,40.8748532628169
2,0.0,1966,2596,99,2061,2287,5000,5000,409.0,-96.69241130754081,40.8748532628169
3,0.0,2151,2662,282,2246,2428,5000,5000,409.0,-96.69122420571695,40.8748532628169
4,0.0,2114,2699,246,2209,2435,5000,5000,409.0,-96.6900371038931,40.87485326281689
5,0.0,3134,2811,2859,2684,4566,5000,2847,409.0,-96.63899172546732,40.8748532628169
6,0.0,3134,2811,2859,2684,4566,5000,2847,409.0,-96.63780462364346,40.8748532628169
7,0.0,2886,2529,2577,2472,4285,5000,2635,409.0,-96.63543041999577,40.8748532628169
8,0.0,2886,2529,2577,2472,4285,5000,2635,409.0,-96.63424331817191,40.8748532628169
9,0.0,2147,1799,1838,2846,3555,5000,2975,409.0,-96.6247465035811,40.87485326281689
10,3.094,5000,5000,5000,5000,5000,5000,5000,409.0,-96.69989887505845,40.87395425005891
11,11.018,5000,5000,5000,5000,5000,5000,5000,409.0,-96.69871178332728,40.873954250058915
12,0.0,2032,2374,227,2202,2170,5000,5000,409.0,-96.69515050813376,40.87395425005891
13,0.0,2087,2475,46,2182,2271,5000,5000,409.0,-96.69396341640262,40.87395425005891
14,9.698,2056,2511,9,2151,2308,5000,5000,409.0,-96.69277632467144,40.873954250058915
15,15.233,2261,2651,416,2380,2448,5000,5000,409.0,-96.6915892329403,40.873954250058915
16,5.109,2207,2729,339,2302,2525,5000,5000,409.0,-96.69040214120912,40.87395425005891
17,0.0,3012,2699,2747,2562,4455,5000,2724,409.0,-96.63935719676891,40.873954250058915
18,0.0,3038,2699,2747,2597,4455,5000,2760,409.0,-96.63817010503774,40.873954250058915
19,0.0,3059,2702,2750,2618,4457,5000,2780,409.0,-96.63698301330658,40.87395425005891
20,0.0,2802,2445,2493,2388,4201,5000,2551,409.0,-96.63579592157541,40.873954250058915
21,0.0,2793,2436,2484,2379,4192,5000,2542,409.0,-96.63460882984423,40.87395425005891
22,0.0,2045,1697,1736,2744,3453,5000,2873,409.0,-96.62511209599488,40.87395425005891
23,0.0,2052,1704,1743,2751,3460,5000,2879,409.0,-96.62392500426371,40.87395425005891
24,0.0,1974,2316,204,2144,2112,5000,5000,409.0,-96.69551552268426,40.87305524186556
25,5.404,2021,2363,175,2191,2159,5000,5000,409.0,-96.69432844104531,40.87305524186556
26,20.263,2077,2419,272,2247,2215,5000,5000,409.0,-96.69314135940637,40.87305524186556
27,21.386,1683,2481,1036,1982,2037,5000,5000,409.0,-96.69195427776744,40.87305524186556
28,20.02,2273,2615,453,2416,2411,5000,5000,409.0,-96.69076719612846,40.87305524186556
29,27.168,1014,2580,1686,1580,1700,5000,5000,409.0,-96.68958011448954,40.87305524186556
30,0.0,2873,2560,2608,2423,4316,5000,2585,409.0,-96.63853560401492,40.87305524186556
31,0.0,3038,2681,2729,2597,4437,5000,2760,409.0,-96.63734852237602,40.87305524186556
32,0.0,2802,2445,2493,2388,4201,5000,2551,409.0,-96.63497435909808,40.87305524186556
33,0.0,2764,2407,2455,2350,4163,5000,2513,409.0,-96.63378727745913,40.87305524186556
34,0.0,1901,1553,1592,2600,3309,5000,2729,409.0,-96.62547770598654,40.87305524186556
35,0.0,1950,1602,1641,2648,3358,5000,2777,409.0,-96.6242906243476,40.87305524186556
36,1.447,2073,2415,267,2243,2211,5000,5000,409.0,-96.69350641174479,40.87215623823664
37,28.626,1103,2347,1604,1522,1663,5000,5000,409.0,-96.6923193401976,40.87215623823664
38,53.194,1171,2424,1681,1599,1740,5000,5000,409.0,-96.69113226865042,40.87215623823665
39,31.036,899,2273,1799,1344,1485,5000,5000,409.0,-96.68994519710324,40.87215623823665
40,39.851,710,2275,1914,1276,1395,5000,5000,409.0,-96.68875812555605,40.87215623823664
41,41.802,679,2244,1632,1245,1364,5000,5000,409.0,-96.68757105400888,40.87215623823664
42,0.0,2773,2531,2579,2393,4286,5000,2556,409.0,-96.63890112057429,40.87215623823665
43,0.0,2873,2560,2608,2423,4316,5000,2585,409.0,-96.6377140490271,40.87215623823665
44,0.0,2731,2374,2422,2237,4130,5000,2400,409.0,-96.63652697747989,40.87215623823665
45,0.0,2550,2193,2241,2136,3949,5000,2298,409.0,-96.63533990593274,40.87215623823665
46,0.0,2550,2193,2241,2136,3949,5000,2298,409.0,-96.63415283438553,40.87215623823665
47,0.0,2013,1656,1704,2499,3411,5000,2662,409.0,-96.62821747664961,40.87215623823664
