,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,190.2,5000,5000,3797,5000,132,5000,4052.0,29.25649907678336,-1.613169253566877
1,260.157,5000,5000,3797,5000,132,5000,4052.0,29.257497098208823,-1.6131692535668765
2,118.712,5000,5000,3679,5000,14,5000,4052.0,29.256506254067286,-1.613978144381464
3,149.022,5000,5000,3664,5000,0,5000,4052.0,29.25651343495412,-1.614787035319334
4,0.153,5000,5000,3623,5000,641,5000,4052.0,29.25252853080251,-1.615595926380547
5,11.251,5000,5000,3623,5000,641,5000,4052.0,29.2525357179144,-1.6164048175651673
6,273.015,5000,5000,3413,5000,251,5000,4052.0,29.255529785131063,-1.6164048175651666
7,214.692,5000,5000,3413,5000,251,5000,4052.0,29.256527807536614,-1.616404817565167
8,221.504,5000,5000,3325,4949,339,5000,4052.0,29.25553697658139,-1.617213708873254
9,339.451,5000,5000,3358,4982,306,5000,4052.0,29.25653499923227,-1.6172137088732537
10,128.433,5000,5000,3217,4841,447,5000,4052.0,29.255544171634543,-1.6180226003048703
11,88.479,5000,5000,3217,4841,447,5000,4052.0,29.255551370290544,-1.6188314918600786
12,191.118,5000,5000,2917,4541,747,5000,4052.0,29.25356973114424,-1.6204492753415167
13,70.799,5000,5000,2917,4541,747,5000,4052.0,29.254567754777664,-1.6204492753415167
14,129.122,5000,5000,2831,4455,833,5000,4052.0,29.253576940116915,-1.6212581672678688
15,30.31,5000,5000,2831,4455,833,5000,4052.0,29.254574963996284,-1.621258167267869
16,32.146,5000,5000,2831,4455,833,5000,4052.0,29.25358415269222,-1.6220670593180617
17,85.341,5000,5000,2831,4455,833,5000,4052.0,29.254582176817653,-1.6220670593180617
18,19.747,5000,4985,2386,4010,1278,5000,4052.0,29.253613039019847,-1.6253026287584549
19,166.147,5000,4985,2386,4010,1278,5000,4052.0,29.254611064130767,-1.6253026287584549
20,0.0,5000,4101,1449,3125,1897,5000,4052.0,29.24364001603228,-1.6261115214287682
21,3.75,5000,4906,2306,3930,1358,5000,4052.0,29.25362026960839,-1.6261115214287682
22,174.945,5000,4906,2306,3930,1358,5000,4052.0,29.254618294965997,-1.6261115214287682
23,0.0,5000,4101,1449,3125,1897,5000,4052.0,29.24364724775546,-1.6269204142232918
24,0.0,5000,4461,1809,3485,1921,5000,4052.0,29.245643298964293,-1.626920414223292
25,5.205,5000,4791,2139,3815,1525,5000,4052.0,29.2526294781952,-1.626920414223292
26,164.253,5000,4844,2365,3868,1420,5000,4052.0,29.253627503799613,-1.626920414223292
27,0.536,5000,4844,2365,3868,1420,5000,4052.0,29.254625529404027,-1.6269204142232916
28,0.0,5000,4362,1710,3386,1822,5000,4052.0,29.24465250893145,-1.6277293071420873
29,0.0,5000,4461,1809,3485,1921,5000,4052.0,29.24565053478278,-1.6277293071420866
30,0.0,5000,4356,1704,3380,1786,5000,4052.0,29.24964263818815,-1.627729307142088
31,0.306,5000,4659,2007,3684,1657,5000,4052.0,29.25163868989083,-1.627729307142087
32,188.286,5000,4659,2007,3684,1657,5000,4052.0,29.25263671574218,-1.6277293071420869
33,239.644,5000,4724,2245,3748,1613,5000,4052.0,29.253634741593512,-1.627729307142087
34,14.236,5000,4707,2228,3731,1573,5000,4052.0,29.25463276744486,-1.6277293071420873
35,0.0,5000,3760,1108,2785,1556,5000,4052.0,29.2426636959078,-1.6285382001852162
36,0.0,5000,4362,1710,3386,1822,5000,4052.0,29.24465974810459,-1.6285382001852158
37,0.0,5000,4362,1710,3386,1822,5000,4052.0,29.245657774202975,-1.6285382001852169
38,0.0,5000,4172,1520,3196,1632,5000,4052.0,29.24865185249815,-1.6285382001852169
39,60.696,5000,4624,1972,3649,1692,5000,4052.0,29.251645930793323,-1.6285382001852162
40,462.143,5000,4572,2093,3596,1783,5000,4052.0,29.252643956891717,-1.6285382001852164
41,269.112,5000,4756,2277,3780,1623,5000,4052.0,29.25364198299011,-1.6285382001852162
42,70.186,5000,4707,2228,3731,1573,5000,4052.0,29.254640009088504,-1.628538200185216
43,0.0,5000,3760,1108,2785,1556,5000,4052.0,29.242670938188194,-1.6293470933527407
44,0.0,5000,4172,1520,3196,1632,5000,4052.0,29.24865909626158,-1.6293470933527405
45,0.0,5000,4321,1669,3346,1555,5000,4052.0,29.249657122607143,-1.6293470933527414
46,33.524,5000,4321,1669,3346,1555,5000,4052.0,29.250655148952703,-1.6293470933527407
47,236.583,5000,4505,2026,3529,1716,5000,4052.0,29.251653175298266,-1.629347093352741
48,368.383,5000,4510,2031,3534,1721,5000,4052.0,29.25265120164383,-1.6293470933527407
49,169.534,5000,4545,2066,3569,1751,5000,4052.0,29.253649227989403,-1.6293470933527407
50,41.255,5000,4522,2043,3546,1733,5000,4052.0,29.254647254334955,-1.6293470933527405
51,0.0,5000,3970,1318,2994,1430,5000,4052.0,29.247668317034236,-1.6301559866447226
52,0.0,5000,3970,1318,2994,1430,5000,4052.0,29.248666343627097,-1.6301559866447222
53,3.062,5000,4323,1679,3347,1545,5000,4052.0,29.24966437021995,-1.6301559866447226
54,326.593,5000,4324,1689,3349,1536,5000,4052.0,29.250662396812817,-1.630155986644723
55,171.983,5000,4474,1995,3499,1685,5000,4052.0,29.25365647659139,-1.6301559866447233
56,2.755,5000,4522,2043,3546,1733,5000,4052.0,29.254654503184256,-1.6301559866447226
57,0.0,5000,3970,1318,2994,1430,5000,4052.0,29.24767556775443,-1.6309648800612235
58,0.0,5000,3970,1318,2994,1430,5000,4052.0,29.248673594594713,-1.6309648800612242
59,146.726,5000,4276,1797,3300,1487,5000,4052.0,29.252665701955824,-1.6309648800612242
60,0.0,5000,4683,2204,3707,1894,5000,4052.0,29.255659782476656,-1.6309648800612238
61,5.894,5000,4121,1525,3145,1332,5000,4052.0,29.24868084916444,-1.6317737736023061
62,205.355,5000,4121,1525,3145,1332,5000,4052.0,29.249678876252258,-1.6317737736023061
63,259.544,5000,4346,1867,3370,1557,5000,4052.0,29.25267295751571,-1.6317737736023061
64,0.0,5000,4683,2204,3707,1894,5000,4052.0,29.255667038779166,-1.6317737736023064
65,0.0,5000,5000,2749,4253,2440,5000,4052.0,29.26165520130608,-1.6317737736023061
66,198.619,5000,3994,1515,3018,1205,5000,4052.0,29.24868810733627,-1.632582667268031
67,306.233,5000,4346,1867,3370,1557,5000,4052.0,29.252680216678208,-1.632582667268032
68,0.0,5000,4931,2452,3955,2142,5000,4052.0,29.257670353355632,-1.6325826672680306
69,0.0,5000,5000,2749,4253,2440,5000,4052.0,29.261662462697554,-1.6325826672680313
70,13.547,5000,3281,629,2306,1077,5000,4052.0,29.242707203610614,-1.6333915610584604
71,282.2,5000,3834,1355,2859,1046,5000,4052.0,29.249693396693512,-1.6333915610584608
72,0.0,5000,4931,2452,3955,2142,5000,4052.0,29.257677617359672,-1.63339156105846
73,50.765,5000,1459,1469,3415,1321,3467,4052.0,29.182832797628425,-1.634200454973658
74,15.925,5000,1494,1222,3691,1075,3352,4052.0,29.183830825459605,-1.6342004549736566
75,47.332,5000,1411,1139,3650,992,3270,4052.0,29.184828853290792,-1.6342004549736577
76,58.601,5000,1423,927,3708,801,3180,4052.0,29.18582688112196,-1.6342004549736568
77,52.026,5000,1444,846,3729,720,3201,4052.0,29.18682490895315,-1.6342004549736577
78,67.093,5000,1453,650,3782,594,3199,4052.0,29.18782293678433,-1.6342004549736573
79,70.967,5000,1531,481,3899,623,3270,4052.0,29.188820964615505,-1.634200454973657
80,50.373,5000,1547,264,3915,635,3170,4052.0,29.18981899244669,-1.6342004549736575
81,49.099,5000,1573,172,3941,568,3103,4052.0,29.190817020277866,-1.634200454973657
82,55.156,5000,1555,59,3972,505,3040,4052.0,29.191815048109046,-1.6342004549736575
83,60.809,5000,1383,102,4021,498,2995,4052.0,29.192813075940226,-1.6342004549736568
84,384.38,5000,1327,171,4097,569,2990,4052.0,29.193811103771413,-1.6342004549736575
85,367.082,5000,1158,340,4177,650,3023,4052.0,29.19480913160259,-1.634200454973657
86,252.809,5000,1017,433,4244,717,3051,4052.0,29.195807159433773,-1.6342004549736577
87,293.757,5000,883,502,4314,787,2958,4052.0,29.19680518726495,-1.6342004549736573
88,387.824,5000,796,691,4503,914,2896,4052.0,29.19780321509613,-1.6342004549736568
89,315.265,5000,674,685,4643,958,2957,4052.0,29.198801242927317,-1.6342004549736577
90,424.869,5000,515,526,4485,799,2913,4052.0,29.199799270758486,-1.6342004549736568
91,321.541,5000,466,477,4342,619,2864,4052.0,29.200797298589674,-1.6342004549736566
92,250.895,5000,533,449,4220,497,2931,4052.0,29.20179532642085,-1.6342004549736575
93,230.306,5000,433,349,4120,397,2831,4052.0,29.202793354252034,-1.634200454973657
94,258.702,5000,356,149,4001,149,2754,4052.0,29.203791382083214,-1.634200454973657
95,141.904,5000,356,149,4001,149,2754,4052.0,29.20478940991439,-1.6342004549736575
96,210.33,5000,522,136,3744,136,2874,4052.0,29.205787437745574,-1.634200454973657
97,236.2,5000,557,275,3632,275,2909,4052.0,29.20678546557675,-1.6342004549736575
98,244.772,5000,517,357,3592,357,2869,4052.0,29.207783493407934,-1.6342004549736568
99,326.669,5000,527,452,3567,474,2879,4052.0,29.208781521239114,-1.6342004549736577
100,307.994,5000,676,605,3392,683,3028,4052.0,29.209779549070298,-1.6342004549736573
101,221.275,5000,713,641,3353,728,3022,4052.0,29.210777576901474,-1.6342004549736573
102,178.26,5000,1035,947,3031,939,3137,4052.0,29.211775604732658,-1.6342004549736575
103,172.902,5000,1073,985,3000,909,3175,4052.0,29.212773632563835,-1.634200454973657
104,221.275,5000,1131,1041,2935,843,3206,4052.0,29.213771660395015,-1.634200454973657
105,216.759,5000,1287,1091,2859,561,3469,4052.0,29.21476968822619,-1.6342004549736575
106,238.955,5000,1333,1139,2840,541,3546,4052.0,29.215767716057375,-1.6342004549736573
107,194.792,5000,1294,1199,2748,450,3637,4052.0,29.216765743888555,-1.6342004549736573
108,205.278,5000,1314,1198,2716,417,3670,4052.0,29.21776377171974,-1.6342004549736568
109,401.907,5000,1247,1022,2418,396,3762,4052.0,29.22075785521328,-1.6342004549736573
110,247.068,5000,1554,1284,2370,915,4126,4052.0,29.22375193870682,-1.6342004549736575
111,249.288,5000,1554,1284,2370,915,4126,4052.0,29.224749966538003,-1.6342004549736566
