,POP_2015,active_living,community_space,education,food_choices,mobility,ID_HDC_G0,lng,lat
30,111.878,1723,3176,386,1193,179,12193.0,113.82773103632276,23.30418087103558
31,90.792,1723,3176,386,1193,179,12193.0,113.82878272300975,23.304180871035584
32,98.501,1832,3348,214,1301,351,12193.0,113.82983440969673,23.304180871035584
33,26.82,5000,5000,5000,5000,5000,12193.0,113.81361606437056,23.30334540167991
34,48.036,5000,5000,5000,5000,5000,12193.0,113.81466774696364,23.303345401679913
35,43.955,1577,2146,1572,1981,898,12193.0,113.81677111214981,23.30334540167991
36,118.551,1659,2228,1413,1822,847,12193.0,113.81782279474288,23.303345401679913
37,137.079,1659,2228,1413,1822,847,12193.0,113.81887447733597,23.303345401679913
38,147.314,1827,2396,1322,1654,756,12193.0,113.81992615992907,23.303345401679913
39,169.275,1914,2484,1235,1612,669,12193.0,113.82097784252211,23.30334540167991
40,130.795,1969,2538,1137,1533,571,12193.0,113.8220295251152,23.30334540167991
41,122.244,1928,2702,938,1397,372,12193.0,113.8230812077083,23.303345401679913
42,124.964,1928,2702,938,1397,372,12193.0,113.82413289030136,23.30334540167991
43,131.575,1740,2911,683,1210,117,12193.0,113.82623625548752,23.30334540167991
44,130.762,1740,2911,683,1210,117,12193.0,113.82728793808059,23.303345401679906
45,133.354,1564,3016,545,1033,339,12193.0,113.82833962067367,23.30334540167991
46,149.873,1715,3326,98,1185,467,12193.0,113.82939130326675,23.30334540167991
47,155.671,1814,3424,0,1283,566,12193.0,113.83044298585985,23.303345401679913
48,45.574,1814,3424,0,1283,566,12193.0,113.8314946684529,23.30334540167991
49,37.703,2533,2664,556,3828,2510,12193.0,113.79739786257352,23.302509934319534
50,19.143,2533,2664,556,3828,2510,12193.0,113.79844954107287,23.302509934319538
51,19.694,5000,5000,5000,5000,5000,12193.0,113.81317304006392,23.302509934319538
52,49.526,5000,5000,5000,5000,5000,12193.0,113.8142247185633,23.30250993431954
53,26.982,1485,2054,2135,2135,834,12193.0,113.81527639706266,23.302509934319534
54,22.22,1463,2033,2114,2114,813,12193.0,113.81632807556201,23.30250993431954
55,184.92,1848,2443,1118,1318,431,12193.0,113.82263814655819,23.30250993431954
56,136.593,1786,2560,1002,1255,335,12193.0,113.82368982505753,23.30250993431954
57,199.755,1702,2712,849,1172,222,12193.0,113.82474150355691,23.302509934319534
58,137.014,1702,2712,849,1172,222,12193.0,113.82579318205627,23.30250993431954
59,140.318,1661,2831,730,1130,197,12193.0,113.82684486055564,23.30250993431954
60,142.455,1564,3016,545,1033,339,12193.0,113.82789653905502,23.302509934319534
61,41.201,2519,2646,542,3814,2496,12193.0,113.79695492038388,23.301674468954364
62,38.804,2486,2614,509,3781,2463,12193.0,113.7980065947897,23.301674468954374
63,0.292,1360,1929,1712,1961,682,12193.0,113.81588505968888,23.30167446895437
64,64.911,1360,1929,1712,1961,682,12193.0,113.8169367340947,23.30167446895437
65,148.48,1730,2300,1395,1427,691,12193.0,113.8200917573122,23.30167446895437
66,141.16,1791,2361,1201,1355,497,12193.0,113.82114343171804,23.30167446895437
67,123.183,1820,2402,1160,1337,464,12193.0,113.82219510612387,23.301674468954364
68,160.432,1786,2560,1002,1255,335,12193.0,113.82324678052973,23.30167446895437
69,126.843,1707,2505,937,1177,257,12193.0,113.82429845493556,23.30167446895437
70,138.731,1588,2654,788,1057,108,12193.0,113.82535012934139,23.30167446895437
71,142.423,1519,2751,672,988,116,12193.0,113.8264018037472,23.30167446895437
72,163.315,1519,2751,672,988,116,12193.0,113.82745347815305,23.301674468954364
73,153.598,1390,2932,491,860,297,12193.0,113.82850515255888,23.30167446895437
74,142.358,1495,3105,318,964,470,12193.0,113.8295568269647,23.30167446895437
75,110.712,1544,3154,271,1013,519,12193.0,113.83060850137052,23.301674468954364
76,110.745,1593,3203,223,1062,568,12193.0,113.83166017577635,23.30167446895437
77,92.962,2441,2565,464,3736,2417,12193.0,113.79756366921727,23.300839005584333
78,0.0,1360,1929,1712,1961,682,12193.0,113.8154420645297,23.30083900558433
79,11.207,1360,1929,1712,1961,682,12193.0,113.81649373484221,23.300839005584333
80,12.892,1730,2300,1395,1427,691,12193.0,113.81964874577969,23.300839005584333
81,148.837,1730,2300,1395,1427,691,12193.0,113.8207004160922,23.300839005584336
82,120.721,1724,2294,1157,1288,430,12193.0,113.8217520864047,23.300839005584336
83,191.301,1767,2367,1075,1236,349,12193.0,113.82280375671719,23.300839005584333
84,126.746,1683,2481,961,1153,237,12193.0,113.8238554270297,23.300839005584336
85,135.2,1588,2654,788,1057,108,12193.0,113.82490709734219,23.30083900558433
86,132.252,1519,2751,672,988,116,12193.0,113.82595876765468,23.300839005584333
87,162.214,1442,2675,749,912,39,12193.0,113.8270104379672,23.300839005584336
88,173.421,1390,2932,491,860,297,12193.0,113.82806210827968,23.300839005584333
89,145.533,1495,3105,318,964,470,12193.0,113.82911377859217,23.30083900558433
90,151.363,1593,3203,223,1062,568,12193.0,113.83016544890468,23.300839005584333
91,185.762,1593,3203,223,1062,568,12193.0,113.83121711921713,23.300839005584333
92,133.775,1502,3833,0,1381,920,12193.0,113.83542380046715,23.300839005584333
93,10.106,1502,3833,0,1381,920,12193.0,113.83647547077966,23.300839005584336
94,70.871,2779,2864,378,4074,2756,12193.0,113.79291409947747,23.300003544209314
95,58.887,2766,2851,379,4061,2743,12193.0,113.79396576569683,23.30000354420932
96,84.699,2309,2608,499,2960,1659,12193.0,113.80237909545167,23.30000354420932
97,3.757,1197,1766,1847,1847,546,12193.0,113.81605075630324,23.300003544209314
98,194.994,1519,2089,1216,1216,633,12193.0,113.82025742118064,23.300003544209318
99,148.707,1642,2212,1206,1206,348,12193.0,113.82130908740001,23.300003544209318
100,117.871,1683,2284,1140,1153,266,12193.0,113.82236075361936,23.300003544209318
101,104.85,1598,2398,1026,1067,152,12193.0,113.82341241983869,23.300003544209314
102,143.395,1510,2319,979,979,239,12193.0,113.82446408605804,23.300003544209318
103,135.006,1445,2592,831,914,0,12193.0,113.82551575227741,23.300003544209318
104,140.577,1376,2683,781,845,13,12193.0,113.82656741849675,23.30000354420932
105,158.813,1283,2867,593,752,200,12193.0,113.82761908471612,23.300003544209318
106,164.838,1283,2867,593,752,200,12193.0,113.82867075093544,23.300003544209314
107,135.07,1390,3037,423,860,371,12193.0,113.82972241715485,23.300003544209318
108,158.651,1751,4083,249,1631,1170,12193.0,113.83287741581287,23.300003544209318
109,21.734,1751,4083,249,1631,1170,12193.0,113.83392908203221,23.300003544209314
110,127.037,2850,2936,449,4145,2827,12193.0,113.79247123169637,23.299168084829244
111,72.491,2767,2852,366,4062,2744,12193.0,113.79352289382277,23.299168084829244
112,72.88,2308,2603,494,2958,1657,12193.0,113.80193619083397,23.299168084829237
113,48.424,2307,2598,489,2957,1656,12193.0,113.80298785296038,23.299168084829244
114,86.743,1983,2553,812,2634,1333,12193.0,113.80509117721317,23.299168084829244
115,84.832,1983,2553,812,2634,1333,12193.0,113.80614283933956,23.299168084829244
116,78.795,1365,1935,1883,2016,715,12193.0,113.81455613635075,23.299168084829244
117,62.591,1365,1935,1883,2016,715,12193.0,113.81560779847713,23.29916808482924
118,177.438,1519,2089,1216,1216,633,12193.0,113.81981444698273,23.29916808482924
119,137.338,1580,2149,1156,1156,616,12193.0,113.82086610910915,23.299168084829244
120,141.192,1552,2122,1069,1069,428,12193.0,113.82191777123555,23.299168084829244
121,156.286,1600,2200,1069,1069,349,12193.0,113.82296943336195,23.29916808482924
122,113.789,1483,2320,953,953,253,12193.0,113.82402109548833,23.299168084829244
123,159.234,1340,2473,790,809,114,12193.0,113.82507275761473,23.29916808482924
124,150.197,1256,2584,679,726,3,12193.0,113.82612441974115,23.299168084829244
125,174.49,1253,2587,676,722,0,12193.0,113.82717608186753,23.299168084829233
126,155.218,1139,2767,495,609,180,12193.0,113.82822774399395,23.29916808482924
127,175.203,1214,2889,373,684,302,12193.0,113.82927940612034,23.299168084829244
128,61.932,1245,2940,323,714,352,12193.0,113.83033106824674,23.29916808482924
129,63.162,2066,2194,89,3361,2042,12193.0,113.79833833282511,23.298332627444026
130,25.751,2070,2202,0,3272,1953,12193.0,113.79938999085877,23.29833262744403
131,119.458,1365,1935,1883,2016,715,12193.0,113.81411320332967,23.298332627444026
132,65.98,1365,1935,1883,2016,715,12193.0,113.81516486136331,23.298332627444026
133,114.599,1345,1915,1109,1109,459,12193.0,113.8204231515315,23.29833262744403
134,111.781,1478,2047,1042,1042,502,12193.0,113.82147480956512,23.298332627444022
135,185.017,1495,2125,965,965,454,12193.0,113.82252646759878,23.29833262744403
136,110.453,1372,2237,842,842,350,12193.0,113.82357812563242,23.29833262744403
137,164.093,1234,2361,703,703,272,12193.0,113.82462978366604,23.29833262744403
138,164.06,1234,2361,703,703,272,12193.0,113.82568144169969,23.29833262744403
139,141.16,1171,2597,620,641,81,12193.0,113.82673309973332,23.298332627444026
140,142.002,1054,2776,441,523,260,12193.0,113.82778475776698,23.29833262744403
141,168.465,1130,2902,315,600,386,12193.0,113.82883641580058,23.298332627444022
142,85.868,1157,2928,289,626,399,12193.0,113.82988807383421,23.29833262744403
143,125.677,1221,3553,280,1100,639,12193.0,113.83514636400241,23.29833262744403
144,0.292,1221,3553,280,1100,639,12193.0,113.83619802203604,23.298332627444026
145,109.546,2426,2511,22,3721,2402,12193.0,113.79474052008082,23.29749717205358
146,49.299,2318,2442,130,3613,2295,12193.0,113.79579217402187,23.29749717205357
147,42.724,2318,2442,130,3613,2295,12193.0,113.79684382796292,23.297497172053575
148,57.267,2054,2178,77,3349,2031,12193.0,113.79789548190398,23.29749717205357
149,71.778,2048,2127,101,3373,2055,12193.0,113.79894713584507,23.297497172053575
150,95.877,1211,1781,1354,1917,599,12193.0,113.81261863707894,23.29749717205357
151,98.987,1139,1708,1657,1790,488,12193.0,113.81367029101999,23.29749717205357
152,119.587,1345,1915,1109,1109,459,12193.0,113.81998021466637,23.297497172053575
153,123.604,1322,1892,1009,1009,436,12193.0,113.82103186860746,23.297497172053575
154,172.611,1322,1892,1009,1009,436,12193.0,113.82208352254854,23.297497172053575
155,127.329,1235,2080,804,804,354,12193.0,113.82313517648959,23.29749717205357
156,121.563,1234,2361,703,703,272,12193.0,113.82418683043068,23.297497172053575
157,124.835,1221,2374,690,690,259,12193.0,113.82523848437174,23.297497172053575
158,140.221,1090,2506,559,559,170,12193.0,113.82629013831279,23.29749717205357
159,145.662,988,2780,457,457,326,12193.0,113.82734179225385,23.297497172053575
160,59.859,988,2780,457,457,326,12193.0,113.82839344619492,23.29749717205357
161,80.265,956,3036,0,584,359,12193.0,113.83154840801812,23.297497172053575
162,88.654,956,3036,0,584,359,12193.0,113.8326000619592,23.297497172053575
163,17.815,2426,2511,22,3721,2402,12193.0,113.7942977021447,23.296661718657795
164,43.857,2404,2489,23,3699,2381,12193.0,113.7953493519934,23.296661718657795
165,93.351,2318,2442,130,3613,2295,12193.0,113.79640100184207,23.296661718657795
166,107.797,1211,1781,1354,1917,599,12193.0,113.81217574957242,23.29666171865779
167,85.285,1139,1708,1657,1790,488,12193.0,113.81322739942108,23.2966617186578
168,18.949,820,1389,1497,1497,189,12193.0,113.81638234896715,23.296661718657795
169,69.219,785,1355,1423,1423,122,12193.0,113.81743399881584,23.296661718657795
170,149.97,854,1423,1340,1340,176,12193.0,113.81848564866452,23.29666171865779
171,144.367,1235,2080,804,804,354,12193.0,113.82269224805927,23.296661718657795
172,137.597,1235,2080,804,804,354,12193.0,113.82374389790797,23.296661718657795
173,122.891,1101,2204,669,669,218,12193.0,113.82479554775665,23.296661718657795
174,133.613,961,2344,529,529,209,12193.0,113.82584719760533,23.29666171865779
175,176.434,954,2354,517,517,208,12193.0,113.82689884745402,23.296661718657795
176,79.325,902,2694,371,371,351,12193.0,113.82795049730272,23.29666171865779
177,54.806,956,3036,0,584,359,12193.0,113.83110544684878,23.29666171865779
178,102.615,956,3036,0,584,359,12193.0,113.83215709669746,23.29666171865779
179,21.151,5000,171,171,177,5000,12193.0,113.78439009310677,23.29582626725661
180,0.356,5000,179,179,0,5000,12193.0,113.78649338461979,23.29582626725661
181,104.558,1755,1887,315,3587,2024,12193.0,113.79911313369777,23.29582626725661
182,110.259,801,1371,1507,1507,189,12193.0,113.81593946580178,23.29582626725661
183,10.527,756,1325,1424,1424,106,12193.0,113.81699111155827,23.29582626725661
184,42.853,820,1390,1329,1329,88,12193.0,113.81804275731479,23.295826267256615
185,80.913,886,1455,1219,1219,0,12193.0,113.81909440307129,23.29582626725661
186,81.075,1127,1697,1079,1079,241,12193.0,113.8201460488278,23.295826267256615
187,100.023,1104,1674,1056,1056,218,12193.0,113.82119769458428,23.29582626725661
188,152.497,958,2349,523,523,208,12193.0,113.8254042776103,23.29582626725661
189,137.986,954,2354,517,517,208,12193.0,113.82645592336678,23.29582626725661
190,155.12,655,2577,125,125,241,12193.0,113.82961086063628,23.295826267256615
191,156.254,715,2795,241,342,117,12193.0,113.83171415214929,23.295826267256608
192,159.364,720,3036,482,584,0,12193.0,113.83276579790576,23.29582626725661
193,125.904,676,2992,438,539,44,12193.0,113.83381744366226,23.29582626725661
194,118.025,915,3247,586,795,334,12193.0,113.83486908941879,23.295826267256615
195,2.397,915,3247,586,795,334,12193.0,113.83592073517525,23.29582626725661
196,124.09,5000,92,92,0,5000,12193.0,113.78499899507587,23.294990817849918
197,66.709,5000,135,135,0,5000,12193.0,113.78605063674036,23.29499081784991
198,49.287,5000,5000,5000,5000,5000,12193.0,113.78710227840484,23.294990817849918
199,60.539,1755,1887,315,3587,2024,12193.0,113.79867033671437,23.29499081784991
200,64.75,1110,1279,960,3174,1416,12193.0,113.80498018670143,23.29499081784992
201,17.297,1092,1261,978,3156,1398,12193.0,113.8060318283659,23.294990817849918
202,11.531,680,1249,1500,1500,182,12193.0,113.81654824501095,23.29499081784991
203,101.772,595,1165,1468,1468,191,12193.0,113.81759988667547,23.29499081784992
204,139.54,841,1410,1318,1318,101,12193.0,113.81865152833997,23.294990817849914
205,156.546,915,1485,1242,1242,177,12193.0,113.81970317000446,23.294990817849918
206,85.642,1066,1635,1039,1039,180,12193.0,113.82075481166895,23.29499081784992
207,79.164,1011,1855,825,825,130,12193.0,113.82180645333348,23.29499081784992
208,73.916,1004,1849,828,828,136,12193.0,113.82285809499797,23.29499081784992
209,106.825,902,1986,695,695,0,12193.0,113.82390973666246,23.294990817849914
210,108.51,824,2017,658,658,0,12193.0,113.82496137832698,23.294990817849918
211,157.744,752,2137,544,544,0,12193.0,113.82601301999148,23.294990817849914
212,125.515,727,2336,338,338,0,12193.0,113.827064661656,23.294990817849918
213,100.833,792,2413,261,261,77,12193.0,113.82811630332048,23.294990817849914
214,99.699,648,2570,118,118,234,12193.0,113.82916794498497,23.29499081784992
215,82.824,655,2577,125,125,241,12193.0,113.8302195866495,23.29499081784992
216,129.985,715,2795,241,342,117,12193.0,113.831271228314,23.294990817849914
217,99.052,597,2913,359,460,0,12193.0,113.83232286997848,23.294990817849918
218,112.883,606,2921,367,469,8,12193.0,113.83337451164302,23.294990817849918
219,146.99,777,3109,554,656,195,12193.0,113.83442615330752,23.29499081784992
220,27.791,820,3152,598,699,238,12193.0,113.83547779497198,23.294990817849914
221,24.296,5000,0,0,92,5000,12193.0,113.78455627199227,23.29415537043764
222,58.996,5000,5000,5000,5000,5000,12193.0,113.78560790956497,23.294155370437647
223,53.981,5000,5000,5000,5000,5000,12193.0,113.7866595471377,23.29415537043764
224,56.749,3135,3219,729,4430,2717,12193.0,113.78876282228308,23.294155370437643
225,77.22,3135,3219,729,4430,2717,12193.0,113.78981445985578,23.294155370437643
226,77.609,1110,1279,960,3174,1416,12193.0,113.80453738587357,23.29415537043764
227,49.072,1092,1261,978,3156,1398,12193.0,113.80558902344626,23.294155370437647
228,32.715,1744,2314,1887,2451,1132,12193.0,113.80874393616433,23.294155370437647
229,24.455,519,1088,1661,1661,343,12193.0,113.81610539917322,23.294155370437643
230,83.18,539,1109,1524,1524,247,12193.0,113.81715703674591,23.294155370437643
231,126.552,752,1322,1311,1311,189,12193.0,113.81820867431864,23.294155370437643
232,101.449,827,1396,1237,1237,263,12193.0,113.81926031189133,23.294155370437643
233,121.207,1013,1582,1142,1142,277,12193.0,113.82031194946403,23.294155370437647
234,137.208,824,2017,658,658,0,12193.0,113.82346686218213,23.294155370437647
235,94.97,824,2017,658,658,0,12193.0,113.82451849975479,23.294155370437643
236,95.067,731,2137,543,543,21,12193.0,113.82557013732749,23.294155370437647
237,116.964,727,2336,338,338,0,12193.0,113.8266217749002,23.294155370437647
238,168.074,727,2336,338,338,0,12193.0,113.8276734124729,23.294155370437647
239,46.29,530,2633,0,0,338,12193.0,113.8287250500456,23.294155370437647
240,131.387,530,2633,0,0,338,12193.0,113.82977668761832,23.294155370437643
241,114.437,777,3109,554,656,195,12193.0,113.83398323790907,23.29415537043764
242,76.54,820,3152,598,699,238,12193.0,113.8350348754818,23.294155370437647
243,25.666,5000,254,254,161,5000,12193.0,113.7862168365741,23.293319925019695
244,45.262,5000,254,254,161,5000,12193.0,113.78726847005518,23.293319925019688
245,14.025,3135,3219,729,4430,2717,12193.0,113.7883201035363,23.293319925019695
246,171.672,3135,3219,729,4430,2717,12193.0,113.78937173701733,23.293319925019688
247,40.521,1695,1617,624,3759,1754,12193.0,113.79883643834708,23.293319925019695
248,80.977,1675,1597,604,3740,1734,12193.0,113.79988807182818,23.293319925019688
249,115.344,1363,1342,916,3428,1479,12193.0,113.80199133879036,23.29331992501969
250,79.941,1363,1342,916,3428,1479,12193.0,113.80304297227144,23.29331992501969
251,48.133,1251,1258,1029,3315,1395,12193.0,113.80409460575255,23.29331992501969
252,26.399,1039,1181,1071,3103,1318,12193.0,113.80514623923362,23.293319925019688
253,28.148,1744,2314,1887,2451,1132,12193.0,113.80830113967684,23.29331992501969
254,6.899,464,1034,1715,1715,397,12193.0,113.81566257404447,23.29331992501969
255,33.719,468,1037,1654,1654,356,12193.0,113.81671420752551,23.29331992501969
256,90.015,827,1396,1237,1237,263,12193.0,113.81881747448772,23.29331992501969
257,116.024,932,1501,1132,1132,366,12193.0,113.81986910796878,23.29331992501969
258,170.668,938,1507,1126,1126,370,12193.0,113.82092074144985,23.29331992501969
259,144.107,1081,1704,929,929,334,12193.0,113.82197237493097,23.293319925019695
260,169.081,947,1838,795,795,233,12193.0,113.82302400841202,23.29331992501969
261,169.988,947,1838,795,795,233,12193.0,113.82407564189315,23.29331992501969
262,153.08,692,2148,540,540,53,12193.0,113.8251272753742,23.293319925019688
263,146.602,539,2246,387,387,187,12193.0,113.82617890885528,23.29331992501969
264,126.758,539,2246,387,387,187,12193.0,113.82723054233637,23.293319925019695
265,115.895,348,3013,608,709,249,12193.0,113.8324887097418,23.293319925019688
266,210.962,348,3013,608,709,249,12193.0,113.8335403432229,23.293319925019688
267,17.847,5000,215,215,307,5000,12193.0,113.78472251732377,23.292484481595977
268,35.047,5000,265,265,357,5000,12193.0,113.78577414671346,23.292484481595977
269,112.267,1695,1617,624,3759,1754,12193.0,113.7983936993894,23.292484481595977
270,57.3,1675,1597,604,3740,1734,12193.0,113.79944532877906,23.292484481595974
271,99.797,1363,1342,916,3428,1479,12193.0,113.8015485875584,23.29248448159598
272,108.218,1359,1338,921,3423,1475,12193.0,113.80260021694804,23.292484481595977
273,45.866,1251,1258,1029,3315,1395,12193.0,113.80365184633769,23.292484481595977
274,5.118,291,861,1772,1772,495,12193.0,113.81521976962397,23.292484481595977
275,59.373,308,878,1756,1756,479,12193.0,113.81627139901363,23.292484481595974
276,128.851,869,1439,1253,1253,486,12193.0,113.81942628718261,23.29248448159598
277,119.717,881,1451,1241,1241,494,12193.0,113.82047791657229,23.292484481595977
278,136.722,1065,1635,1050,1050,458,12193.0,113.82152954596192,23.292484481595974
279,170.15,1065,1635,1050,1050,458,12193.0,113.8225811753516,23.292484481595977
280,145.986,928,1857,776,776,214,12193.0,113.82363280474128,23.292484481595977
281,137.694,795,1996,643,643,212,12193.0,113.82468443413093,23.292484481595977
282,131.086,641,2144,489,489,289,12193.0,113.82573606352058,23.292484481595974
283,136.892,641,2144,489,489,289,12193.0,113.82678769291024,23.292484481595974
284,38.608,429,2356,277,277,298,12193.0,113.82783932229991,23.292484481595974
285,44.678,322,2505,414,414,447,12193.0,113.82889095168957,23.292484481595977
286,161.858,348,3013,608,709,249,12193.0,113.83204583985855,23.292484481595977
287,121.725,348,3013,608,709,249,12193.0,113.83309746924822,23.292484481595977
288,49.202,5000,265,265,357,5000,12193.0,113.78427985225663,23.29164904016641
289,35.148,5000,265,265,357,5000,12193.0,113.78533147755509,23.29164904016641
290,54.449,712,854,1398,2776,991,12193.0,113.80741560882213,23.291649040166405
291,77.188,712,854,1398,2776,991,12193.0,113.80846723412054,23.29164904016641
292,2.267,578,748,1491,2643,885,12193.0,113.80951885941899,23.291649040166405
293,0.389,291,861,1772,1772,495,12193.0,113.81477698591114,23.29164904016641
294,23.16,309,878,1755,1755,478,12193.0,113.81582861120958,23.291649040166405
295,32.553,522,1092,1589,1589,662,12193.0,113.81688023650801,23.29164904016641
296,37.379,550,1119,1562,1562,704,12193.0,113.81793186180644,23.291649040166405
297,95.456,575,1144,1536,1536,744,12193.0,113.81898348710487,23.29164904016641
298,123.572,728,1298,1383,1383,637,12193.0,113.8200351124033,23.291649040166405
299,151.978,1065,1635,1050,1050,458,12193.0,113.82108673770175,23.29164904016641
300,158.813,1065,1635,1050,1050,458,12193.0,113.82213836300018,23.29164904016641
301,155.056,960,1769,916,916,358,12193.0,113.82318998829858,23.291649040166405
302,156.643,805,1919,762,762,336,12193.0,113.82424161359702,23.29164904016641
303,130.6,805,1919,762,762,336,12193.0,113.82529323889545,23.29164904016641
304,116.64,641,2144,489,489,289,12193.0,113.82634486419389,23.291649040166405
305,78.16,312,2494,404,404,436,12193.0,113.82844811479075,23.291649040166405
306,96.719,219,2502,311,311,508,12193.0,113.82949974008918,23.29164904016641
307,29.767,5000,361,361,454,5000,12193.0,113.78488882909839,23.290813600730893
308,61.284,1621,1349,852,3685,1486,12193.0,113.79961152600187,23.290813600730893
309,101.092,1349,1105,1125,3413,1242,12193.0,113.80171476841663,23.290813600730893
310,103.133,1333,1100,1140,3397,1237,12193.0,113.80276638962403,23.290813600730896
311,40.262,1206,1026,1261,3270,1163,12193.0,113.80381801083144,23.290813600730893
312,28.698,872,692,1560,2936,829,12193.0,113.80697287445362,23.290813600730893
313,90.176,624,702,1537,2689,838,12193.0,113.80802449566096,23.290813600730893
314,40.197,589,737,1502,2653,874,12193.0,113.80907611686835,23.290813600730893
315,11.596,575,1144,1536,1536,744,12193.0,113.81748908652749,23.290813600730893
316,75.601,575,1144,1536,1536,744,12193.0,113.81854070773491,23.290813600730893
317,115.668,718,1288,1394,1394,648,12193.0,113.81959232894226,23.290813600730896
318,104.59,915,1484,1198,1198,611,12193.0,113.82169557135705,23.290813600730896
319,117.158,1052,1621,1061,1061,508,12193.0,113.82274719256446,23.290813600730893
320,167.688,805,1919,762,762,336,12193.0,113.82379881377184,23.29081360073089
321,116.51,805,1919,762,762,336,12193.0,113.82485043497921,23.290813600730893
322,126.843,655,2067,621,621,421,12193.0,113.8259020561866,23.290813600730896
323,153.242,500,2221,592,592,576,12193.0,113.82695367739402,23.290813600730896
324,154.084,500,2221,592,592,576,12193.0,113.82800529860144,23.290813600730893
325,126.811,328,2393,420,420,617,12193.0,113.8290569198088,23.290813600730893
326,179.705,328,2393,420,420,617,12193.0,113.83010854101617,23.290813600730893
327,118.713,0,2665,530,530,597,12193.0,113.8311601622236,23.290813600730893
328,136.366,103,2768,633,633,494,12193.0,113.83221178343096,23.290813600730893
329,166.49,174,2805,704,704,565,12193.0,113.83326340463834,23.29081360073089
330,120.203,299,2930,830,830,673,12193.0,113.83431502584575,23.290813600730896
331,84.605,1621,1349,852,3685,1486,12193.0,113.7991688409743,23.289978163289348
332,103.975,1327,1084,1146,3391,1221,12193.0,113.80232369232392,23.289978163289344
333,85.545,1206,1026,1261,3270,1163,12193.0,113.80337530944047,23.289978163289348
334,112.397,872,692,1560,2936,829,12193.0,113.80653016079008,23.289978163289344
335,75.698,753,573,1666,2817,710,12193.0,113.8075817779066,23.289978163289348
336,95.877,753,573,1666,2817,710,12193.0,113.80863339502318,23.289978163289348
337,0.0,120,580,1974,2184,443,12193.0,113.81283986348933,23.289978163289348
338,0.0,0,569,2064,2064,432,12193.0,113.81389148060588,23.289978163289344
339,0.486,0,569,2064,2064,432,12193.0,113.81494309772242,23.28997816328934
340,110.583,854,1310,1510,1510,782,12193.0,113.8191495661886,23.289978163289348
341,191.625,950,1400,1414,1414,827,12193.0,113.82020118330513,23.289978163289348
342,142.294,1034,1484,1329,1329,742,12193.0,113.82125280042166,23.289978163289348
343,169.858,1046,1616,1068,1068,515,12193.0,113.82230441753823,23.28997816328934
344,108.963,921,1777,904,904,478,12193.0,113.82335603465478,23.28997816328935
345,90.986,921,1772,911,911,485,12193.0,113.82440765177128,23.289978163289348
346,69.9,771,1922,767,767,567,12193.0,113.82545926888785,23.289978163289348
347,119.944,771,1916,773,773,573,12193.0,113.82651088600441,23.289978163289348
348,96.136,613,2086,737,737,719,12193.0,113.82756250312094,23.289978163289344
