,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,86.772,1592,742,1173,2960,2992,1452,12642.0,113.2080934030667,-8.100044953865256
1,67.542,1488,575,1164,2793,2825,1285,12642.0,113.2082343204285,-8.100856833668859
2,63.668,1519,543,1195,2761,2793,1253,12642.0,113.20923829109479,-8.100856833668857
3,5.999,1509,430,1185,2648,2680,1140,12642.0,113.21024226176111,-8.100856833668855
4,78.706,852,417,483,1800,1832,292,12642.0,113.21727005642543,-8.100856833668857
5,53.815,784,485,415,1732,1764,224,12642.0,113.2182740270918,-8.100856833668855
6,24.275,906,741,255,1573,1604,107,12642.0,113.21927799775807,-8.100856833668857
7,49.365,989,824,162,1479,1511,183,12642.0,113.22028196842443,-8.100856833668857
8,7.867,1233,700,167,1260,1248,427,12642.0,113.22228990975705,-8.100856833668857
9,4.132,1340,642,274,1202,1191,534,12642.0,113.2232938804234,-8.100856833668855
10,19.508,1581,487,425,1042,1024,775,12642.0,113.22429785108974,-8.100856833668857
11,103.657,1581,487,425,1042,1024,775,12642.0,113.22530182175605,-8.100856833668855
12,91.837,1672,422,361,977,959,866,12642.0,113.22630579242238,-8.100856833668855
13,31.665,1697,834,895,317,180,1762,12642.0,113.23333358708666,-8.100856833668857
14,63.927,2006,1143,1164,583,516,2089,12642.0,113.23433755775302,-8.100856833668855
15,46.386,1924,1061,1082,501,434,2008,12642.0,113.23534152841933,-8.100856833668859
16,77.534,1519,543,1195,2761,2793,1253,12642.0,113.20837525240407,-8.101668714099288
17,77.256,1518,439,1194,2657,2689,1149,12642.0,113.20937922432024,-8.101668714099286
18,84.805,1431,352,1107,2570,2602,1062,12642.0,113.21038319623639,-8.101668714099288
19,41.28,1513,271,1171,2489,2521,981,12642.0,113.21138716815254,-8.101668714099286
20,0.0,1452,182,1083,2401,2432,893,12642.0,113.21239114006873,-8.101668714099288
21,26.401,1269,0,900,2218,2249,710,12642.0,113.21339511198487,-8.10166871409929
22,61.046,796,473,427,1744,1776,237,12642.0,113.21741099964952,-8.101668714099288
23,64.642,717,552,348,1665,1697,157,12642.0,113.21841497156571,-8.101668714099288
24,66.032,840,675,229,1542,1578,34,12642.0,113.21941894348184,-8.101668714099288
25,75.846,968,803,140,1458,1489,162,12642.0,113.22042291539803,-8.101668714099288
26,67.82,1098,736,32,1296,1343,292,12642.0,113.22142688731417,-8.101668714099286
27,79.322,1207,692,141,1252,1241,401,12642.0,113.22243085923033,-8.101668714099288
28,67.204,1282,610,216,1170,1159,476,12642.0,113.22343483114649,-8.101668714099288
29,60.768,1486,392,330,947,929,679,12642.0,113.22443880306268,-8.101668714099286
30,91.063,1568,474,413,1029,1011,762,12642.0,113.22544277497883,-8.101668714099288
31,47.121,1672,422,361,977,959,866,12642.0,113.22644674689498,-8.101668714099288
32,50.875,1551,688,749,248,111,1616,12642.0,113.23247057839198,-8.101668714099288
33,30.632,1595,732,783,188,51,1660,12642.0,113.23347455030813,-8.101668714099286
34,41.24,2006,1143,1164,583,516,2089,12642.0,113.23447852222426,-8.101668714099288
35,59.437,1945,1082,1103,522,455,2028,12642.0,113.23548249414044,-8.101668714099288
36,3.437,1962,1099,1120,539,472,2045,12642.0,113.2364864660566,-8.101668714099286
37,32.818,1165,563,841,2781,2813,1273,12642.0,113.20851619899364,-8.102480595156614
38,23.54,1250,478,926,2696,2728,1188,12642.0,113.20952017215974,-8.102480595156614
39,67.204,1513,271,1171,2489,2521,981,12642.0,113.21052414532588,-8.102480595156615
40,97.161,1452,182,1083,2401,2432,893,12642.0,113.21152811849203,-8.102480595156615
41,83.852,1452,182,1083,2401,2432,893,12642.0,113.21253209165813,-8.102480595156615
42,50.339,1269,0,900,2218,2249,710,12642.0,113.21353606482427,-8.102480595156615
43,47.021,577,731,527,1751,1872,306,12642.0,113.21755195748875,-8.102480595156614
44,74.038,705,665,399,1594,1715,139,12642.0,113.2185559306549,-8.102480595156615
45,98.294,828,726,276,1503,1608,16,12642.0,113.21955990382101,-8.102480595156614
46,65.913,936,804,219,1364,1485,156,12642.0,113.22056387698714,-8.102480595156615
47,91.222,1086,666,120,1226,1347,306,12642.0,113.22156785015328,-8.102480595156615
48,89.871,1121,628,138,1188,1309,341,12642.0,113.22257182331938,-8.102480595156614
49,62.913,1315,511,332,1071,1192,535,12642.0,113.22357579648553,-8.102480595156615
50,73.561,1461,410,348,968,953,655,12642.0,113.22457976965165,-8.102480595156615
51,89.016,1579,298,236,853,835,773,12642.0,113.22558374281776,-8.102480595156615
52,41.916,1669,209,147,764,746,862,12642.0,113.2265877159839,-8.102480595156615
53,1.748,1431,568,629,130,112,1496,12642.0,113.23160758181453,-8.102480595156615
54,69.429,1543,680,732,136,0,1609,12642.0,113.23261155498064,-8.102480595156615
