,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,73.609,4790,1197,4305,1850,986,0,5000,12679.0,129.05693270931994,35.39930302795603
1,2.777,4749,1572,4296,1727,1360,802,5000,12679.0,129.05492747446297,35.3984289949596
2,17.713,4750,1254,4297,1791,1043,110,5000,12679.0,129.0560601263951,35.3984289949596
3,67.087,4676,1084,4191,1840,872,118,5000,12679.0,129.05719277832725,35.3984289949596
4,29.974,4676,1084,4191,1840,872,118,5000,12679.0,129.05518758160906,35.39755496552852
5,102.41,4636,1044,4151,1800,833,153,5000,12679.0,129.05632022588335,35.39755496552852
6,53.983,4329,1137,3876,1315,926,368,5000,12679.0,129.05230997748632,35.39580691736188
7,73.575,4388,796,3903,1552,585,26,5000,12679.0,129.0557078643653,35.39580691736189
8,56.554,4388,796,3903,1552,585,26,5000,12679.0,129.05684049332493,35.39580691736189
9,46.556,4483,891,3998,1487,680,121,5000,12679.0,129.05370279736806,35.394932898626045
10,76.111,4439,847,3954,1498,636,77,5000,12679.0,129.05483541867088,35.39493289862604
11,57.747,4361,769,3876,1543,558,0,5000,12679.0,129.05596803997375,35.39493289862605
12,6.892,4628,497,3604,1841,858,795,5000,12679.0,129.05936590388217,35.39493289862605
13,86.734,4247,911,3794,1233,699,542,5000,12679.0,129.05169778381588,35.394058883455
14,59.578,4247,911,3794,1233,699,542,5000,12679.0,129.05283039746223,35.39405888345501
15,77.168,4397,929,3944,1383,718,159,5000,12679.0,129.05396301110858,35.39405888345501
16,85.932,4397,929,3944,1383,718,159,5000,12679.0,129.05509562475493,35.394058883455
17,26.436,4596,465,3572,1808,826,763,5000,12679.0,129.05849346569394,35.394058883455
18,7.118,4596,465,3572,1808,826,763,5000,12679.0,129.05962607934023,35.39405888345501
19,30.221,4007,925,3554,993,714,497,5000,12679.0,129.05082542969623,35.393184871848625
20,83.648,4036,895,3584,1023,684,526,5000,12679.0,129.05195803568637,35.39318487184863
21,49.642,4165,763,3713,1151,552,394,5000,12679.0,129.05309064167653,35.39318487184863
22,55.731,4144,676,3691,1130,465,341,5000,12679.0,129.05422324766673,35.39318487184863
23,42.935,4077,485,3592,1289,273,187,5000,12679.0,129.05648845964708,35.39318487184863
24,17.137,4197,728,3744,1183,517,360,5000,12679.0,129.05221831037292,35.39231086380676
25,27.176,4144,676,3691,1130,465,341,5000,12679.0,129.05335090870727,35.39231086380676
26,56.678,4077,485,3592,1289,273,187,5000,12679.0,129.05561610537598,35.392310863806756
27,70.187,3960,395,3502,1173,106,97,5000,12679.0,129.05474378923242,35.391436859329254
28,86.137,3905,333,3440,1117,51,35,5000,12679.0,129.0558763799113,35.39143685932927
29,60.669,3825,1343,3372,0,1066,620,4925,12679.0,129.04820859609612,35.39056285841602
30,40.528,3825,1343,3372,0,1066,620,4925,12679.0,129.04934117911978,35.390562858416004
31,42.647,3656,700,3203,642,423,146,4755,12679.0,129.05160634516716,35.390562858416004
32,81.159,3938,444,3485,1150,84,149,5000,12679.0,129.05387151121462,35.390562858416004
33,79.143,3876,315,3403,1088,69,31,4975,12679.0,129.0550040942383,35.390562858416004
34,25.551,3906,224,3331,1118,135,80,4998,12679.0,129.05613667726203,35.390562858416004
35,8.99,3961,169,3276,1174,191,128,5000,12679.0,129.05726926028578,35.390562858416004
36,34.356,4131,0,3107,1343,360,298,5000,12679.0,129.05840184330947,35.39056285841601
37,46.124,4266,135,3242,1479,496,433,5000,12679.0,129.05953442633322,35.39056285841602
38,57.151,4282,151,3258,1494,511,449,5000,12679.0,129.06066700935688,35.390562858416004
39,0.0,1126,2070,1380,1169,1169,1779,5000,12679.0,129.03487806541844,35.38968886106684
40,12.097,3763,1406,3310,351,1128,683,4841,12679.0,129.04620381910735,35.38968886106684
41,66.511,3763,1406,3310,351,1128,683,4841,12679.0,129.04733639447628,35.389688861066844
42,75.851,3695,1212,3242,158,935,489,4794,12679.0,129.04846896984515,35.38968886106684
43,1.728,3695,1212,3242,158,935,489,4794,12679.0,129.04960154521402,35.389688861066844
44,0.638,3655,706,3202,637,429,152,4754,12679.0,129.05073412058292,35.389688861066844
45,60.237,3656,700,3203,642,423,146,4755,12679.0,129.05186669595184,35.38968886106684
46,70.531,3803,553,3350,789,276,0,4902,12679.0,129.05299927132072,35.38968886106684
47,88.154,3715,415,3262,927,138,138,4815,12679.0,129.05413184668961,35.389688861066844
48,71.572,3839,291,3386,1051,69,105,4939,12679.0,129.05526442205849,35.38968886106684
49,60.73,4131,0,3107,1343,360,298,5000,12679.0,129.05752957279628,35.38968886106684
50,108.15,4209,91,3185,1434,451,389,5000,12679.0,129.05866214816515,35.38968886106684
51,84.142,4223,92,3199,1436,453,390,5000,12679.0,129.05979472353405,35.389688861066844
52,0.021,1126,2070,1380,1169,1169,1779,5000,12679.0,129.03400598611836,35.38881486728162
53,3.703,1126,2070,1380,1169,1169,1779,5000,12679.0,129.03513855383275,35.38881486728162
54,3.374,3763,1406,3310,351,1128,683,4841,12679.0,129.0453316632624,35.388814867281624
55,29.81,3763,1406,3310,351,1128,683,4841,12679.0,129.04646423097682,35.38881486728162
56,40.672,3695,1212,3242,158,935,489,4794,12679.0,129.04759679869122,35.388814867281624
57,37.319,3620,1137,3167,205,860,414,4719,12679.0,129.0487293664056,35.38881486728162
58,62.458,3620,1137,3167,205,860,414,4719,12679.0,129.04986193412003,35.388814867281624
59,55.052,4136,91,3015,1434,451,389,4939,12679.0,129.05778990812087,35.388814867281624
60,59.537,4136,91,3015,1434,451,389,4939,12679.0,129.05892247583526,35.38881486728162
61,0.0,937,1880,1190,979,979,1589,5000,12679.0,129.03313394493313,35.387940877060224
62,79.205,3518,1036,3065,307,759,313,4618,12679.0,129.0489897857767,35.387940877060224
63,32.052,3523,1031,3070,311,754,317,4622,12679.0,129.0501223458369,35.38794087706022
64,16.17,3438,928,2985,414,651,233,4537,12679.0,129.0512549058972,35.38794087706023
65,47.872,3941,285,2821,1629,646,584,4745,12679.0,129.0580502662587,35.38794087706022
66,62.952,4021,299,2900,1642,659,597,4825,12679.0,129.05918282631893,35.38794087706022
67,5.177,3340,1061,2887,484,784,135,4440,12679.0,129.0503827803639,35.387066890402494
68,62.605,3253,877,2800,665,600,48,4352,12679.0,129.05151533277032,35.387066890402494
69,32.381,3941,285,2821,1629,646,584,4745,12679.0,129.05717809480254,35.387066890402494
70,114.281,4021,299,2900,1642,659,597,4825,12679.0,129.05831064720894,35.387066890402494
71,29.167,3349,1270,2896,965,993,344,4448,12679.0,129.04837814819413,35.386192907308285
72,22.195,3337,1058,2884,488,781,132,4437,12679.0,129.0495106929471,35.38619290730829
73,4.732,3246,967,2793,579,690,41,4345,12679.0,129.05064323770006,35.38619290730829
74,85.932,3225,925,2772,637,648,20,4325,12679.0,129.05177578245306,35.38619290730829
75,72.416,3758,469,2637,1502,830,767,4561,12679.0,129.05743850621784,35.38619290730829
76,45.683,728,1355,1032,925,1118,1048,5000,12679.0,129.01919267904995,35.38531892777747
77,54.732,737,1329,1007,899,1092,1023,5000,12679.0,129.02032521614979,35.38531892777748
78,35.277,3349,1270,2896,965,993,344,4448,12679.0,129.04750610654523,35.385318927777476
79,37.113,3349,1270,2896,965,993,344,4448,12679.0,129.04863864364503,35.38531892777747
80,19.13,3216,1137,2763,831,860,211,4315,12679.0,129.04977118074484,35.385318927777476
81,13.123,3108,1027,2655,728,749,100,4208,12679.0,129.05090371784465,35.385318927777476
82,24.954,3108,1027,2655,729,749,91,4208,12679.0,129.05203625494448,35.38531892777747
83,56.822,3996,544,2875,1740,905,842,4800,12679.0,129.05883147754332,35.385318927777476
84,90.273,3996,544,2875,1740,905,842,4800,12679.0,129.05996401464316,35.385318927777476
85,41.401,737,1329,1007,899,1092,1023,5000,12679.0,129.01832086683385,35.38444495180991
86,28.174,737,1329,1007,899,1092,1023,5000,12679.0,129.01945339628082,35.384444951809904
87,24.104,298,1093,403,327,327,802,4802,12679.0,129.0273811024098,35.38444495180991
88,25.021,298,1093,403,327,327,802,4802,12679.0,129.0285136318568,35.384444951809904
89,9.895,175,1171,482,270,270,881,4881,12679.0,129.0296461613038,35.384444951809904
90,0.0,513,1456,767,556,556,1166,5000,12679.0,129.03191122019783,35.384444951809904
91,0.0,513,1456,767,556,556,1166,5000,12679.0,129.0330437496448,35.38444495180991
92,4.588,3108,1027,2655,729,749,91,4208,12679.0,129.05003169134977,35.384444951809904
93,21.339,3108,1027,2655,729,749,91,4208,12679.0,129.0511642207968,35.384444951809904
94,67.334,3561,666,2440,1305,1027,963,4364,12679.0,129.0556943385848,35.384444951809904
95,81.447,3561,666,2440,1305,1027,963,4364,12679.0,129.05682686803178,35.384444951809904
96,29.337,463,916,594,487,680,610,4626,12679.0,129.02197917989812,35.383570979405455
97,18.721,463,916,594,487,680,610,4626,12679.0,129.02311170169264,35.38357097940545
98,39.447,146,1142,452,241,241,851,4851,12679.0,129.02764178887074,35.38357097940544
99,53.457,133,1129,439,228,228,838,4838,12679.0,129.02877431066526,35.38357097940545
100,0.0,513,1456,767,556,556,1166,5000,12679.0,129.0321718760488,35.38357097940544
101,44.622,3151,1988,2698,894,1711,564,4229,12679.0,129.04462961578855,35.383570979405455
102,11.48,3196,1424,2744,847,1146,0,4296,12679.0,129.04915970296665,35.38357097940545
103,11.047,3266,969,2363,1010,1330,668,4288,12679.0,129.0536897901447,35.38357097940544
104,68.23,3266,969,2363,1010,1330,668,4288,12679.0,129.05482231193923,35.383570979405455
105,117.984,3773,767,2653,1517,1127,1065,4577,12679.0,129.0593523991173,35.38357097940545
106,44.535,350,1715,1393,1286,1479,1409,5000,12679.0,129.01884238499144,35.38269701056394
107,23.462,400,979,657,549,742,673,4688,12679.0,129.0211074132762,35.382697010563945
108,50.899,458,921,599,492,685,615,4631,12679.0,129.0222399274186,35.38269701056394
109,15.656,143,852,163,180,180,562,4562,12679.0,129.02676998398806,35.38269701056394
110,25.05,31,1021,332,86,86,731,4731,12679.0,129.02790249813046,35.38269701056394
111,2.016,126,1070,380,169,169,779,4779,12679.0,129.02903501227289,35.382697010563945
112,0.0,246,1189,499,288,288,898,4898,12679.0,129.03016752641523,35.38269701056394
113,0.0,246,1189,499,288,288,898,4898,12679.0,129.0313000405576,35.38269701056394
114,49.909,3143,1981,2691,887,1704,557,4222,12679.0,129.04375769612378,35.382697010563945
115,69.33,2973,1810,2520,716,1533,386,4051,12679.0,129.04602272440854,35.38269701056394
116,24.955,2953,1667,2501,697,1389,242,4053,12679.0,129.04715523855089,35.382697010563945
117,5.863,3196,1424,2744,847,1146,0,4296,12679.0,129.04828775269328,35.38269701056394
118,22.712,3266,969,2363,1010,1330,668,4288,12679.0,129.0528178092628,35.38269701056394
119,65.399,3297,983,2336,1040,1344,699,4260,12679.0,129.05395032340516,35.38269701056394
120,64.768,3330,897,2209,1073,1258,732,4133,12679.0,129.05508283754756,35.38269701056394
121,38.347,3330,897,2209,1073,1258,732,4133,12679.0,129.05621535168993,35.382697010563945
122,67.807,3470,1070,2350,1214,1431,872,4274,12679.0,129.05734786583227,35.38269701056394
123,81.961,3470,1070,2350,1214,1431,872,4274,12679.0,129.05848037997467,35.382697010563945
124,19.297,447,1799,1477,1370,1563,1493,5000,12679.0,129.01683816528254,35.38182304528526
125,27.202,447,1799,1477,1370,1563,1493,5000,12679.0,129.01797067177313,35.38182304528526
126,21.77,200,1179,857,749,942,873,4860,12679.0,129.0225006977354,35.381823045285266
127,46.764,200,1179,857,749,942,873,4860,12679.0,129.023633204226,35.381823045285266
128,10.41,140,837,148,187,187,547,4547,12679.0,129.0258982172071,35.381823045285266
129,96.774,72,813,74,189,274,526,4523,12679.0,129.02703072369766,35.381823045285266
130,53.921,138,1061,313,139,139,777,4770,12679.0,129.02816323018826,35.38182304528526
131,11.747,133,1017,213,183,183,735,4726,12679.0,129.02929573667882,35.38182304528527
132,0.0,246,1189,499,288,288,898,4898,12679.0,129.03042824316938,35.381823045285266
133,40.939,3018,2114,2565,762,1837,644,4085,12679.0,129.04288581456564,35.38182304528527
134,80.624,3000,2096,2547,743,1819,626,4067,12679.0,129.0440183210562,35.38182304528526
135,108.109,2964,1801,2511,707,1524,377,4042,12679.0,129.0451508275468,35.381823045285266
136,44.828,2943,1690,2490,687,1413,266,4039,12679.0,129.04628333403733,35.38182304528526
137,0.0,2980,1640,2527,724,1363,216,4080,12679.0,129.04741584052795,35.38182304528527
138,34.772,5000,5000,5000,5000,43,5000,5000,12679.0,129.04968085350905,35.381823045285266
139,61.064,5000,5000,5000,5000,43,5000,5000,12679.0,129.05081335999964,35.381823045285266
140,90.622,5000,5000,5000,5000,83,5000,5000,12679.0,129.0519458664902,35.381823045285266
141,100.353,3103,1132,2201,847,1493,505,4125,12679.0,129.05421087947133,35.38182304528526
142,51.26,3103,1132,2201,847,1493,505,4125,12679.0,129.05534338596192,35.381823045285266
143,52.187,3470,1070,2350,1214,1431,872,4274,12679.0,129.05647589245248,35.381823045285266
144,99.222,3470,1070,2350,1214,1431,872,4274,12679.0,129.05760839894302,35.381823045285266
145,109.487,3579,961,2458,1323,1322,981,4383,12679.0,129.05874090543355,35.381823045285266
146,26.408,200,1179,857,749,942,873,4860,12679.0,129.02162899200863,35.38094908356928
147,28.447,200,1179,857,749,942,873,4860,12679.0,129.02276149084776,35.380949083569284
148,27.711,298,553,214,123,316,247,4262,12679.0,129.02502648852595,35.380949083569284
149,22.8,121,702,37,118,347,426,4412,12679.0,129.02615898736502,35.38094908356928
