,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,8.425,2480,2467,1059,3570,2308,2231,12142.0,113.56383812159302,23.569125700977214
1,38.979,2480,2467,1059,3570,2308,2231,12142.0,113.56339002288236,23.56828959463993
2,6.336,3852,768,497,141,4154,966,12142.0,113.60671911824652,23.566617388035667
3,14.609,3856,664,394,64,4231,901,12142.0,113.60777209991886,23.56661738803567
4,0.0,3799,607,337,117,4282,844,12142.0,113.60882508159116,23.566617388035667
5,29.066,3862,286,399,538,4422,907,12142.0,113.61198402660814,23.566617388035663
6,34.613,2902,2522,637,3625,1930,2286,12142.0,113.56099287432653,23.565781287768505
7,58.019,2902,2522,637,3625,1930,2286,12142.0,113.56204585184454,23.565781287768505
8,34.02,3762,763,473,102,4064,876,12142.0,113.60627090760123,23.56578128776851
9,86.092,3831,695,424,29,4138,911,12142.0,113.60732388511927,23.56578128776851
10,114.932,3799,607,337,117,4282,844,12142.0,113.60837686263731,23.565781287768505
11,13.201,3737,545,275,84,4297,782,12142.0,113.6094298401553,23.565781287768505
12,59.993,3862,286,399,538,4422,907,12142.0,113.61153579519133,23.565781287768505
13,29.443,3658,666,375,204,3961,779,12142.0,113.60582271781159,23.56494518952454
14,60.622,3665,653,362,211,3968,766,12142.0,113.60687569117549,23.56494518952454
15,51.168,3682,505,223,32,4165,727,12142.0,113.60792866453939,23.564945189524536
16,68.844,3652,460,190,0,4212,697,12142.0,113.60898163790331,23.56494518952454
17,55.442,3639,172,177,316,4199,684,12142.0,113.6110875846311,23.56494518952454
18,54.814,3727,146,265,419,4287,772,12142.0,113.61214055799499,23.56494518952454
19,71.635,3752,0,290,460,4312,797,12142.0,113.6131935313589,23.56494518952454
20,19.561,972,1182,1182,2207,1172,1023,12142.0,113.57905031862751,23.56410909330368
21,6.26,972,1182,1182,2207,1172,1023,12142.0,113.5801032878375,23.564109093303678
22,9.609,989,2431,1235,2894,1691,2260,12142.0,113.59484485677717,23.56410909330368
23,13.514,983,2452,1256,2915,1711,2239,12142.0,113.59589782598712,23.56410909330368
24,13.502,3664,709,419,267,4025,709,12142.0,113.60537454887691,23.564109093303674
25,30.072,3664,709,419,267,4025,709,12142.0,113.60642751808687,23.564109093303678
26,9.379,3558,548,258,430,4118,603,12142.0,113.60748048729687,23.564109093303685
27,22.227,3544,458,168,358,4104,589,12142.0,113.60853345650685,23.564109093303678
28,0.302,3474,293,12,177,4034,520,12142.0,113.60958642571681,23.56410909330368
29,1.81,3625,158,163,316,4185,670,12142.0,113.6106393949268,23.564109093303678
30,53.959,3712,52,250,420,4272,757,12142.0,113.61169236413677,23.564109093303678
31,73.747,3752,0,290,460,4312,797,12142.0,113.61274533334674,23.564109093303678
32,13.301,2740,2245,360,3348,1653,2009,12142.0,113.559648903378,23.56327299910585
33,8.662,2740,2245,360,3348,1653,2009,12142.0,113.56070186843426,23.563272999105852
34,0.531,2119,2106,1569,3209,1947,1870,12142.0,113.56280779854676,23.563272999105855
35,6.13,1729,1716,1179,2819,1556,1480,12142.0,113.56701965877171,23.563272999105852
36,41.157,972,1182,1182,2207,1172,1023,12142.0,113.57965523944667,23.563272999105852
37,27.158,1036,2239,1043,2702,1498,2282,12142.0,113.59334378517786,23.563272999105852
38,42.139,998,2257,1061,2720,1517,2256,12142.0,113.5943967502341,23.563272999105852
39,3.751,856,2298,1102,2761,1558,2126,12142.0,113.59544971529033,23.563272999105852
40,5.692,813,2328,1132,2791,1588,2085,12142.0,113.59650268034657,23.563272999105855
41,15.413,3531,748,458,400,4091,576,12142.0,113.60597936585279,23.563272999105852
42,12.928,3455,672,382,494,4015,500,12142.0,113.60703233090905,23.563272999105852
43,41.01,3459,598,308,489,4019,504,12142.0,113.60808529596527,23.563272999105852
44,0.226,3400,594,304,494,3960,445,12142.0,113.60913826102153,23.563272999105852
45,22.127,3693,96,231,401,4253,738,12142.0,113.611244191134,23.563272999105855
46,37.914,2706,2211,0,3316,1504,1978,12142.0,113.55814799385071,23.562436906930945
47,47.144,2601,2107,106,3210,1450,1871,12142.0,113.55920095475342,23.562436906930937
48,16.354,2119,2106,1569,3209,1947,1870,12142.0,113.56235983746153,23.56243690693094
49,13.289,1720,1707,1170,2810,1548,1471,12142.0,113.56657168107236,23.562436906930937
50,19.643,1585,1574,1298,2676,1414,1338,12142.0,113.56762464197506,23.56243690693094
51,4.615,1474,1479,1417,2582,1319,1243,12142.0,113.5686776028778,23.562436906930945
52,0.107,1469,1474,1412,2577,1314,1238,12142.0,113.56973056378048,23.56243690693094
53,40.044,1362,1376,1376,2478,1216,1140,12142.0,113.57078352468318,23.562436906930945
54,7.763,1036,2239,1043,2702,1498,2282,12142.0,113.59289570364005,23.562436906930945
55,29.311,1036,2129,933,2591,1388,2172,12142.0,113.59394866454275,23.562436906930945
56,9.656,856,2298,1102,2761,1558,2126,12142.0,113.59500162544548,23.56243690693094
57,6.165,813,2328,1132,2791,1588,2085,12142.0,113.59605458634817,23.56243690693094
58,0.729,3495,783,493,436,4055,540,12142.0,113.60553123447255,23.562436906930945
59,27.961,3456,804,513,477,4016,501,12142.0,113.60658419537528,23.562436906930945
60,3.72,3356,754,463,575,3916,401,12142.0,113.60763715627797,23.56243690693094
61,0.0,3278,473,183,373,3838,324,12142.0,113.60869011718067,23.562436906930937
62,0.0,3278,473,183,373,3838,324,12142.0,113.6097430780834,23.56243690693094
63,246.312,2655,2160,106,3268,1453,1938,12142.0,113.55770007022414,23.56160081677887
64,76.4,2625,2130,99,3238,1436,1909,12142.0,113.5587530269735,23.561600816778867
65,85.907,2511,2016,195,3122,1402,1788,12142.0,113.55980598372285,23.56160081677887
66,96.077,2362,1867,346,2970,1275,1631,12142.0,113.56085894047223,23.56160081677887
67,57.126,2362,1867,346,2970,1275,1631,12142.0,113.56191189722158,23.561600816778864
68,26.792,1812,1603,1060,2706,1443,1367,12142.0,113.56612372421905,23.561600816778867
69,248.847,1686,1461,1201,2564,1302,1225,12142.0,113.5671766809684,23.56160081677887
70,275.063,1686,1461,1201,2564,1302,1225,12142.0,113.56822963771778,23.56160081677887
71,244.411,1465,1469,1407,2572,1309,1233,12142.0,113.56928259446713,23.561600816778864
72,131.021,1358,1371,1371,2474,1211,1135,12142.0,113.5703355512165,23.561600816778867
73,155.335,1145,1176,1176,2279,1017,940,12142.0,113.57138850796588,23.56160081677887
74,106.764,1141,1170,1170,2273,1011,935,12142.0,113.57244146471523,23.56160081677887
75,91.611,982,1082,1082,2185,923,846,12142.0,113.57349442146456,23.561600816778867
76,17.631,969,1067,1067,2170,908,831,12142.0,113.57454737821396,23.56160081677887
77,269.647,640,850,850,1874,839,690,12142.0,113.57770624846204,23.56160081677887
78,113.678,556,1207,1207,1790,1196,1007,12142.0,113.58191807545951,23.561600816778867
79,26.258,991,1740,544,2202,999,1762,12142.0,113.58928877270505,23.56160081677887
80,50.552,956,1705,509,2167,964,1748,12142.0,113.59034172945442,23.56160081677887
81,10.567,953,1938,742,2401,1198,1982,12142.0,113.5935005997025,23.561600816778864
82,0.059,746,2163,967,2626,1423,1991,12142.0,113.59455355645183,23.561600816778867
83,0.0,728,2158,962,2621,1418,1952,12142.0,113.59560651320122,23.561600816778867
84,0.544,641,2164,968,2627,1424,1908,12142.0,113.59665946995057,23.561600816778867
85,38.34,292,2512,1316,2975,1772,2243,12142.0,113.59981834019867,23.561600816778867
86,0.201,0,2743,1608,3205,2063,2535,12142.0,113.60297721044675,23.561600816778864
87,24.49,3445,882,592,564,4005,490,12142.0,113.60613608069485,23.561600816778867
88,31.732,3383,820,530,610,3943,429,12142.0,113.6071890374442,23.561600816778867
89,27.356,3266,703,413,603,3826,311,12142.0,113.60824199419358,23.56160081677887
90,12.823,3157,594,304,494,3717,202,12142.0,113.60929495094295,23.561600816778864
91,236.68,2656,2161,121,3269,1447,1940,12142.0,113.5583051200376,23.560764728649552
92,154.644,2533,2038,209,3146,1294,1818,12142.0,113.55935807263381,23.56076472864956
93,109.069,2362,1867,346,2970,1275,1631,12142.0,113.56041102523002,23.56076472864956
94,110.122,2358,1864,348,2969,1267,1636,12142.0,113.56146397782626,23.560764728649563
95,237.958,1754,1394,1169,2496,1234,1158,12142.0,113.56778169340353,23.56076472864956
96,261.293,1613,1321,1295,2424,1162,1085,12142.0,113.56883464599977,23.560764728649552
97,218.253,1477,1243,1243,2346,1084,1007,12142.0,113.56988759859597,23.56076472864956
98,121.86,1277,1023,1023,2126,864,787,12142.0,113.57199350378835,23.560764728649556
99,5.013,969,1067,1067,2170,908,831,12142.0,113.57304645638459,23.560764728649556
100,56.119,969,1067,1067,2170,908,831,12142.0,113.57409940898079,23.560764728649552
101,132.519,575,785,785,1810,775,626,12142.0,113.57725826676945,23.560764728649556
102,216.812,561,771,771,1795,760,611,12142.0,113.57831121936567,23.560764728649563
103,113.217,550,1201,1201,1784,1191,1001,12142.0,113.58147007715432,23.560764728649563
104,164.669,544,1195,1195,1778,1185,995,12142.0,113.58252302975052,23.560764728649556
105,28.866,974,1723,527,2185,982,1751,12142.0,113.58884074532776,23.56076472864956
106,91.726,938,1686,490,2149,945,1729,12142.0,113.58989369792398,23.560764728649556
107,10.947,961,1709,513,2172,969,1753,12142.0,113.59094665052021,23.56076472864956
108,98.064,1009,1757,561,2220,1017,1801,12142.0,113.5919996031164,23.56076472864956
109,198.663,1009,1757,561,2220,1017,1801,12142.0,113.59305255571263,23.56076472864956
110,7.342,757,2046,850,2508,1305,1952,12142.0,113.59410550830884,23.56076472864956
111,0.0,722,2112,916,2575,1372,1886,12142.0,113.59515846090507,23.56076472864956
112,0.0,1237,2361,1464,2824,1920,1849,12142.0,113.59621141350125,23.56076472864956
113,3.068,297,2506,1310,2969,1766,2238,12142.0,113.5993702712899,23.56076472864956
114,12.019,9,2739,1607,3202,2063,2534,12142.0,113.60252912907853,23.56076472864956
115,7.141,3487,924,634,610,4047,533,12142.0,113.6056879868672,23.56076472864956
116,51.771,3449,886,596,700,4009,494,12142.0,113.60674093946339,23.56076472864956
117,48.201,3337,774,484,674,3897,382,12142.0,113.60779389205962,23.560764728649556
