,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,73.933,1009,5000,5000,4319,3215,2905,1459.0,-17.029191179835824,20.983160634239375
1,86.149,1009,5000,5000,4319,3215,2905,1459.0,-17.02913258009494,20.982330390015473
2,77.634,863,5000,5000,4388,3284,3029,1459.0,-17.028091584124645,20.98233039001547
3,131.616,817,5000,5000,4433,3329,3074,1459.0,-17.02705058815435,20.982330390015473
4,122.406,713,5000,5000,4410,3307,3121,1459.0,-17.02600959218405,20.98233039001547
5,28.215,1517,5000,5000,3964,3128,2469,1459.0,-17.032196960402008,20.981500147548513
6,92.604,1350,5000,5000,4089,3046,2593,1459.0,-17.031155968013753,20.981500147548516
7,103.818,996,5000,5000,4228,3124,2869,1459.0,-17.029073983237247,20.981500147548516
8,89.85,996,5000,5000,4228,3124,2869,1459.0,-17.028032990848995,20.981500147548513
9,84.451,713,5000,5000,4410,3307,3121,1459.0,-17.02699199846074,20.981500147548516
10,90.434,713,5000,5000,4410,3307,3121,1459.0,-17.025951006072486,20.981500147548513
11,59.742,584,5000,5000,4457,3353,3175,1459.0,-17.024910013684234,20.981500147548513
12,16.584,381,5000,5000,4603,3499,3322,1459.0,-17.023869021295983,20.981500147548513
13,110.135,188,5000,5000,4696,3592,3415,1459.0,-17.022828028907732,20.981500147548513
14,81.836,188,5000,5000,4696,3592,3415,1459.0,-17.021787036519473,20.981500147548516
15,8.904,1904,4990,5000,3726,3194,2033,1459.0,-17.03526132210098,20.980669906838422
16,30.553,1350,5000,5000,4089,3046,2593,1459.0,-17.031097366875436,20.980669906838422
17,83.227,1244,5000,5000,4043,2939,2629,1459.0,-17.030056378069045,20.980669906838425
18,109.773,1063,5000,5000,4161,3057,2802,1459.0,-17.029015389262664,20.980669906838425
19,88.737,996,5000,5000,4228,3124,2869,1459.0,-17.02797440045628,20.980669906838422
20,74.768,826,5000,5000,4264,3161,2974,1459.0,-17.02693341164989,20.980669906838422
21,108.076,680,5000,5000,4361,3257,3079,1459.0,-17.025892422843505,20.980669906838422
22,102.093,584,5000,5000,4457,3353,3175,1459.0,-17.024851434037117,20.980669906838422
23,63.165,401,5000,5000,4579,3475,3298,1459.0,-17.023810445230733,20.980669906838422
24,66.893,236,5000,5000,4647,3544,3366,1459.0,-17.022769456424346,20.980669906838425
25,99.255,177,5000,5000,4709,3605,3428,1459.0,-17.021728467617965,20.98066990683843
26,109.411,48,5000,5000,4836,3732,3555,1459.0,-17.02068747881158,20.980669906838425
27,0.445,1994,4893,5000,3628,3096,1936,1459.0,-17.036243694743977,20.979839667885116
28,29.05,1994,4893,5000,3628,3096,1936,1459.0,-17.035202709519286,20.979839667885116
29,62.052,1627,5000,5000,3771,2934,2275,1459.0,-17.033120739069894,20.97983966788512
30,39.847,1584,5000,5000,3814,2977,2318,1459.0,-17.032079753845203,20.97983966788512
31,17.614,1465,5000,5000,3926,2917,2430,1459.0,-17.03103876862051,20.97983966788512
32,39.596,1293,5000,5000,3986,2882,2572,1459.0,-17.029997783395807,20.97983966788512
33,71.318,1140,5000,5000,4094,2990,2715,1459.0,-17.028956798171116,20.97983966788512
34,69.203,972,5000,5000,4142,3039,2848,1459.0,-17.02791581294642,20.979839667885116
35,91.825,904,5000,5000,4168,3065,2886,1459.0,-17.026874827721723,20.979839667885116
36,93.217,715,5000,5000,4315,3211,3034,1459.0,-17.02583384249703,20.97983966788512
37,111.136,556,5000,5000,4420,3316,3139,1459.0,-17.024792857272335,20.97983966788512
38,74.601,556,5000,5000,4420,3316,3139,1459.0,-17.02375187204764,20.97983966788512
39,65.224,288,5000,5000,4596,3492,3315,1459.0,-17.022710886822946,20.97983966788512
