,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,136.007,1170,863,1047,480,755,7458.0,78.32649973552928,25.890702068376793
1,155.605,1170,863,1047,480,755,7458.0,78.32756498913483,25.890702068376793
2,195.518,1032,776,909,393,617,7458.0,78.32863024274039,25.89070206837679
3,164.54,279,665,742,388,332,7458.0,78.33182600355703,25.890702068376793
4,187.973,279,665,742,388,332,7458.0,78.33289125716257,25.89070206837679
5,142.877,263,784,861,0,291,7458.0,78.33608701797922,25.89070206837679
6,114.47,263,784,861,0,291,7458.0,78.33715227158476,25.89070206837679
7,172.759,1170,863,1047,480,755,7458.0,78.32721832423591,25.889860012911665
8,205.844,1032,776,909,393,617,7458.0,78.32828357312682,25.88986001291166
9,168.035,279,665,742,388,332,7458.0,78.33147931979956,25.88986001291166
10,160.663,167,707,785,276,220,7458.0,78.33254456869047,25.889860012911665
11,171.073,110,764,841,276,220,7458.0,78.33360981758136,25.88986001291166
12,113.29,0,874,952,263,287,7458.0,78.33467506647227,25.88986001291166
13,165.762,263,784,861,0,291,7458.0,78.33574031536321,25.88986001291166
14,171.326,263,784,861,0,291,7458.0,78.33680556425412,25.88986001291167
15,170.651,1109,643,890,261,602,7458.0,78.32793691908925,25.889017959726253
16,169.977,1109,643,890,261,602,7458.0,78.32900216326574,25.889017959726253
17,113.846,713,513,590,426,298,7458.0,78.3311326516187,25.88901795972625
18,174.529,713,513,590,426,298,7458.0,78.33219789579519,25.88901795972625
19,172.042,251,623,700,192,136,7458.0,78.33326313997168,25.889017959726253
20,76.96,221,658,735,128,72,7458.0,78.33432838414817,25.88901795972625
21,174.402,108,785,862,155,192,7458.0,78.33539362832465,25.889017959726253
22,139.252,249,643,721,140,151,7458.0,78.33645887250113,25.889017959726253
23,142.582,319,574,651,210,81,7458.0,78.33752411667763,25.889017959726253
24,101.405,1173,444,954,325,557,7458.0,78.32652504116484,25.888175908820457
25,164.034,1116,501,897,268,589,7458.0,78.32759028062713,25.888175908820457
26,188.564,1042,576,822,193,534,7458.0,78.3286555200894,25.888175908820457
27,146.586,757,512,589,171,301,7458.0,78.32972075955166,25.888175908820457
28,147.386,679,478,555,250,264,7458.0,78.33078599901393,25.888175908820454
29,162.433,597,408,485,308,185,7458.0,78.3318512384762,25.888175908820457
30,207.15,399,476,553,186,100,7458.0,78.3329164779385,25.888175908820457
31,120.37,282,610,687,60,5,7458.0,78.33398171740076,25.888175908820454
32,108.443,343,550,627,0,0,7458.0,78.33504695686302,25.888175908820457
33,159.82,319,574,651,210,81,7458.0,78.3361121963253,25.888175908820457
34,168.038,360,533,610,242,40,7458.0,78.33717743578758,25.888175908820457
35,144.436,469,522,599,343,68,7458.0,78.33824267524986,25.888175908820454
36,100.098,1173,444,954,325,557,7458.0,78.32724365773991,25.887333860194186
37,195.054,846,600,677,83,390,7458.0,78.32937412723645,25.88733386019419
38,183.337,718,495,572,211,282,7458.0,78.33043936198472,25.887333860194186
39,163.824,548,329,406,242,114,7458.0,78.331504596733,25.887333860194182
40,188.774,483,390,468,159,31,7458.0,78.33256983148128,25.88733386019419
41,148.524,343,550,627,0,0,7458.0,78.33363506622952,25.887333860194186
42,132.509,675,378,300,0,0,7458.0,78.33470030097779,25.88733386019419
43,127.451,400,492,569,274,0,7458.0,78.33683077047434,25.887333860194182
44,157.164,473,419,496,302,73,7458.0,78.33789600522262,25.887333860194182
45,202.135,848,551,629,0,341,7458.0,78.329027510496,25.886491813847336
46,185.908,716,419,496,132,208,7458.0,78.33009274053049,25.88649181384734
47,200.449,685,388,466,162,178,7458.0,78.33115797056497,25.88649181384734
48,144.352,664,210,287,134,0,7458.0,78.33222320059946,25.886491813847343
49,111.773,874,0,77,0,144,7458.0,78.33328843063393,25.886491813847336
50,182.199,874,0,77,0,144,7458.0,78.33435366066841,25.886491813847336
51,189.786,776,284,207,0,0,7458.0,78.3354188907029,25.886491813847346
52,162.475,722,338,261,54,54,7458.0,78.33648412073738,25.88649181384734
53,147.597,578,482,405,197,177,7458.0,78.33754935077187,25.886491813847336
54,228.434,578,482,405,197,177,7458.0,78.33861458080634,25.88649181384734
55,155.605,1020,97,622,221,210,7458.0,78.32868090932983,25.885649769779825
56,188.859,1020,97,622,221,210,7458.0,78.32974613465073,25.88564976977982
57,168.249,799,319,422,0,0,7458.0,78.33081135997163,25.885649769779825
58,203.441,776,144,222,144,0,7458.0,78.33187658529253,25.88564976977982
59,149.831,753,121,198,121,23,7458.0,78.33294181061343,25.885649769779825
60,164.877,907,32,44,32,144,7458.0,78.33400703593435,25.88564976977983
61,241.162,824,232,155,51,16,7458.0,78.33507226125525,25.885649769779825
62,184.349,762,325,247,40,32,7458.0,78.33613748657613,25.885649769779825
63,154.846,765,452,375,169,25,7458.0,78.33720271189705,25.885649769779825
64,146.796,660,558,480,274,131,7458.0,78.33826793721794,25.885649769779825
65,173.644,1118,0,720,319,307,7458.0,78.32726910312981,25.884807727991543
66,128.252,1104,13,706,305,293,7458.0,78.32833432373737,25.884807727991546
67,133.562,1072,202,518,326,105,7458.0,78.32939954434488,25.884807727991546
68,215.453,963,297,409,331,147,7458.0,78.33046476495245,25.884807727991543
69,181.609,1026,395,402,322,96,7458.0,78.33152998555998,25.884807727991543
70,217.645,828,196,125,154,98,7458.0,78.33259520616751,25.88480772799154
71,201.713,952,77,0,77,137,7458.0,78.33366042677504,25.884807727991543
72,161.042,915,291,214,146,76,7458.0,78.33472564738258,25.884807727991543
73,141.865,885,328,251,109,76,7458.0,78.33579086799011,25.884807727991546
74,167.659,793,532,455,249,106,7458.0,78.33685608859764,25.884807727991543
75,131.371,793,532,455,249,106,7458.0,78.3379213092052,25.884807727991546
76,157.712,804,702,625,419,276,7458.0,78.33898652981273,25.884807727991543
77,124.417,1286,167,888,486,475,7458.0,78.32692253782368,25.8839656884824
78,148.524,1252,133,854,453,441,7458.0,78.32798775371806,25.883965688482398
79,173.602,1323,204,925,524,512,7458.0,78.32905296961245,25.883965688482398
80,151.643,1097,329,472,387,21,7458.0,78.33011818550683,25.883965688482398
81,178.153,1031,399,370,290,123,7458.0,78.33118340140123,25.883965688482398
82,191.43,970,339,273,195,215,7458.0,78.33224861729559,25.883965688482398
83,239.982,944,313,236,37,69,7458.0,78.33331383318996,25.883965688482398
84,195.391,1190,559,482,207,125,7458.0,78.33437904908436,25.8839656884824
85,128.125,1229,598,521,247,278,7458.0,78.33544426497875,25.883965688482395
86,117.336,1037,761,685,410,328,7458.0,78.33650948087312,25.883965688482398
87,175.245,887,625,548,342,199,7458.0,78.33757469676752,25.8839656884824
88,171.916,848,746,669,463,320,7458.0,78.3386399126619,25.883965688482398
89,133.52,1286,167,888,486,475,7458.0,78.32657598808997,25.883123651252298
90,158.555,1350,232,952,551,539,7458.0,78.32764119927138,25.883123651252305
91,176.805,1323,204,925,524,512,7458.0,78.32870641045284,25.8831236512523
92,136.007,1120,372,423,335,65,7458.0,78.32977162163428,25.8831236512523
93,163.402,1187,454,490,253,0,7458.0,78.33083683281572,25.8831236512523
94,168.207,1114,482,416,179,73,7458.0,78.33190204399715,25.8831236512523
95,202.893,1013,382,305,31,0,7458.0,78.33296725517862,25.883123651252305
96,174.739,1110,478,402,127,45,7458.0,78.33403246636006,25.8831236512523
97,150.674,1190,559,482,207,125,7458.0,78.33509767754148,25.883123651252305
98,153.708,1037,761,685,410,328,7458.0,78.33616288872292,25.8831236512523
99,178.912,1077,846,770,495,413,7458.0,78.33722809990437,25.8831236512523
100,132.719,919,817,739,533,390,7458.0,78.3382933110858,25.8831236512523
101,172.632,919,817,739,533,390,7458.0,78.33935852226725,25.8831236512523
102,142.455,1187,454,490,253,0,7458.0,78.33049027980296,25.882281616301153
103,181.146,1064,433,356,82,0,7458.0,78.3326206927404,25.882281616301153
104,150.716,1064,433,356,82,0,7458.0,78.33368589920912,25.882281616301153
105,169.05,1108,833,757,482,400,7458.0,78.33688151861521,25.882281616301153
