,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,9.053,4960,5000,3732,5000,765,12207.0,113.28189261506209,22.245545736055572
1,0.0,4444,5000,2873,5000,1501,12207.0,113.2986389115585,22.245545736055572
2,0.0,4444,5000,2873,5000,1501,12207.0,113.29822153695379,22.244712728285393
3,0.0,3931,5000,2345,5000,988,12207.0,113.29361763900467,22.24387972239998
4,0.0,4005,5000,2481,5000,1062,12207.0,113.29466427482451,22.24387972239998
5,0.226,4005,5000,2481,5000,1062,12207.0,113.29571091064437,22.243879722399978
6,1.331,4436,5000,3447,5000,0,12207.0,113.28378063200955,22.24304671839925
7,125.38,4400,5000,3172,5000,289,12207.0,113.2858738959387,22.24304671839925
8,109.032,4400,5000,3172,5000,289,12207.0,113.28692052790328,22.24304671839925
9,0.0,3891,5000,2319,5000,948,12207.0,113.29320031969061,22.24304671839925
10,0.804,3883,5000,2358,5000,940,12207.0,113.29424695165517,22.243046718399253
11,0.905,4005,5000,2481,5000,1062,12207.0,113.29529358361972,22.243046718399246
12,0.0,4436,5000,3447,5000,0,12207.0,113.28336336732474,22.24221371628311
13,58.337,4465,5000,3237,5000,209,12207.0,113.28545662354364,22.24221371628311
14,116.674,4378,5000,3151,5000,310,12207.0,113.28650325165307,22.242213716283114
15,0.0,4334,5000,1842,5000,1413,12207.0,113.28964313598138,22.24221371628311
16,7.695,3842,5000,2249,5000,899,12207.0,113.2927830203097,22.242213716283114
17,22.816,3802,5000,2337,5000,859,12207.0,113.29382964841912,22.24221371628311
18,37.143,4204,5000,1712,5000,1542,12207.0,113.28817924384327,22.24138071605148
19,0.213,4281,5000,1853,5000,1349,12207.0,113.2892258680978,22.241380716051484
20,0.0,4227,5000,1864,5000,1284,12207.0,113.29027249235227,22.241380716051484
21,15.203,4237,5000,3010,5000,265,12207.0,113.28671537934602,22.24054771770429
22,9.612,4172,5000,1742,5000,1406,12207.0,113.28776199974578,22.24054771770429
23,19.17,4172,5000,1742,5000,1406,12207.0,113.28880862014555,22.24054771770429
24,60.68,3703,5000,2476,5000,561,12207.0,113.2919484813448,22.24054771770429
25,88.663,3646,5000,2418,5000,603,12207.0,113.29299510174452,22.24054771770429
26,32.591,3588,5000,2361,5000,645,12207.0,113.2940417221443,22.240547717704285
27,91.246,3130,5000,610,5000,0,12207.0,113.27164552740109,22.239714721241416
28,93.243,3972,5000,2744,5000,0,12207.0,113.28943800866926,22.239714721241423
29,114.144,3703,5000,2476,5000,561,12207.0,113.2915312417596,22.23971472124142
30,106.822,3703,5000,2476,5000,561,12207.0,113.29257785830481,22.23971472124142
31,57.09,3464,5000,2231,5000,521,12207.0,113.29362447484999,22.23971472124142
32,24.676,3472,5000,2232,5000,528,12207.0,113.29467109139517,22.23971472124142
33,20.502,3130,5000,610,5000,0,12207.0,113.27122838097995,22.238881726662814
