,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,34.912,1309,0,0,1501,1208,1501,7775.0,76.76288771241428,15.779228273082397
1,57.291,1309,0,0,1501,1208,1501,7775.0,76.76390943977816,15.779228273082397
2,14.18,1656,1001,1264,1433,1123,1672,7775.0,76.74941321436278,15.778407535687787
3,16.33,1656,1001,1264,1433,1123,1672,7775.0,76.7504349391701,15.778407535687785
4,50.503,1656,1001,1264,1433,1123,1672,7775.0,76.7492211833747,15.777586799561611
5,32.258,1576,921,1184,1354,1043,1592,7775.0,76.75024290562564,15.777586799561615
6,34.207,1493,838,1101,1271,960,1509,7775.0,76.75005088341396,15.776766064703809
7,101.309,907,197,401,1099,806,1099,7775.0,76.76026808036059,15.776766064703805
8,26.949,907,197,401,1099,806,1099,7775.0,76.76128980005525,15.776766064703803
9,124.797,710,0,599,902,609,902,7775.0,76.75905432678188,15.775945331114286
10,134.978,710,0,599,902,609,902,7775.0,76.76007604392042,15.775945331114288
11,141.362,907,197,401,1099,806,1099,7775.0,76.76109776105899,15.77594533111429
12,166.564,519,135,418,711,418,711,7775.0,76.7547754459011,15.775124598792992
13,183.331,519,135,418,711,418,711,7775.0,76.75579716048372,15.775124598792988
14,163.338,747,233,646,938,646,938,7775.0,76.75681887506632,15.775124598792988
15,192.874,747,233,646,938,646,938,7775.0,76.75784058964892,15.775124598792992
16,133.6,634,75,533,826,533,826,7775.0,76.75886230423151,15.775124598792988
17,146.503,710,0,599,902,609,902,7775.0,76.75988401881412,15.775124598792992
18,33.501,1170,515,778,948,638,1186,7775.0,76.74947488477345,15.774303867739837
19,178.795,812,157,420,828,645,828,7775.0,76.75254002085383,15.774303867739837
20,184.507,654,0,553,846,553,846,7775.0,76.75356173288063,15.774303867739835
21,182.693,654,0,553,846,553,846,7775.0,76.75458344490742,15.774303867739837
22,168.042,519,135,418,711,418,711,7775.0,76.75560515693421,15.774303867739839
23,205.038,747,233,646,938,646,938,7775.0,76.7576485809878,15.774303867739839
24,113.406,539,170,438,731,438,731,7775.0,76.7586702930146,15.774303867739839
25,169.42,1248,593,856,870,560,1264,7775.0,76.74826119841948,15.773483137954758
26,116.564,1248,593,856,870,560,1264,7775.0,76.74928290789065,15.773483137954756
27,141.497,812,157,420,828,645,828,7775.0,76.75234803630406,15.773483137954754
28,90.993,539,170,438,731,438,731,7775.0,76.75847829313089,15.773483137954754
29,124.595,1379,725,960,739,428,1184,7775.0,76.7480692354238,15.772662409437677
30,142.673,974,578,0,754,267,754,7775.0,76.75011264925507,15.772662409437677
31,81.015,865,340,237,645,462,645,7775.0,76.75215606308633,15.772662409437677
32,122.411,311,398,210,503,210,503,7775.0,76.75726459766453,15.772662409437679
33,80.711,311,398,210,503,210,503,7775.0,76.75828630458017,15.772662409437677
34,111.289,1320,820,876,655,344,1100,7775.0,76.7478772837593,15.771841682188525
35,132.626,948,651,72,728,242,728,7775.0,76.74889898811959,15.771841682188525
36,158.096,927,625,46,707,221,707,7775.0,76.74992069247986,15.771841682188526
37,126.846,906,649,70,686,200,686,7775.0,76.75094239684016,15.771841682188526
38,101.651,856,350,228,636,453,636,7775.0,76.75196410120044,15.771841682188523
39,95.294,311,398,210,503,210,503,7775.0,76.75707262300186,15.771841682188525
40,72.681,311,398,210,503,210,503,7775.0,76.75809432736216,15.771841682188525
41,53.395,1399,835,956,376,424,1179,7775.0,76.74462023801051,15.771020956207225
42,92.441,1309,867,865,643,333,1088,7775.0,76.74768534342579,15.771020956207224
43,111.457,853,818,239,633,41,633,7775.0,76.74870704523086,15.771020956207222
44,127.922,809,745,166,589,102,589,7775.0,76.74972874703595,15.771020956207222
45,138.313,879,681,103,659,172,659,7775.0,76.75075044884103,15.771020956207222
46,150.099,101,553,0,292,0,292,7775.0,76.75585895786647,15.771020956207225
47,83.769,101,553,0,292,0,292,7775.0,76.75688065967154,15.771020956207225
48,69.66,1493,743,929,284,518,1273,7775.0,76.74340661742289,15.770200231493707
49,32.072,1399,835,956,376,424,1179,7775.0,76.74442831667291,15.770200231493703
50,20.082,1218,898,775,439,243,998,7775.0,76.74545001592293,15.770200231493703
51,27.537,1218,898,775,439,243,998,7775.0,76.74647171517296,15.770200231493703
52,123.722,813,846,267,593,0,593,7775.0,76.74851511367304,15.770200231493703
53,117.71,813,846,267,593,0,593,7775.0,76.74953681292307,15.770200231493703
54,65.365,612,696,362,392,107,392,7775.0,76.75055851217309,15.770200231493707
55,112.824,561,645,413,341,158,341,7775.0,76.75158021142315,15.770200231493707
56,124.344,220,846,292,0,0,0,7775.0,76.7536236099232,15.770200231493703
