,POP_2015,community_space,education,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
68,83.489,3086,2623,3969,4453,5000,8246.0,77.5799506231029,9.48201184368376
69,179.475,3161,2698,4044,4528,5000,8246.0,77.58095690687591,9.482011843683757
70,95.122,3162,2699,4045,4529,5000,8246.0,77.58196319064893,9.48201184368376
71,20.17,3226,2762,4108,4593,5000,8246.0,77.58296947442196,9.48201184368376
72,37.323,2654,3672,5000,5000,5000,8246.0,77.59303231215219,9.48201184368376
73,95.967,2654,3672,5000,5000,5000,8246.0,77.5940385959252,9.48201184368376
74,0.0,2684,2220,3566,4051,4639,8246.0,77.57480571008061,9.48119880459916
75,0.0,2684,2220,3566,4051,4639,8246.0,77.5758119923814,9.481198804599156
76,12.21,2871,2407,3753,4238,4826,8246.0,77.5768182746822,9.48119880459916
77,44.878,2947,2483,3829,4314,4902,8246.0,77.577824556983,9.48119880459916
78,94.582,2997,2533,3879,4364,4952,8246.0,77.57883083928384,9.48119880459916
79,69.91,3010,2546,3892,4377,4965,8246.0,77.57983712158465,9.481198804599158
80,26.617,3086,2623,3969,4453,5000,8246.0,77.58084340388545,9.481198804599162
81,21.755,3141,2677,4023,4508,5000,8246.0,77.58184968618625,9.481198804599158
82,91.232,3229,2766,4112,4596,5000,8246.0,77.58587481538945,9.481198804599162
83,48.624,3229,2766,4112,4596,5000,8246.0,77.58688109769025,9.481198804599158
84,87.126,3063,2947,4293,4777,5000,8246.0,77.58788737999105,9.48119880459916
85,0.0,2684,2220,3566,4051,4639,8246.0,77.5756985069481,9.480385766251883
86,212.395,2986,2523,3869,4353,4942,8246.0,77.57871734943426,9.480385766251885
87,79.527,2890,2426,3772,4257,4845,8246.0,77.57972363026298,9.480385766251885
88,21.683,3229,2766,4112,4596,5000,8246.0,77.58576131523527,9.480385766251883
89,0.972,3229,2766,4112,4596,5000,8246.0,77.58676759606399,9.480385766251885
90,46.751,3063,2947,4293,4777,5000,8246.0,77.5877738768927,9.480385766251883
91,101.173,3474,3358,4704,5000,5000,8246.0,77.59179900020756,9.480385766251885
92,37.854,2862,2399,3745,4229,4818,8246.0,77.57961014913779,9.479572728641871
93,164.6,2685,2221,3567,4052,4640,8246.0,77.5816227078513,9.47957272864187
94,25.428,2768,2305,3651,4135,4724,8246.0,77.58262898720805,9.479572728641868
95,82.521,2851,2387,3733,4218,4806,8246.0,77.58363526656481,9.479572728641868
96,73.44,3474,3358,4704,5000,5000,8246.0,77.59168550141892,9.479572728641868
97,35.405,3607,4262,5000,5000,5000,8246.0,77.59872945691623,9.479572728641871
98,80.463,3724,4380,5000,5000,5000,8246.0,77.599735736273,9.47957272864187
99,10.517,3724,4380,5000,5000,5000,8246.0,77.60074201562975,9.479572728641868
100,58.132,2655,2191,3537,4022,4610,8246.0,77.5815092339788,9.478759691769051
101,45.418,2770,2307,3653,4137,4726,8246.0,77.58251551186375,9.478759691769051
102,54.963,3371,4027,5000,5000,5000,8246.0,77.59760968013782,9.478759691769051
103,22.619,3607,4262,5000,5000,5000,8246.0,77.59861595802275,9.47875969176905
104,59.969,3724,4380,5000,5000,5000,8246.0,77.59962223590769,9.478759691769051
105,9.22,3724,4380,5000,5000,5000,8246.0,77.60062851379263,9.478759691769051
106,72.287,1482,5000,5000,5000,5000,8246.0,77.60968501475706,9.47875969176905
107,1.008,2625,2161,3507,3992,4580,8246.0,77.58139577030279,9.47794665563336
108,0.0,2770,2307,3653,4137,4726,8246.0,77.58240204671603,9.477946655633362
109,98.652,3577,3821,5000,5000,5000,8246.0,77.59548364008825,9.477946655633362
110,69.802,3498,3900,5000,5000,5000,8246.0,77.59648991650148,9.477946655633358
111,61.734,3371,4027,5000,5000,5000,8246.0,77.59749619291475,9.477946655633358
112,162.295,1580,5000,5000,5000,5000,8246.0,77.60856523346045,9.477946655633358
113,115.22,1507,5000,5000,5000,5000,8246.0,77.6095715098737,9.477946655633362
114,168.49,1630,5000,5000,5000,5000,8246.0,77.6084517402487,9.477133620234733
115,85.974,1605,5000,5000,5000,5000,8246.0,77.60945801519037,9.477133620234731
116,38.906,2031,1567,2913,3398,3986,8246.0,77.57311868577753,9.4763205855731
117,54.217,2097,1634,2980,3465,4053,8246.0,77.57714377965857,9.4763205855731
118,67.014,2097,1634,2980,3465,4053,8246.0,77.57815005312884,9.4763205855731
119,128.078,1769,5000,5000,5000,5000,8246.0,77.6083382572367,9.4763205855731
120,187.111,1689,5000,5000,5000,5000,8246.0,77.60934453070696,9.476320585573104
121,3.094,1912,1449,2795,3279,3868,8246.0,77.5719989924615,9.475507551648402
122,15.375,2031,1567,2913,3398,3986,8246.0,77.57300526446049,9.475507551648404
123,49.027,1971,1508,2854,3338,3927,8246.0,77.57602408045737,9.475507551648402
124,9.412,1999,1535,2881,3366,3954,8246.0,77.57703035245635,9.475507551648402
125,135.155,2097,1634,2980,3465,4053,8246.0,77.57803662445531,9.475507551648402
126,118.245,1805,5000,5000,5000,5000,8246.0,77.60822478442437,9.475507551648404
127,131.032,1769,5000,5000,5000,5000,8246.0,77.60923105642333,9.475507551648402
128,24.691,1953,1490,2836,3320,3909,8246.0,77.57188558281052,9.47469451846057
129,80.713,1912,1449,2795,3279,3868,8246.0,77.57289185333833,9.474694518460572
130,13.764,1692,1229,2575,3059,3648,8246.0,77.57389812386612,9.474694518460568
131,0.129,1692,1229,2575,3059,3648,8246.0,77.57490439439391,9.47469451846057
132,85.773,1971,1508,2854,3338,3927,8246.0,77.57591066492174,9.474694518460568
133,61.147,1971,1508,2854,3338,3927,8246.0,77.57691693544955,9.47469451846057
134,116.372,5000,5000,5000,5000,5000,8246.0,77.60509251022812,9.474694518460568
135,124.08,2159,5000,5000,5000,5000,8246.0,77.60609878075591,9.47469451846057
136,148.176,2087,5000,5000,5000,5000,8246.0,77.60710505128372,9.47469451846057
137,152.678,1919,5000,5000,5000,5000,8246.0,77.60811132181153,9.47469451846057
138,120.875,2030,5000,5000,5000,5000,8246.0,77.60911759233935,9.474694518460568
139,166.869,2030,5000,5000,5000,5000,8246.0,77.61012386286714,9.474694518460568
140,104.469,1993,1530,2876,3360,3949,8246.0,77.57177218335413,9.473881486009539
141,55.99,1652,1189,2535,3019,3608,8246.0,77.57378472146767,9.473881486009539
142,24.852,1692,1229,2575,3059,3648,8246.0,77.57479099052445,9.473881486009537
143,7.492,2414,4985,5000,5000,5000,8246.0,77.60397279317097,9.473881486009535
144,55.071,2414,4985,5000,5000,5000,8246.0,77.60497906222776,9.473881486009537
145,83.452,2159,5000,5000,5000,5000,8246.0,77.60598533128453,9.473881486009539
146,108.701,2106,5000,5000,5000,5000,8246.0,77.60699160034133,9.473881486009537
147,122.135,2018,5000,5000,5000,5000,8246.0,77.6079978693981,9.473881486009539
148,75.673,2030,5000,5000,5000,5000,8246.0,77.60900413845488,9.473881486009537
149,24.996,2030,5000,5000,5000,5000,8246.0,77.61001040751164,9.473881486009535
150,22.95,1505,1042,2388,2872,3460,8246.0,77.57266506167812,9.473068454295243
151,1.741,1525,1062,2408,2892,3481,8246.0,77.573671329264,9.47306845429524
152,4.574,2704,5000,5000,5000,5000,8246.0,77.60184682166863,9.473068454295243
153,1.585,2704,5000,5000,5000,5000,8246.0,77.60285308925451,9.47306845429524
154,8.176,2439,5000,5000,5000,5000,8246.0,77.60385935684039,9.47306845429524
155,25.068,2427,4992,5000,5000,5000,8246.0,77.60486562442625,9.473068454295241
156,43.689,2338,5000,5000,5000,5000,8246.0,77.60587189201215,9.47306845429524
157,89.539,2168,5000,5000,5000,5000,8246.0,77.60687815959801,9.473068454295243
158,75.493,2118,5000,5000,5000,5000,8246.0,77.6078844271839,9.473068454295243
159,60.019,1375,912,2258,2742,3331,8246.0,77.57255168113984,9.472255423317614
160,22.886,1478,1014,2360,2845,3433,8246.0,77.57355794725493,9.472255423317613
161,2.737,2704,5000,5000,5000,5000,8246.0,77.60173339847816,9.472255423317613
162,17.396,2704,5000,5000,5000,5000,8246.0,77.60273966459327,9.472255423317614
163,6.087,2516,5000,5000,5000,5000,8246.0,77.6037459307084,9.472255423317614
164,71.099,2504,5000,5000,5000,5000,8246.0,77.6047521968235,9.472255423317613
165,155.343,2383,5000,5000,5000,5000,8246.0,77.60575846293862,9.472255423317614
166,158.945,2338,5000,5000,5000,5000,8246.0,77.60676472905374,9.472255423317614
167,163.159,2177,5000,5000,5000,5000,8246.0,77.60777099516883,9.472255423317614
168,54.314,1361,898,2244,2729,3317,8246.0,77.57243831079589,9.471442393076591
169,0.0,1738,1274,2620,3105,3693,8246.0,77.57545710472935,9.471442393076591
170,0.0,1738,1274,2620,3105,3693,8246.0,77.57646336937383,9.471442393076593
171,8.824,2868,5000,5000,5000,5000,8246.0,77.60262625013037,9.471442393076591
172,48.912,2640,5000,5000,5000,5000,8246.0,77.60463877941935,9.471442393076593
173,47.939,2640,5000,5000,5000,5000,8246.0,77.6056450440638,9.471442393076591
174,117.741,2293,5000,5000,5000,5000,8246.0,77.6066513087083,9.471442393076593
175,106.864,2289,5000,5000,5000,5000,8246.0,77.60765757335278,9.471442393076591
176,0.0,1765,2185,973,1897,2868,8246.0,77.55622473986251,9.47062936357211
177,32.459,1014,551,1897,2381,2970,8246.0,77.56930616112426,9.470629363572108
178,24.755,1014,551,1897,2381,2970,8246.0,77.57031242429824,9.470629363572108
179,98.184,2658,5000,5000,5000,5000,8246.0,77.60452537221362,9.47062936357211
180,121.415,2580,5000,5000,5000,5000,8246.0,77.6055316353876,9.470629363572108
181,61.122,2454,5000,5000,5000,5000,8246.0,77.60653789856158,9.47062936357211
182,20.71,2417,5000,5000,5000,5000,8246.0,77.60754416173555,9.470629363572112
183,60.277,1765,2185,973,1897,2868,8246.0,77.55611141343279,9.469816334804097
184,69.915,751,288,1634,2118,2707,8246.0,77.56617403046894,9.469816334804099
185,51.155,1014,551,1897,2381,2970,8246.0,77.56919281557977,9.4698163348041
186,50.252,1014,551,1897,2381,2970,8246.0,77.57019907728339,9.469816334804097
187,68.577,2892,5000,5000,5000,5000,8246.0,77.60340571350262,9.4698163348041
188,144.25,2728,5000,5000,5000,5000,8246.0,77.60441197520623,9.469816334804097
189,139.82,2554,5000,5000,5000,5000,8246.0,77.60541823690986,9.4698163348041
190,87.761,2534,5000,5000,5000,5000,8246.0,77.60642449861346,9.469816334804097
191,46.594,2417,5000,5000,5000,5000,8246.0,77.60743076031706,9.469816334804097
192,100.214,1596,2016,805,1729,2699,8246.0,77.55499183696156,9.46900330677249
193,37.617,1624,2045,833,1757,2727,8246.0,77.55599809719496,9.469003306772493
194,18.18,622,159,1505,1989,2578,8246.0,77.5660606995287,9.46900330677249
195,7.704,622,159,1505,1989,2578,8246.0,77.56706695976209,9.469003306772493
196,51.509,1075,612,1958,2442,2886,8246.0,77.57109200069559,9.469003306772493
197,55.99,1315,852,2198,2682,3126,8246.0,77.57310452116235,9.469003306772494
198,66.272,2906,5000,5000,5000,5000,8246.0,77.60329232816368,9.469003306772494
199,163.447,2776,5000,5000,5000,5000,8246.0,77.60429858839706,9.469003306772493
200,132.22,2658,5000,5000,5000,5000,8246.0,77.60530484863042,9.469003306772494
201,74.371,2594,5000,5000,5000,5000,8246.0,77.60631110886379,9.469003306772494
202,0.0,1576,1996,785,1709,2679,8246.0,77.55387227362228,9.468190279477232
203,82.711,1514,1934,722,1646,2617,8246.0,77.55487853238553,9.468190279477232
204,83.42,1515,1935,724,1647,2618,8246.0,77.55588479114881,9.46819027947723
205,51.606,463,0,1346,1830,2418,8246.0,77.56494112001829,9.46819027947723
206,81.873,622,159,1505,1989,2578,8246.0,77.56594737878153,9.468190279477232
207,127.967,622,159,1505,1989,2578,8246.0,77.56695363754483,9.46819027947723
208,121.037,783,320,1666,2150,2594,8246.0,77.5679598963081,9.46819027947723
209,64.725,805,342,1688,2172,2616,8246.0,77.56896615507135,9.46819027947723
210,125.453,1108,645,1991,2475,2919,8246.0,77.5709786725979,9.46819027947723
211,70.237,1226,763,2109,2593,3037,8246.0,77.57198493136119,9.46819027947723
212,130.836,1337,873,2219,2704,3147,8246.0,77.57299119012445,9.468190279477227
213,47.061,1618,1154,2500,2985,3428,8246.0,77.575003707651,9.468190279477232
214,89.029,1618,1154,2500,2985,3428,8246.0,77.57600996641428,9.46819027947723
215,66.993,2990,5000,5000,5000,5000,8246.0,77.60317895302265,9.46819027947723
216,130.223,2894,5000,5000,5000,5000,8246.0,77.60418521178593,9.46819027947723
217,53.766,2757,5000,5000,5000,5000,8246.0,77.6051914705492,9.46819027947723
218,38.229,2757,5000,5000,5000,5000,8246.0,77.60619772931247,9.468190279477232
219,43.419,1574,1994,782,1706,2677,8246.0,77.55275272341439,9.467377252918247
220,5.286,1576,1996,785,1709,2679,8246.0,77.55375898070767,9.467377252918249
221,2.127,1597,2018,806,1730,2700,8246.0,77.55476523800097,9.467377252918249
222,65.176,1444,1864,690,1614,2569,8246.0,77.55577149529427,9.467377252918249
223,78.102,1360,1780,793,1702,2531,8246.0,77.55677775258756,9.467377252918249
224,48.447,1237,1658,782,1579,2408,8246.0,77.55778400988086,9.467377252918247
225,115.041,463,0,1346,1830,2418,8246.0,77.56482781093399,9.467377252918249
226,46.674,463,0,1346,1830,2418,8246.0,77.56583406822729,9.467377252918247
227,77.618,962,499,1562,2034,2415,8246.0,77.5668403255206,9.46737725291825
228,32.169,783,320,1666,2150,2594,8246.0,77.56784658281389,9.467377252918249
229,18.695,827,364,1710,2194,2638,8246.0,77.56885284010721,9.467377252918247
230,118.748,1039,576,1922,2406,2850,8246.0,77.57086535469378,9.467377252918247
231,149.145,1218,755,2101,2586,3029,8246.0,77.57187161198708,9.467377252918247
232,155.14,1336,873,2219,2703,3147,8246.0,77.57287786928039,9.467377252918249
233,54.185,1405,941,2287,2772,3215,8246.0,77.5738841265737,9.467377252918249
234,23.434,1618,1154,2500,2985,3428,8246.0,77.574890383867,9.467377252918249
235,32.33,1618,1154,2500,2985,3428,8246.0,77.57589664116033,9.467377252918247
236,14.795,3021,5000,5000,5000,5000,8246.0,77.60306558807945,9.467377252918247
237,91.06,3030,5000,5000,5000,5000,8246.0,77.60407184537276,9.46737725291825
238,66.756,2788,5000,5000,5000,5000,8246.0,77.60507810266606,9.467377252918249
239,21.661,2757,5000,5000,5000,5000,8246.0,77.60608435995935,9.467377252918247
240,77.167,1574,1994,782,1706,2677,8246.0,77.55263944216081,9.466564227095471
241,70.366,1487,1908,696,1620,2590,8246.0,77.55364569798428,9.466564227095473
242,56.731,1328,1748,536,1460,2431,8246.0,77.5546519538077,9.466564227095471
243,111.302,1326,1746,656,1580,2481,8246.0,77.55565820963119,9.466564227095473
244,133.479,1305,1726,729,1647,2477,8246.0,77.55666446545466,9.46656422709547
245,55.764,1207,1628,752,1549,2378,8246.0,77.55767072127811,9.466564227095471
246,5.544,0,463,1111,1596,2184,8246.0,77.56169574457198,9.466564227095471
247,11.765,13,449,1125,1609,2198,8246.0,77.56270200039542,9.466564227095471
248,46.192,219,243,1102,1586,2175,8246.0,77.56370825621889,9.466564227095471
249,40.55,279,184,1161,1646,2234,8246.0,77.56471451204237,9.466564227095471
250,140.893,962,499,1562,2034,2415,8246.0,77.56672702368927,9.466564227095471
251,1.934,962,499,1562,2034,2415,8246.0,77.56773327951275,9.466564227095473
252,0.129,1039,576,1922,2406,2850,8246.0,77.57075204698313,9.466564227095471
253,61.05,1144,681,2027,2511,2955,8246.0,77.57175830280659,9.466564227095471
254,122.197,1272,808,2154,2639,3082,8246.0,77.57276455863004,9.46656422709547
255,33.555,1379,916,2262,2747,3190,8246.0,77.57377081445352,9.466564227095471
256,50.703,1519,1055,2401,2886,3329,8246.0,77.57477707027698,9.466564227095473
257,28.978,1519,1055,2401,2886,3329,8246.0,77.57578332610044,9.466564227095471
258,83.71,1754,1291,2637,3121,3565,8246.0,77.57678958192392,9.466564227095471
259,25.271,1741,1277,2623,3108,3551,8246.0,77.57779583774737,9.466564227095473
260,32.33,1926,1463,2809,3293,3737,8246.0,77.57880209357084,9.46656422709547
261,29.816,2852,5000,5000,5000,5000,8246.0,77.60496474498085,9.466564227095471
262,56.892,2820,5000,5000,5000,5000,8246.0,77.60597100080432,9.466564227095471
263,79.23,1427,1847,636,1559,2530,8246.0,77.55353242545195,9.465751202008843
264,153.206,1248,1669,457,1381,2351,8246.0,77.55453867980569,9.465751202008844
265,109.82,1275,1696,545,1469,2412,8246.0,77.55554493415943,9.465751202008843
266,135.961,1089,1509,633,1431,2260,8246.0,77.5565511885132,9.465751202008843
267,61.727,1123,1544,668,1465,2295,8246.0,77.55755744286695,9.465751202008843
268,17.427,0,463,1111,1596,2184,8246.0,77.56158246028197,9.465751202008843
269,18.536,6,456,1118,1602,2191,8246.0,77.56258871463572,9.46575120200884
270,35.551,219,243,1102,1586,2175,8246.0,77.56359496898949,9.465751202008843
271,71.977,219,243,1102,1586,2175,8246.0,77.56460122334325,9.465751202008843
272,22.854,1519,1055,2401,2886,3329,8246.0,77.57466376688079,9.465751202008843
273,23.079,1741,1277,2623,3108,3551,8246.0,77.57667627558833,9.465751202008844
274,109.53,1741,1277,2623,3108,3551,8246.0,77.57768252994207,9.465751202008843
275,93.123,1926,1463,2809,3293,3737,8246.0,77.57868878429582,9.465751202008843
276,52.67,2018,1554,2900,3385,3828,8246.0,77.57969503864956,9.465751202008843
277,0.0,3158,4897,5000,5000,5000,8246.0,77.6038451431397,9.465751202008843
278,0.0,3035,5000,5000,5000,5000,8246.0,77.60485139749345,9.465751202008843
279,49.898,1390,1811,569,1493,2463,8246.0,77.55241291022637,9.464938177658293
280,58.762,1303,1723,511,1435,2405,8246.0,77.55341916311053,9.464938177658295
281,67.4,1215,1635,423,1347,2318,8246.0,77.5544254159947,9.464938177658292
282,157.88,1235,1655,444,1368,2338,8246.0,77.55543166887888,9.464938177658292
283,155.849,970,1391,515,1312,2142,8246.0,77.55643792176306,9.464938177658293
284,89.577,1016,1437,561,1358,2187,8246.0,77.55744417464724,9.464938177658292
285,94.767,410,831,812,1584,2180,8246.0,77.55945668041562,9.464938177658292
286,57.537,332,752,891,1630,2218,8246.0,77.56046293329979,9.464938177658295
287,41.369,148,569,962,1447,2035,8246.0,77.56146918618397,9.464938177658293
288,53.308,148,569,962,1447,2035,8246.0,77.56247543906817,9.464938177658293
289,55.387,282,436,909,1394,1982,8246.0,77.56348169195233,9.464938177658293
290,132.415,1377,914,1147,1619,2000,8246.0,77.56448794483653,9.464938177658292
291,26.818,2315,1852,3198,3682,4126,8246.0,77.58159424386758,9.464938177658292
292,13.635,3158,4897,5000,5000,5000,8246.0,77.60373180731955,9.464938177658295
293,0.0,3057,5000,5000,5000,5000,8246.0,77.60473806020372,9.464938177658293
294,0.0,3100,5000,5000,5000,5000,8246.0,77.60574431308792,9.464938177658292
295,109.304,1418,1839,547,1471,2438,8246.0,77.5522996595452,9.464125154043755
296,125.227,1293,1713,464,1388,2359,8246.0,77.55330591095992,9.464125154043757
297,164.165,1121,1541,330,1253,2224,8246.0,77.55431216237466,9.464125154043755
298,135.735,1010,1430,413,1323,2181,8246.0,77.55531841378941,9.464125154043758
299,148.629,1010,1430,454,1352,2181,8246.0,77.55632466520413,9.464125154043755
300,75.33,941,1362,486,1283,2113,8246.0,77.55733091661887,9.464125154043758
301,4.19,575,996,647,1419,2015,8246.0,77.55833716803362,9.464125154043757
302,77.264,575,996,647,1419,2015,8246.0,77.55934341944835,9.464125154043757
303,107.982,148,569,962,1447,2035,8246.0,77.56135592227781,9.464125154043755
304,69.706,249,484,861,1346,1934,8246.0,77.56236217369256,9.464125154043758
305,49.085,1477,1014,1047,1519,1900,8246.0,77.5633684251073,9.464125154043755
306,74.073,1377,914,1147,1619,2000,8246.0,77.56437467652205,9.464125154043757
307,14.344,2273,1810,3156,3641,4084,8246.0,77.57946844774311,9.464125154043755
308,0.097,2273,1810,3156,3641,4084,8246.0,77.58047469915785,9.464125154043757
309,113.333,1467,1880,459,1383,2350,8246.0,77.55218641905458,9.463312131165166
310,118.168,1348,1768,394,1318,2285,8246.0,77.553192669,9.463312131165166
311,119.619,1135,1555,212,1136,2106,8246.0,77.5541989189454,9.463312131165166
312,132.77,1119,1539,186,1110,2081,8246.0,77.55520516889085,9.463312131165166
313,133.221,850,1270,395,1192,2021,8246.0,77.55621141883628,9.463312131165168
314,86.902,753,1173,469,1267,1924,8246.0,77.55721766878169,9.463312131165166
315,72.751,664,1085,558,1330,1926,8246.0,77.55822391872712,9.463312131165166
316,121.456,781,1201,645,1417,2013,8246.0,77.55923016867257,9.463312131165166
317,61.373,497,917,811,1583,2179,8246.0,77.560236418618,9.463312131165168
318,30.847,1477,1014,1047,1519,1900,8246.0,77.56325516845426,9.463312131165168
319,76.168,1477,1014,1047,1519,1900,8246.0,77.56426141839971,9.463312131165166
320,12.217,2273,1810,3156,3641,4084,8246.0,77.57935516758108,9.463312131165166
321,42.838,2273,1810,3156,3641,4084,8246.0,77.58036141752653,9.463312131165166
322,7.639,2441,1978,3324,3808,4252,8246.0,77.58136766747195,9.463312131165168
323,6.737,2159,2237,1274,1996,2631,8246.0,77.54201070399185,9.462499109022458
324,158.686,1410,1823,494,1325,2271,8246.0,77.55106694027812,9.46249910902246
325,97.152,1319,1732,310,1234,2201,8246.0,77.55207318875433,9.46249910902246
326,166.776,1258,1671,250,1174,2144,8246.0,77.5530794372306,9.462499109022456
327,146.05,1143,1556,135,1058,2029,8246.0,77.55408568570685,9.462499109022461
328,130.514,1092,1505,83,1007,1978,8246.0,77.5550919341831,9.462499109022458
329,127.903,949,1370,273,1070,1989,8246.0,77.55609818265935,9.462499109022461
330,134.478,838,1259,555,1311,1907,8246.0,77.55710443113558,9.46249910902246
331,115.203,783,1203,586,1211,1807,8246.0,77.55811067961184,9.46249910902246
332,123.777,808,1229,614,1288,1884,8246.0,77.5591169280881,9.46249910902246
333,44.611,543,777,568,1052,1641,8246.0,77.56112942504058,9.462499109022458
334,121.23,2101,2179,1216,1939,2573,8246.0,77.5418974985724,9.461686087615576
