,POP_2015,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,58.551,1532,1862,573,2216,6627.0,72.33820276615529,23.305851815733156
1,27.501,1532,1862,573,2216,6627.0,72.33792115043617,23.305016342386626
2,39.287,1716,1718,0,2400,6627.0,72.34289798131864,23.304180871035577
3,24.398,1716,1718,0,2400,6627.0,72.34394966800562,23.30418087103558
4,46.43,1716,1718,0,2400,6627.0,72.34261637146281,23.303345401679913
5,72.993,1716,1718,0,2400,6627.0,72.3436680540559,23.303345401679906
6,54.89,1059,1389,100,1744,6627.0,72.33784649362764,23.30167446895437
7,92.212,898,1846,0,932,6627.0,72.33125491776919,23.300839005584326
8,84.154,959,1288,0,1643,6627.0,72.33756493964417,23.300839005584333
9,89.824,898,1846,0,932,6627.0,72.33097340150933,23.300003544209314
10,56.609,882,1212,76,1566,6627.0,72.33728339882542,23.300003544209318
11,84.154,795,1124,0,1623,6627.0,72.33833506504479,23.300003544209318
12,77.055,1109,2096,0,660,6627.0,72.32648524990708,23.29916808482924
13,53.082,795,1124,0,1623,6627.0,72.33805353329747,23.299168084829244
14,50.912,1904,1120,597,2588,6627.0,72.34646683030866,23.29916808482924
15,88.06,910,1898,0,461,6627.0,72.32830709241155,23.29833262744403
16,117.704,606,1594,0,639,6627.0,72.33041040847881,23.29833262744403
17,101.788,606,1594,0,639,6627.0,72.33146206651244,23.298332627444022
18,23.689,573,1273,0,1401,6627.0,72.33672035668063,23.298332627444026
19,58.372,573,1273,0,1401,6627.0,72.33777201471428,23.298332627444026
20,79.288,1076,783,340,1964,6627.0,72.34092698881518,23.29833262744403
21,96.342,910,1898,0,461,6627.0,72.32802562382517,23.29749717205357
22,69.533,633,1621,0,612,6627.0,72.33012893170732,23.297497172053575
23,100.605,606,1594,0,639,6627.0,72.33118058564838,23.29749717205357
24,88.841,414,1402,0,832,6627.0,72.33223223958946,23.29749717205357
25,99.617,573,1273,0,1401,6627.0,72.33643885535372,23.29749717205357
