,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,18.639,1171,193,785,697,1640,1885,2121.0,2.9241796772948034,11.138166591469894
1,53.112,1236,258,850,762,1575,1820,2121.0,2.9251892335445167,11.138166591469895
2,66.212,588,1135,1000,1340,968,1071,2121.0,2.941342133539931,11.138166591469895
3,87.478,588,1135,1000,1340,968,1071,2121.0,2.9423516897896436,11.138166591469895
4,45.443,1513,131,1231,1158,2137,2382,2121.0,2.9191268499895062,11.137351915081174
5,6.089,1279,213,996,924,1903,2148,2121.0,2.921145958998664,11.137351915081174
6,54.549,1209,89,926,854,1833,2078,2121.0,2.922155513503243,11.137351915081174
7,38.928,1131,17,848,776,1755,2000,2121.0,2.9231650680078216,11.137351915081176
8,14.077,1171,193,785,697,1640,1885,2121.0,2.9241746225124,11.137351915081174
9,74.875,1171,193,785,697,1640,1885,2121.0,2.9251841770169786,11.137351915081174
10,25.615,530,530,618,870,430,675,2121.0,2.934270167558188,11.137351915081174
11,29.84,357,679,568,884,513,639,2121.0,2.9362892765673454,11.137351915081174
12,31.633,374,921,787,1126,755,858,2121.0,2.9403274945856603,11.137351915081174
13,39.106,503,1051,916,1255,884,987,2121.0,2.9413370490902393,11.137351915081176
14,66.389,503,1051,916,1255,884,987,2121.0,2.9423466035948174,11.137351915081172
15,45.727,1473,0,1243,1170,2150,2394,2121.0,2.9191218043262483,11.136537239564724
16,53.502,1306,188,1077,1004,1983,2228,2121.0,2.9201313570858285,11.136537239564724
17,35.414,1279,213,996,924,1903,2148,2121.0,2.921140909845409,11.136537239564724
18,14.29,1213,147,931,858,1837,2082,2121.0,2.922150462604989,11.136537239564724
19,6.923,1075,54,792,719,1699,1943,2121.0,2.9231600153645685,11.136537239564722
20,25.295,1133,35,850,777,1757,2001,2121.0,2.9241695681241495,11.136537239564724
21,43.135,1100,437,714,625,1396,1641,2121.0,2.9251791208837297,11.136537239564724
22,65.733,1097,499,694,605,1334,1579,2121.0,2.9261886736433094,11.136537239564724
23,88.135,1015,566,655,566,1213,1458,2121.0,2.9271982264028904,11.136537239564722
24,67.49,956,552,640,552,1123,1368,2121.0,2.92820777916247,11.136537239564724
25,13.864,821,647,735,647,988,1233,2121.0,2.9292173319220507,11.136537239564722
26,59.182,522,522,610,862,422,667,2121.0,2.934265095719952,11.136537239564724
27,75.727,357,679,568,884,513,639,2121.0,2.9362842012391117,11.136537239564724
28,74.377,127,675,563,880,508,634,2121.0,2.938303306758273,11.136537239564724
29,79.099,218,765,630,970,598,701,2121.0,2.939312859517853,11.136537239564724
30,40.597,374,921,787,1126,755,858,2121.0,2.9403224122774336,11.136537239564724
31,54.106,374,921,787,1126,755,858,2121.0,2.9413319650370133,11.136537239564724
32,94.951,503,1051,916,1255,884,987,2121.0,2.9423415177965935,11.136537239564724
33,36.656,1449,24,1219,1146,2126,2370,2121.0,2.9191167590564557,11.135722564920469
34,30.585,1306,188,1077,1004,1983,2228,2121.0,2.9201263100711734,11.13572256492047
35,11.734,1306,188,1077,1004,1983,2228,2121.0,2.921135861085891,11.13572256492047
36,40.455,1144,154,861,788,1768,2013,2121.0,2.922145412100609,11.13572256492047
37,5.822,1144,154,861,788,1768,2013,2121.0,2.923154963115326,11.135722564920469
38,63.709,984,509,598,509,1337,1582,2121.0,2.9251740651447626,11.13572256492047
39,64.721,977,485,573,485,1276,1521,2121.0,2.9261836161594803,11.13572256492047
