,POP_2015,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,93.353,710,5000,8078.0,81.96774432378507,27.159788833502713
1,111.507,710,5000,8078.0,81.9688169122178,27.159788833502713
2,157.102,689,5000,8078.0,81.96988950065054,27.159788833502716
3,45.859,1644,2159,8078.0,81.95770577537844,27.1589432388715
4,91.137,1543,2057,8078.0,81.95877835876935,27.158943238871498
5,47.304,867,5000,8078.0,81.9662864425058,27.1589432388715
6,34.356,710,5000,8078.0,81.96735902589676,27.158943238871505
7,23.589,710,5000,8078.0,81.96843160928765,27.158943238871505
8,68.551,668,5000,8078.0,81.96950419267857,27.158943238871498
9,96.784,579,5000,8078.0,81.9705767760695,27.1589432388715
10,237.843,480,5000,8078.0,81.97164935946041,27.158943238871505
11,170.559,176,5000,8078.0,81.97272194285134,27.1589432388715
12,72.403,101,5000,8078.0,81.97379452624226,27.158943238871505
13,10.079,1639,2154,8078.0,81.95732053993933,27.158097646667898
14,199.003,1543,2057,8078.0,81.95839311828868,27.158097646667898
15,56.044,568,5000,8078.0,81.96911890178198,27.158097646667894
16,36.413,508,5000,8078.0,81.97019148013132,27.1580976466679
17,76.361,455,5000,8078.0,81.97126405848064,27.158097646667898
18,68.762,455,5000,8078.0,81.97233663682998,27.1580976466679
19,9.868,69,5000,8078.0,81.97340921517932,27.1580976466679
20,44.065,0,5000,8078.0,81.97448179352865,27.1580976466679
21,47.653,138,5000,8078.0,81.97555437187799,27.1580976466679
22,145.387,1373,2274,8078.0,81.95586274826458,27.15725205689181
23,48.708,1373,2274,8078.0,81.95693532157253,27.157252056891807
24,33.088,1560,2075,8078.0,81.95800789488051,27.157252056891807
25,41.584,1379,1894,8078.0,81.95908046818847,27.157252056891807
26,89.659,1312,1827,8078.0,81.96015304149643,27.15725205689181
27,245.336,1303,1818,8078.0,81.9612256148044,27.15725205689181
28,28.813,931,1201,8078.0,81.96551590803625,27.15725205689181
29,65.701,829,1099,8078.0,81.96658848134423,27.15725205689181
30,95.095,717,987,8078.0,81.96766105465221,27.15725205689181
31,73.933,585,804,8078.0,81.96980620126811,27.15725205689181
32,21.214,325,5000,8078.0,81.97087877457608,27.15725205689181
