,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,29.04,3364,525,207,735,1877,2194,2808.0,9.205120444042565,4.036627121455164
1,121.033,2893,245,923,1222,1476,115,2808.0,9.210111316331279,4.035817583735731
2,94.471,2893,245,923,1222,1476,115,2808.0,9.211110623152344,4.035817583735731
3,101.654,3156,317,0,527,1669,1987,2808.0,9.204109815348119,4.0350080463254345
4,118.639,3156,317,0,527,1669,1987,2808.0,9.205109121554663,4.0350080463254345
5,27.632,2913,265,943,1242,1496,147,2808.0,9.208107040174285,4.0350080463254345
6,75.628,2913,265,943,1242,1496,147,2808.0,9.209106346380828,4.035008046325434
7,112.921,2893,245,923,1222,1476,83,2808.0,9.210105652587368,4.0350080463254345
8,108.977,2893,245,923,1222,1476,115,2808.0,9.211104958793909,4.035008046325434
9,122.357,3121,281,35,492,1634,1951,2808.0,9.204104156436514,4.034198509224212
10,102.809,3082,320,63,453,1595,1912,2808.0,9.205103462028658,4.034198509224212
11,105.062,3116,451,0,487,1629,1946,2808.0,9.206102767620804,4.034198509224212
12,67.431,3204,0,317,381,1817,2034,2808.0,9.207102073212946,4.034198509224213
13,42.645,2913,265,943,1242,1496,147,2808.0,9.20810137880509,4.034198509224212
14,119.315,2876,228,906,1205,1459,152,2808.0,9.209100684397233,4.034198509224212
15,110.724,2785,137,815,1113,1368,51,2808.0,9.210099989989375,4.034198509224212
16,109.287,2934,468,181,305,1447,1764,2808.0,9.204098498670076,4.033388972432002
17,123.849,3013,389,102,384,1526,1843,2808.0,9.20509780364795,4.033388972432002
18,84.631,3116,451,0,487,1629,1946,2808.0,9.20609710862582,4.033388972432002
19,79.29,2763,115,793,1091,1345,80,2808.0,9.20909502355943,4.033388972432003
20,100.415,2665,17,695,993,1247,17,2808.0,9.210094328537297,4.033388972432002
21,134.525,2647,0,677,976,1230,34,2808.0,9.21109363351517,4.033388972432002
22,132.328,2974,509,222,345,1444,1805,2808.0,9.204092842048802,4.03257943594874
23,141.2,2899,503,216,270,1428,1730,2808.0,9.205092146412523,4.03257943594874
24,6.169,2968,235,552,146,1581,1798,2808.0,9.207090755139966,4.03257943594874
25,130.412,2559,88,589,887,1142,0,2808.0,9.210088668231126,4.03257943594874
26,139.961,2559,88,589,887,1142,0,2808.0,9.211087972594846,4.03257943594874
27,109.963,2911,622,335,459,1330,1918,2808.0,9.204087186572682,4.031769899774367
28,86.782,2843,528,273,213,1428,1673,2808.0,9.205086490322376,4.031769899774367
29,111.034,2822,381,431,0,1435,1652,2808.0,9.206085794072072,4.031769899774367
30,0.225,2955,296,552,132,1568,1785,2808.0,9.20708509782177,4.031769899774367
31,0.0,3072,339,657,250,1685,1903,2808.0,9.208084401571465,4.031769899774367
32,83.881,2559,88,589,887,1142,0,2808.0,9.210083009070855,4.031769899774367
33,120.582,2559,88,589,887,1142,0,2808.0,9.211082312820551,4.031769899774367
34,114.442,2650,335,259,236,1199,1480,2808.0,9.204081532241709,4.030960363908816
35,81.346,2652,337,261,183,1251,1482,2808.0,9.205080835377503,4.030960363908816
36,1.211,2822,434,431,53,1435,1652,2808.0,9.206080138513299,4.030960363908816
37,0.0,2986,419,595,163,1599,1816,2808.0,9.207079441649093,4.030960363908816
38,0.0,3147,413,731,324,1759,1977,2808.0,9.20807874478489,4.030960363908816
39,49.658,3204,471,788,382,1817,2034,2808.0,9.209078047920684,4.030960363908817
40,103.034,2445,0,412,711,1028,176,2808.0,9.210077351056478,4.030960363908816
41,49.855,2405,104,517,796,988,153,2808.0,9.211076654192276,4.030960363908817
42,137.454,2635,372,296,272,1162,1517,2808.0,9.204075879055877,4.0301508283520295
43,112.076,2659,344,268,190,1245,1489,2808.0,9.205075181577897,4.03015082835203
44,1.577,2912,472,522,90,1525,1743,2808.0,9.206074484099915,4.0301508283520295
45,0.0,2983,542,592,161,1596,1813,2808.0,9.207073786621933,4.03015082835203
46,0.0,3125,506,735,303,1738,1955,2808.0,9.208073089143953,4.0301508283520295
47,68.586,3204,471,788,382,1817,2034,2808.0,9.209072391665972,4.03015082835203
48,88.866,2445,0,412,711,1028,176,2808.0,9.21007169418799,4.03015082835203
49,131.285,2490,175,99,392,1148,1320,2808.0,9.204070227015182,4.029341293103941
50,148.58,2488,173,97,364,1146,1318,2808.0,9.205069528923548,4.029341293103942
51,17.013,2486,172,96,335,1144,1316,2808.0,9.206068830831914,4.029341293103942
52,0.0,3085,644,694,262,1698,1915,2808.0,9.207068132740282,4.029341293103942
53,0.0,3189,604,799,367,1802,2019,2808.0,9.20806743464865,4.029341293103941
54,136.299,1842,529,217,465,363,1438,2808.0,9.19407156317122,4.02853175816449
55,11.182,1842,529,217,465,363,1438,2808.0,9.19507086446606,4.02853175816449
56,24.618,2296,656,539,797,714,1861,2808.0,9.199068069645417,4.02853175816449
57,66.389,2296,656,539,797,714,1861,2808.0,9.200067370940253,4.0285317581644895
58,17.323,2321,672,632,608,826,1852,2808.0,9.201066672235095,4.02853175816449
59,137.51,2370,10,131,312,1028,1200,2808.0,9.204064576119615,4.02853175816449
60,94.19,2390,75,0,332,1048,1220,2808.0,9.205063877414453,4.0285317581644895
61,34.009,2390,75,0,332,1048,1220,2808.0,9.206063178709293,4.0285317581644895
62,0.0,3122,682,732,300,1735,1952,2808.0,9.207062480004131,4.0285317581644895
63,3.296,3208,641,818,386,1821,2038,2808.0,9.208061781298973,4.02853175816449
64,66.558,2207,117,193,491,790,458,2808.0,9.210060383888651,4.02853175816449
65,61.967,2134,0,310,527,716,425,2808.0,9.211059685183491,4.02853175816449
66,117.089,1795,442,130,378,283,1391,2808.0,9.19406591955481,4.027722223533614
67,110.724,1795,442,130,378,283,1391,2808.0,9.195065220236247,4.027722223533614
68,19.463,2082,501,245,502,420,1566,2808.0,9.197063821599118,4.027722223533614
69,17.632,2114,518,277,535,452,1598,2808.0,9.198063122280555,4.0277222235336145
70,32.223,2155,516,362,620,538,1684,2808.0,9.19906242296199,4.0277222235336145
71,79.768,2212,572,455,713,630,1777,2808.0,9.200061723643426,4.0277222235336145
72,124.385,2107,458,521,781,872,1669,2808.0,9.201061024324863,4.0277222235336145
73,117.033,2246,319,461,642,1011,1530,2808.0,9.202060325006299,4.0277222235336145
74,60.023,2367,111,253,434,1150,1322,2808.0,9.203059625687736,4.0277222235336145
75,118.498,2367,111,253,434,1150,1322,2808.0,9.204058926369171,4.0277222235336145
76,77.177,2358,10,120,301,1016,1188,2808.0,9.205058227050609,4.027722223533614
77,10.995,2135,17,77,77,793,965,2808.0,9.206057527732044,4.0277222235336145
78,97.682,2135,17,77,77,793,965,2808.0,9.20705682841348,4.0277222235336145
79,68.868,2032,220,0,298,615,589,2808.0,9.209055429776354,4.0277222235336145
80,52.405,2032,220,0,298,615,589,2808.0,9.21005473045779,4.0277222235336145
81,74.191,2052,210,254,518,572,635,2808.0,9.21205333182066,4.027722223533614
82,129.962,2141,299,344,607,661,724,2808.0,9.2130526325021,4.0277222235336145
83,96.049,2517,788,479,983,744,1458,2808.0,9.217049835227844,4.027722223533614
84,82.078,2517,788,479,983,744,1458,2808.0,9.21804913590928,4.0277222235336145
85,32.561,1795,442,130,378,283,1391,2808.0,9.194060277082272,4.026912689211251
86,101.936,1728,312,0,248,165,1311,2808.0,9.195059577150428,4.02691268921125
87,42.307,2082,501,245,502,420,1566,2808.0,9.197058177286744,4.026912689211251
88,46.419,2082,501,245,502,420,1566,2808.0,9.198057477354899,4.02691268921125
89,106.414,2069,451,254,643,560,1695,2808.0,9.199056777423058,4.026912689211251
90,140.214,2064,424,325,741,658,1699,2808.0,9.200056077491213,4.026912689211249
91,137.792,2061,417,476,799,826,1660,2808.0,9.201055377559372,4.026912689211251
92,99.513,2246,319,461,642,1011,1530,2808.0,9.20205467762753,4.026912689211249
93,127.877,2256,223,365,519,1107,1407,2808.0,9.203053977695689,4.02691268921125
94,122.328,2367,111,253,434,1150,1322,2808.0,9.204053277763844,4.026912689211251
95,111.935,2153,0,95,95,811,983,2808.0,9.20605187790016,4.026912689211251
96,63.44,2123,30,65,65,781,953,2808.0,9.207051177968317,4.026912689211251
97,88.232,2017,0,78,78,675,809,2808.0,9.208050478036474,4.02691268921125
98,130.412,1951,93,109,171,609,716,2808.0,9.209049778104633,4.02691268921125
99,19.65,2032,220,0,298,615,589,2808.0,9.210049078172789,4.02691268921125
100,67.488,2052,210,254,518,572,635,2808.0,9.212047678309105,4.026912689211251
101,139.905,2128,286,267,595,649,712,2808.0,9.213046978377262,4.026912689211251
102,144.975,2291,449,183,758,642,875,2808.0,9.21404627844542,4.026912689211251
103,157.565,2330,557,215,796,673,982,2808.0,9.215045578513575,4.026912689211249
104,134.44,2467,738,429,934,694,1409,2808.0,9.216044878581734,4.02691268921125
105,141.82,2467,738,429,934,694,1409,2808.0,9.217044178649891,4.026912689211251
106,102.584,2517,788,479,983,744,1458,2808.0,9.218043478718048,4.02691268921125
107,111.879,1563,228,165,413,0,1158,2808.0,9.194054635753602,4.026103155197337
108,29.603,1728,312,0,248,165,1311,2808.0,9.195053935208604,4.026103155197337
109,97.711,1948,432,111,368,285,1431,2808.0,9.19705253411861,4.026103155197337
110,121.652,1951,355,126,541,458,1570,2808.0,9.198051833573611,4.026103155197336
111,144.045,1962,366,244,683,601,1582,2808.0,9.199051133028615,4.026103155197337
112,139.764,1977,337,356,796,713,1612,2808.0,9.200050432483616,4.026103155197336
113,125.286,1936,296,520,727,771,1588,2808.0,9.20104973193862,4.026103155197337
114,83.627,1946,306,593,638,813,1526,2808.0,9.20204903139362,4.026103155197337
115,60.784,2138,340,446,509,1005,1397,2808.0,9.203048330848626,4.026103155197337
116,128.074,2177,332,438,438,1043,1326,2808.0,9.204047630303629,4.026103155197337
117,44.37,1931,96,96,126,589,1014,2808.0,9.207045528668639,4.026103155197337
118,55.466,1951,93,109,171,609,716,2808.0,9.20804482812364,4.026103155197337
119,136.778,1946,176,25,254,529,726,2808.0,9.209044127578641,4.026103155197336
120,31.175,1921,202,0,280,503,701,2808.0,9.210043427033645,4.026103155197337
121,18.882,1792,331,129,185,374,767,2808.0,9.21104272648865,4.026103155197336
122,100.202,1879,382,81,345,399,808,2808.0,9.21204202594365,4.026103155197336
123,143.848,2128,286,267,595,649,712,2808.0,9.213041325398654,4.026103155197337
124,116.611,2189,501,73,655,532,926,2808.0,9.214040624853657,4.026103155197337
125,121.174,2199,511,83,665,542,936,2808.0,9.215039924308659,4.026103155197337
126,183.394,2392,663,354,858,619,1333,2808.0,9.216039223763662,4.026103155197337
127,121.089,2392,663,354,858,619,1333,2808.0,9.217038523218667,4.026103155197337
128,132.694,2498,769,460,964,725,1439,2808.0,9.21803782267367,4.026103155197337
129,113.315,2611,882,573,1077,838,1552,2808.0,9.21903712212867,4.026103155197337
130,114.019,2618,889,580,1084,845,1559,2808.0,9.220036421583673,4.026103155197337
131,80.954,1561,0,312,229,146,1041,2808.0,9.194048995568792,4.0252936214918105
132,56.293,1662,146,165,125,42,1146,2808.0,9.195048294410764,4.0252936214918105
133,71.514,1662,146,165,82,0,1146,2808.0,9.196047593252738,4.0252936214918105
134,54.626,1938,433,0,446,364,1480,2808.0,9.19704689209471,4.0252936214918105
135,141.313,1899,394,39,479,396,1480,2808.0,9.198046190936685,4.0252936214918105
136,127.708,1865,269,186,626,543,1484,2808.0,9.199045489778653,4.0252936214918105
137,117.512,1876,280,330,770,663,1495,2808.0,9.200044788620627,4.0252936214918105
138,160.692,1868,228,503,774,677,1509,2808.0,9.201044087462597,4.0252936214918105
139,104.302,1920,280,582,665,786,1553,2808.0,9.202043386304572,4.0252936214918105
