,POP_2015,education,mobility,ID_HDC_G0,lng,lat
815,13.129,4258,1528,12372.0,121.14791057087021,31.882900493553326
816,32.096,3838,1108,12372.0,121.15122314219458,31.882900493553322
817,21.286,3828,1099,12372.0,121.15232733263605,31.882900493553322
818,51.384,3298,670,12372.0,121.15674409440192,31.882900493553326
819,35.003,3293,665,12372.0,121.15784828484337,31.882900493553326
820,10.423,3223,356,12372.0,121.18103628411411,31.882900493553322
821,17.364,3235,365,12372.0,121.18214047455558,31.882900493553322
822,22.629,3677,498,12372.0,121.18545304587997,31.882900493553326
823,29.865,3677,498,12372.0,121.18655723632143,31.882900493553322
824,19.433,3976,701,12372.0,121.18986980764583,31.882900493553326
825,10.787,4429,229,12372.0,121.19428656941167,31.882900493553322
826,27.745,4441,241,12372.0,121.19539075985317,31.88290049355332
827,18.944,4809,5,12372.0,121.19870333117751,31.882900493553322
828,9.611,5000,566,12372.0,121.20422428338486,31.882900493553326
829,28.655,5000,574,12372.0,121.20532847382631,31.88290049355332
830,12.718,5000,729,12372.0,121.20643266426778,31.88290049355332
831,11.063,5000,745,12372.0,121.20753685470926,31.88290049355332
832,13.629,5000,982,12372.0,121.21084942603365,31.882900493553322
833,25.47,5000,1284,12372.0,121.21416199735805,31.882900493553326
834,9.602,5000,1521,12372.0,121.21637037824097,31.882900493553322
835,11.02,5000,1521,12372.0,121.21747456868242,31.882900493553326
836,28.423,5000,433,12372.0,121.24839190104342,31.882900493553322
837,23.119,5000,433,12372.0,121.24949609148487,31.882900493553326
838,30.225,5000,375,12372.0,121.1151847281723,31.882039818982552
839,29.396,5000,376,12372.0,121.11628891219259,31.88203981898255
840,6.996,5000,491,12372.0,121.11739309621292,31.88203981898255
841,20.962,5000,701,12372.0,121.11960146425355,31.88203981898255
842,18.035,5000,1054,12372.0,121.12953912043636,31.88203981898255
843,9.656,4693,1173,12372.0,121.14278932868011,31.88203981898255
844,18.711,2718,0,12372.0,121.17039392918798,31.88203981898255
845,26.025,2711,0,12372.0,121.17149811320829,31.88203981898255
846,20.276,3232,365,12372.0,121.1803315853708,31.88203981898255
847,17.99,3235,365,12372.0,121.18143576939109,31.882039818982552
848,15.615,3687,509,12372.0,121.18585250547235,31.88203981898254
849,24.183,3986,710,12372.0,121.18916505753332,31.88203981898255
850,29.998,4441,241,12372.0,121.19358179361457,31.882039818982545
851,35.292,4441,241,12372.0,121.19468597763486,31.88203981898255
852,29.41,4814,10,12372.0,121.1979985296958,31.88203981898255
853,28.7,4814,10,12372.0,121.19910271371612,31.882039818982552
854,16.458,5000,575,12372.0,121.20351944979738,31.882039818982545
855,12.219,5000,582,12372.0,121.20462363381769,31.88203981898255
856,27.612,5000,745,12372.0,121.205727817838,31.88203981898255
857,26.979,5000,745,12372.0,121.20683200185832,31.88203981898255
858,27.845,5000,987,12372.0,121.21014455391926,31.88203981898255
859,37.323,5000,1290,12372.0,121.21345710598021,31.88203981898255
860,41.398,5000,1521,12372.0,121.21566547402084,31.88203981898255
861,24.505,5000,1521,12372.0,121.21676965804114,31.88203981898255
862,27.477,5000,377,12372.0,121.1155846163936,31.881179147448584
863,23.131,5000,467,12372.0,121.11668879399305,31.881179147448584
864,8.567,5000,701,12372.0,121.11889714919192,31.881179147448588
865,38.422,3182,463,12372.0,121.16637678596793,31.881179147448588
866,11.032,2914,196,12372.0,121.1685851411668,31.881179147448584
867,20.01,2854,135,12372.0,121.16968931876626,31.88117914744859
868,6.492,2722,10,12372.0,121.1707934963657,31.881179147448588
869,24.395,5000,1519,12372.0,121.21385642274392,31.881179147448584
870,41.492,5000,1245,12372.0,121.26575276991771,31.881179147448588
871,18.756,5000,1245,12372.0,121.26685694751716,31.881179147448588
872,28.001,4609,1879,12372.0,121.14800548647636,31.88031847895132
873,15.338,4206,1476,12372.0,121.15242217119176,31.88031847895132
874,34.104,4195,1466,12372.0,121.15352634237061,31.880318478951324
875,11.065,3674,1046,12372.0,121.15794302708598,31.88031847895132
876,13.517,3677,1049,12372.0,121.15904719826486,31.880318478951324
877,4.539,3330,703,12372.0,121.16235971180143,31.880318478951324
878,5.161,3329,720,12372.0,121.16346388298024,31.88031847895132
879,12.286,3254,536,12372.0,121.1645680541591,31.880318478951327
880,12.152,3187,469,12372.0,121.16567222533793,31.88031847895132
881,45.909,5000,1217,12372.0,121.20983907249189,31.88031847895132
882,39.831,5000,1217,12372.0,121.21094324367073,31.88031847895132
883,41.918,5000,1519,12372.0,121.21315158602843,31.880318478951324
884,48.576,5000,1519,12372.0,121.21425575720728,31.880318478951324
885,9.854,5000,857,12372.0,121.23413083842655,31.880318478951327
886,9.722,5000,1262,12372.0,121.23854752314196,31.880318478951327
887,0.153,5000,1366,12372.0,121.2396516943208,31.880318478951324
888,29.375,5000,1245,12372.0,121.26504763143431,31.880318478951324
889,20.691,5000,1245,12372.0,121.26615180261315,31.880318478951327
890,14.275,5000,82,12372.0,121.1163844458603,31.879457813490614
891,19.784,5000,1036,12372.0,121.11969694013591,31.879457813490617
892,3.427,5000,1425,12372.0,121.12963442296271,31.879457813490617
893,6.184,5000,1429,12372.0,121.13073858772124,31.879457813490617
894,4.319,5000,1528,12372.0,121.1428844000651,31.879457813490617
895,14.583,4620,1889,12372.0,121.14730105909922,31.879457813490617
896,5.915,4619,1889,12372.0,121.14840522385775,31.879457813490617
897,13.296,4206,1476,12372.0,121.15171771813337,31.879457813490625
898,11.586,4206,1476,12372.0,121.1528218828919,31.879457813490617
899,14.082,3684,1056,12372.0,121.15834270668458,31.879457813490614
900,6.193,3340,713,12372.0,121.16275936571868,31.879457813490617
901,32.462,4103,481,12372.0,121.1859468256479,31.879457813490614
902,51.762,4862,0,12372.0,121.19478014371613,31.879457813490617
903,58.875,5000,0,12372.0,121.19919680275027,31.879457813490625
904,44.603,5000,264,12372.0,121.20140513226737,31.879457813490625
905,22.873,5000,538,12372.0,121.20471762654296,31.879457813490617
906,32.473,5000,686,12372.0,121.20582179130149,31.87945781349062
907,26.425,5000,709,12372.0,121.20692595606002,31.879457813490625
908,34.571,5000,1134,12372.0,121.21023845033561,31.879457813490617
909,42.65,5000,1134,12372.0,121.21134261509414,31.879457813490617
910,8.679,5000,1456,12372.0,121.21465510936976,31.87945781349062
911,26.564,5000,857,12372.0,121.23342591026483,31.87945781349062
912,12.763,5000,1271,12372.0,121.23784256929893,31.879457813490614
913,4.571,5000,1366,12372.0,121.23894673405746,31.879457813490617
914,0.295,5000,1381,12372.0,121.240050898816,31.879457813490617
915,5.381,5000,884,12372.0,121.24888421688426,31.879457813490617
916,31.832,5000,56,12372.0,121.11568022876628,31.878597151066373
917,23.443,5000,13,12372.0,121.11678438710479,31.878597151066373
918,7.612,5000,1041,12372.0,121.11899270378177,31.878597151066366
919,9.968,5000,1046,12372.0,121.12009686212028,31.878597151066373
920,0.0,5000,1434,12372.0,121.12893012882824,31.878597151066373
921,1.678,5000,1434,12372.0,121.13003428716671,31.87859715106637
922,36.857,3777,216,12372.0,121.17861725406054,31.87859715106637
923,9.256,3649,0,12372.0,121.18082557073751,31.87859715106637
924,42.461,4103,481,12372.0,121.18524220409151,31.878597151066366
925,35.658,4103,481,12372.0,121.18634636243,31.878597151066373
926,34.926,4397,477,12372.0,121.188554679107,31.87859715106637
927,19.499,4400,473,12372.0,121.18965883744548,31.87859715106637
928,12.929,4859,0,12372.0,121.19407547079946,31.87859715106637
929,9.145,4862,0,12372.0,121.19517962913797,31.878597151066373
930,30.864,5000,0,12372.0,121.19849210415346,31.87859715106637
931,37.756,5000,264,12372.0,121.20070042083046,31.87859715106637
932,36.857,5000,264,12372.0,121.20180457916895,31.87859715106637
933,17.701,5000,543,12372.0,121.20401289584593,31.878597151066366
934,26.447,5000,686,12372.0,121.20511705418444,31.878597151066373
935,38.411,5000,698,12372.0,121.20622121252293,31.878597151066366
936,35.103,5000,1134,12372.0,121.2095336875384,31.87859715106637
937,33.849,5000,1134,12372.0,121.21063784587692,31.87859715106637
938,15.315,5000,1456,12372.0,121.2139503208924,31.87859715106637
939,13.528,5000,891,12372.0,121.24817922938577,31.878597151066373
940,44.147,5000,13,12372.0,121.11497604218518,31.87773649167844
941,29.699,5000,3,12372.0,121.11608019410392,31.87773649167844
942,11.075,5000,0,12372.0,121.11718434602263,31.877736491678444
943,15.193,3363,466,12372.0,121.1668711823658,31.877736491678444
944,11.975,3363,466,12372.0,121.16797533428453,31.877736491678448
945,24.804,3265,188,12372.0,121.17018363812201,31.87773649167845
946,7.68,3167,71,12372.0,121.17128779004075,31.877736491678448
947,16.148,3165,15,12372.0,121.17239194195949,31.877736491678444
948,52.705,3777,216,12372.0,121.17791270155317,31.877736491678444
949,37.418,5000,7,12372.0,121.11537603161494,31.876875835326725
950,32.332,5000,0,12372.0,121.11648017711421,31.876875835326725
951,19.522,4987,2256,12372.0,121.14850039659265,31.87687583532673
952,3.13,4584,1854,12372.0,121.15402112408891,31.876875835326725
953,9.334,4049,1422,12372.0,121.15954185158517,31.87687583532672
954,6.182,3728,1130,12372.0,121.16395843358221,31.876875835326725
955,13.284,3744,1261,12372.0,121.16506257908145,31.87687583532673
956,9.444,3744,1261,12372.0,121.16616672458072,31.876875835326725
957,11.819,3363,466,12372.0,121.16727087008,31.87687583532673
958,10.876,3265,188,12372.0,121.16947916107847,31.87687583532672
959,16.803,3265,188,12372.0,121.17058330657775,31.87687583532673
960,17.058,3993,161,12372.0,121.17941647057178,31.87687583532672
961,11.165,3892,0,12372.0,121.18052061607102,31.87687583532673
962,22.685,3896,4,12372.0,121.1816247615703,31.876875835326718
963,49.142,5000,237,12372.0,121.19818694405915,31.876875835326725
964,53.371,5000,237,12372.0,121.19929108955837,31.876875835326725
965,57.277,5000,500,12372.0,121.2014993805569,31.876875835326725
966,32.695,5000,761,12372.0,121.2037076715554,31.876875835326725
967,11.675,5000,765,12372.0,121.20481181705466,31.876875835326718
968,28.155,5000,0,12372.0,121.11577603871665,31.876015182011102
969,18.758,5000,0,12372.0,121.11688017779669,31.8760151820111
970,13.154,5000,1908,12372.0,121.14227537663793,31.876015182011106
971,13.362,5000,1908,12372.0,121.143379515718,31.876015182011102
972,7.369,4996,2266,12372.0,121.14779607203819,31.8760151820111
973,3.052,4995,2264,12372.0,121.14890021111823,31.876015182011102
974,20.199,4593,1862,12372.0,121.15331676743844,31.876015182011102
975,23.761,4057,1429,12372.0,121.15883746283872,31.8760151820111
976,11.786,3728,1130,12372.0,121.16325401915894,31.8760151820111
977,2.897,3728,1130,12372.0,121.164358158239,31.8760151820111
978,16.392,3744,1261,12372.0,121.16546229731905,31.876015182011106
979,9.1,3385,0,12372.0,121.17208713179936,31.876015182011106
980,11.775,3385,0,12372.0,121.17319127087941,31.8760151820111
981,38.233,3993,161,12372.0,121.17871196627966,31.8760151820111
982,38.666,3892,0,12372.0,121.1798161053597,31.8760151820111
983,22.796,3900,9,12372.0,121.18092024443979,31.876015182011102
984,35.802,5000,237,12372.0,121.19748233064058,31.876015182011095
985,30.797,5000,237,12372.0,121.19858646972062,31.876015182011102
986,66.478,5000,500,12372.0,121.20079474788072,31.876015182011102
987,69.974,5000,761,12372.0,121.20300302604086,31.8760151820111
988,17.746,5000,761,12372.0,121.2041071651209,31.876015182011106
989,20.385,5000,1195,12372.0,121.24716858924295,31.8760151820111
990,7.978,5000,1219,12372.0,121.24827272832302,31.876015182011102
991,33.376,5000,0,12372.0,121.11507193082868,31.875154531731436
992,30.217,5000,0,12372.0,121.11617606348982,31.875154531731436
993,10.133,3496,419,12372.0,121.17248682920733,31.875154531731436
994,35.281,3521,136,12372.0,121.17359096186848,31.87515453173144
995,28.234,4094,203,12372.0,121.18131989049637,31.875154531731436
996,28.955,4553,685,12372.0,121.18573642114089,31.875154531731436
997,42.683,4553,685,12372.0,121.18684055380203,31.87515453173144
998,30.775,4848,928,12372.0,121.18904881912427,31.875154531731432
999,19.178,4848,928,12372.0,121.1901529517854,31.875154531731436
1000,16.714,5000,448,12372.0,121.19456948242991,31.875154531731436
1001,34.615,5000,448,12372.0,121.19567361509105,31.875154531731436
1002,56.045,5000,459,12372.0,121.19898601307443,31.875154531731436
1003,29.484,5000,1242,12372.0,121.24756785016409,31.875154531731436
1004,20.565,3722,826,12372.0,121.16736591308806,31.874293884487617
1005,27.568,3722,826,12372.0,121.16847003933056,31.874293884487614
1006,4.539,3496,419,12372.0,121.17178241805802,31.874293884487614
1007,15.005,3521,136,12372.0,121.17288654430048,31.87429388448761
1008,24.693,3610,225,12372.0,121.17399067054299,31.874293884487617
1009,9.056,4007,0,12372.0,121.17730304927044,31.87429388448761
1010,15.637,4094,0,12372.0,121.17840717551289,31.874293884487617
1011,14.228,4094,0,12372.0,121.1795113017554,31.874293884487614
1012,7.635,4153,247,12372.0,121.18061542799786,31.87429388448761
1013,1.776,4177,254,12372.0,121.18171955424035,31.874293884487614
1014,2.619,4553,685,12372.0,121.18503193296779,31.87429388448761
1015,5.194,4605,735,12372.0,121.18613605921026,31.874293884487617
1016,3.884,4651,740,12372.0,121.18724018545278,31.874293884487614
1017,1.476,4848,928,12372.0,121.18834431169523,31.87429388448761
1018,0.91,4901,968,12372.0,121.18944843793773,31.874293884487614
1019,4.051,4954,1013,12372.0,121.19055256418022,31.874293884487614
1020,2.064,5000,448,12372.0,121.19386494290765,31.874293884487614
1021,6.914,5000,511,12372.0,121.19496906915013,31.874293884487614
1022,4.994,5000,507,12372.0,121.19828144787758,31.874293884487614
1023,4.783,5000,525,12372.0,121.19938557412006,31.874293884487614
1024,0.644,5000,1008,12372.0,121.20380207909,31.87429388448761
1025,1.31,5000,1109,12372.0,121.20490620533245,31.874293884487617
1026,21.608,5000,1228,12372.0,121.20601033157493,31.87429388448761
1027,20.398,5000,1228,12372.0,121.20711445781743,31.874293884487614
1028,7.955,5000,2244,12372.0,121.14237092200312,31.873433240279518
1029,0.071,5000,2244,12372.0,121.14347504182723,31.873433240279525
1030,3.139,5000,2556,12372.0,121.14899564094779,31.873433240279518
1031,14.805,4979,1996,12372.0,121.15451624006836,31.873433240279525
1032,15.054,4979,1996,12372.0,121.15562035989247,31.87343324027952
1033,4.424,4448,1452,12372.0,121.16003683918895,31.873433240279525
1034,6.189,4466,1467,12372.0,121.16114095901304,31.87343324027952
1035,3.674,4102,1047,12372.0,121.16445331848537,31.873433240279525
1036,2.664,4106,1045,12372.0,121.16555743830948,31.873433240279518
1037,5.982,4117,837,12372.0,121.1666615581336,31.873433240279525
1038,2.908,4008,745,12372.0,121.16776567795773,31.873433240279525
1039,6.925,3821,797,12372.0,121.16886979778182,31.873433240279528
1040,7.38,3610,311,12372.0,121.1721821572542,31.873433240279525
1041,8.634,3618,241,12372.0,121.1732862770783,31.873433240279525
1042,0.999,3728,343,12372.0,121.17439039690241,31.873433240279528
1043,8.035,4007,0,12372.0,121.17659863655062,31.87343324027952
1044,15.326,4094,0,12372.0,121.17770275637473,31.87343324027952
1045,23.694,4094,0,12372.0,121.17880687619888,31.873433240279525
1046,25.759,4171,238,12372.0,121.17991099602297,31.873433240279525
1047,13.407,4222,268,12372.0,121.18101511584707,31.873433240279525
1048,38.533,4651,740,12372.0,121.18543159514354,31.873433240279525
1049,38.0,4651,740,12372.0,121.18653571496766,31.873433240279525
1050,41.474,4947,1021,12372.0,121.18874395461589,31.87343324027952
1051,23.85,4950,1017,12372.0,121.18984807444002,31.873433240279528
1052,16.592,5000,565,12372.0,121.19426455373646,31.873433240279525
1053,9.134,5000,565,12372.0,121.19536867356057,31.87343324027952
1054,22.396,5000,525,12372.0,121.19757691320879,31.873433240279528
1055,18.867,5000,593,12372.0,121.19868103303291,31.873433240279525
1056,0.943,5000,614,12372.0,121.19978515285703,31.873433240279525
1057,2.22,5000,1024,12372.0,121.20309751232936,31.873433240279518
1058,0.0,5000,1080,12372.0,121.20420163215347,31.873433240279525
1059,0.943,5000,1126,12372.0,121.20530575197758,31.873433240279518
1060,13.173,5000,1237,12372.0,121.20640987180172,31.873433240279525
1061,40.63,5000,1629,12372.0,121.23290874758044,31.873433240279525
1062,8.479,5000,1659,12372.0,121.23401286740453,31.873433240279525
1063,35.07,5000,1995,12372.0,121.24284582599746,31.873433240279528
1064,34.338,5000,1507,12372.0,121.24726230529392,31.873433240279525
1065,38.422,5000,1507,12372.0,121.24836642511801,31.873433240279525
1066,9.525,5000,2244,12372.0,121.1416667387656,31.87257259910703
1067,2.016,5000,2316,12372.0,121.14277085217164,31.872572599107027
1068,4.067,5000,2373,12372.0,121.14387496557765,31.872572599107023
1069,10.417,5000,2570,12372.0,121.14829141920174,31.872572599107034
1070,11.576,5000,2574,12372.0,121.14939553260777,31.872572599107027
1071,16.571,4989,2009,12372.0,121.15381198623186,31.872572599107027
1072,17.427,4998,2011,12372.0,121.15491609963789,31.872572599107027
1073,36.869,4468,1471,12372.0,121.15933255326198,31.872572599107027
1074,26.863,4468,1471,12372.0,121.160436666668,31.872572599107027
1075,49.23,4118,1063,12372.0,121.16374900688606,31.872572599107027
1076,5.216,4118,1063,12372.0,121.16485312029211,31.872572599107034
1077,4.373,3821,797,12372.0,121.16706134710415,31.872572599107023
1078,14.716,3821,797,12372.0,121.16816546051017,31.87257259910703
1079,37.967,3659,379,12372.0,121.17147780072823,31.872572599107034
1080,14.505,3728,343,12372.0,121.17258191413427,31.872572599107027
1081,1.276,3728,343,12372.0,121.17368602754028,31.872572599107027
1082,44.692,5000,614,12372.0,121.19797652247276,31.872572599107027
1083,20.143,5000,749,12372.0,121.1990806358788,31.872572599107027
1084,26.491,5000,749,12372.0,121.20018474928483,31.872572599107027
1085,0.0,5000,1114,12372.0,121.20349708950289,31.872572599107027
1086,31.175,5000,1659,12372.0,121.23220403805952,31.87257259910703
1087,9.711,5000,1659,12372.0,121.23330815146554,31.872572599107027
1088,50.685,5000,1995,12372.0,121.24214105871374,31.87257259910702
1089,34.449,5000,1507,12372.0,121.24766162574383,31.87257259910703
1090,16.838,5000,2326,12372.0,121.14206669302786,31.87171196097002
1091,22.314,5000,2411,12372.0,121.14317080001607,31.87171196097002
1092,8.423,3921,641,12372.0,121.17298168869776,31.871711960970025
1093,18.068,4492,0,12372.0,121.18181454460347,31.87171196097002
1094,25.603,4492,0,12372.0,121.18291865159168,31.87171196097002
1095,22.008,5000,830,12372.0,121.19506382846201,31.87171196097002
1096,26.103,5000,829,12372.0,121.19616793545019,31.871711960970018
1097,22.474,5000,749,12372.0,121.1983761494266,31.871711960970014
1098,28.4,5000,772,12372.0,121.19948025641484,31.87171196097002
1099,33.605,5000,2411,12372.0,121.14246666496528,31.87085132586837
1100,28.855,4165,971,12372.0,121.16896507866154,31.87085132586837
1101,39.964,4165,971,12372.0,121.17006917923223,31.870851325868365
1102,25.559,4122,842,12372.0,121.1711732798029,31.870851325868365
1103,39.543,3921,641,12372.0,121.17227738037356,31.87085132586837
1104,7.525,3921,641,12372.0,121.17338148094424,31.870851325868365
1105,7.28,4490,0,12372.0,121.18111018493899,31.870851325868365
1106,4.473,4492,0,12372.0,121.18221428550967,31.870851325868365
1107,19.721,5000,1054,12372.0,121.1899429895044,31.87085132586837
1108,13.984,5000,1058,12372.0,121.19104709007507,31.870851325868365
1109,12.286,5000,830,12372.0,121.19435939178713,31.870851325868365
