,POP_2015,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,0.976,1054,838,1196,1121,1537,7922.0,78.34559554322644,19.111136679594296
1,0.671,1054,838,1196,1121,1537,7922.0,78.34662888771214,19.111136679594296
2,120.518,423,296,155,286,496,7922.0,78.3401865306904,19.110310198451906
3,46.254,423,296,155,286,496,7922.0,78.34121987198017,19.110310198451902
4,93.79,576,360,718,643,1060,7922.0,78.3432865545597,19.1103101984519
5,80.457,576,360,718,643,1060,7922.0,78.34431989584947,19.110310198451906
6,84.729,1054,838,1196,1121,1537,7922.0,78.34535323713925,19.110310198451906
7,74.416,1033,817,1175,1100,1516,7922.0,78.34638657842902,19.110310198451902
8,107.886,746,1318,942,737,1046,7922.0,78.33271088649984,19.109483718884135
9,102.913,795,1215,838,723,942,7922.0,78.33374422459386,19.109483718884135
10,79.694,836,1122,745,739,850,7922.0,78.3347775626879,19.10948371888414
11,36.399,796,1046,669,699,773,7922.0,78.33581090078192,19.109483718884135
12,82.166,662,771,394,489,498,7922.0,78.33684423887593,19.109483718884135
13,90.465,637,746,369,464,473,7922.0,78.33787757696994,19.109483718884135
14,68.924,448,557,180,275,284,7922.0,78.33891091506399,19.109483718884135
15,123.111,389,498,121,218,273,7922.0,78.33994425315802,19.10948371888414
16,86.04,285,393,17,113,324,7922.0,78.34097759125204,19.109483718884135
17,88.664,524,309,667,592,1008,7922.0,78.34304426744006,19.10948371888414
18,81.891,576,360,718,643,1060,7922.0,78.34407760553408,19.109483718884135
19,101.876,772,557,915,839,1256,7922.0,78.34511094362811,19.109483718884135
20,129.823,917,701,1059,984,1400,7922.0,78.34614428172215,19.10948371888414
21,134.278,1023,808,1166,1090,1507,7922.0,78.34717761981616,19.109483718884135
22,154.659,1079,864,1221,1103,1563,7922.0,78.34821095791018,19.109483718884135
23,107.276,1304,1149,1447,1283,1788,7922.0,78.34924429600422,19.109483718884135
24,136.963,1289,1175,1431,1267,1772,7922.0,78.35027763409822,19.109483718884135
25,118.29,1314,1251,1456,1292,1797,7922.0,78.35131097219227,19.109483718884135
26,101.784,1421,1359,1563,1399,1905,7922.0,78.35234431028628,19.109483718884135
27,67.612,648,1310,1007,639,1111,7922.0,78.33143530901299,19.108657240890928
28,113.531,661,1275,898,651,1002,7922.0,78.33246864391144,19.108657240890928
29,81.83,739,1140,763,666,868,7922.0,78.33350197880988,19.10865724089093
30,91.807,775,1062,685,678,790,7922.0,78.33453531370832,19.108657240890928
31,84.637,794,963,586,659,690,7922.0,78.33556864860675,19.108657240890928
32,19.679,685,794,417,512,522,7922.0,78.3366019835052,19.108657240890928
33,19.1,649,758,381,476,486,7922.0,78.33763531840366,19.108657240890928
34,35.24,527,636,259,129,138,7922.0,78.3386686533021,19.108657240890928
35,65.842,527,636,259,129,138,7922.0,78.33970198820053,19.108657240890928
36,66.514,268,376,17,130,341,7922.0,78.34073532309898,19.10865724089093
37,145.964,438,222,580,505,922,7922.0,78.34280199289586,19.108657240890928
38,103.432,467,251,609,534,950,7922.0,78.34383532779431,19.108657240890928
39,37.01,772,557,915,839,1256,7922.0,78.34486866269276,19.108657240890928
40,176.993,820,604,962,887,1304,7922.0,78.3459019975912,19.10865724089093
41,132.142,887,671,1029,952,1370,7922.0,78.34693533248965,19.108657240890928
42,122.287,1039,864,1181,1026,1523,7922.0,78.34796866738807,19.108657240890928
43,125.796,1067,927,1209,1045,1551,7922.0,78.34900200228653,19.108657240890928
44,123.904,1220,1097,1363,1199,1704,7922.0,78.35003533718496,19.108657240890928
45,166.345,1370,1308,1513,1349,1854,7922.0,78.35106867208341,19.108657240890928
46,68.192,1408,1345,1550,1386,1891,7922.0,78.35210200698185,19.108657240890928
47,72.585,648,1310,1007,639,1111,7922.0,78.33119308219345,19.107830764472197
48,96.201,571,1186,990,562,1094,7922.0,78.33222641389648,19.107830764472205
49,139.19,629,1096,880,556,985,7922.0,78.3332597455995,19.107830764472197
50,93.973,578,1033,844,493,948,7922.0,78.33429307730252,19.1078307644722
51,102.577,764,1011,635,666,739,7922.0,78.33532640900555,19.1078307644722
52,79.664,890,1127,750,792,855,7922.0,78.33635974070857,19.1078307644722
53,62.089,890,1127,750,792,855,7922.0,78.33739307241161,19.1078307644722
54,39.634,527,636,259,129,138,7922.0,78.33842640411466,19.1078307644722
55,99.313,486,595,218,87,131,7922.0,78.33945973581767,19.107830764472197
56,96.384,398,507,130,0,210,7922.0,78.34049306752068,19.1078307644722
57,105.354,251,0,376,318,718,7922.0,78.34152639922371,19.1078307644722
58,119.328,315,99,457,382,799,7922.0,78.34255973092675,19.1078307644722
59,146.147,526,355,668,593,1009,7922.0,78.34359306262978,19.1078307644722
60,119.724,884,675,1026,898,1367,7922.0,78.34565972603585,19.1078307644722
61,130.739,883,777,1026,861,1367,7922.0,78.34669305773886,19.107830764472194
62,120.67,976,867,1118,954,1460,7922.0,78.34772638944189,19.1078307644722
63,132.997,1136,1012,1278,1114,1620,7922.0,78.34875972114493,19.107830764472197
64,133.058,1090,1042,1232,1068,1574,7922.0,78.34979305284796,19.107830764472197
65,152.676,1312,1250,1454,1290,1796,7922.0,78.35082638455098,19.1078307644722
66,83.752,1327,1265,1469,1305,1811,7922.0,78.35185971625401,19.107830764472197
67,16.811,1449,1386,1591,1427,1932,7922.0,78.35289304795704,19.107830764472197
68,101.326,486,1149,1070,477,1174,7922.0,78.33198419645464,19.107004289627866
69,91.502,733,1230,1026,690,1131,7922.0,78.33301752496244,19.107004289627863
70,124.332,528,970,845,430,950,7922.0,78.33405085347022,19.107004289627866
71,129.213,599,1042,800,501,904,7922.0,78.33508418197798,19.107004289627863
72,71.06,851,1166,789,753,894,7922.0,78.33611751048576,19.107004289627866
73,1.159,851,1166,789,753,894,7922.0,78.33715083899354,19.107004289627866
74,46.743,609,718,341,210,0,7922.0,78.3392174960091,19.107004289627866
75,83.111,93,344,182,0,542,7922.0,78.34025082451687,19.107004289627866
76,155.514,31,251,249,68,636,7922.0,78.34128415302466,19.107004289627863
77,97.238,151,119,296,218,638,7922.0,78.34231748153243,19.107004289627863
78,139.434,505,379,647,572,988,7922.0,78.34335081004022,19.107004289627866
79,123.02,884,711,1026,862,1367,7922.0,78.34541746705578,19.107004289627866
80,152.829,794,759,936,772,1278,7922.0,78.34645079556357,19.107004289627866
81,118.779,843,808,985,821,1326,7922.0,78.34748412407133,19.107004289627863
82,126.772,933,898,1075,911,1417,7922.0,78.34851745257912,19.107004289627863
83,87.932,1037,1002,1180,1016,1521,7922.0,78.34955078108689,19.107004289627866
84,79.877,1365,1303,1507,1343,1849,7922.0,78.35058410959466,19.107004289627866
85,145.659,1384,1322,1504,1335,1868,7922.0,78.35161743810247,19.107004289627866
86,87.078,1449,1386,1591,1427,1932,7922.0,78.35265076661024,19.107004289627866
87,70.785,372,1035,1184,363,1288,7922.0,78.3317419915856,19.106177816357857
88,77.284,372,1035,1184,363,1288,7922.0,78.33277531689832,19.106177816357853
89,137.268,457,925,1013,385,1117,7922.0,78.33380864221101,19.10617781635785
90,126.437,457,872,973,359,1077,7922.0,78.33484196752373,19.10617781635785
91,62.273,616,1058,783,518,887,7922.0,78.3358752928364,19.10617781635785
92,82.135,163,398,86,54,639,7922.0,78.3400085940872,19.106177816357853
93,129.915,99,303,181,136,705,7922.0,78.3410419193999,19.106177816357853
94,127.627,191,156,333,258,675,7922.0,78.34207524471259,19.106177816357853
95,121.708,329,294,472,396,813,7922.0,78.34310857002527,19.10617781635785
96,114.965,448,413,590,515,932,7922.0,78.34414189533798,19.106177816357853
97,138.367,462,427,604,529,945,7922.0,78.34517522065067,19.106177816357853
98,164.209,712,677,855,691,1196,7922.0,78.34620854596335,19.10617781635785
99,148.466,789,754,932,768,1273,7922.0,78.34724187127607,19.106177816357853
100,152.035,915,880,1057,893,1399,7922.0,78.34827519658876,19.106177816357853
101,101.235,953,918,1096,932,1437,7922.0,78.34930852190145,19.10617781635785
102,67.215,357,1019,1369,348,1473,7922.0,78.33046647717129,19.10535134466208
103,65.629,288,951,1266,279,1370,7922.0,78.33149979928906,19.105351344662083
104,114.721,263,926,1207,254,1311,7922.0,78.33253312140684,19.10535134466208
105,108.771,366,804,1057,268,1161,7922.0,78.33459976564241,19.10535134466208
106,20.076,416,804,1057,318,1161,7922.0,78.33563308776019,19.10535134466208
107,75.301,249,468,0,0,725,7922.0,78.33976637623132,19.105351344662083
108,120.213,373,402,131,131,853,7922.0,78.34079969834907,19.105351344662083
109,144.896,341,305,262,262,824,7922.0,78.34183302046686,19.10535134466208
110,140.868,351,316,359,359,835,7922.0,78.34286634258464,19.105351344662076
111,126.498,329,294,472,396,813,7922.0,78.34389966470242,19.105351344662083
112,94.919,596,561,667,494,1080,7922.0,78.34493298682018,19.105351344662076
113,149.869,644,609,618,445,1128,7922.0,78.34596630893797,19.105351344662083
114,146.879,778,743,921,757,1262,7922.0,78.34699963105575,19.10535134466208
115,174.522,778,743,921,757,1262,7922.0,78.34803295317353,19.105351344662083
116,167.779,1103,1068,1118,946,1587,7922.0,78.3490662752913,19.105351344662076
117,75.758,1103,1068,1118,946,1587,7922.0,78.35009959740911,19.105351344662083
118,108.283,1278,1243,1294,1121,1762,7922.0,78.35113291952689,19.105351344662083
119,167.748,1278,1243,1294,1121,1762,7922.0,78.35216624164465,19.10535134466208
120,16.354,357,1019,1369,348,1473,7922.0,78.33022430064167,19.104524874540466
121,95.682,215,878,1236,206,1442,7922.0,78.33125761956468,19.10452487454047
122,110.937,162,824,1183,153,1446,7922.0,78.33229093848772,19.104524874540466
123,72.646,125,719,1078,27,1353,7922.0,78.33332425741074,19.10452487454047
124,66.361,255,667,1026,157,1273,7922.0,78.33435757633376,19.10452487454047
125,26.666,266,636,994,169,1284,7922.0,78.33539089525681,19.104524874540466
126,106.452,341,305,276,276,824,7922.0,78.34159080879495,19.104524874540466
127,139.801,341,305,276,276,824,7922.0,78.34262412771797,19.10452487454047
128,103.34,496,461,407,231,980,7922.0,78.34365744664102,19.104524874540466
