,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,58.685,1843,1051,1391,1413,2350,1237,1628.0,-5.3648522263683,5.851695312930056
1,67.623,1843,1051,1391,1413,2350,1237,1628.0,-5.364847428178345,5.850884925045737
2,69.927,1914,1970,2310,2050,2818,2156,1628.0,-5.3728506054844525,5.85007453761124
3,41.998,1914,1970,2310,2050,2818,2156,1628.0,-5.37184960863201,5.850074537611239
4,42.679,1984,1672,2011,2033,2888,1857,1628.0,-5.369847614927125,5.850074537611238
5,64.254,1756,964,1304,1326,2263,1150,1628.0,-5.3648426306649135,5.85007453761124
6,76.787,1199,780,478,404,2109,715,1628.0,-5.35483266214049,5.850074537611239
7,10.124,1768,1938,2184,1904,2672,2124,1628.0,-5.372845801487411,5.8492641506264995
8,50.15,1840,1815,2155,1976,2744,2001,1628.0,-5.371844805529985,5.8492641506265
9,64.516,1984,1672,2011,2033,2888,1857,1628.0,-5.370843809572557,5.849264150626499
10,52.785,1984,1672,2011,2033,2888,1857,1628.0,-5.369842813615131,5.849264150626499
11,53.431,1541,749,1089,1111,2048,935,1628.0,-5.363836837870571,5.8492641506264995
12,59.611,1116,697,395,321,2026,632,1628.0,-5.355828870211159,5.8492641506265
13,68.6,1199,780,478,404,2109,715,1628.0,-5.354827874253731,5.8492641506264995
14,49.888,1661,2045,2077,1797,2565,2231,1628.0,-5.373841993230426,5.848453764091453
15,39.746,1768,1938,2184,1904,2672,2124,1628.0,-5.372840998167891,5.848453764091453
16,56.469,1794,1862,2201,1930,2698,2047,1628.0,-5.371840003105353,5.8484537640914525
17,62.456,1794,1862,2201,1930,2698,2047,1628.0,-5.370839008042814,5.848453764091452
18,45.594,1939,1581,1921,1943,2843,1767,1628.0,-5.369838012980279,5.8484537640914525
19,84.485,1520,728,1068,1089,2027,914,1628.0,-5.363832042605056,5.848453764091453
20,72.72,999,375,74,0,1744,310,1628.0,-5.356825077167296,5.8484537640914525
21,66.296,1116,697,395,321,2026,632,1628.0,-5.355824082104759,5.848453764091452
22,65.319,1144,726,425,351,2054,662,1628.0,-5.354823087042221,5.848453764091453
23,62.7,1244,828,527,453,2154,764,1628.0,-5.353822091979684,5.848453764091453
24,65.895,1523,1338,1128,1108,2655,1364,1628.0,-5.3478161216044615,5.848453764091452
25,50.534,1604,1419,1208,1189,2736,1445,1628.0,-5.346815126541926,5.8484537640914525
26,78.27,1884,2268,2300,2020,2788,2453,1628.0,-5.37483818386143,5.847643378006038
27,52.017,1661,2045,2077,1797,2565,2231,1628.0,-5.373837189693656,5.847643378006037
28,27.126,1661,2045,2077,1797,2565,2231,1628.0,-5.372836195525883,5.847643378006036
29,57.76,1745,1775,2115,1881,2649,1961,1628.0,-5.369833213022561,5.847643378006036
30,53.955,1745,1775,2115,1881,2649,1961,1628.0,-5.368832218854788,5.847643378006037
31,28.121,1499,707,1046,1068,2006,892,1628.0,-5.363827248015919,5.847643378006036
32,58.319,1048,295,129,129,1793,359,1628.0,-5.358822277177048,5.847643378006036
33,58.197,989,236,70,70,1734,300,1628.0,-5.357821283009276,5.847643378006036
34,92.235,1012,409,107,33,1778,344,1628.0,-5.3568202888415035,5.847643378006036
35,80.627,975,532,231,157,1882,468,1628.0,-5.355819294673728,5.847643378006037
36,99.409,1038,623,322,248,1948,558,1628.0,-5.354818300505955,5.847643378006038
37,90.036,1149,734,433,358,2059,669,1628.0,-5.353817306338181,5.847643378006037
38,82.914,1056,784,483,464,2103,720,1628.0,-5.3528163121704075,5.847643378006037
39,80.226,1081,857,556,537,2176,793,1628.0,-5.351815318002633,5.847643378006036
40,65.371,1153,1059,758,738,2378,994,1628.0,-5.350814323834858,5.847643378006036
41,38.524,1279,1184,883,864,2503,1120,1628.0,-5.349813329667085,5.847643378006038
42,79.894,1516,1331,1120,1101,2648,1357,1628.0,-5.347811341331538,5.847643378006036
