,POP_2015,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
74,119.947,1664,3173,28,1419,8634.0,79.65040955093741,12.236355099997485
75,153.79,1671,3201,0,1426,8634.0,79.65142158228988,12.236355099997487
76,118.031,1458,3144,136,1214,8634.0,79.65243361364237,12.236355099997487
77,39.624,1542,3228,220,1298,8634.0,79.65344564499487,12.236355099997485
78,31.087,2527,437,1809,1471,8634.0,79.65951783310983,12.236355099997485
79,38.985,2527,437,1809,1471,8634.0,79.66052986446232,12.236355099997487
80,118.132,1882,3247,491,1637,8634.0,79.64519747681341,12.235539187418873
81,4.772,1865,3229,474,1620,8634.0,79.64620950623554,12.235539187418873
82,130.735,1577,2942,138,1333,8634.0,79.64924559450188,12.235539187418873
83,144.044,1609,3097,104,1364,8634.0,79.65025762392402,12.235539187418873
84,160.21,1482,3032,0,1237,8634.0,79.65126965334613,12.235539187418873
85,117.225,1412,3067,108,1168,8634.0,79.65228168276825,12.235539187418873
86,131.239,1360,3045,121,1115,8634.0,79.65329371219039,12.235539187418874
87,0.84,2989,567,2271,1933,8634.0,79.66341400641159,12.23553918741887
88,60.797,2989,567,2271,1933,8634.0,79.6644260358337,12.235539187418873
89,115.679,1840,3204,569,1595,8634.0,79.64504557039189,12.234723275803654
90,22.719,1715,3079,444,1470,8634.0,79.64605759788377,12.234723275803658
91,2.823,1604,2968,333,1359,8634.0,79.64706962537566,12.234723275803654
92,59.453,1554,2919,282,1310,8634.0,79.64808165286753,12.234723275803656
93,161.89,1491,2855,225,1246,8634.0,79.64909368035943,12.234723275803656
94,168.712,1489,2972,306,1245,8634.0,79.65010570785134,12.234723275803658
95,147.472,1525,3007,270,1280,8634.0,79.6511177353432,12.234723275803656
96,152.177,1384,2920,111,1139,8634.0,79.65212976283512,12.234723275803658
97,143.271,1309,3001,173,1064,8634.0,79.65314179032698,12.234723275803653
98,72.392,2989,567,2271,1933,8634.0,79.66326206524587,12.234723275803653
99,45.976,2989,567,2271,1933,8634.0,79.66427409273776,12.234723275803654
100,165.822,1833,3197,561,1588,8634.0,79.64489367491012,12.233907365151774
101,109.26,1652,3016,521,1407,8634.0,79.64590570047194,12.233907365151776
102,133.928,1607,2971,405,1362,8634.0,79.6469177260337,12.233907365151772
103,112.789,1535,2899,402,1290,8634.0,79.64792975159551,12.233907365151772
104,145.355,1422,2786,293,1177,8634.0,79.64894177715732,12.233907365151774
105,158.361,1385,2877,386,1140,8634.0,79.64995380271911,12.233907365151772
106,163.772,1295,2787,244,1050,8634.0,79.65096582828092,12.233907365151772
107,146.329,1317,2827,205,1072,8634.0,79.65197785384271,12.233907365151772
108,138.163,1216,2930,245,971,8634.0,79.6529898794045,12.233907365151774
109,62.309,2171,793,1453,1115,8634.0,79.65805000721346,12.233907365151772
110,76.021,1652,3016,521,1407,8634.0,79.64575381399985,12.233091455463148
111,120.115,1497,2861,389,1252,8634.0,79.64676583763169,12.233091455463148
112,160.882,1446,2810,338,1201,8634.0,79.64777786126353,12.233091455463148
113,100.723,1326,2691,218,1082,8634.0,79.64878988489536,12.233091455463148
114,175.3,1335,2811,341,1090,8634.0,79.64980190852721,12.233091455463146
115,175.165,1237,2722,259,992,8634.0,79.65081393215904,12.233091455463146
116,130.937,1126,2866,155,881,8634.0,79.6518259557909,12.233091455463148
117,92.187,1126,2866,155,881,8634.0,79.65283797942273,12.233091455463146
118,109.965,2217,1268,1499,1161,8634.0,79.65385000305456,12.233091455463148
119,115.813,2217,1268,1499,1161,8634.0,79.65486202668642,12.233091455463146
120,62.914,2171,793,1453,1115,8634.0,79.65789809758193,12.233091455463148
121,51.656,1436,2800,328,1191,8634.0,79.64560193846737,12.232275546737716
122,143.506,1436,2800,328,1191,8634.0,79.64661396016938,12.232275546737716
123,192.339,1424,2789,316,1179,8634.0,79.64762598187141,12.232275546737716
124,41.371,1290,2654,182,1045,8634.0,79.64863800357341,12.232275546737716
125,143.17,1178,2641,169,934,8634.0,79.64965002527546,12.232275546737718
126,137.894,1111,2617,126,866,8634.0,79.65066204697747,12.232275546737714
127,149.119,1042,2801,71,797,8634.0,79.6516740686795,12.232275546737714
128,83.516,1042,2801,71,797,8634.0,79.65268609038152,12.232275546737714
129,138.835,2217,1268,1499,1161,8634.0,79.65369811208352,12.232275546737716
130,136.482,2236,1287,1518,1180,8634.0,79.65471013378557,12.232275546737714
131,61.066,1956,1007,1239,901,8634.0,79.6567341771896,12.232275546737716
132,115.477,1424,2788,316,1179,8634.0,79.64646209364659,12.231459638975414
133,137.759,1311,2675,203,1066,8634.0,79.64747411341894,12.231459638975414
134,125.728,1142,2506,34,897,8634.0,79.64848613319128,12.231459638975416
135,146.464,1083,2497,24,838,8634.0,79.64949815296363,12.231459638975412
136,114.503,1003,2479,17,758,8634.0,79.65051017273598,12.231459638975416
137,97.026,970,2730,0,726,8634.0,79.65152219250832,12.231459638975414
138,114.872,1960,1883,1242,904,8634.0,79.65253421228068,12.231459638975416
139,178.123,2292,1343,1574,1236,8634.0,79.65354623205302,12.231459638975412
140,67.552,2292,1343,1574,1236,8634.0,79.65455825182535,12.231459638975416
141,159.033,1471,2517,155,1226,8634.0,79.64732225590596,12.230643732176167
142,127.374,1430,2476,114,1185,8634.0,79.64833427374876,12.230643732176167
143,178.459,1046,2401,60,801,8634.0,79.64934629159158,12.23064373217617
144,123.005,1046,2401,60,801,8634.0,79.6503583094344,12.230643732176167
145,58.713,844,2603,0,599,8634.0,79.6513703272772,12.23064373217617
146,107.781,1830,1754,1112,774,8634.0,79.65238234512002,12.230643732176167
147,165.721,1728,1651,1010,672,8634.0,79.65339436296281,12.23064373217617
148,48.328,1728,1651,1010,672,8634.0,79.65440638080563,12.230643732176167
149,80.357,1408,2454,92,1163,8634.0,79.64717040933229,12.229827826339907
150,138.835,1354,2401,39,1110,8634.0,79.64818242524571,12.229827826339907
151,132.819,1283,2329,0,1038,8634.0,79.64919444115912,12.229827826339907
152,138.902,1200,2246,0,955,8634.0,79.65020645707254,12.229827826339905
153,62.208,5000,5000,5000,34,8634.0,79.65121847298595,12.229827826339909
154,75.584,1785,1708,1067,665,8634.0,79.65223048889936,12.229827826339905
155,138.868,1606,1529,888,550,8634.0,79.65324250481275,12.229827826339909
156,129.122,1577,1501,860,522,8634.0,79.6542545207262,12.229827826339909
157,85.028,1388,2435,73,1144,8634.0,79.6480305876819,12.229011921466567
158,95.985,1200,2246,0,955,8634.0,79.64904260166605,12.229011921466567
159,83.079,1200,2246,0,955,8634.0,79.6500546156502,12.229011921466567
160,87.078,1762,1686,1045,707,8634.0,79.6520786436185,12.229011921466565
161,174.829,1606,1529,888,550,8634.0,79.65309065760265,12.229011921466567
162,70.947,1549,1496,831,493,8634.0,79.65410267158681,12.229011921466569
163,73.635,1193,2119,127,907,8634.0,79.64889077311226,12.228196017556085
164,70.913,1193,2119,127,907,8634.0,79.64990278516726,12.228196017556085
165,122.098,1794,1718,1076,738,8634.0,79.65192680927733,12.228196017556083
166,43.556,1661,1606,944,606,8634.0,79.65293882133234,12.228196017556083
167,119.611,1492,1534,774,426,8634.0,79.65395083338738,12.228196017556083
168,39.321,1558,1732,825,451,8634.0,79.6549628454424,12.228196017556083
169,90.439,132,3031,911,311,8634.0,79.64570292511928,12.227380114608382
170,94.674,81,2980,859,260,8634.0,79.64671493524533,12.227380114608382
171,35.389,1028,1955,291,743,8634.0,79.64975096562347,12.227380114608382
172,48.261,1028,1955,291,743,8634.0,79.65076297574954,12.227380114608383
173,45.64,1270,1745,820,163,8634.0,79.65177498587558,12.227380114608382
174,122.266,1344,1712,772,237,8634.0,79.65278699600164,12.227380114608385
175,162.764,1473,1684,724,366,8634.0,79.65379900612767,12.227380114608382
176,107.579,1558,1732,825,451,8634.0,79.65481101625372,12.227380114608383
177,114.839,53,3111,990,391,8634.0,79.64555112422991,12.226564212623394
178,132.012,73,2972,852,252,8634.0,79.6465631324271,12.226564212623398
179,120.418,200,2827,706,107,8634.0,79.64757514062431,12.226564212623398
180,108.285,244,2719,599,0,8634.0,79.64858714882152,12.226564212623396
181,74.106,989,1975,330,744,8634.0,79.64959915701873,12.226564212623398
182,16.938,1043,1955,330,742,8634.0,79.65061116521592,12.226564212623398
183,81.735,1336,1760,755,229,8634.0,79.65263518161034,12.226564212623396
184,122.3,1528,1781,630,421,8634.0,79.65364718980756,12.226564212623396
185,109.932,1559,1813,664,452,8634.0,79.65465919800475,12.2265642126234
186,149.657,24,3164,1044,444,8634.0,79.64539933427878,12.22574831160106
187,149.354,46,3002,882,282,8634.0,79.64641134054726,12.225748311601059
188,167.435,93,2913,792,193,8634.0,79.64742334681577,12.22574831160106
189,87.717,207,2757,636,37,8634.0,79.64843535308427,12.22574831160106
190,54.68,927,2088,685,179,8634.0,79.64944735935276,12.225748311601059
191,101.698,1152,2081,540,172,8634.0,79.65045936562129,12.22574831160106
192,72.089,1262,2077,533,168,8634.0,79.65147137188978,12.225748311601059
193,120.686,1316,2118,571,209,8634.0,79.6524833781583,12.22574831160106
194,121.191,1454,1904,441,347,8634.0,79.6534953844268,12.22574831160106
195,99.345,207,3163,1043,444,8634.0,79.64524755526573,12.224932411541305
196,168.612,170,3127,1007,407,8634.0,79.64625955960564,12.224932411541301
197,40.834,808,2207,763,298,8634.0,79.64828356828554,12.224932411541305
198,127.509,808,2207,763,298,8634.0,79.64929557262546,12.224932411541305
199,155.572,1084,2149,528,240,8634.0,79.6503075769654,12.224932411541305
200,113.293,1189,2198,423,289,8634.0,79.65131958130533,12.224932411541303
201,140.919,1189,2198,423,289,8634.0,79.65233158564529,12.2249324115413
202,128.484,1458,1908,441,351,8634.0,79.65334358998521,12.224932411541303
203,99.177,1556,2006,535,449,8634.0,79.65435559432517,12.224932411541303
204,108.117,207,3163,1043,444,8634.0,79.64509578719057,12.224116512444057
205,140.482,270,3227,1106,507,8634.0,79.64610778960208,12.224116512444057
206,40.632,553,2411,767,308,8634.0,79.64711979201361,12.22411651244406
207,39.826,643,2321,676,398,8634.0,79.64813179442511,12.224116512444057
208,115.511,905,2304,666,395,8634.0,79.6491437968366,12.22411651244406
209,125.358,1059,2265,515,356,8634.0,79.65015579924813,12.224116512444057
210,119.208,1189,2198,423,289,8634.0,79.65116780165962,12.224116512444056
211,108.588,1285,2269,290,421,8634.0,79.65217980407115,12.224116512444057
212,80.458,1545,1995,350,438,8634.0,79.65319180648267,12.224116512444057
213,98.404,1612,2063,536,505,8634.0,79.65420380889417,12.22411651244406
214,59.117,1643,2093,511,536,8634.0,79.65521581130568,12.224116512444057
215,19.123,584,2420,797,339,8634.0,79.6469680310196,12.223300614309252
216,131.407,568,2415,782,323,8634.0,79.64798003150283,12.22330061430925
217,135.373,959,2380,742,471,8634.0,79.64899203198604,12.223300614309252
218,143.305,1021,2340,587,431,8634.0,79.65000403246927,12.223300614309252
219,124.114,1172,2393,399,484,8634.0,79.65101603295248,12.223300614309254
220,124.921,1285,2269,290,421,8634.0,79.65202803343573,12.223300614309252
221,116.183,1398,2169,204,480,8634.0,79.65304003391896,12.223300614309252
222,138.163,666,2502,879,421,8634.0,79.64681628096342,12.222484717136824
223,120.182,814,2595,958,569,8634.0,79.64782827951849,12.222484717136824
224,148.984,887,2506,869,597,8634.0,79.64884027807356,12.22248471713682
225,161.285,1152,2471,718,562,8634.0,79.64985227662865,12.222484717136824
226,144.01,1184,2482,703,573,8634.0,79.65086427518374,12.22248471713682
227,132.651,1414,2333,199,643,8634.0,79.65187627373881,12.222484717136824
228,129.324,1399,2219,172,530,8634.0,79.65288827229388,12.22248471713682
229,114.738,1430,2204,141,515,8634.0,79.65390027084896,12.222484717136822
230,0.202,2943,1983,876,2001,8634.0,79.66199625928958,12.222484717136824
231,132.281,2943,1983,876,2001,8634.0,79.66300825784465,12.22248471713682
232,96.388,849,2631,993,604,8634.0,79.64767653847194,12.221668820926702
233,167.032,912,2531,893,622,8634.0,79.64868853509903,12.221668820926704
234,134.062,1203,2570,817,661,8634.0,79.64970053172607,12.221668820926702
235,171.636,1256,2574,821,665,8634.0,79.65071252835314,12.221668820926702
236,125.358,1344,2516,377,655,8634.0,79.65172452498021,12.221668820926702
237,123.644,1433,2370,237,681,8634.0,79.6527365216073,12.221668820926702
238,97.194,1581,2357,11,668,8634.0,79.65374851823437,12.221668820926702
239,43.825,1572,2345,0,656,8634.0,79.65476051486144,12.221668820926702
240,5.848,2912,2011,845,1970,8634.0,79.6618444912509,12.221668820926702
241,131.071,2943,1983,876,2001,8634.0,79.66285648787797,12.221668820926702
242,15.224,1038,2678,1040,769,8634.0,79.64853680306217,12.220852925678814
243,110.033,1217,2696,1001,787,8634.0,79.64954879776138,12.220852925678814
244,113.394,1313,2632,879,723,8634.0,79.65056079246058,12.220852925678814
245,97.06,1481,2478,240,789,8634.0,79.65157278715978,12.220852925678814
246,170.897,1481,2478,240,789,8634.0,79.65258478185898,12.220852925678814
247,117.057,1628,2444,98,755,8634.0,79.65359677655817,12.220852925678814
248,77.13,1706,2479,134,790,8634.0,79.65460877125737,12.220852925678814
249,28.6,1706,2479,134,790,8634.0,79.65562076595658,12.220852925678814
250,18.216,2180,2927,191,1238,8634.0,79.65663276065577,12.220852925678814
251,102.034,2180,2927,191,1238,8634.0,79.65764475535497,12.220852925678814
252,33.742,2485,2460,419,1544,8634.0,79.65865675005416,12.220852925678814
253,125.929,2485,2460,419,1544,8634.0,79.65966874475336,12.220852925678813
254,63.553,2670,2251,603,1728,8634.0,79.66068073945256,12.220852925678814
255,89.633,1492,2811,1058,902,8634.0,79.6493970747344,12.220037031393101
256,115.746,1396,2715,962,806,8634.0,79.65040906750585,12.220037031393103
257,92.086,1556,2553,165,864,8634.0,79.65142106027733,12.220037031393101
258,115.276,1556,2553,165,864,8634.0,79.65243305304878,12.220037031393103
259,145.489,1655,2518,73,829,8634.0,79.65344504582025,12.220037031393101
260,78.878,1899,2673,327,983,8634.0,79.65546903136318,12.220037031393101
261,41.909,1899,2673,327,983,8634.0,79.65648102413466,12.2200370313931
262,178.358,2180,2927,191,1238,8634.0,79.65749301690613,12.220037031393101
263,100.387,2361,2567,295,1419,8634.0,79.6585050096776,12.220037031393103
264,132.18,2418,2502,352,1476,8634.0,79.65951700244905,12.220037031393101
265,60.058,2670,2251,603,1728,8634.0,79.66052899522053,12.220037031393103
266,60.461,2670,2251,603,1728,8634.0,79.661540987992,12.2200370313931
267,137.154,5000,5000,100,5000,8634.0,79.66255298076348,12.220037031393101
268,161.957,5000,5000,47,5000,8634.0,79.66356497353493,12.220037031393103
269,12.603,1582,2900,1147,991,8634.0,79.64823337180101,12.219221138069488
270,122.703,1588,2907,1154,998,8634.0,79.64924536264488,12.219221138069491
271,111.243,1595,2914,1161,1005,8634.0,79.65025735348877,12.219221138069488
272,107.848,1722,2591,0,902,8634.0,79.65329332602039,12.219221138069491
273,53.336,1899,2673,327,983,8634.0,79.65531730770815,12.219221138069493
274,19.593,1955,2716,190,1027,8634.0,79.65632929855202,12.21922113806949
275,112.016,2064,2812,106,1122,8634.0,79.6573412893959,12.219221138069491
276,137.49,2227,2693,161,1285,8634.0,79.65835328023978,12.21922113806949
277,119.241,2399,2524,333,1458,8634.0,79.65936527108364,12.219221138069491
278,84.894,2563,2357,497,1622,8634.0,79.66037726192751,12.21922113806949
279,134.029,5000,5000,26,5000,8634.0,79.66240124361526,12.219221138069493
280,114.805,5000,5000,47,5000,8634.0,79.66341323445914,12.21922113806949
281,1.546,2012,2759,54,1070,8634.0,79.65617758390769,12.21840524570791
282,78.811,2097,2803,30,1155,8634.0,79.65718957282411,12.218405245707908
283,86.776,2151,2827,98,1223,8634.0,79.65820156174051,12.21840524570791
284,90.607,2361,2571,294,1419,8634.0,79.65921355065697,12.218405245707912
285,79.214,5000,5000,5000,5000,8634.0,79.6612375284898,12.218405245707913
286,59.453,1845,2842,454,1152,8634.0,79.65298991923417,12.217589354308297
287,1.277,2144,2834,104,1229,8634.0,79.65703786719058,12.217589354308297
288,43.455,2144,2834,104,1229,8634.0,79.6580498541797,12.217589354308295
289,89.767,2315,2663,250,1375,8634.0,79.65906184116882,12.217589354308295
290,64.897,2345,2633,280,1405,8634.0,79.66007382815792,12.217589354308297
291,120.014,5000,5000,5000,5000,8634.0,79.66108581514703,12.217589354308295
292,103.58,2345,2633,280,1405,8634.0,79.65891014261902,12.216773463870581
293,22.114,2345,2633,280,1405,8634.0,79.65992212768096,12.216773463870577
