,POP_2015,active_living,health_wellbeing,mobility,ID_HDC_G0,lng,lat
30,34.113,1542,1885,1619,9733.0,88.58053418267565,23.18055306442432
31,121.724,1728,2072,1805,9733.0,88.58158526554296,23.180553064424316
32,123.009,1728,2072,1805,9733.0,88.58263634841023,23.18055306442432
33,122.249,288,825,1377,9733.0,88.56968076031148,23.17971788941104
34,80.153,629,980,713,9733.0,88.57178291791476,23.179717889411044
35,60.484,670,1014,747,9733.0,88.57283399671641,23.17971788941104
36,88.064,994,1338,1071,9733.0,88.57598723312135,23.17971788941104
37,89.491,1376,1720,1453,9733.0,88.57808939072467,23.17971788941104
38,67.524,1376,1720,1453,9733.0,88.57914046952631,23.179717889411044
39,58.113,1542,1885,1619,9733.0,88.58019154832796,23.17971788941104
40,364.084,1682,2026,1759,9733.0,88.5812426271296,23.179717889411044
41,191.831,1730,2073,1807,9733.0,88.58229370593124,23.17971788941104
42,20.879,746,1000,1675,9733.0,88.55777636057753,23.178882716379995
43,35.588,746,1000,1675,9733.0,88.55882743531375,23.178882716379995
44,23.056,821,285,837,9733.0,88.56092958478611,23.17888271638
45,21.387,821,285,837,9733.0,88.56198065952233,23.17888271637999
46,83.758,1059,304,582,9733.0,88.5672360332033,23.178882716379995
47,94.257,1059,304,582,9733.0,88.56828710793947,23.17888271637999
48,61.137,926,758,491,9733.0,88.57144033214806,23.17888271638
49,85.088,994,1338,1071,9733.0,88.57564463109281,23.178882716379995
50,73.258,1254,1598,1331,9733.0,88.57774678056519,23.17888271638
51,71.346,1254,1598,1331,9733.0,88.57879785530139,23.178882716379995
52,47.879,1736,2080,1813,9733.0,88.5809000047738,23.178882716379995
53,295.064,1755,2099,1832,9733.0,88.58195107950999,23.17888271638
54,259.565,1852,2195,1928,9733.0,88.58300215424619,23.178882716379995
55,29.368,1852,2195,1928,9733.0,88.58405322898236,23.178882716379995
56,5.323,746,1000,1675,9733.0,88.5574338437146,23.178047545331083
57,1.476,627,881,1556,9733.0,88.55848491438553,23.178047545331083
58,7.016,761,343,1041,9733.0,88.55953598505646,23.178047545331086
59,53.008,761,343,1041,9733.0,88.56058705572738,23.178047545331083
60,82.596,821,285,837,9733.0,88.56163812639831,23.178047545331086
61,99.967,536,0,552,9733.0,88.56374026774019,23.178047545331086
62,99.193,536,0,552,9733.0,88.56479133841107,23.178047545331083
63,117.12,1059,304,582,9733.0,88.56689347975296,23.178047545331086
64,69.75,931,701,434,9733.0,88.57109776243666,23.178047545331083
65,104.056,926,758,491,9733.0,88.57214883310758,23.178047545331086
66,251.556,1656,2000,1733,9733.0,88.58160846914593,23.178047545331086
67,43.645,627,881,1556,9733.0,88.55814240950986,23.177212376264222
68,34.451,761,343,1041,9733.0,88.55919347611572,23.177212376264226
69,128.902,761,343,1041,9733.0,88.56024454272158,23.177212376264226
70,85.838,608,71,586,9733.0,88.56339774253912,23.177212376264222
71,76.379,536,0,552,9733.0,88.56444880914498,23.17721237626422
72,108.628,656,0,432,9733.0,88.56549987575085,23.177212376264226
73,110.515,856,101,380,9733.0,88.56655094235668,23.177212376264222
74,129.459,947,192,290,9733.0,88.56760200896254,23.177212376264215
75,73.887,530,1945,1678,9733.0,88.57601054180938,23.177212376264222
76,134.588,530,1945,1678,9733.0,88.57706160841524,23.17721237626422
77,40.911,1608,1951,1684,9733.0,88.58126587483864,23.177212376264222
78,90.58,573,400,1075,9733.0,88.55990204576818,23.176377209179307
79,110.467,656,0,432,9733.0,88.56410629593208,23.176377209179307
80,124.015,656,0,432,9733.0,88.56515735847304,23.176377209179307
81,100.741,755,0,317,9733.0,88.56620842101401,23.176377209179307
82,101.757,947,192,290,9733.0,88.56725948355498,23.176377209179307
83,87.943,1086,393,88,9733.0,88.5693616086369,23.176377209179307
84,92.274,0,1817,1500,9733.0,88.57251479625982,23.176377209179307
85,104.225,0,1817,1500,9733.0,88.57356585880079,23.17637720917931
86,82.088,530,1945,1678,9733.0,88.5767190464237,23.176377209179304
87,69.316,1257,2627,2361,9733.0,88.5872296718334,23.176377209179307
88,19.183,1257,2627,2361,9733.0,88.58828073437437,23.176377209179304
89,98.685,403,657,1332,9733.0,88.55745744791419,23.17554204407627
90,53.346,360,614,1288,9733.0,88.55850850639047,23.175542044076266
91,113.878,573,400,1075,9733.0,88.55955956486675,23.17554204407627
92,114.144,593,0,861,9733.0,88.56166168181929,23.17554204407627
93,85.185,593,0,861,9733.0,88.56271274029557,23.175542044076266
94,73.5,827,159,157,9733.0,88.56691697420068,23.17554204407627
95,139.765,827,159,157,9733.0,88.56796803267696,23.17554204407627
96,74.104,1061,434,26,9733.0,88.56901909115322,23.175542044076266
97,60.0,1070,460,0,9733.0,88.57007014962952,23.175542044076266
98,72.822,0,1817,1500,9733.0,88.57217226658207,23.17554204407627
99,97.209,0,1817,1500,9733.0,88.57322332505835,23.17554204407627
100,56.225,355,1770,1503,9733.0,88.57847861743971,23.175542044076266
101,44.201,355,1770,1503,9733.0,88.579529675916,23.175542044076266
102,207.455,1257,2627,2361,9733.0,88.58688708524991,23.175542044076266
103,224.561,1257,2627,2361,9733.0,88.5879381437262,23.175542044076266
104,43.959,320,802,1477,9733.0,88.55606393678138,23.174706880955014
105,93.266,411,681,1355,9733.0,88.55711499119316,23.174706880955014
106,121.088,360,614,1288,9733.0,88.55816604560495,23.17470688095501
107,106.645,396,197,871,9733.0,88.56026815442848,23.174706880955014
108,93.483,477,116,791,9733.0,88.56131920884026,23.174706880955014
109,127.717,477,277,449,9733.0,88.56447237207558,23.17470688095501
110,130.983,477,277,449,9733.0,88.56552342648736,23.174706880955014
111,105.604,827,159,157,9733.0,88.56657448089913,23.174706880955014
112,91.403,941,331,13,9733.0,88.56762553531091,23.174706880955014
113,65.903,952,342,25,9733.0,88.56867658972268,23.174706880955014
114,59.734,1070,460,0,9733.0,88.56972764413446,23.174706880955014
115,80.298,218,1633,1366,9733.0,88.57813607942866,23.174706880955018
116,32.758,218,1633,1366,9733.0,88.57918713384039,23.17470688095501
117,37.427,320,802,1477,9733.0,88.55572150017524,23.173871719815452
118,60.024,320,802,1477,9733.0,88.55677255052272,23.173871719815452
119,98.346,396,197,871,9733.0,88.5599257015651,23.173871719815452
120,79.379,396,197,871,9733.0,88.56097675191256,23.173871719815452
121,84.58,477,277,449,9733.0,88.56412990295496,23.173871719815452
122,95.83,477,277,449,9733.0,88.56518095330242,23.173871719815452
123,81.387,641,345,285,9733.0,88.56623200364987,23.173871719815452
124,108.919,783,461,143,9733.0,88.56728305399734,23.173871719815452
125,32.395,783,461,143,9733.0,88.56833410434477,23.17387171981545
126,70.209,167,1918,1651,9733.0,88.57674250712448,23.173871719815452
127,101.588,158,1721,1454,9733.0,88.57779355747194,23.173871719815452
128,69.338,0,1710,1444,9733.0,88.57884460781939,23.173871719815452
129,62.637,0,1710,1444,9733.0,88.57989565816688,23.173871719815452
130,100.306,89,504,1179,9733.0,88.558532218469,23.173036560657494
131,75.604,783,461,143,9733.0,88.56694058873573,23.17303656065749
132,43.814,783,461,143,9733.0,88.56799163501904,23.173036560657497
133,59.25,525,1292,975,9733.0,88.56904268130238,23.173036560657494
134,92.056,111,1974,1707,9733.0,88.57640000528579,23.173036560657497
135,90.508,158,1927,1660,9733.0,88.57745105156913,23.173036560657494
136,92.806,0,1710,1444,9733.0,88.57850209785244,23.173036560657494
137,68.298,0,1710,1444,9733.0,88.57955314413579,23.173036560657494
138,77.854,12,581,1255,9733.0,88.55818980177031,23.17220140348106
139,105.362,279,518,1192,9733.0,88.56029188620913,23.17220140348106
140,116.927,475,1604,1287,9733.0,88.57185335062262,23.17220140348107
141,94.33,454,1667,1350,9733.0,88.57290439284202,23.17220140348106
142,73.645,0,2085,1819,9733.0,88.57605751950024,23.172201403481065
143,93.12,0,2085,1819,9733.0,88.57710856171965,23.172201403481065
144,56.346,194,2217,1951,9733.0,88.57921064615844,23.172201403481065
145,44.177,182,2229,1963,9733.0,88.58026168837787,23.17220140348106
146,78.169,0,593,1268,9733.0,88.55784740112105,23.17136624828606
147,89.806,279,518,1192,9733.0,88.55994947743238,23.171366248286063
148,94.403,368,368,1044,9733.0,88.56100051558805,23.171366248286063
149,94.983,265,265,941,9733.0,88.56205155374373,23.17136624828606
150,51.556,265,265,941,9733.0,88.5631025918994,23.17136624828606
151,72.822,168,168,759,9733.0,88.56415363005506,23.17136624828606
152,102.29,475,1604,1287,9733.0,88.57151089714472,23.17136624828606
153,81.604,454,1667,1350,9733.0,88.57256193530039,23.17136624828606
154,28.96,0,2085,1819,9733.0,88.57571504976738,23.171366248286063
155,87.459,274,2282,2015,9733.0,88.5788681642344,23.17136624828606
156,44.588,206,2205,1939,9733.0,88.57991920239006,23.17136624828606
157,55.984,0,2412,2145,9733.0,88.58097024054574,23.17136624828606
158,77.032,220,423,1489,9733.0,88.55645398242864,23.17053109507239
159,95.153,265,265,941,9733.0,88.56170915288924,23.17053109507239
160,76.064,265,265,941,9733.0,88.56276018698135,23.17053109507239
161,109.209,0,0,927,9733.0,88.56486225516556,23.17053109507239
162,83.516,524,858,541,9733.0,88.56591328925768,23.170531095072395
163,81.435,593,926,609,9733.0,88.5669643233498,23.170531095072395
164,60.75,593,926,609,9733.0,88.56801535744192,23.170531095072388
165,96.459,534,1094,776,9733.0,88.56906639153402,23.17053109507239
166,75.991,273,1486,1169,9733.0,88.57221949381038,23.17053109507239
167,91.427,296,2313,2046,9733.0,88.57852569836307,23.17053109507239
168,27.048,0,2412,2145,9733.0,88.58062776654732,23.170531095072388
169,49.476,239,239,1673,9733.0,88.55506058791138,23.169695943839983
170,67.814,306,337,1575,9733.0,88.55611161794015,23.169695943839983
171,93.096,0,0,927,9733.0,88.56451985817017,23.16969594383998
172,47.951,524,858,541,9733.0,88.56557088819893,23.169695943839983
173,82.669,524,858,541,9733.0,88.5666219182277,23.169695943839983
174,51.846,593,926,609,9733.0,88.56767294825646,23.169695943839983
175,88.959,534,1094,776,9733.0,88.56872397828522,23.169695943839983
176,68.274,240,1453,1136,9733.0,88.57187706837148,23.169695943839983
177,78.87,0,2364,2046,9733.0,88.57818324854402,23.169695943839983
178,61.33,0,2364,2046,9733.0,88.57923427857278,23.16969594383998
179,51.363,239,239,1673,9733.0,88.55471824353383,23.16886079458874
180,87.072,239,239,1673,9733.0,88.55576926949941,23.168860794588742
181,69.774,207,1420,1103,9733.0,88.57153465898323,23.16886079458874
182,29.443,0,2364,2046,9733.0,88.57784081477674,23.16886079458874
183,18.242,0,2364,2046,9733.0,88.57889184074234,23.16886079458874
184,52.04,444,3176,2859,9733.0,88.58624902250143,23.16886079458874
185,61.693,25,25,1887,9733.0,88.55437591520335,23.168025647318572
186,65.177,533,621,1683,9733.0,88.55858000281377,23.168025647318565
187,35.661,0,1628,1311,9733.0,88.57119226564507,23.168025647318572
188,68.951,0,1628,1311,9733.0,88.57224328754768,23.168025647318572
189,76.04,202,2287,1970,9733.0,88.57960044086596,23.168025647318572
190,46.234,444,3176,2859,9733.0,88.58590657228159,23.16802564731857
191,34.863,12,12,1900,9733.0,88.55403360291945,23.16719050202939
192,59.443,25,25,1887,9733.0,88.55508462075926,23.16719050202939
193,95.903,373,373,1931,9733.0,88.55718665643892,23.167190502029392
194,91.33,418,418,1886,9733.0,88.5582376742787,23.167190502029385
195,102.411,533,621,1683,9733.0,88.55928869211856,23.16719050202939
196,37.379,0,1628,1311,9733.0,88.57084988835656,23.16719050202939
197,57.992,0,1628,1311,9733.0,88.57190090619639,23.16719050202939
198,64.717,202,2287,1970,9733.0,88.5792580310751,23.167190502029385
199,93.411,373,373,1931,9733.0,88.55684434801327,23.166355358721113
200,102.991,373,373,1931,9733.0,88.5578953617905,23.166355358721116
201,76.403,509,509,1795,9733.0,88.55894637556774,23.166355358721116
202,29.274,38,1344,1027,9733.0,88.5673544857855,23.166355358721116
203,23.951,0,1383,1065,9733.0,88.56840549956273,23.166355358721116
204,47.492,113,1496,1179,9733.0,88.56945651333994,23.166355358721113
205,20.201,176,1610,1293,9733.0,88.57050752711717,23.166355358721116
206,34.137,160,1646,1329,9733.0,88.57155854089439,23.16635535872112
207,30.508,270,270,2183,9733.0,88.55229801677459,23.16552021739366
208,44.613,249,249,2162,9733.0,88.5533490264894,23.165520217393656
209,48.967,38,1344,1027,9733.0,88.56701215278196,23.165520217393656
210,55.669,19,1363,1046,9733.0,88.56806316249678,23.165520217393656
211,22.524,156,1488,1170,9733.0,88.56911417221158,23.165520217393656
212,26.71,174,1532,1215,9733.0,88.57016518192638,23.16552021739366
213,58.524,119,2714,2397,9733.0,88.58277729850415,23.165520217393652
214,71.564,0,2834,2517,9733.0,88.58382830821897,23.165520217393656
215,78.338,0,2834,2517,9733.0,88.5848793179338,23.16552021739366
216,57.677,415,415,2328,9733.0,88.55195575668964,23.16468507804692
217,62.274,270,270,2183,9733.0,88.55300676234225,23.16468507804692
218,68.419,137,1443,1126,9733.0,88.5677208414786,23.16468507804692
219,72.508,137,1443,1126,9733.0,88.5687718471312,23.164685078046922
220,12.508,0,1872,1555,9733.0,88.57297586974158,23.164685078046922
221,50.951,228,2816,2498,9733.0,88.58243492061493,23.164685078046922
222,51.145,0,2834,2517,9733.0,88.58348592626753,23.164685078046915
223,76.258,0,2834,2517,9733.0,88.58453693192014,23.16468507804692
224,50.927,415,415,2328,9733.0,88.55161351264913,23.16384994068082
225,59.903,415,415,2328,9733.0,88.55266451423971,23.163849940680823
226,9.193,280,1586,1269,9733.0,88.5663275349171,23.163849940680823
227,15.339,280,1586,1269,9733.0,88.56737853650768,23.16384994068082
228,53.54,0,1872,1555,9733.0,88.57263354446052,23.16384994068082
229,64.887,116,2928,2611,9733.0,88.58314356036621,23.163849940680816
230,34.161,402,1708,1390,9733.0,88.56598525005478,23.163014805295266
231,24.992,402,1708,1390,9733.0,88.5670362475835,23.163014805295266
232,33.266,402,1708,1390,9733.0,88.5666939747056,23.162179671890172
233,24.387,0,3192,2875,9733.0,88.58035688977773,23.162179671890172
234,31.33,0,3192,2875,9733.0,88.58140788324482,23.162179671890172
235,66.193,0,3192,2875,9733.0,88.5800145801467,23.161344540465453
236,39.242,0,3192,2875,9733.0,88.58106556955231,23.161344540465457
237,70.5,127,3320,3002,9733.0,88.58211655895794,23.161344540465453
238,71.612,127,3320,3002,9733.0,88.5817742572521,23.16050941102102
239,71.443,10,3446,3129,9733.0,88.58282524259646,23.16050941102102
240,58.475,2160,2235,3481,9733.0,88.56468984108302,23.152158225472924
