,POP_2015,active_living,community_space,education,health_wellbeing,ID_HDC_G0,lng,lat
41,21.798,1937,418,506,506,3847.0,28.070331200956378,-1.4238920588261734
42,177.573,1802,402,918,1266,3847.0,28.07232713598089,-1.4238920588261732
43,181.979,1802,402,918,1266,3847.0,28.073325103493147,-1.4238920588261734
44,168.529,1809,169,924,1272,3847.0,28.074323071005402,-1.4238920588261728
45,169.92,1998,357,1113,1461,3847.0,28.075321038517654,-1.4238920588261732
46,99.077,1998,357,1113,1461,3847.0,28.076319006029912,-1.4238920588261734
47,74.554,1963,1232,1078,1320,3847.0,28.068341343417497,-1.4247009224931437
48,106.729,1963,1232,1078,1320,3847.0,28.06933931114584,-1.4247009224931437
49,207.081,1937,418,506,506,3847.0,28.07033727887418,-1.4247009224931437
50,180.181,1689,289,805,1153,3847.0,28.072333214330857,-1.424700922493144
51,124.179,1689,289,805,1153,3847.0,28.073331182059196,-1.424700922493144
52,179.37,1809,169,924,1272,3847.0,28.074329149787534,-1.4247009224931437
53,117.396,1998,357,1113,1461,3847.0,28.075327117515876,-1.4247009224931442
54,135.368,1998,357,1113,1461,3847.0,28.076325085244218,-1.4247009224931435
55,133.861,2083,1352,1198,1440,3847.0,28.067349456413684,-1.425509786268927
56,82.322,2083,1352,1198,1440,3847.0,28.068347424358237,-1.4255097862689263
57,254.851,1893,1162,1008,1250,3847.0,28.06934539230278,-1.4255097862689265
58,94.323,1688,958,804,1046,3847.0,28.07034336024733,-1.425509786268927
59,118.73,1688,958,804,1046,3847.0,28.071341328191878,-1.4255097862689263
60,24.117,2083,1352,1198,1440,3847.0,28.0673555405932,-1.4263186501535823
61,234.039,2083,1352,1198,1440,3847.0,28.068353508754083,-1.4263186501535825
62,117.222,1887,1157,1002,1244,3847.0,28.069351476914957,-1.4263186501535827
63,135.948,1688,958,804,1046,3847.0,28.07034944507584,-1.4263186501535827
64,236.937,1688,958,804,1046,3847.0,28.07134741323672,-1.4263186501535825
65,93.801,1543,813,658,900,3847.0,28.072345381397586,-1.4263186501535823
66,79.54,2267,1540,1383,1628,3847.0,28.067361628227726,-1.4271275141471738
67,27.885,2267,1540,1383,1628,3847.0,28.068359596605056,-1.4271275141471735
68,57.915,1840,1189,955,1303,3847.0,28.069357564982383,-1.4271275141471735
69,147.021,1810,1080,925,1167,3847.0,28.070355533359713,-1.4271275141471735
70,223.893,1543,813,658,900,3847.0,28.071353501737047,-1.427127514147174
71,164.703,1508,834,623,936,3847.0,28.072351470114373,-1.4271275141471733
72,103.425,1314,664,430,778,3847.0,28.07334943849171,-1.4271275141471738
73,157.108,2267,1540,1383,1628,3847.0,28.06736771931725,-1.4279363782497618
74,93.627,2267,1540,1383,1628,3847.0,28.06836568791116,-1.4279363782497623
75,191.544,1840,1189,955,1303,3847.0,28.06936365650506,-1.4279363782497623
76,210.502,1742,1091,857,1205,3847.0,28.070361625098965,-1.4279363782497614
77,154.789,1642,992,758,1106,3847.0,28.071359593692872,-1.427936378249762
78,243.604,1410,759,525,873,3847.0,28.07235756228678,-1.4279363782497627
79,208.53,1314,699,430,778,3847.0,28.07335553088069,-1.4279363782497618
80,32.511,1278,741,393,741,3847.0,28.074353499474597,-1.427936378249762
81,70.264,2064,1413,1179,1527,3847.0,28.067373813861785,-1.428745242461409
82,121.164,1778,1127,893,1241,3847.0,28.06936975148299,-1.4287452424614089
83,102.903,1778,1127,893,1241,3847.0,28.070367720293603,-1.428745242461409
84,190.095,1628,978,744,1092,3847.0,28.0713656891042,-1.4287452424614089
85,311.085,1495,844,610,958,3847.0,28.07236365791481,-1.4287452424614089
86,88.699,1490,839,605,953,3847.0,28.073361626725415,-1.428745242461409
87,74.954,1164,627,279,627,3847.0,28.074359595536027,-1.4287452424614089
88,126.632,1218,681,333,681,3847.0,28.075357564346625,-1.4287452424614093
89,113.744,1435,0,0,0,3847.0,28.078351470778443,-1.4287452424614089
90,117.338,1442,40,55,55,3847.0,28.079349439589045,-1.4287452424614087
91,127.658,1506,6,119,119,3847.0,28.080347408399653,-1.4287452424614093
92,158.036,2064,1413,1179,1527,3847.0,28.067379911861334,-1.4295541067821766
93,148.876,2000,1350,1116,1464,3847.0,28.068377880888765,-1.4295541067821764
94,55.944,1844,1193,959,1307,3847.0,28.06937584991619,-1.4295541067821764
95,144.876,1715,1064,830,1178,3847.0,28.070373818943615,-1.4295541067821766
96,58.901,1657,1006,772,1120,3847.0,28.071371787971046,-1.4295541067821762
97,92.815,1657,1006,772,1120,3847.0,28.072369756998462,-1.4295541067821764
98,165.054,1039,502,154,502,3847.0,28.07436569505332,-1.4295541067821764
99,206.471,1068,366,18,366,3847.0,28.075363664080747,-1.4295541067821762
100,192.008,1087,385,0,385,3847.0,28.07636163310818,-1.4295541067821766
101,148.994,1312,186,186,186,3847.0,28.078357571163025,-1.4295541067821764
102,55.133,1312,186,186,186,3847.0,28.079355540190452,-1.4295541067821766
103,109.744,2157,1507,1273,1621,3847.0,28.06738601331591,-1.4303629712121266
104,117.57,2037,1386,1152,1500,3847.0,28.068383982560285,-1.430362971212127
105,162.268,1899,1248,1014,1362,3847.0,28.069381951804658,-1.4303629712121269
106,52.292,1724,1073,839,1187,3847.0,28.0713778902934,-1.430362971212127
107,25.74,1690,1039,805,1153,3847.0,28.072375859537768,-1.430362971212127
108,133.21,1039,502,154,502,3847.0,28.07437179802651,-1.4303629712121269
109,221.053,983,459,111,459,3847.0,28.07536976727088,-1.4303629712121275
110,209.516,982,516,24,516,3847.0,28.076367736515248,-1.4303629712121266
111,234.039,1158,340,152,340,3847.0,28.077365705759625,-1.4303629712121264
112,190.965,1247,250,241,250,3847.0,28.078363675004,-1.4303629712121269
113,206.501,1312,186,186,186,3847.0,28.07936164424837,-1.4303629712121266
114,59.133,1444,317,317,317,3847.0,28.08035961349274,-1.430362971212127
115,120.991,2111,1460,1226,1574,3847.0,28.067392118225523,-1.4311718357513212
116,88.815,2111,1460,1226,1574,3847.0,28.068390087686957,-1.4311718357513215
117,137.745,1724,1073,839,1187,3847.0,28.071383996071276,-1.4311718357513215
118,80.409,1724,1073,839,1187,3847.0,28.072381965532717,-1.4311718357513215
119,134.266,860,575,169,575,3847.0,28.075375873917025,-1.431171835751321
120,261.866,994,504,12,504,3847.0,28.076373843378466,-1.4311718357513217
121,257.46,1142,394,135,394,3847.0,28.077371812839907,-1.4311718357513217
122,129.571,1158,340,152,340,3847.0,28.07836978230134,-1.4311718357513215
123,236.184,1444,317,317,317,3847.0,28.07936775176278,-1.4311718357513212
124,104.526,1462,336,336,336,3847.0,28.08036572122422,-1.4311718357513215
125,190.095,728,519,278,707,3847.0,28.075381984019195,-1.4319807003998224
126,137.107,728,519,278,707,3847.0,28.076379953697824,-1.4319807003998224
127,99.482,1142,394,135,394,3847.0,28.07737792337645,-1.4319807003998224
128,140.296,1647,521,521,521,3847.0,28.078375893055078,-1.4319807003998224
129,116.469,711,503,295,724,3847.0,28.07538809757739,-1.4327895651576914
130,194.791,812,604,281,859,3847.0,28.076386067473326,-1.4327895651576912
131,164.587,832,624,261,879,3847.0,28.077384037369278,-1.4327895651576914
132,118.44,1349,524,254,524,3847.0,28.080377947057098,-1.4327895651576914
133,129.861,812,604,281,859,3847.0,28.076392184705,-1.4335984300249898
134,211.777,832,624,261,879,3847.0,28.077390154818374,-1.4335984300249898
135,167.485,1094,779,0,779,3847.0,28.07838812493175,-1.4335984300249902
136,150.731,1099,774,5,774,3847.0,28.07938609504513,-1.4335984300249904
137,237.053,1251,622,156,622,3847.0,28.08038406515851,-1.43359843002499
138,61.742,1283,722,189,722,3847.0,28.081382035271883,-1.4335984300249895
139,71.365,1094,779,0,779,3847.0,28.0783942460547,-1.4344072950017803
140,177.341,1104,769,10,769,3847.0,28.07939221638564,-1.43440729500178
141,98.033,1266,705,172,705,3847.0,28.080390186716574,-1.4344072950017803
142,57.336,1322,728,227,728,3847.0,28.08138815704751,-1.4344072950017808
143,115.831,230,22,22,1205,3847.0,28.07740852790343,-1.4360250252840838
144,49.857,230,0,0,1227,3847.0,28.076416688193376,-1.43683389058972
145,104.468,230,11,11,1216,3847.0,28.07741465917772,-1.4368338905897202
146,11.015,22,208,22,1413,3847.0,28.076422822705926,-1.4376427560050962
147,16.522,110,214,110,1397,3847.0,28.077420793908328,-1.4376427560050953
148,36.697,110,214,110,1397,3847.0,28.078418765110726,-1.4376427560050953
149,200.762,22,208,22,1413,3847.0,28.07642896067468,-1.4384516215302718
150,100.584,0,230,0,1435,3847.0,28.077426932095253,-1.4384516215302718
151,12.638,110,214,110,1397,3847.0,28.078424903515824,-1.4384516215302716
152,3.826,243,367,243,1550,3847.0,28.07843104537737,-1.439260487165311
153,107.541,447,618,335,1800,3847.0,28.07743921883809,-1.4400693529102744
154,197.631,315,485,253,1668,3847.0,28.078437190695375,-1.4400693529102744
155,60.698,303,474,293,1656,3847.0,28.07943516255266,-1.4400693529102742
156,121.628,447,618,335,1800,3847.0,28.077445367394017,-1.4408782187652236
157,155.079,447,618,121,1800,3847.0,28.078443339469846,-1.4408782187652236
158,207.777,447,618,121,1800,3847.0,28.07944131154567,-1.440878218765224
159,131.136,479,650,89,1833,3847.0,28.078449491700788,-1.441687084730222
160,81.395,479,650,89,1833,3847.0,28.079447463995276,-1.4416870847302217
161,84.293,667,838,555,2021,3847.0,28.07645970236165,-1.4424959508053299
162,22.784,667,838,555,2021,3847.0,28.077457674874918,-1.4424959508053299
163,55.481,568,739,0,1922,3847.0,28.078455647388203,-1.4424959508053294
164,27.479,568,739,0,1922,3847.0,28.07945361990149,-1.4424959508053299
