,POP_2015,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,48.968,371,149,371,6631.0,72.54463789814332,23.704601707884766
1,90.466,371,149,371,6631.0,72.54569156792884,23.70460170788477
2,58.722,371,149,371,6631.0,72.54434967421436,23.70376527256658
3,133.943,371,149,371,6631.0,72.54540333981359,23.703765272566585
4,103.175,521,0,521,6631.0,72.54645700541283,23.703765272566578
5,37.847,0,0,0,6631.0,72.54195414083752,23.702928839286336
6,93.894,0,0,0,6631.0,72.54300780225066,23.702928839286344
7,54.43,955,0,955,6631.0,72.53429035144609,23.702092408043953
8,81.826,948,0,948,6631.0,72.5353440086733,23.702092408043953
9,87.623,0,0,0,6631.0,72.54166595203672,23.702092408043956
10,118.503,0,0,0,6631.0,72.54271960926395,23.70209240804395
11,37.346,963,0,963,6631.0,72.5340022053224,23.70125597883934
12,89.128,480,0,480,6631.0,72.53792866799816,23.700419551672407
13,116.497,480,0,480,6631.0,72.53898231685417,23.700419551672407
14,79.541,459,0,459,6631.0,72.54635785884628,23.700419551672404
15,51.615,480,0,480,6631.0,72.53764053188354,23.69958312654307
16,29.291,480,0,480,6631.0,72.53869417655424,23.69958312654307
17,143.67,459,0,459,6631.0,72.54606968924911,23.69958312654307
18,102.032,799,0,799,6631.0,72.54760066278624,23.6979102823968
19,152.867,799,0,799,6631.0,72.54865429908688,23.697910282396798
20,79.513,799,0,799,6631.0,72.54731252494892,23.69707386337969
21,92.835,799,0,799,6631.0,72.54836615706482,23.697073863379686
22,95.037,927,127,927,6631.0,72.54807802841896,23.696237446399817
23,104.067,1055,256,1055,6631.0,72.54884353689584,23.695401031457077
24,64.212,1055,256,1055,6631.0,72.5485554308169,23.6945646185514
25,104.763,2016,665,2016,6631.0,72.53973991052494,23.690382584575666
26,25.863,2016,665,2016,6631.0,72.54079350916997,23.690382584575662
27,129.4,2016,665,2016,6631.0,72.53945191397115,23.68954618389042
28,56.325,2010,646,2010,6631.0,72.54050550843317,23.689546183890418
29,86.23,1856,0,1856,6631.0,72.54653906274322,23.688709785241596
30,85.087,1856,0,1856,6631.0,72.5462510636532,23.687873388629125
31,84.641,1856,0,1856,6631.0,72.54730464974985,23.687873388629125
