,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,21.997,1293,1177,849,2575,1844,11961.0,131.14418021076568,44.40663967374047
1,24.194,1293,1177,849,2575,1844,11961.0,131.14541034673115,44.40663967374047
2,33.108,1293,1177,849,2575,1844,11961.0,131.1428876710179,44.40572141122373
3,34.442,1293,1177,849,2575,1844,11961.0,131.14411779485928,44.40572141122373
4,93.474,1071,954,626,2686,1955,11961.0,131.14903829022495,44.40572141122374
5,31.83,1208,1091,763,2405,1673,11961.0,131.14405541742133,44.40480315407136
6,15.4,1208,1091,763,2405,1673,11961.0,131.14528552913922,44.40480315407136
7,17.421,1092,975,647,2520,1789,11961.0,131.14651564085722,44.404803154071345
8,34.791,1071,954,626,2686,1955,11961.0,131.14774575257513,44.404803154071345
9,18.235,1250,1572,659,1923,1192,11961.0,131.13907268006915,44.40388490228309
10,28.076,1221,1601,630,1894,1163,11961.0,131.14030277966424,44.4038849022831
11,35.193,1208,1091,763,2405,1673,11961.0,131.14399307844943,44.403884902283096
12,56.198,868,751,424,2514,1783,11961.0,131.14891347682968,44.4038849022831
13,5.886,763,210,538,2959,2228,11961.0,131.15629407440005,44.403884902283096
14,18.834,2652,4126,2677,1377,2108,11961.0,131.13655025310476,44.40296665585875
15,22.349,1221,1601,630,1894,1163,11961.0,131.13778034057754,44.40296665585875
16,16.462,1221,1601,630,1894,1163,11961.0,131.13901042805028,44.40296665585874
17,199.592,868,751,424,2514,1783,11961.0,131.14762104035967,44.40296665585875
18,232.857,772,0,327,2749,2018,11961.0,131.15254139025075,44.40296665585875
19,141.083,772,0,327,2749,2018,11961.0,131.15377147772352,44.40296665585874
20,158.13,733,180,508,2929,2198,11961.0,131.1550015651963,44.40296665585875
21,43.729,733,180,508,2929,2198,11961.0,131.15623165266905,44.40296665585875
22,22.235,592,321,592,3070,2339,11961.0,131.1574617401418,44.40296665585875
23,96.352,592,321,592,3070,2339,11961.0,131.1586918276146,44.40296665585875
24,26.087,2652,4126,2677,1377,2108,11961.0,131.1352579884374,44.40204841479807
25,8.099,2652,4126,2677,1377,2108,11961.0,131.13648806378848,44.40204841479808
26,180.583,610,493,165,2255,1524,11961.0,131.15001889265014,44.40204841479807
27,63.566,376,536,376,3003,2272,11961.0,131.15616926940544,44.402048414798074
28,27.325,1573,3047,1599,298,1029,11961.0,131.12289521739845,44.40113017910084
29,11.534,1573,3047,1599,298,1029,11961.0,131.12412528062842,44.40113017910085
30,72.024,828,744,416,2004,1273,11961.0,131.14749648199736,44.40113017910084
31,70.847,621,504,176,2244,1513,11961.0,131.14872654522733,44.40113017910084
32,144.789,603,498,170,2250,1519,11961.0,131.14995660845727,44.40113017910085
33,227.974,444,327,0,2421,1690,11961.0,131.15241673491715,44.40113017910084
34,196.671,376,536,376,3003,2272,11961.0,131.15487686137706,44.40113017910084
35,9.211,1573,3047,1599,298,1029,11961.0,131.12160318720765,44.400211948766824
36,10.803,1545,3019,1571,270,1001,11961.0,131.1228332383171,44.400211948766824
37,14.13,1517,2991,1543,242,973,11961.0,131.12406328942652,44.40021194876683
38,34.878,822,739,411,2010,1279,11961.0,131.146204209396,44.40021194876682
39,118.848,816,733,405,2017,1285,11961.0,131.1474342605054,44.400211948766824
40,201.205,595,513,185,2237,1506,11961.0,131.14866431161485,44.400211948766824
41,180.845,444,327,0,2421,1690,11961.0,131.15112441383368,44.400211948766824
42,189.477,359,511,183,2474,1743,11961.0,131.1523544649431,44.400211948766824
43,199.854,306,538,210,2599,1867,11961.0,131.15358451605252,44.400211948766824
44,162.752,302,644,302,2705,1974,11961.0,131.15481456716194,44.400211948766824
45,199.156,214,699,214,2840,2109,11961.0,131.15604461827135,44.400211948766824
46,152.55,242,853,242,2994,2263,11961.0,131.15850472049016,44.400211948766824
47,14.146,1470,2944,1496,195,926,11961.0,131.12277129768037,44.399293723795786
48,5.304,1367,2841,1393,92,823,11961.0,131.1240013366698,44.399293723795786
49,178.578,359,511,183,2474,1743,11961.0,131.1510621944383,44.399293723795786
50,196.627,360,512,184,2529,1797,11961.0,131.1522922334278,44.399293723795786
51,151.634,222,549,214,2610,1879,11961.0,131.15352227241726,44.399293723795786
52,203.952,215,557,215,2618,1887,11961.0,131.15475231140672,44.39929372379578
53,161.356,242,853,242,2994,2263,11961.0,131.15721238938568,44.399293723795786
54,0.0,1367,2841,1393,92,823,11961.0,131.12147936861587,44.39837550418752
55,1.158,1367,2841,1393,92,823,11961.0,131.122709395486,44.39837550418753
56,0.2,1289,2764,1315,14,746,11961.0,131.12393942235613,44.39837550418752
57,0.471,1188,2662,1214,86,644,11961.0,131.12516944922623,44.39837550418752
58,0.0,881,2371,907,393,376,11961.0,131.12762950296647,44.39837550418753
59,0.312,850,2340,876,424,344,11961.0,131.1288595298366,44.39837550418751
60,1.909,538,2008,562,740,9,11961.0,131.13254961044697,44.39837550418753
61,0.0,551,1830,367,933,206,11961.0,131.1350096641872,44.39837550418752
62,0.0,460,1664,218,1084,353,11961.0,131.13623969105737,44.39837550418753
63,0.367,460,1664,218,1084,353,11961.0,131.13746971792747,44.39837550418753
64,10.4,620,1474,29,1293,562,11961.0,131.13869974479758,44.39837550418752
65,23.219,620,1474,29,1293,562,11961.0,131.13992977166777,44.39837550418753
66,3.834,816,1093,389,1656,924,11961.0,131.14238982540797,44.39837550418752
67,8.235,809,1090,382,1662,931,11961.0,131.1436198522781,44.39837550418752
68,146.01,450,602,274,2619,1888,11961.0,131.15223004036895,44.39837550418752
69,151.46,0,772,0,2833,2102,11961.0,131.15592012097937,44.39837550418752
70,106.031,120,892,120,2953,2222,11961.0,131.15715014784948,44.39837550418753
71,188.867,120,892,120,2953,2222,11961.0,131.1583801747196,44.39837550418753
72,5.224,1445,2934,1470,377,936,11961.0,131.120187502229,44.397457289941805
73,12.365,1289,2764,1315,14,746,11961.0,131.12141751698036,44.397457289941805
74,10.679,1282,2756,1308,7,738,11961.0,131.1226475317317,44.3974572899418
75,6.781,1180,2661,1205,95,653,11961.0,131.1238775464831,44.3974572899418
76,8.914,881,2371,907,393,376,11961.0,131.12633757598581,44.397457289941805
77,13.539,866,2355,892,408,360,11961.0,131.12756759073713,44.3974572899418
78,3.283,865,2450,986,516,455,11961.0,131.1287976054885,44.3974572899418
79,1.51,517,2007,543,757,29,11961.0,131.13125763499124,44.3974572899418
80,4.225,508,1998,534,766,38,11961.0,131.13248764974261,44.397457289941805
81,10.623,551,1830,367,933,206,11961.0,131.13371766449396,44.397457289941805
82,13.099,440,1662,198,1102,373,11961.0,131.13494767924533,44.397457289941805
83,13.682,440,1662,198,1102,373,11961.0,131.13617769399664,44.397457289941805
84,15.216,610,1465,20,1283,552,11961.0,131.13740770874801,44.3974572899418
85,14.846,600,1464,10,1292,562,11961.0,131.13863772349941,44.397457289941805
86,103.197,648,800,243,2817,2086,11961.0,131.15093787101299,44.397457289941805
87,143.089,648,800,243,2817,2086,11961.0,131.15216788576433,44.39745728994179
88,25.935,1385,3040,1577,511,1045,11961.0,131.12012570114885,44.39653908105837
89,31.271,1385,3040,1577,511,1045,11961.0,131.1213557037821,44.39653908105837
90,22.756,1172,2757,1293,228,762,11961.0,131.12381570904844,44.39653908105838
91,27.349,1172,2757,1293,228,762,11961.0,131.12504571168162,44.39653908105838
92,26.558,871,2456,992,510,460,11961.0,131.12750571694795,44.39653908105837
93,13.954,357,2089,625,918,190,11961.0,131.13242572748072,44.39653908105837
94,28.084,338,2043,579,964,236,11961.0,131.13365573011384,44.39653908105837
95,37.357,381,1509,209,1510,781,11961.0,131.13980574327977,44.39653908105837
96,235.037,648,800,243,2817,2086,11961.0,131.15087576697843,44.39653908105837
97,208.922,743,1280,427,3341,2610,11961.0,131.15210576961164,44.39653908105838
98,195.145,594,851,45,2869,2137,11961.0,131.15333577224482,44.39653908105838
