,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,26.316,1015,4758,2255,1644,3306,6771.0,76.60076555278927,30.501921194635262
1,14.288,990,4785,2230,1619,3281,6771.0,76.60185976346631,30.50192119463526
2,26.752,990,4785,2230,1619,3281,6771.0,76.6003463332758,30.50106525310901
3,33.699,990,4785,2230,1619,3281,6771.0,76.60144053796446,30.501065253109015
4,49.439,1398,5000,2638,1157,3690,6771.0,76.61373245412864,30.49935337860057
5,22.666,1398,5000,2638,1157,3690,6771.0,76.61482664684134,30.499353378600574
6,34.578,1398,5000,2638,1157,3690,6771.0,76.6133132113896,30.498497445618167
7,24.575,1398,5000,2638,1157,3690,6771.0,76.61440739811468,30.498497445618167
8,66.361,674,3949,2026,1415,3077,6771.0,76.59648127579041,30.497641515483465
9,54.831,768,4044,2070,1459,3121,6771.0,76.59757545652816,30.497641515483465
10,43.529,783,4113,2024,1413,3075,6771.0,76.59866963726593,30.49764151548347
11,40.999,628,4267,1869,1258,2920,6771.0,76.59976381800368,30.497641515483462
12,86.374,566,4332,1806,1195,2857,6771.0,76.60085799874146,30.497641515483465
13,82.744,566,4369,1806,1195,2857,6771.0,76.60195217947923,30.49764151548347
14,47.054,1026,3609,2464,2041,3515,6771.0,76.5884029360146,30.496785588196374
15,113.395,1026,3609,2464,2041,3515,6771.0,76.5894971107653,30.496785588196378
16,25.86,859,3903,2296,1873,3348,6771.0,76.59168546026665,30.496785588196374
17,4.894,862,3927,2299,1876,3350,6771.0,76.59277963501734,30.496785588196378
18,70.219,596,3864,1965,1354,3016,6771.0,76.5960621592694,30.496785588196374
19,15.388,482,4002,1838,1227,2889,6771.0,76.59715633402007,30.496785588196378
20,54.873,435,4096,1733,1122,2784,6771.0,76.59825050877073,30.496785588196374
21,66.32,582,4291,1822,1211,2873,6771.0,76.59934468352142,30.49678558819638
22,69.721,507,4310,1747,1136,2798,6771.0,76.60043885827211,30.496785588196374
23,109.019,566,4369,1806,1195,2857,6771.0,76.60153303302278,30.496785588196374
24,60.783,702,4768,1943,0,2994,6771.0,76.60700390677619,30.496785588196378
25,27.146,702,4768,1943,0,2994,6771.0,76.60809808152686,30.496785588196378
26,1.286,1093,3676,2530,2107,3581,6771.0,76.58688971083836,30.49592966375679
27,35.255,1093,3676,2530,2107,3581,6771.0,76.5879838796022,30.495929663756787
28,67.647,980,3563,2417,1994,3468,6771.0,76.58907804836608,30.495929663756783
29,81.666,939,3523,2377,1954,3428,6771.0,76.59017221712995,30.495929663756783
30,58.44,909,3492,2346,1923,3397,6771.0,76.5912663858938,30.49592966375679
31,79.8,694,3918,2132,1709,3183,6771.0,76.59236055465766,30.495929663756787
32,71.733,694,3918,2132,1709,3183,6771.0,76.59345472342153,30.495929663756783
33,49.294,588,3848,1973,1362,3024,6771.0,76.59564306094926,30.495929663756783
34,53.836,392,4044,1829,1288,2880,6771.0,76.59673722971311,30.49592966375678
35,50.642,364,4034,1801,1258,2852,6771.0,76.59783139847696,30.495929663756783
36,105.1,389,4077,1760,1149,2811,6771.0,76.59892556724083,30.495929663756783
37,105.162,357,4115,1597,986,2648,6771.0,76.60001973600468,30.495929663756787
