,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,7.816,564,1169,1767,2508,2753,5000,2758,318.0,-96.38397894158103,30.692867502197476
1,0.057,1606,1116,1789,1943,2381,5000,2386,318.0,-96.37850117857677,30.692867502197476
2,2.466,1606,1116,1789,1943,2381,5000,2386,318.0,-96.37740562597594,30.692867502197476
3,0.158,691,1162,1670,2405,2746,5000,2751,318.0,-96.38563806649937,30.69201092269788
4,8.401,691,1162,1670,2405,2746,5000,2751,318.0,-96.38454251994516,30.69201092269787
5,13.018,473,1079,1676,2417,2662,5000,2667,318.0,-96.38344697339095,30.69201092269788
6,19.681,402,1007,1605,2346,2591,5000,2596,318.0,-96.38235142683673,30.69201092269788
7,23.79,179,998,1596,2337,2582,5000,2587,318.0,-96.3812558802825,30.69201092269787
8,1.359,1606,1116,1789,1943,2381,5000,2386,318.0,-96.37796924061986,30.69201092269787
9,0.882,1606,1116,1789,1943,2381,5000,2386,318.0,-96.37687369406565,30.692010922697875
10,36.884,691,1162,1670,2405,2746,5000,2751,318.0,-96.38510610930605,30.69115434607186
11,8.803,601,1073,1580,2315,2657,5000,2661,318.0,-96.38401056879822,30.691154346071862
12,16.711,430,967,1564,2306,2550,5000,2555,318.0,-96.38291502829037,30.691154346071865
13,4.741,270,907,1504,2245,2490,5000,2495,318.0,-96.38181948778255,30.69115434607186
14,18.851,135,955,1552,2296,2538,5000,2543,318.0,-96.3807239472747,30.691154346071862
15,0.583,1318,829,1502,1677,2094,5000,2099,318.0,-96.37634178524337,30.69115434607186
16,11.323,1328,838,1512,1667,2103,5000,2108,318.0,-96.37524624473554,30.69115434607186
17,21.697,738,1174,1447,2182,2569,5000,2574,318.0,-96.3845741752019,30.690297772319326
18,11.823,508,977,1484,2219,2560,5000,2565,318.0,-96.3834786407402,30.690297772319322
19,19.902,354,822,1420,2161,2406,5000,2411,318.0,-96.38238310627845,30.690297772319322
20,26.877,225,864,1462,2205,2448,5000,2453,318.0,-96.38128757181671,30.69029777231932
21,22.373,0,827,1483,2258,2411,5000,2415,318.0,-96.380192037355,30.690297772319322
22,13.325,0,827,1483,2258,2411,5000,2415,318.0,-96.37909650289328,30.690297772319326
23,12.711,660,549,1205,1981,2133,5000,2138,318.0,-96.37800096843156,30.690297772319322
24,13.192,750,477,1133,1908,2061,5000,2066,318.0,-96.37690543396982,30.69029777231932
25,1.05,1318,829,1502,1677,2094,5000,2099,318.0,-96.37580989950811,30.690297772319326
26,1.417,1211,721,1395,1574,1987,5000,1991,318.0,-96.37471436504639,30.69029777231932
27,13.117,651,1069,1341,2076,2464,5000,2469,318.0,-96.38404226418588,30.689441201440147
28,16.273,450,854,1326,2065,2437,5000,2442,318.0,-96.38294673577002,30.689441201440147
29,3.255,271,731,1328,2074,2314,5000,2319,318.0,-96.38185120735415,30.689441201440147
30,13.018,183,643,1299,2074,2227,5000,2231,318.0,-96.38075567893827,30.689441201440147
31,0.0,92,734,1390,2165,2318,5000,2323,318.0,-96.3796601505224,30.689441201440147
32,26.036,568,457,1113,1888,2041,5000,2046,318.0,-96.37856462210652,30.689441201440147
33,20.612,705,513,1169,1945,2097,5000,2102,318.0,-96.37746909369065,30.689441201440147
34,15.188,842,568,1224,1914,2064,5000,2069,318.0,-96.37637356527479,30.68944120144015
35,3.133,1163,673,1346,1622,1938,5000,1943,318.0,-96.37527803685892,30.689441201440147
36,2.191,1107,618,1291,1525,1883,5000,1887,318.0,-96.37418250844306,30.689441201440147
