,POP_2015,active_living,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
45,47.198,3154,1518,972,825,6580.0,74.7622808763644,30.68858463343423
46,78.149,3495,1860,1314,1166,6580.0,74.76556744347523,30.688584633434218
47,17.712,3521,1885,1339,1192,6580.0,74.76666296584553,30.688584633434225
48,46.849,3675,1739,0,2293,6580.0,74.74543557722028,30.687728068301418
49,69.002,3462,2202,246,1930,6580.0,74.74872212619515,30.687728068301418
50,91.536,3418,2230,175,1876,6580.0,74.74981764252009,30.687728068301418
51,94.946,3428,2211,104,1841,6580.0,74.75091315884505,30.687728068301425
52,72.843,3418,2262,0,1751,6580.0,74.75200867517,30.687728068301425
53,66.474,2963,1989,0,1295,6580.0,74.75310419149496,30.687728068301425
54,38.584,2972,1337,790,643,6580.0,74.76077280576965,30.687728068301425
55,10.544,3136,1500,954,807,6580.0,74.76186832209461,30.687728068301418
56,1.281,3521,1885,1339,1192,6580.0,74.76515487106947,30.687728068301425
57,2.678,3521,1885,1339,1192,6580.0,74.76625038739442,30.687728068301425
58,73.575,3675,1739,0,2293,6580.0,74.74502313153315,30.686871506041648
59,91.437,3374,2114,158,1842,6580.0,74.7494051726527,30.686871506041648
60,88.842,3428,2168,104,1841,6580.0,74.75050068293258,30.68687150604165
61,81.724,3418,2262,0,1751,6580.0,74.75159619321248,30.68687150604165
62,60.503,2963,1989,0,1295,6580.0,74.75269170349237,30.68687150604165
63,41.893,2880,1244,698,551,6580.0,74.75926476517171,30.686871506041648
64,46.583,2880,1244,698,551,6580.0,74.76036027545162,30.68687150604165
65,25.345,3645,1471,817,2608,6580.0,74.73803767833749,30.686014946654772
66,27.79,3570,1397,743,2534,6580.0,74.73913318257259,30.68601494665477
67,35.557,3552,1378,444,2389,6580.0,74.74241969527786,30.686014946654772
68,25.761,3526,1352,396,2325,6580.0,74.74351519951293,30.686014946654776
69,56.661,3538,1512,227,2156,6580.0,74.74461070374802,30.686014946654772
70,99.469,3444,1601,230,2063,6580.0,74.7457062079831,30.686014946654772
71,57.942,3342,1696,332,1960,6580.0,74.7468017122182,30.686014946654776
72,82.157,3239,1793,424,1836,6580.0,74.7478972164533,30.686014946654772
73,83.055,3177,1898,330,1731,6580.0,74.74899272068836,30.68601494665477
74,73.409,3217,2028,308,1605,6580.0,74.75008822492347,30.686014946654772
75,82.323,3249,2055,207,1632,6580.0,74.75118372915856,30.686014946654776
76,48.279,2792,1818,0,1124,6580.0,74.75337473762872,30.686014946654772
77,36.156,2792,1818,0,1124,6580.0,74.75447024186383,30.686014946654772
78,54.666,2880,1244,698,551,6580.0,74.75994776303928,30.686014946654772
79,48.413,3003,1368,822,674,6580.0,74.76104326727435,30.686014946654772
80,74.706,3249,1613,1067,920,6580.0,74.76323427574452,30.686014946654772
81,17.928,3310,1674,1128,981,6580.0,74.76432977997962,30.686014946654776
82,34.393,3740,1566,913,2703,6580.0,74.73652980653037,30.685158390140682
83,72.112,3671,1498,844,2635,6580.0,74.73762530472091,30.68515839014068
84,87.429,3546,1372,718,2509,6580.0,74.73872080291147,30.685158390140685
85,42.492,3490,1316,662,2453,6580.0,74.739816301102,30.68515839014068
86,59.821,3552,1378,444,2396,6580.0,74.74200729748311,30.685158390140682
87,68.237,3517,1343,337,2361,6580.0,74.74310279567365,30.68515839014068
88,47.664,3445,1271,201,2289,6580.0,74.7441982938642,30.685158390140682
89,74.756,3359,1411,327,1994,6580.0,74.74529379205475,30.685158390140682
90,75.804,3140,1710,357,1758,6580.0,74.74748478843584,30.685158390140675
91,76.153,3140,1710,357,1758,6580.0,74.7485802866264,30.685158390140685
92,71.097,3082,1823,236,1637,6580.0,74.74967578481696,30.68515839014068
93,75.854,3131,1937,325,1514,6580.0,74.75077128300751,30.685158390140685
94,78.963,2741,1366,245,673,6580.0,74.7573442721508,30.685158390140682
95,62.482,2786,1150,461,457,6580.0,74.7595352685319,30.685158390140685
96,42.741,2714,1079,532,385,6580.0,74.76063076672244,30.685158390140682
97,64.229,3185,1549,1003,856,6580.0,74.76172626491298,30.685158390140685
98,91.054,3310,1674,1128,981,6580.0,74.76282176310355,30.685158390140682
99,57.011,3310,1674,1128,981,6580.0,74.76391726129408,30.68515839014068
100,45.419,3652,1478,824,2615,6580.0,74.73721294900332,30.68430183649927
101,65.675,3569,1395,741,2532,6580.0,74.73830844114958,30.684301836499273
102,64.012,3479,1305,651,2442,6580.0,74.73940393329586,30.684301836499273
103,61.185,3329,1155,502,2292,6580.0,74.74049942544214,30.684301836499273
104,78.016,3370,1196,262,2214,6580.0,74.7415949175884,30.684301836499266
105,72.245,3314,1140,206,2158,6580.0,74.74269040973468,30.684301836499266
106,65.043,3424,1250,180,2268,6580.0,74.74378590188094,30.684301836499266
107,70.232,3382,1388,350,2018,6580.0,74.74488139402722,30.684301836499273
108,82.955,3079,1649,298,1699,6580.0,74.74707237831977,30.684301836499273
109,73.076,3020,1590,239,1640,6580.0,74.74816787046603,30.684301836499273
110,41.278,2994,1734,147,1548,6580.0,74.74926336261228,30.684301836499266
111,59.622,3043,1849,269,1426,6580.0,74.75035885475856,30.68430183649927
112,72.594,3013,1819,239,1396,6580.0,74.75145434690485,30.68430183649927
113,62.715,2550,1575,0,882,6580.0,74.75474082334365,30.68430183649927
114,53.202,2588,1522,89,829,6580.0,74.75583631548993,30.68430183649927
115,55.098,2741,1366,245,673,6580.0,74.7569318076362,30.684301836499273
116,51.34,2554,919,656,225,6580.0,74.76021828407501,30.684301836499273
117,48.845,3185,1549,1003,856,6580.0,74.76131377622129,30.684301836499273
118,56.961,3185,1549,1003,856,6580.0,74.76240926836756,30.684301836499266
119,29.615,3897,0,1070,2861,6580.0,74.73460963897944,30.683445285730414
120,44.853,3889,8,1061,2852,6580.0,74.7357051250817,30.683445285730414
121,12.906,3329,1155,502,2292,6580.0,74.74008706949073,30.68344528573041
122,27.308,3370,1196,262,2214,6580.0,74.74227804169522,30.68344528573041
123,56.745,3314,1140,198,2158,6580.0,74.74337352779749,30.68344528573041
124,43.806,3424,1250,180,2268,6580.0,74.74446901389973,30.68344528573041
125,73.06,2959,1529,179,1580,6580.0,74.74775547220652,30.68344528573041
126,84.967,2904,1644,57,1459,6580.0,74.74885095830876,30.683445285730414
127,68.104,2953,1759,179,1336,6580.0,74.74994644441102,30.683445285730414
128,53.668,2896,1702,122,1279,6580.0,74.75104193051328,30.683445285730414
129,63.231,2550,1575,0,882,6580.0,74.75432838882006,30.683445285730414
130,59.971,2451,1477,98,783,6580.0,74.75542387492231,30.68344528573041
131,63.231,2431,1365,210,672,6580.0,74.75651936102457,30.683445285730414
132,68.553,2584,1212,363,518,6580.0,74.75761484712682,30.68344528573041
133,21.504,2632,997,578,303,6580.0,74.75980581933133,30.683445285730418
134,45.552,2554,919,656,225,6580.0,74.76090130543359,30.68344528573041
135,65.26,3897,0,1070,2861,6580.0,74.73419733114507,30.682588737834003
136,29.32,3889,8,1061,2852,6580.0,74.73529281120358,30.682588737834003
137,23.2,3167,730,340,2130,6580.0,74.74077021149611,30.682588737834006
138,12.673,3035,862,208,1999,6580.0,74.74186569155461,30.682588737834006
139,42.309,3179,1005,68,2023,6580.0,74.74296117161312,30.682588737834
140,51.606,3267,1093,22,2111,6580.0,74.74405665167163,30.682588737834
141,45.436,3085,1139,366,1721,6580.0,74.74515213173012,30.682588737834
142,57.26,2988,1236,350,1624,6580.0,74.74624761178863,30.682588737834003
143,61.701,2901,1465,127,1529,6580.0,74.74734309184713,30.682588737834
144,60.62,2787,1437,148,1423,6580.0,74.74843857190564,30.682588737834003
145,46.267,2779,1519,67,1373,6580.0,74.74953405196413,30.682588737834006
146,33.195,2824,1670,194,1207,6580.0,74.75062953202264,30.682588737834006
147,19.774,2678,1799,340,1309,6580.0,74.75172501208114,30.682588737834006
148,25.624,2605,1663,365,969,6580.0,74.75282049213965,30.682588737834003
149,35.178,2530,1588,290,894,6580.0,74.75391597219816,30.682588737834003
150,62.416,2395,1442,154,748,6580.0,74.75501145225665,30.682588737834
151,34.16,2405,1391,191,698,6580.0,74.75610693231516,30.682588737834006
152,20.972,2584,1212,363,518,6580.0,74.75720241237366,30.682588737834
153,51.988,2328,693,457,0,6580.0,74.76158433260768,30.682588737834003
154,8.033,3895,318,1068,2858,6580.0,74.73268956719194,30.681732192809914
155,27.973,3895,318,1068,2858,6580.0,74.73378504120697,30.681732192809914
156,22.136,3737,169,909,2700,6580.0,74.73488051522196,30.681732192809918
157,17.878,3712,562,884,2675,6580.0,74.73597598923699,30.681732192809914
158,26.942,3550,347,722,2513,6580.0,74.737071463252,30.681732192809914
159,17.146,3577,427,750,2540,6580.0,74.73816693726701,30.681732192809914
160,32.231,3167,730,340,2130,6580.0,74.74035788529706,30.681732192809914
161,66.257,3167,730,340,2130,6580.0,74.74145335931206,30.681732192809914
162,21.404,3065,891,178,1969,6580.0,74.74254883332706,30.681732192809914
163,25.312,3095,921,148,1939,6580.0,74.74364430734208,30.68173219280991
164,31.715,3134,1090,317,1770,6580.0,74.7447397813571,30.68173219280991
165,26.609,2959,1286,400,1674,6580.0,74.74583525537211,30.681732192809914
166,43.573,2969,1296,410,1684,6580.0,74.74693072938713,30.681732192809914
167,67.472,2706,1518,149,1424,6580.0,74.74802620340215,30.681732192809914
168,55.747,2706,1523,145,1419,6580.0,74.74912167741715,30.681732192809914
169,32.946,2746,1732,273,1262,6580.0,74.75021715143217,30.681732192809914
170,36.205,2693,1797,338,1312,6580.0,74.75131262544716,30.681732192809914
171,93.998,2624,1853,394,1328,6580.0,74.75240809946219,30.68173219280991
172,8.133,2439,1736,535,1143,6580.0,74.7535035734772,30.681732192809914
173,21.204,2315,1443,234,788,6580.0,74.75569452150722,30.681732192809918
174,85.034,2268,837,574,143,6580.0,74.76007641756728,30.681732192809914
175,30.684,2294,736,500,42,6580.0,74.7611718915823,30.681732192809914
176,48.063,2328,693,457,0,6580.0,74.7622673655973,30.68173219280991
177,10.943,2557,0,712,1134,6580.0,74.76993568370241,30.681732192809914
178,11.242,2557,0,712,1134,6580.0,74.77103115771742,30.68173219280991
179,5.738,3820,670,992,2783,6580.0,74.73446823713614,30.68087565065805
180,53.701,3777,627,950,2740,6580.0,74.73556370510791,30.680875650658045
181,58.341,3577,427,750,2540,6580.0,74.7366591730797,30.68087565065805
182,9.579,3641,491,813,2604,6580.0,74.7377546410515,30.680875650658045
183,47.182,3725,575,898,2688,6580.0,74.73885010902328,30.680875650658045
184,37.237,2576,1649,270,1538,6580.0,74.74870932076934,30.680875650658045
185,38.7,2549,1680,302,1515,6580.0,74.74980478874113,30.680875650658045
186,19.325,2706,1795,336,1325,6580.0,74.7509002567129,30.680875650658045
187,41.394,2569,1866,449,1273,6580.0,74.75199572468469,30.68087565065805
188,28.954,2439,1736,535,1143,6580.0,74.75309119265648,30.68087565065805
189,28.339,2283,1579,378,1152,6580.0,74.75418666062826,30.680875650658045
190,4.407,2243,848,558,155,6580.0,74.75966400048719,30.680875650658045
191,34.725,2210,828,526,135,6580.0,74.76075946845897,30.68087565065805
192,31.382,2557,0,712,1134,6580.0,74.76952321223324,30.68087565065805
193,53.402,2557,0,712,1134,6580.0,74.77061868020505,30.680875650658045
194,0.0,3820,670,992,2783,6580.0,74.73405597694531,30.680019111378275
195,23.383,3820,670,992,2783,6580.0,74.73515143887414,30.68001911137828
196,32.879,3843,693,1015,2806,6580.0,74.73624690080294,30.68001911137828
197,35.257,3736,586,909,2700,6580.0,74.73734236273178,30.68001911137828
198,43.922,3848,698,1021,2811,6580.0,74.73843782466061,30.68001911137828
199,55.88,2479,1755,376,1595,6580.0,74.74939244394878,30.680019111378275
200,88.576,2356,1653,452,1225,6580.0,74.75267882973525,30.680019111378275
201,43.972,2283,1579,378,1152,6580.0,74.75377429166406,30.680019111378275
202,64.761,2182,42,338,760,6580.0,74.76691983480991,30.68001911137828
203,30.285,3927,777,1099,2890,6580.0,74.73583464642101,30.679162574970483
204,24.946,3770,620,943,2734,6580.0,74.73693010230713,30.679162574970487
205,72.86,3848,698,1021,2811,6580.0,74.73802555819324,30.67916257497049
206,14.569,3970,820,1142,2933,6580.0,74.73912101407936,30.679162574970483
207,63.231,2514,1382,729,1819,6580.0,74.74569374939607,30.67916257497049
208,36.987,2514,1382,729,1819,6580.0,74.74678920528217,30.679162574970483
209,14.352,1915,280,44,413,6580.0,74.7632210435739,30.67916257497049
210,29.736,1915,280,44,413,6580.0,74.76431649946002,30.679162574970487
211,52.737,2026,89,182,604,6580.0,74.76541195534614,30.679162574970483
212,59.09,2167,0,323,745,6580.0,74.76650741123225,30.679162574970487
213,33.495,2219,0,375,797,6580.0,74.76760286711837,30.679162574970487
214,49.876,2845,288,1001,1423,6580.0,74.7708892347767,30.679162574970487
215,7.002,3946,797,1119,2910,6580.0,74.73542240993315,30.678306041434567
216,18.893,3885,735,1057,2848,6580.0,74.73761330962049,30.67830604143456
217,44.554,3966,816,1138,2929,6580.0,74.73870875946417,30.678306041434567
218,92.767,2972,1167,777,2277,6580.0,74.74089965915152,30.67830604143456
219,90.622,2597,1511,857,1902,6580.0,74.74528145852622,30.67830604143456
220,93.582,2597,1511,857,1902,6580.0,74.7463769083699,30.678306041434563
221,28.771,1789,917,117,596,6580.0,74.75842685665032,30.678306041434563
222,32.73,1777,892,92,568,6580.0,74.75952230649399,30.678306041434563
223,13.005,1811,331,59,517,6580.0,74.762808656025,30.678306041434563
224,57.676,1904,239,32,457,6580.0,74.76390410586869,30.678306041434556
225,52.021,1833,282,146,567,6580.0,74.76499955571235,30.678306041434563
226,95.228,2116,0,271,693,6580.0,74.76609500555604,30.678306041434563
227,32.746,2845,288,1001,1423,6580.0,74.77047680493072,30.67830604143456
228,87.545,2845,288,1001,1423,6580.0,74.7715722547744,30.678306041434556
229,103.577,3067,1695,1320,2372,6580.0,74.7393919665446,30.677449510770398
230,81.641,2972,1167,777,2277,6580.0,74.74048741034609,30.67744951077039
231,70.532,2562,1577,833,1867,6580.0,74.74486918555208,30.677449510770398
232,82.223,2526,1582,797,1831,6580.0,74.74596462935355,30.67744951077039
233,96.642,2188,1709,458,1492,6580.0,74.74925096075805,30.67744951077039
234,35.091,2066,1483,281,1326,6580.0,74.75144184836104,30.677449510770398
235,32.522,2052,1421,220,1265,6580.0,74.75253729216253,30.67744951077039
236,65.355,1959,1256,55,1100,6580.0,74.75363273596403,30.677449510770398
237,56.761,1920,1216,15,1060,6580.0,74.75472817976554,30.677449510770398
238,41.095,1908,1116,118,973,6580.0,74.75582362356704,30.6774495107704
239,14.768,1825,1033,200,891,6580.0,74.75691906736854,30.67744951077039
240,31.965,1768,892,92,587,6580.0,74.75801451117002,30.67744951077039
241,50.525,1693,808,8,653,6580.0,74.7591099549715,30.677449510770398
242,79.612,1574,671,0,561,6580.0,74.76020539877301,30.6774495107704
243,59.755,1585,557,0,568,6580.0,74.7613008425745,30.677449510770394
244,40.496,1811,331,59,517,6580.0,74.762396286376,30.67744951077039
245,58.408,1718,413,156,614,6580.0,74.7634917301775,30.6774495107704
246,71.38,1737,378,231,663,6580.0,74.76458717397901,30.677449510770398
247,4.291,3067,1695,1320,2372,6580.0,74.73897974167498,30.67659298297787
248,69.484,3037,1665,1290,2342,6580.0,74.74007517943457,30.676592982977873
249,31.582,3007,1635,1260,2312,6580.0,74.74117061719414,30.676592982977873
250,26.144,2188,1709,458,1492,6580.0,74.74883868151117,30.676592982977873
251,48.146,2066,1483,281,1326,6580.0,74.75102955703036,30.67659298297787
252,93.233,1959,1511,288,1264,6580.0,74.75212499478994,30.676592982977873
253,114.703,1940,1370,147,1171,6580.0,74.75322043254951,30.676592982977876
254,111.277,1859,1268,81,1077,6580.0,74.75431587030909,30.676592982977873
255,99.286,1876,1173,122,1006,6580.0,74.75541130806869,30.676592982977876
256,88.343,1804,1050,191,883,6580.0,74.75650674582826,30.676592982977873
257,83.154,1673,839,1,683,6580.0,74.75760218358782,30.676592982977873
258,85.799,1629,855,12,677,6580.0,74.75869762134741,30.676592982977876
259,66.573,1565,680,8,552,6580.0,74.75979305910698,30.676592982977876
260,75.122,1477,638,108,459,6580.0,74.76088849686657,30.676592982977873
261,66.357,1534,581,164,516,6580.0,74.76198393462614,30.67659298297787
262,64.145,1640,475,235,622,6580.0,74.76307937238572,30.67659298297787
263,70.665,1778,465,271,704,6580.0,74.7641748101453,30.676592982977873
264,59.522,1801,471,294,752,6580.0,74.76527024790488,30.67659298297787
265,25.861,2020,472,464,519,6580.0,74.76636568566447,30.676592982977873
266,104.958,2060,513,504,559,6580.0,74.76746112342404,30.676592982977873
267,37.153,2107,655,646,606,6580.0,74.76855656118363,30.676592982977876
268,0.017,3845,1408,2083,3381,6580.0,74.7298040809549,30.67573645805686
269,16.248,3354,917,1591,2890,6580.0,74.7341858078266,30.67573645805687
270,58.125,3354,917,1591,2890,6580.0,74.7352812395445,30.675736458056864
271,59.871,2829,1442,1066,2365,6580.0,74.73966296641623,30.675736458056868
272,49.909,1968,1634,259,1273,6580.0,74.75061728359546,30.675736458056864
273,113.057,1911,1613,222,1216,6580.0,74.75171271531337,30.675736458056864
274,111.41,1839,1481,185,1144,6580.0,74.75280814703132,30.675736458056864
275,108.101,1889,1370,147,1171,6580.0,74.75390357874923,30.675736458056868
276,108.982,1748,1257,0,952,6580.0,74.75499901046717,30.675736458056864
277,103.228,1679,1139,79,834,6580.0,74.75609444218509,30.675736458056864
278,114.121,1532,992,0,688,6580.0,74.75718987390302,30.675736458056864
279,85.732,1532,972,27,688,6580.0,74.75828530562093,30.67573645805687
280,55.68,1471,951,192,539,6580.0,74.75938073733886,30.675736458056864
281,76.402,1422,847,231,447,6580.0,74.76047616905677,30.675736458056864
282,63.447,1374,750,143,359,6580.0,74.7615716007747,30.675736458056864
283,108.45,1801,471,294,752,6580.0,74.76376246421056,30.67573645805687
284,72.727,2020,472,464,519,6580.0,74.7659533276464,30.675736458056864
285,60.22,1958,535,526,456,6580.0,74.76704875936433,30.675736458056868
286,65.925,2080,672,664,579,6580.0,74.76814419108226,30.675736458056864
287,26.16,3845,1408,2083,3381,6580.0,74.72939194020152,30.674879936007276
288,28.805,3388,950,1625,2924,6580.0,74.73377364290765,30.67487993600727
289,8.033,3354,923,1591,2890,6580.0,74.73486906858419,30.674879936007276
290,39.698,2829,1442,1066,2365,6580.0,74.73925077129032,30.674879936007276
291,1.397,2829,1442,1066,2365,6580.0,74.74034619696683,30.67487993600727
292,22.418,2167,1775,0,1619,6580.0,74.75020502805563,30.67487993600727
293,108.7,1825,1526,254,1130,6580.0,74.75130045373217,30.67487993600728
294,116.932,1797,1499,227,1102,6580.0,74.75239587940871,30.674879936007276
295,109.714,1665,1366,125,970,6580.0,74.75349130508523,30.674879936007276
296,114.687,1710,1296,0,991,6580.0,74.75458673076177,30.674879936007276
297,112.076,1758,1218,0,913,6580.0,74.75568215643831,30.674879936007276
298,118.944,1502,1087,94,782,6580.0,74.75677758211484,30.67487993600728
299,111.46,1451,1026,81,606,6580.0,74.75787300779136,30.674879936007276
300,71.862,1458,975,192,529,6580.0,74.75896843346789,30.67487993600728
301,73.691,1357,928,210,429,6580.0,74.76006385914442,30.67487993600727
302,70.731,1287,857,105,291,6580.0,74.76115928482095,30.67487993600728
303,109.731,1391,908,27,373,6580.0,74.7622547104975,30.674879936007276
304,112.375,1527,861,163,509,6580.0,74.76335013617403,30.674879936007276
305,107.253,1596,792,232,578,6580.0,74.76444556185056,30.674879936007272
306,90.805,1687,701,323,501,6580.0,74.76554098752709,30.674879936007276
307,41.128,1928,565,556,426,6580.0,74.76663641320361,30.67487993600727
308,58.607,1831,604,653,329,6580.0,74.76773183888014,30.674879936007272
309,36.987,2008,780,1331,506,6580.0,74.76882726455669,30.674879936007276
310,44.172,1984,757,1308,483,6580.0,74.76992269023322,30.67487993600728
311,28.771,1914,687,1237,412,6580.0,74.77101811590975,30.674879936007276
312,6.968,3970,1533,2207,3506,6580.0,74.72897981733746,30.674023416828977
313,6.935,3970,1533,2207,3506,6580.0,74.73007523697285,30.674023416828973
314,19.841,2007,1751,37,1354,6580.0,74.74979279041011,30.674023416828973
315,85.649,1944,1664,49,1267,6580.0,74.7508882100455,30.674023416828973
316,107.369,1920,1664,49,1267,6580.0,74.75198362968091,30.674023416828977
317,84.951,1689,1390,114,994,6580.0,74.75307904931633,30.674023416828973
318,90.855,1557,1258,0,862,6580.0,74.75417446895173,30.674023416828973
319,105.772,1540,1241,0,845,6580.0,74.75526988858712,30.674023416828973
320,110.529,1419,1120,177,724,6580.0,74.75636530822253,30.674023416828973
321,109.365,1419,1120,177,724,6580.0,74.75746072785793,30.674023416828973
322,40.23,1422,1055,110,577,6580.0,74.75855614749332,30.674023416828973
323,37.187,1315,919,170,386,6580.0,74.75965156712873,30.674023416828977
324,37.087,1258,857,105,240,6580.0,74.76074698676415,30.674023416828977
325,95.678,1323,922,40,305,6580.0,74.76184240639952,30.67402341682897
326,104.425,1441,1036,158,423,6580.0,74.76293782603494,30.674023416828977
327,105.407,1642,746,278,546,6580.0,74.76403324567033,30.67402341682897
328,111.377,1710,678,346,478,6580.0,74.76512866530575,30.674023416828973
329,91.22,1776,556,468,356,6580.0,74.76622408494114,30.67402341682897
330,67.837,1735,507,517,307,6580.0,74.76731950457655,30.674023416828973
331,68.17,1943,716,1267,442,6580.0,74.76841492421195,30.674023416828973
332,75.554,1911,684,1235,410,6580.0,74.76951034384734,30.674023416828977
333,38.318,1858,631,1181,357,6580.0,74.77060576348275,30.674023416828977
334,50.242,1877,650,1200,376,6580.0,74.77170118311817,30.674023416828973
335,29.337,3936,1556,2173,3472,6580.0,74.72966312595656,30.673166900521846
336,12.141,3529,1135,1766,3065,6580.0,74.73404478033467,30.673166900521846
337,63.347,3465,1199,1702,3001,6580.0,74.73514019392923,30.673166900521842
338,32.181,3317,1347,1554,2853,6580.0,74.73623560752375,30.673166900521835
339,15.982,3317,1347,1554,2853,6580.0,74.7373310211183,30.673166900521846
340,8.631,2313,1958,550,1849,6580.0,74.7439035026855,30.673166900521835
341,0.083,2313,1958,550,1849,6580.0,74.74499891628004,30.673166900521846
342,66.274,1920,1664,49,1267,6580.0,74.7504759842527,30.673166900521846
343,110.346,1806,1550,111,1153,6580.0,74.75157139784723,30.673166900521846
344,65.625,1792,1494,130,1097,6580.0,74.75266681144177,30.673166900521846
345,49.693,1574,1276,0,879,6580.0,74.75376222503633,30.673166900521846
346,59.904,1423,1125,116,728,6580.0,74.75485763863085,30.673166900521835
347,100.467,1349,1051,190,654,6580.0,74.75595305222538,30.673166900521846
348,66.623,1186,888,250,491,6580.0,74.75814387941445,30.673166900521842
349,24.664,1128,829,308,433,6580.0,74.75923929300899,30.673166900521835
350,22.784,1088,761,70,70,6580.0,74.76033470660352,30.673166900521846
351,73.209,1088,761,70,70,6580.0,74.76143012019804,30.673166900521842
352,47.897,1441,1036,158,423,6580.0,74.76252553379257,30.673166900521842
353,105.456,1747,520,542,320,6580.0,74.76581177457619,30.673166900521846
354,100.65,1645,418,606,217,6580.0,74.76690718817073,30.673166900521842
355,86.131,1616,389,868,115,6580.0,74.76800260176526,30.673166900521835
356,59.056,1893,666,1216,392,6580.0,74.76909801535979,30.673166900521846
357,69.983,1772,545,1095,270,6580.0,74.77019342895431,30.673166900521846
358,86.115,1871,644,1195,370,6580.0,74.77128884254886,30.673166900521842
359,13.255,3936,1556,2173,3472,6580.0,74.72925103282836,30.672310387085783
360,12.473,3460,1218,1697,2996,6580.0,74.73363266304406,30.672310387085773
361,45.12,3460,1218,1697,2996,6580.0,74.734728070598,30.672310387085787
362,77.201,2313,1958,550,1849,6580.0,74.74349133102943,30.672310387085783
363,50.408,2313,1958,550,1849,6580.0,74.74458673858335,30.672310387085783
364,23.499,2175,2096,412,1711,6580.0,74.74568214613728,30.672310387085783
365,20.656,2175,2096,412,1711,6580.0,74.74677755369122,30.672310387085776
366,1.098,1966,1891,203,1502,6580.0,74.74787296124515,30.672310387085783
367,13.005,1966,1891,203,1502,6580.0,74.74896836879908,30.672310387085783
368,51.273,1908,1666,159,1269,6580.0,74.750063776353,30.672310387085783
369,113.007,1842,1585,147,1188,6580.0,74.75115918390694,30.672310387085783
370,89.69,1738,1481,43,1085,6580.0,74.75225459146085,30.672310387085783
