,POP_2015,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,0.447,848,2284,2044,2315,6599.0,72.14326177175359,23.87025616834771
1,0.391,848,2284,2044,2315,6599.0,72.14431627426069,23.870256168347712
2,0.0,848,2284,2044,2315,6599.0,72.14297272834108,23.869419327747423
3,8.133,848,2284,2044,2315,6599.0,72.1440272266233,23.869419327747426
4,14.98,0,1436,1196,1467,6599.0,72.13884086158106,23.863561501100982
5,0.084,0,1436,1196,1467,6599.0,72.13989533029456,23.86356150110098
6,16.49,1704,1941,1220,2148,6599.0,72.11640817933213,23.86272467694406
7,35.802,0,1436,1196,1467,6599.0,72.13855193362566,23.862724676944058
8,60.033,0,1436,1196,1467,6599.0,72.13960639811583,23.86272467694406
9,3.885,1704,1941,1220,2148,6599.0,72.11506489316932,23.86188785484215
10,4.807,1704,1941,1220,2148,6599.0,72.11611935343636,23.861887854842152
11,4.611,1654,1751,1030,1958,6599.0,72.11688499695418,23.86105103479517
12,11.375,1654,1751,1030,1958,6599.0,72.1179394529983,23.86105103479517
13,23.225,1441,1860,1139,2067,6599.0,72.11554174175282,23.860214216803016
14,33.007,1441,1860,1139,2067,6599.0,72.11659619357421,23.860214216803016
15,6.791,1654,1751,1030,1958,6599.0,72.11765064539559,23.86021421680302
16,1.034,1306,1909,1188,2116,6599.0,72.11419850836533,23.85937740086561
17,36.78,1388,1807,1086,2013,6599.0,72.11525295596418,23.85937740086561
18,54.22,1387,1805,1084,2012,6599.0,72.11630740356301,23.85937740086561
19,0.0,1471,1505,784,1712,6599.0,72.11736185116186,23.85937740086561
20,2.18,1471,1505,784,1712,6599.0,72.1184162987607,23.85937740086562
21,94.13,1717,480,307,686,6599.0,72.13001522234791,23.85937740086561
22,76.355,444,1079,752,1110,6599.0,72.13845080313862,23.85937740086561
23,56.26,1306,1909,1188,2116,6599.0,72.11390974016723,23.85854058698286
24,36.808,1306,1909,1188,2116,6599.0,72.11496418354372,23.85854058698286
25,37.227,1305,1723,1002,1930,6599.0,72.11601862692021,23.85854058698286
26,71.464,1471,1505,784,1712,6599.0,72.11707307029673,23.858540586982862
27,2.432,1471,1505,784,1712,6599.0,72.11812751367322,23.85854058698286
28,84.656,1625,1103,382,1310,6599.0,72.12129084380268,23.85854058698286
29,140.748,1625,1103,382,1310,6599.0,72.1223452871792,23.85854058698286
30,117.663,1593,355,183,562,6599.0,72.12867194743815,23.85854058698286
31,75.656,1665,428,255,634,6599.0,72.12972639081464,23.85854058698286
32,62.744,766,670,482,700,6599.0,72.13499860769711,23.858540586982862
33,11.599,1450,2052,1331,2259,6599.0,72.1136209853367,23.857703775154672
34,15.651,1146,1830,1109,2037,6599.0,72.11572986364538,23.857703775154672
35,125.656,1625,1103,382,1310,6599.0,72.12100205941712,23.857703775154672
36,88.121,1625,1103,382,1310,6599.0,72.12205649857148,23.857703775154675
37,129.457,1593,355,183,562,6599.0,72.12838313349755,23.857703775154675
38,69.647,1593,355,183,562,6599.0,72.12943757265191,23.857703775154672
39,48.714,766,670,482,700,6599.0,72.13470976842363,23.857703775154675
40,18.334,670,1305,526,1336,6599.0,72.13787308588665,23.857703775154675
41,85.746,670,1305,526,1336,6599.0,72.13892752504101,23.857703775154683
42,61.962,1079,1926,1205,2133,6599.0,72.1143866788057,23.856866965380966
43,68.222,1146,1830,1109,2037,6599.0,72.11544111373809,23.856866965380966
44,71.967,2151,812,105,922,6599.0,72.12703989799441,23.856866965380966
45,100.335,1464,226,54,433,6599.0,72.12809433292682,23.856866965380963
46,94.214,1484,247,75,454,6599.0,72.1291487678592,23.85686696538096
47,6.931,670,1305,526,1336,6599.0,72.13758424731836,23.856866965380974
48,101.676,670,1305,526,1336,6599.0,72.13863868225073,23.85686696538096
49,38.261,728,2290,1530,2497,6599.0,72.11198908506599,23.856030157661632
50,105.338,1269,1459,592,1597,6599.0,72.11937010004041,23.856030157661632
51,90.217,1318,1411,565,1570,6599.0,72.12042453075107,23.856030157661632
52,160.843,1961,758,37,964,6599.0,72.12358782288298,23.856030157661632
53,116.098,1924,795,0,1002,6599.0,72.1246422535936,23.856030157661632
54,130.351,2126,812,0,922,6599.0,72.12569668430424,23.856030157661632
55,110.815,2151,812,105,922,6599.0,72.12675111501488,23.856030157661635
56,120.681,1464,226,54,433,6599.0,72.12780554572551,23.856030157661632
57,114.561,1436,199,27,406,6599.0,72.12885997643616,23.856030157661635
58,99.888,1293,143,36,262,6599.0,72.12991440714681,23.856030157661632
59,58.105,1249,187,0,218,6599.0,72.13096883785742,23.856030157661632
60,14.058,811,1447,384,1478,6599.0,72.13729542212126,23.856030157661632
61,67.104,811,1447,384,1478,6599.0,72.1383498528319,23.856030157661632
62,38.848,697,2435,1500,2555,6599.0,72.11064594806808,23.85519335199661
63,91.503,720,2291,1522,2497,6599.0,72.11170037455713,23.855193351996604
64,123.504,906,1908,1040,2046,6599.0,72.11591808051344,23.855193351996608
65,93.515,909,1820,952,1958,6599.0,72.11697250700252,23.855193351996608
66,99.916,1101,1628,760,1766,6599.0,72.1180269334916,23.855193351996608
67,111.989,1101,1628,760,1766,6599.0,72.11908135998067,23.855193351996608
68,108.552,1300,1443,561,1567,6599.0,72.12013578646975,23.855193351996608
69,67.971,1924,795,0,1002,6599.0,72.12329906593698,23.85519335199661
70,114.896,1924,795,0,1002,6599.0,72.12435349242602,23.855193351996604
71,87.562,1800,919,0,1030,6599.0,72.12540791891512,23.855193351996608
72,115.818,1436,9,18,406,6599.0,72.12962562487141,23.855193351996608
73,92.817,697,2435,1500,2555,6599.0,72.11035725514627,23.854356548385773
74,93.096,566,2354,1368,2424,6599.0,72.11141167741395,23.85435654838577
75,84.656,621,2317,1365,2421,6599.0,72.11246609968168,23.854356548385773
76,103.437,706,2023,1071,2126,6599.0,72.11457494421708,23.854356548385773
77,104.471,790,1939,1026,2060,6599.0,72.11562936648481,23.854356548385773
78,92.677,900,1829,961,1967,6599.0,72.11668378875252,23.85435654838578
79,120.765,1101,1628,760,1766,6599.0,72.11773821102022,23.854356548385777
80,96.478,1101,1628,760,1766,6599.0,72.11879263328794,23.854356548385773
81,126.159,1800,919,0,1030,6599.0,72.12406474462647,23.85435654838577
82,86.948,1800,919,0,1030,6599.0,72.12511916689417,23.854356548385773
83,111.598,1941,602,182,712,6599.0,72.1272280114296,23.854356548385773
84,111.291,1561,134,143,473,6599.0,72.1282824336973,23.854356548385773
85,111.263,1537,110,106,409,6599.0,72.12933685596501,23.85435654838578
86,117.523,1499,249,62,161,6599.0,72.13039127823272,23.854356548385773
87,73.169,1558,441,89,90,6599.0,72.13144570050041,23.85435654838578
88,100.279,486,2274,1288,2344,6599.0,72.11112299363604,23.853519746829058
89,127.053,598,2294,1342,2398,6599.0,72.11217741168258,23.853519746829058
90,133.23,576,2272,1320,2376,6599.0,72.11323182972913,23.85351974682906
91,133.286,695,2034,1082,2138,6599.0,72.11428624777565,23.85351974682906
92,112.409,770,1959,1006,2062,6599.0,72.1153406658222,23.853519746829058
93,91.419,1758,419,0,530,6599.0,72.12693926433408,23.853519746829058
94,112.185,1684,256,104,502,6599.0,72.12799368238065,23.85351974682906
95,89.742,1583,155,74,339,6599.0,72.12904810042716,23.85351974682906
96,96.869,1573,136,16,280,6599.0,72.1301025184737,23.853519746829058
97,78.591,1517,368,16,49,6599.0,72.13115693652024,23.85351974682906
98,146.506,486,2274,1288,2344,6599.0,72.11083432322293,23.852682947326368
99,130.827,486,2274,1288,2344,6599.0,72.11188873704849,23.852682947326368
100,121.883,497,1966,981,2037,6599.0,72.11294315087405,23.852682947326368
101,115.147,515,1967,982,2038,6599.0,72.11399756469962,23.85268294732637
102,116.433,718,1823,837,1893,6599.0,72.11505197852517,23.85268294732637
103,132.0,718,1823,837,1893,6599.0,72.11610639235076,23.852682947326368
104,125.824,980,1457,472,1527,6599.0,72.11821522000186,23.85268294732637
105,114.84,980,1457,472,1527,6599.0,72.11926963382741,23.852682947326368
106,94.745,1509,669,0,739,6599.0,72.12454170295523,23.852682947326375
107,117.523,1582,596,0,666,6599.0,72.1255961167808,23.852682947326368
108,52.99,1657,520,0,591,6599.0,72.12665053060636,23.85268294732637
109,78.451,1748,429,0,520,6599.0,72.12770494443191,23.85268294732637
110,115.818,1762,326,173,298,6599.0,72.12875935825747,23.852682947326368
111,84.348,1659,222,69,195,6599.0,72.12981377208303,23.85268294732637
112,83.594,1594,290,61,126,6599.0,72.13086818590861,23.85268294732637
113,102.123,1196,1368,0,1205,6599.0,72.13719466886195,23.85268294732637
114,95.723,1196,1368,0,1205,6599.0,72.13824908268754,23.85268294732637
115,121.715,303,2091,1105,2161,6599.0,72.111600075779,23.85184614987762
116,133.062,362,1986,1000,2056,6599.0,72.11265448538379,23.851846149877613
117,125.6,555,1905,919,1975,6599.0,72.11370889498856,23.851846149877616
118,126.494,575,1882,896,1952,6599.0,72.11476330459335,23.851846149877613
119,137.59,718,1823,837,1893,6599.0,72.11581771419813,23.851846149877616
120,125.069,980,1457,472,1527,6599.0,72.11792653340768,23.851846149877613
121,116.098,980,1457,472,1527,6599.0,72.11898094301247,23.851846149877616
122,136.388,1217,960,25,1030,6599.0,72.12214417182682,23.851846149877616
123,113.694,1217,960,25,1030,6599.0,72.12319858143158,23.851846149877613
124,86.584,1438,740,33,810,6599.0,72.12425299103636,23.851846149877613
125,64.98,1509,729,60,800,6599.0,72.12530740064115,23.851846149877613
126,110.927,1582,596,0,666,6599.0,72.12636181024592,23.851846149877613
