,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,57.946,2133,2822,2154,563,1367,1547,12119.0,130.35089399473668,42.88408311960283
1,64.361,2133,2822,2154,563,1367,1547,12119.0,130.35210471976413,42.88408311960282
2,73.957,1800,2490,1822,288,1042,1222,12119.0,130.353332028908,42.881354238673936
3,75.148,1770,2459,1791,257,1012,1191,12119.0,130.35454272035471,42.88135423867394
4,60.809,2085,2721,2102,845,906,1100,12119.0,130.36301756048158,42.881354238673936
5,29.689,2290,2927,2308,1027,1111,1305,12119.0,130.36422825192827,42.881354238673936
6,88.881,2284,2920,2301,1032,1105,1299,12119.0,130.36543894337498,42.881354238673936
7,44.003,2036,2725,2058,524,1278,1457,12119.0,130.3509162656945,42.8804446217004
8,32.631,1831,2520,1853,319,1073,1252,12119.0,130.35212694594864,42.880444621700384
9,49.544,1831,2520,1853,319,1073,1252,12119.0,130.35333762620286,42.880444621700406
10,43.791,1889,2574,1911,620,893,1087,12119.0,130.36060170772785,42.880444621700406
11,17.204,2015,2672,2037,736,856,1050,12119.0,130.361812387982,42.8804446217004
12,60.836,2085,2721,2102,845,906,1100,12119.0,130.3630230682362,42.880444621700406
13,132.089,2314,2928,2327,1135,1135,1329,12119.0,130.36544442874452,42.8804446217004
14,118.702,2314,2928,2327,1135,1135,1329,12119.0,130.3666551089987,42.880444621700406
15,117.377,2398,3012,2411,1219,1219,1413,12119.0,130.36786578925285,42.880444621700406
16,131.824,2398,3012,2411,1219,1219,1413,12119.0,130.369076469507,42.8804446217004
17,161.3,2036,2725,2058,524,1278,1457,12119.0,130.349711250936,42.879535009727896
18,52.751,2036,2725,2058,524,1278,1457,12119.0,130.35092191999814,42.87953500972789
19,60.373,1551,2236,1573,23,786,965,12119.0,130.35455392718464,42.87953500972788
20,35.176,1551,2236,1573,23,779,960,12119.0,130.35576459624681,42.87953500972789
21,33.93,1889,2574,1911,620,893,1087,12119.0,130.3593966034333,42.87953500972789
22,83.341,1889,2574,1911,620,893,1087,12119.0,130.3606072724955,42.879535009727896
23,16.886,1943,2579,1960,764,764,958,12119.0,130.3618179415577,42.879535009727896
24,67.807,1951,2587,1968,772,772,966,12119.0,130.3630286106198,42.879535009727874
25,127.821,2449,3063,2462,1270,1270,1464,12119.0,130.36423927968198,42.87953500972789
26,123.553,2273,2887,2287,1094,1094,1288,12119.0,130.36544994874413,42.87953500972789
27,116.979,2222,2836,2235,1043,1043,1237,12119.0,130.36666061780633,42.87953500972789
28,129.491,2195,2809,2208,1016,1016,1210,12119.0,130.3678712868685,42.87953500972789
29,114.594,2213,2827,2227,1034,1034,1228,12119.0,130.36908195593065,42.87953500972789
30,45.355,1544,2233,1565,31,786,965,12119.0,130.35334892466506,42.878625402756214
31,111.068,1425,2114,1446,150,667,846,12119.0,130.35455958253576,42.878625402756214
32,10.444,1423,2110,1445,151,658,838,12119.0,130.35577024040643,42.878625402756214
33,114.938,2464,3078,2477,1285,1285,1479,12119.0,130.3642448455013,42.878625402756214
34,113.083,2195,2809,2208,1016,1016,1210,12119.0,130.365455503372,42.87862540275621
35,123.951,2160,2774,2173,981,981,1175,12119.0,130.3666661612427,42.87862540275621
36,122.97,2184,2798,2198,1005,1005,1199,12119.0,130.3678768191134,42.878625402756214
37,114.514,2213,2827,2227,1034,1034,1228,12119.0,130.36908747698408,42.87862540275621
38,139.458,2172,2786,2185,993,993,1187,12119.0,130.37029813485478,42.8786254027562
