,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,98.783,1272,3055,1868,3294,3638,10263.0,96.50121246007684,17.351706997761568
1,16.971,1272,3055,1868,3294,3638,10263.0,96.50094451189794,17.350883698878786
2,14.566,1225,4786,2555,3819,3871,10263.0,96.4469225045156,17.342650787604246
3,14.203,1225,4786,2555,3819,3871,10263.0,96.44794937130082,17.342650787604242
4,34.395,1206,4768,2536,3801,3852,10263.0,96.44665486154219,17.341827504230444
5,27.861,1227,4789,2557,3822,3873,10263.0,96.44768172547784,17.341827504230444
6,78.954,1062,4624,2392,3657,3708,10263.0,96.4487085894135,17.341827504230448
7,23.959,989,4551,2319,3584,3635,10263.0,96.44973545334919,17.341827504230448
8,5.536,789,4350,2119,3383,3435,10263.0,96.45178918122052,17.341827504230444
9,158.135,914,1378,891,891,827,10263.0,96.47540705174083,17.341827504230444
10,189.036,914,1378,891,891,827,10263.0,96.47643391567651,17.341827504230444
11,33.079,754,957,608,1458,1571,10263.0,96.48464882716183,17.341827504230444
12,20.465,754,957,608,1458,1571,10263.0,96.48567569109751,17.341827504230448
13,40.929,453,2201,567,2263,2607,10263.0,96.49286373864716,17.341827504230444
14,17.061,1109,4671,2439,3704,3755,10263.0,96.44638723335216,17.341004222266104
15,122.742,1109,4671,2439,3704,3755,10263.0,96.44741409443839,17.341004222266104
16,164.261,1002,4563,2332,3596,3648,10263.0,96.44844095552462,17.341004222266104
17,129.684,918,4479,2248,3512,3564,10263.0,96.44946781661086,17.341004222266104
18,2.632,695,4256,2024,3289,3341,10263.0,96.45152153878335,17.341004222266104
19,1.134,695,4256,2024,3289,3341,10263.0,96.45254839986956,17.3410042222661
20,69.38,914,1378,891,891,827,10263.0,96.47513934376681,17.341004222266104
21,139.395,914,1378,891,891,827,10263.0,96.47616620485306,17.341004222266104
22,10.981,0,234,815,1060,995,10263.0,96.47821992702555,17.341004222266104
23,189.49,0,234,815,1060,995,10263.0,96.47924678811178,17.341004222266104
24,71.785,627,713,727,1323,1327,10263.0,96.48335423245673,17.341004222266104
25,65.024,754,957,608,1458,1571,10263.0,96.48438109354296,17.341004222266104
26,72.012,740,943,594,1444,1557,10263.0,96.4854079546292,17.341004222266104
27,120.382,791,1003,443,1495,1617,10263.0,96.48643481571544,17.341004222266104
28,115.981,599,1299,148,1574,1913,10263.0,96.48848853788793,17.341004222266104
29,29.267,599,1299,148,1574,1913,10263.0,96.48951539897415,17.341004222266104
30,30.538,431,1409,221,1648,1992,10263.0,96.49054226006042,17.341004222266104
31,48.144,453,2201,567,2263,2607,10263.0,96.4925959822329,17.341004222266104
32,120.882,308,2344,709,2405,2749,10263.0,96.4936228433191,17.341004222266104
33,201.469,267,2384,749,2446,2790,10263.0,96.49464970440536,17.341004222266104
34,205.417,140,2479,830,2541,2885,10263.0,96.49567656549159,17.341004222266104
35,143.116,5,2486,698,2548,2892,10263.0,96.49670342657781,17.341004222266104
36,215.808,0,2481,692,2542,2886,10263.0,96.49773028766407,17.341004222266104
37,94.064,0,3139,1239,3200,3544,10263.0,96.50491831526774,17.341004222266104
38,52.273,1048,4610,2378,3643,3694,10263.0,96.44714647818209,17.340180941711143
39,150.648,982,4543,2312,3576,3628,10263.0,96.44817333641903,17.340180941711147
40,106.906,870,4431,2200,3464,3516,10263.0,96.449200194656,17.340180941711143
41,69.607,645,4206,1975,3239,3291,10263.0,96.45125391112997,17.340180941711143
42,3.358,594,4156,1924,3189,3240,10263.0,96.45228076936694,17.340180941711147
43,83.492,131,307,887,1051,987,10263.0,96.47795222529115,17.340180941711143
44,166.121,72,161,742,987,923,10263.0,96.4789790835281,17.340180941711143
45,172.247,338,103,838,1083,1019,10263.0,96.48000594176509,17.340180941711143
46,170.704,414,180,869,1114,1049,10263.0,96.48103280000205,17.340180941711143
47,94.836,431,196,808,1078,1055,10263.0,96.48205965823901,17.340180941711147
48,109.401,571,657,683,1266,1271,10263.0,96.48308651647598,17.340180941711143
49,193.483,691,895,546,1396,1509,10263.0,96.48411337471295,17.340180941711143
50,207.64,656,861,510,1360,1475,10263.0,96.48514023294993,17.340180941711143
51,144.069,758,980,410,1463,1594,10263.0,96.4861670911869,17.340180941711147
52,168.299,599,1299,148,1574,1913,10263.0,96.48822080766084,17.340180941711143
