,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,8.904,1960,1911,417,472,2075,6220.0,71.97237442834016,34.621936862555415
1,6.596,1960,1911,417,472,2075,6220.0,71.97350039535276,34.621936862555415
2,11.469,1960,1911,417,472,2075,6220.0,71.97190357746057,34.62106595107233
3,78.853,1960,1911,417,472,2075,6220.0,71.97302953710697,34.62106595107233
4,105.602,1753,1704,707,271,1868,6220.0,71.97030679480598,34.62019504303124
5,25.466,1754,1705,706,272,1869,6220.0,71.97143274708648,34.62019504303123
6,81.821,1536,1487,650,54,1651,6220.0,71.96871004738705,34.61932413843202
7,44.593,1536,1487,650,54,1651,6220.0,71.969835992302,34.619324138432006
8,64.087,1730,1681,655,241,1844,6220.0,71.97096193721697,34.61932413843201
9,30.486,1158,1108,272,801,1272,6220.0,71.96373552255267,34.61845323727453
10,42.285,1536,1487,650,54,1651,6220.0,71.96823927275157,34.61845323727452
11,30.193,1491,1442,702,2,1606,6220.0,71.96936521030135,34.61845323727454
12,154.226,1831,1881,0,104,2044,6220.0,71.97499489805001,34.61845323727453
13,147.52,1158,1108,272,801,1272,6220.0,71.96326479787885,34.61758233955863
14,84.13,1158,1108,272,801,1272,6220.0,71.96439072806366,34.61758233955862
15,12.568,1234,1185,509,217,1348,6220.0,71.9666425884333,34.61758233955862
16,42.761,1337,1287,612,151,1451,6220.0,71.96776851861813,34.617582339558616
17,141.108,1805,1855,25,78,2018,6220.0,71.97452409972708,34.617582339558616
18,43.531,1832,1881,104,0,2045,6220.0,71.9756500299119,34.617582339558616
19,109.779,957,907,71,600,1071,6220.0,71.96279409370479,34.616711445284174
20,75.409,1234,1185,509,217,1348,6220.0,71.96617186216548,34.616711445284174
21,115.422,1234,1185,509,217,1348,6220.0,71.96729778498572,34.616711445284174
22,127.477,1832,1881,104,0,2045,6220.0,71.9740533219071,34.61671144528417
23,156.571,1907,1956,179,0,2120,6220.0,71.97517924472734,34.616711445284174
24,132.277,1907,1956,179,0,2120,6220.0,71.97630516754757,34.616711445284174
25,96.332,855,805,42,507,969,6220.0,71.96232341002953,34.61584055445106
26,17.405,885,836,0,528,1000,6220.0,71.96344932548547,34.61584055445106
27,135.135,1032,1081,454,73,1245,6220.0,71.96682707185337,34.615840554451054
28,121.468,1105,1155,528,0,1319,6220.0,71.96795298730932,34.61584055445106
29,153.933,2017,2067,289,110,2230,6220.0,71.97583439550104,34.61584055445106
30,137.224,2017,2067,289,110,2230,6220.0,71.97696031095701,34.61584055445106
31,53.534,708,658,0,673,803,6220.0,71.96072683876005,34.614969667059114
32,6.083,839,790,46,507,954,6220.0,71.96185274685206,34.614969667059114
33,74.933,802,753,84,456,916,6220.0,71.96297865494407,34.61496966705912
34,78.89,802,852,225,303,1016,6220.0,71.96410456303607,34.614969667059114
35,105.895,802,852,225,303,1016,6220.0,71.96523047112808,34.61496966705912
36,121.578,1032,1081,454,73,1245,6220.0,71.9663563792201,34.614969667059114
37,142.793,1105,1155,528,0,1319,6220.0,71.96748228731211,34.614969667059114
38,115.898,830,622,558,830,617,6220.0,71.95124899761598,34.61409878310822
39,49.247,830,622,558,830,617,6220.0,71.95237489834437,34.61409878310822
40,38.95,708,658,0,673,803,6220.0,71.96025620344305,34.61409878310821
41,86.255,708,658,0,673,803,6220.0,71.96138210417142,34.61409878310822
42,110.512,364,413,0,118,577,6220.0,71.9609114819867,34.61322790259824
43,56.612,1289,1338,712,331,1502,6220.0,71.96654094881204,34.61322790259823
44,148.51,1289,1338,712,331,1502,6220.0,71.96766684217714,34.61322790259825
45,132.937,2355,2404,627,522,2568,6220.0,71.97667398909773,34.61322790259825
46,166.208,275,226,312,275,371,6220.0,71.95706322229061,34.61235702552904
47,35.616,271,222,316,271,375,6220.0,71.95818910829271,34.61235702552904
48,108.35,289,338,75,43,502,6220.0,71.95931499429479,34.61235702552904
49,108.13,364,413,118,59,577,6220.0,71.96044088029687,34.61235702552904
50,177.493,429,479,215,97,642,6220.0,71.96156676629896,34.61235702552904
51,79.073,1289,1338,712,331,1502,6220.0,71.96607031030732,34.61235702552904
52,148.363,1289,1338,712,331,1502,6220.0,71.9671961963094,34.61235702552905
53,99.813,2542,2592,814,710,2755,6220.0,71.97395151232192,34.61235702552904
54,157.78,2542,2592,814,710,2755,6220.0,71.975077398324,34.61235702552906
55,147.997,2372,2422,644,540,2586,6220.0,71.97620328432608,34.61235702552904
56,171.228,2406,2455,678,573,2619,6220.0,71.97732917032816,34.61235702552904
57,176.907,271,222,316,271,375,6220.0,71.95659266318278,34.61148615190048
58,28.764,224,174,364,224,338,6220.0,71.95771854182219,34.611486151900486
59,81.968,175,224,189,157,388,6220.0,71.95884442046162,34.611486151900486
60,106.152,374,423,160,41,587,6220.0,71.95997029910103,34.61148615190048
61,128.906,452,501,238,119,665,6220.0,71.96109617774044,34.611486151900486
62,138.001,840,889,625,507,1053,6220.0,71.96334793501929,34.611486151900486
63,70.977,840,889,625,507,1053,6220.0,71.96447381365873,34.611486151900486
64,110.842,1472,1521,895,514,1685,6220.0,71.96672557093756,34.611486151900486
65,49.32,1472,1521,895,514,1685,6220.0,71.96785144957695,34.61148615190048
66,31.512,24,24,247,24,188,6220.0,71.95724799584401,34.61061528171244
67,174.306,524,573,310,191,737,6220.0,71.96062560967523,34.61061528171244
68,139.093,654,703,464,346,867,6220.0,71.9617514809523,34.610615281712434
69,154.336,682,731,468,349,895,6220.0,71.96287735222938,34.61061528171244
70,127.13,840,889,625,507,1053,6220.0,71.96400322350647,34.61061528171244
71,37.192,1472,1521,895,514,1685,6220.0,71.96738083733767,34.610615281712434
72,86.218,271,64,0,271,58,6220.0,71.95452574252715,34.60974441496475
73,25.21,220,12,51,220,7,6220.0,71.95565160644217,34.609744414964744
74,138.873,207,0,64,207,5,6220.0,71.95677747035722,34.60974441496475
75,128.1,478,528,492,461,691,6220.0,71.96015506210237,34.60974441496475
76,109.01,643,692,429,310,856,6220.0,71.96128092601741,34.60974441496475
77,151.771,678,727,513,394,891,6220.0,71.96240678993244,34.60974441496475
78,135.209,1068,1117,854,735,1281,6220.0,71.96465851776256,34.60974441496475
79,110.439,1068,1117,854,735,1281,6220.0,71.96578438167761,34.60974441496475
80,34.92,2764,2813,1036,931,2977,6220.0,71.9781688847431,34.60974441496475
81,36.459,331,124,177,331,118,6220.0,71.95405525225418,34.60887355165729
82,64.013,331,124,177,331,118,6220.0,71.95518110880751,34.60887355165728
83,109.816,207,0,64,207,5,6220.0,71.95630696536084,34.60887355165728
84,112.344,478,528,492,461,691,6220.0,71.95968453502087,34.60887355165728
85,35.433,526,575,540,509,739,6220.0,71.96081039157424,34.60887355165728
86,163.35,1068,1117,854,735,1281,6220.0,71.96418796123424,34.60887355165728
87,146.421,1068,1117,854,735,1281,6220.0,71.96531381778757,34.60887355165729
88,124.106,2764,2813,1036,931,2977,6220.0,71.9776982398743,34.60887355165728
89,111.428,1028,1077,863,745,1241,6220.0,71.9648432743896,34.60800269178993
90,33.784,2885,2935,1157,1053,3098,6220.0,71.97722761550109,34.608002691789935
