,POP_2015,active_living,community_space,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
343,130.409,1801,5000,413,5000,5000,8363.0,78.56759269555997,12.498313207274306
344,114.917,1711,5000,173,5000,5000,8363.0,78.56860535375893,12.49831320727431
345,77.598,1738,5000,147,5000,5000,8363.0,78.56961801195787,12.498313207274306
346,44.688,1924,5000,191,5000,5000,8363.0,78.57063067015686,12.498313207274306
347,60.013,1993,5000,260,5000,5000,8363.0,78.5716433283558,12.498313207274306
348,103.808,1983,5000,741,5000,5000,8363.0,78.55427492441213,12.49749698191274
349,83.459,1942,5000,700,5000,5000,8363.0,78.55528758063596,12.497496981912743
350,0.112,1901,5000,658,5000,5000,8363.0,78.55630023685981,12.497496981912743
351,35.505,867,5000,203,5000,5000,8363.0,78.56136351797906,12.49749698191274
352,22.637,663,5000,0,5000,5000,8363.0,78.5623761742029,12.49749698191274
353,135.712,663,5000,0,5000,5000,8363.0,78.56338883042676,12.497496981912741
354,93.061,897,5000,124,5000,5000,8363.0,78.5644014866506,12.497496981912741
355,91.414,910,5000,144,5000,5000,8363.0,78.56541414287445,12.49749698191274
356,64.088,1055,5000,0,5000,5000,8363.0,78.56642679909831,12.497496981912745
357,86.027,1801,5000,413,5000,5000,8363.0,78.56743945532214,12.49749698191274
358,148.245,1742,5000,354,5000,5000,8363.0,78.568452111546,12.497496981912743
359,122.202,1636,5000,249,5000,5000,8363.0,78.56946476776983,12.497496981912741
360,46.419,1742,5000,499,5000,5000,8363.0,78.55614702919007,12.496680757536527
361,32.044,1594,5000,352,5000,5000,8363.0,78.55918499193669,12.496680757536529
362,46.224,1594,5000,352,5000,5000,8363.0,78.56019764618554,12.496680757536529
363,19.79,867,5000,203,5000,5000,8363.0,78.56121030043442,12.496680757536527
364,50.745,954,5000,288,5000,5000,8363.0,78.56222295468329,12.496680757536526
365,137.08,1021,5000,0,5000,5000,8363.0,78.56424826318103,12.496680757536526
366,67.744,931,5000,90,5000,5000,8363.0,78.56526091742991,12.496680757536526
367,140.29,1055,5000,0,5000,5000,8363.0,78.56627357167879,12.49668075753653
368,118.462,1555,5000,227,5000,5000,8363.0,78.56829888017654,12.496680757536527
369,122.9,1590,5000,263,5000,5000,8363.0,78.5693115344254,12.496680757536526
370,139.062,1747,5000,419,5000,5000,8363.0,78.57032418867428,12.496680757536529
371,53.983,1811,5000,399,5000,5000,8363.0,78.57133684292315,12.496680757536529
372,98.365,1742,5000,499,5000,5000,8363.0,78.55498118008789,12.495864534145598
373,74.499,1742,5000,499,5000,5000,8363.0,78.55599383236193,12.495864534145598
374,13.845,1594,5000,352,5000,5000,8363.0,78.55903178918405,12.495864534145596
375,1.842,1594,5000,352,5000,5000,8363.0,78.56004444145809,12.4958645341456
376,33.384,954,5000,288,5000,5000,8363.0,78.56105709373212,12.495864534145598
377,123.793,1041,5000,313,5000,5000,8363.0,78.56206974600615,12.4958645341456
378,80.752,1095,5000,421,5000,5000,8363.0,78.5630823982802,12.495864534145598
379,116.899,1095,5000,421,5000,5000,8363.0,78.56409505055424,12.4958645341456
380,100.681,1203,5000,369,5000,5000,8363.0,78.56510770282829,12.495864534145598
381,103.445,1747,5000,419,5000,5000,8363.0,78.57017096419845,12.4958645341456
382,127.952,1811,5000,399,5000,5000,8363.0,78.5711836164725,12.495864534145598
383,95.294,1588,5000,345,5000,5000,8363.0,78.55685329667459,12.495048311739884
384,70.201,1384,5000,142,5000,5000,8363.0,78.55786594697393,12.495048311739884
385,11.5,1384,5000,142,5000,5000,8363.0,78.55887859727329,12.495048311739888
386,23.698,1285,5000,42,5000,5000,8363.0,78.55989124757262,12.495048311739886
387,126.445,1068,5000,173,5000,5000,8363.0,78.56090389787197,12.495048311739886
388,129.013,1149,5000,221,5000,5000,8363.0,78.5619165481713,12.495048311739884
389,123.737,1126,5000,390,5000,5000,8363.0,78.56292919847064,12.495048311739886
390,96.774,1241,5000,369,5000,5000,8363.0,78.56394184876999,12.495048311739886
391,30.788,1314,5000,258,5000,5000,8363.0,78.56495449906933,12.495048311739884
392,42.232,1314,5000,258,5000,5000,8363.0,78.56596714936867,12.495048311739884
393,73.606,1330,5000,2,5000,5000,8363.0,78.56799244996736,12.495048311739886
394,147.491,1805,5000,185,5000,5000,8363.0,78.5710304008654,12.495048311739888
395,15.603,1805,5000,185,5000,5000,8363.0,78.57204305116475,12.495048311739886
396,21.605,2150,5000,197,5000,5000,8363.0,78.57305570146409,12.495048311739886
397,0.084,2150,5000,197,5000,5000,8363.0,78.57406835176342,12.495048311739884
398,75.979,1579,5000,337,5000,5000,8363.0,78.55670011955463,12.49423209031932
399,64.172,1467,5000,225,5000,5000,8363.0,78.55771276787941,12.494232090319322
400,49.294,1379,5000,136,5000,5000,8363.0,78.5587254162042,12.49423209031932
401,46.754,1259,5000,16,5000,5000,8363.0,78.55973806452897,12.49423209031932
402,157.512,1226,5000,163,5000,5000,8363.0,78.56075071285377,12.494232090319322
403,132.949,1310,5000,142,5000,5000,8363.0,78.56176336117855,12.49423209031932
404,131.693,1237,5000,279,5000,5000,8363.0,78.56277600950334,12.49423209031932
405,51.722,1278,5000,247,5000,5000,8363.0,78.56378865782813,12.49423209031932
406,63.976,1381,5000,145,5000,5000,8363.0,78.56480130615292,12.49423209031932
407,21.214,1443,5000,129,5000,5000,8363.0,78.5658139544777,12.494232090319322
408,66.74,1443,5000,115,5000,5000,8363.0,78.56682660280248,12.49423209031932
409,108.274,1407,5000,0,5000,5000,8363.0,78.56783925112727,12.49423209031932
410,142.132,1407,5000,0,5000,5000,8363.0,78.56885189945206,12.494232090319322
411,109.865,1619,5000,0,5000,5000,8363.0,78.56986454777686,12.49423209031932
412,135.796,1805,5000,185,5000,5000,8363.0,78.57087719610163,12.49423209031932
413,39.162,1805,5000,185,5000,5000,8363.0,78.57188984442641,12.49423209031932
414,19.232,2150,5000,197,5000,5000,8363.0,78.57290249275121,12.494232090319322
415,27.103,2150,5000,197,5000,5000,8363.0,78.573915141076,12.494232090319322
416,131.19,1579,5000,337,5000,5000,8363.0,78.55654695327586,12.493415869883828
417,127.896,1579,5000,337,5000,5000,8363.0,78.55755959962623,12.493415869883828
418,81.868,1374,5000,131,5000,5000,8363.0,78.55857224597659,12.49341586988383
419,36.063,1348,5000,105,5000,5000,8363.0,78.55958489232697,12.493415869883828
420,95.434,1362,5000,117,5000,5000,8363.0,78.56059753867734,12.49341586988383
421,96.857,1384,5000,5,5000,5000,8363.0,78.56161018502773,12.49341586988383
422,111.819,1312,5000,204,5000,5000,8363.0,78.56262283137808,12.49341586988383
423,71.764,1526,5000,0,5000,5000,8363.0,78.56363547772845,12.493415869883828
424,68.582,1526,5000,0,5000,5000,8363.0,78.56464812407881,12.49341586988383
425,66.098,1443,5000,129,5000,5000,8363.0,78.56566077042918,12.49341586988383
426,68.749,1572,5000,0,5000,5000,8363.0,78.56667341677955,12.493415869883828
427,119.327,1619,5000,0,5000,5000,8363.0,78.56971135583069,12.493415869883828
428,116.815,1784,5000,165,5000,5000,8363.0,78.57072400218105,12.49341586988383
429,50.885,1784,5000,165,5000,5000,8363.0,78.57173664853144,12.49341586988383
430,102.496,2116,5000,127,5000,5000,8363.0,78.57376194123218,12.493415869883828
431,22.274,2153,5000,165,5000,5000,8363.0,78.57477458758252,12.49341586988383
432,97.667,1801,5000,559,5000,5000,8363.0,78.55538115346202,12.492599650433347
433,61.631,1801,5000,559,5000,5000,8363.0,78.55639379783813,12.49259965043335
434,97.751,1780,5000,537,5000,5000,8363.0,78.55740644221423,12.49259965043335
435,79.105,1483,5000,240,5000,5000,8363.0,78.5584190865903,12.492599650433348
436,71.261,1470,5000,226,5000,5000,8363.0,78.55943173096641,12.49259965043335
437,130.437,1470,5000,226,5000,5000,8363.0,78.5604443753425,12.492599650433348
438,116.955,1435,5000,45,5000,5000,8363.0,78.56145701971862,12.492599650433354
439,124.77,1528,5000,85,5000,5000,8363.0,78.5624696640947,12.492599650433348
440,124.435,1554,5000,0,5000,5000,8363.0,78.56348230847081,12.49259965043335
441,90.047,1554,5000,0,5000,5000,8363.0,78.56449495284689,12.492599650433348
442,69.056,1695,5000,0,5000,5000,8363.0,78.565507597223,12.492599650433348
443,101.658,1572,5000,0,5000,5000,8363.0,78.5665202415991,12.492599650433348
444,105.036,1655,5000,0,5000,5000,8363.0,78.56753288597517,12.492599650433354
445,124.77,1655,5000,0,5000,5000,8363.0,78.56854553035129,12.49259965043335
446,129.739,1804,5000,172,5000,5000,8363.0,78.56955817472739,12.49259965043335
447,132.558,1784,5000,165,5000,5000,8363.0,78.57057081910347,12.492599650433348
448,109.167,1877,5000,200,5000,5000,8363.0,78.57158346347958,12.49259965043335
449,108.469,1988,5000,0,5000,5000,8363.0,78.57259610785566,12.492599650433348
450,137.833,1988,5000,0,5000,5000,8363.0,78.57360875223175,12.49259965043335
451,116.313,2249,5000,260,5000,5000,8363.0,78.57462139660785,12.492599650433354
452,111.958,2249,5000,260,5000,5000,8363.0,78.57563404098396,12.49259965043335
453,73.299,1958,5000,716,5000,5000,8363.0,78.55421536843734,12.491783431967814
454,128.455,1898,5000,655,5000,5000,8363.0,78.5552280108393,12.491783431967812
455,141.267,1943,5000,701,5000,5000,8363.0,78.55624065324125,12.491783431967812
456,134.847,1729,5000,486,5000,5000,8363.0,78.55725329564322,12.49178343196781
457,66.042,1767,5000,451,5000,5000,8363.0,78.55826593804517,12.491783431967812
458,144.225,1904,5000,514,5000,5000,8363.0,78.55927858044714,12.491783431967812
459,119.746,1517,5000,127,5000,5000,8363.0,78.5602912228491,12.491783431967812
460,132.279,1517,5000,127,5000,5000,8363.0,78.56130386525105,12.49178343196781
461,116.983,1517,5000,15,5000,5000,8363.0,78.56231650765302,12.491783431967814
462,116.508,1618,5000,52,5000,5000,8363.0,78.56332915005497,12.491783431967812
463,99.063,1679,5000,124,5000,5000,8363.0,78.56434179245694,12.49178343196781
464,90.158,1741,5000,45,5000,5000,8363.0,78.5653544348589,12.491783431967816
465,157.624,1813,5000,118,5000,5000,8363.0,78.56636707726086,12.491783431967812
466,147.547,1655,5000,0,5000,5000,8363.0,78.56737971966281,12.491783431967812
467,136.633,1757,5000,0,5000,5000,8363.0,78.56839236206477,12.49178343196781
468,155.67,1804,5000,172,5000,5000,8363.0,78.56940500446674,12.491783431967814
469,113.633,1877,5000,200,5000,5000,8363.0,78.57143028927065,12.491783431967812
470,132.307,2084,5000,95,5000,5000,8363.0,78.57345557407457,12.49178343196781
471,124.24,2162,5000,173,5000,5000,8363.0,78.57446821647653,12.491783431967812
472,111.372,2249,5000,260,5000,5000,8363.0,78.5754808588785,12.49178343196781
473,134.037,2367,5000,378,5000,5000,8363.0,78.57649350128045,12.491783431967816
474,22.749,1958,5000,716,5000,5000,8363.0,78.55406223862914,12.49096721448715
475,43.209,1999,5000,757,5000,5000,8363.0,78.5550748790571,12.490967214487148
476,94.01,2030,5000,788,5000,5000,8363.0,78.55608751948505,12.49096721448715
477,112.851,1697,5000,455,5000,5000,8363.0,78.55710015991303,12.49096721448715
478,130.911,1737,5000,494,5000,5000,8363.0,78.558112800341,12.49096721448715
479,104.171,1826,5000,449,5000,5000,8363.0,78.55912544076895,12.49096721448715
480,116.731,1700,5000,310,5000,5000,8363.0,78.56013808119691,12.490967214487148
481,90.214,1638,5000,120,5000,5000,8363.0,78.56115072162487,12.49096721448715
482,117.429,1637,5000,120,5000,5000,8363.0,78.56216336205284,12.49096721448715
483,104.198,1686,5000,109,5000,5000,8363.0,78.5631760024808,12.490967214487151
484,115.559,1826,5000,25,5000,5000,8363.0,78.56418864290877,12.490967214487151
485,69.81,1813,5000,12,5000,5000,8363.0,78.56520128333672,12.490967214487148
486,103.277,1813,5000,118,5000,5000,8363.0,78.56621392376469,12.490967214487151
487,130.269,1838,5000,0,5000,5000,8363.0,78.56722656419265,12.490967214487146
488,135.963,1757,5000,0,5000,5000,8363.0,78.5682392046206,12.49096721448715
489,162.341,1938,5000,151,5000,5000,8363.0,78.5692518450486,12.49096721448715
490,101.184,2078,5000,0,5000,5000,8363.0,78.57127712590452,12.49096721448715
491,111.819,2206,5000,217,5000,5000,8363.0,78.57330240676045,12.49096721448715
492,94.569,2273,5000,284,5000,5000,8363.0,78.57431504718839,12.490967214487146
493,127.31,2367,5000,378,5000,5000,8363.0,78.57532768761635,12.49096721448715
494,120.583,2444,5000,455,5000,5000,8363.0,78.57634032804434,12.490967214487146
495,84.939,2615,5000,626,5000,5000,8363.0,78.5773529684723,12.490967214487151
496,96.997,2662,5000,674,5000,5000,8363.0,78.57836560890026,12.490967214487151
497,69.726,2030,5000,788,5000,5000,8363.0,78.55492175811523,12.490150997991286
498,60.292,2030,5000,788,5000,5000,8363.0,78.55593439656934,12.490150997991288
499,59.091,1990,5000,625,5000,5000,8363.0,78.55694703502346,12.490150997991288
500,113.242,1990,5000,625,5000,5000,8363.0,78.55795967347755,12.490150997991284
501,130.911,1899,5000,535,5000,5000,8363.0,78.55897231193168,12.49015099799129
502,118.769,1733,5000,343,5000,5000,8363.0,78.55998495038578,12.490150997991286
503,115.587,1733,5000,343,5000,5000,8363.0,78.56099758883987,12.490150997991288
504,118.518,1732,5000,155,5000,5000,8363.0,78.5630228657481,12.490150997991288
505,97.806,1874,5000,8,5000,5000,8363.0,78.56403550420218,12.490150997991284
506,133.702,1874,5000,8,5000,5000,8363.0,78.56504814265632,12.490150997991288
507,145.565,1928,5000,0,5000,5000,8363.0,78.56707341956451,12.490150997991284
508,99.872,1916,5000,80,5000,5000,8363.0,78.56808605801862,12.49015099799129
509,168.37,2031,5000,0,5000,5000,8363.0,78.56909869647275,12.490150997991288
510,118.769,2078,5000,0,5000,5000,8363.0,78.57112397338094,12.490150997991288
511,129.655,2298,5000,309,5000,5000,8363.0,78.57314925028915,12.490150997991288
512,121.477,2279,5000,290,5000,5000,8363.0,78.57416188874326,12.490150997991286
513,143.918,2480,5000,491,5000,5000,8363.0,78.57517452719736,12.490150997991284
514,107.771,2503,5000,514,5000,5000,8363.0,78.57618716565149,12.490150997991288
515,118.741,2574,5000,585,5000,5000,8363.0,78.57719980410559,12.490150997991286
516,107.129,2698,5000,709,5000,5000,8363.0,78.5782124425597,12.490150997991288
517,99.146,2733,5000,744,5000,5000,8363.0,78.57922508101379,12.490150997991286
518,60.487,2259,5000,1017,5000,5000,8363.0,78.55375601153315,12.48933478248016
519,124.017,2163,5000,920,5000,5000,8363.0,78.55476864801355,12.489334782480164
520,50.271,2048,5000,805,5000,5000,8363.0,78.55578128449393,12.48933478248016
521,56.356,2077,5000,687,5000,5000,8363.0,78.55679392097434,12.48933478248016
522,83.152,2015,5000,625,5000,5000,8363.0,78.55780655745471,12.489334782480162
523,65.679,2050,5000,660,5000,5000,8363.0,78.55881919393512,12.48933478248016
524,47.563,1864,5000,473,5000,5000,8363.0,78.5598318304155,12.489334782480162
525,109.223,2147,5000,207,5000,5000,8363.0,78.56185710337628,12.489334782480164
526,87.283,2147,5000,207,5000,5000,8363.0,78.56286973985667,12.48933478248016
527,100.57,1944,5000,0,5000,5000,8363.0,78.56388237633703,12.48933478248016
528,89.433,1928,5000,0,5000,5000,8363.0,78.56489501281744,12.489334782480162
529,107.967,2020,5000,91,5000,5000,8363.0,78.56692028577822,12.489334782480158
530,160.917,1916,5000,80,5000,5000,8363.0,78.56793292225862,12.48933478248016
531,99.956,2031,5000,0,5000,5000,8363.0,78.56894555873899,12.489334782480158
532,133.814,2217,5000,0,5000,5000,8363.0,78.5699581952194,12.48933478248016
533,119.941,2217,5000,0,5000,5000,8363.0,78.57097083169978,12.48933478248016
534,146.347,2392,5000,403,5000,5000,8363.0,78.57299610466056,12.48933478248016
535,146.151,2431,5000,442,5000,5000,8363.0,78.57400874114094,12.489334782480162
536,117.373,2480,5000,491,5000,5000,8363.0,78.57502137762135,12.48933478248016
537,133.116,2560,5000,571,5000,5000,8363.0,78.57603401410175,12.48933478248016
538,123.514,2651,5000,662,5000,5000,8363.0,78.57704665058212,12.48933478248016
539,19.064,2133,5000,890,5000,5000,8363.0,78.55461554875184,12.4885185679537
540,36.175,2092,5000,849,5000,5000,8363.0,78.55562818325866,12.488518567953701
541,81.031,2187,5000,797,5000,5000,8363.0,78.55664081776546,12.488518567953703
542,92.308,2161,5000,771,5000,5000,8363.0,78.55765345227228,12.488518567953701
543,105.985,2130,5000,740,5000,5000,8363.0,78.55866608677907,12.488518567953703
544,136.829,2212,5000,822,5000,5000,8363.0,78.55967872128589,12.4885185679537
545,68.498,2229,5000,839,5000,5000,8363.0,78.56069135579271,12.488518567953703
546,139.006,2215,5000,210,5000,5000,8363.0,78.56170399029953,12.488518567953701
547,104.478,2267,5000,168,5000,5000,8363.0,78.56271662480633,12.488518567953703
548,64.227,2101,5000,78,5000,5000,8363.0,78.56372925931316,12.488518567953703
549,86.474,2073,5000,145,5000,5000,8363.0,78.56474189381997,12.488518567953701
550,56.747,2130,5000,201,5000,5000,8363.0,78.56676716283359,12.4885185679537
551,115.699,2193,5000,252,5000,5000,8363.0,78.5677797973404,12.488518567953703
552,125.273,2214,5000,272,5000,5000,8363.0,78.56879243184721,12.488518567953701
553,130.995,2260,5000,42,5000,5000,8363.0,78.56980506635402,12.488518567953703
554,106.152,2217,5000,0,5000,5000,8363.0,78.57081770086083,12.488518567953701
555,141.155,2500,5000,282,5000,5000,8363.0,78.57183033536765,12.4885185679537
556,131.274,2530,5000,340,5000,5000,8363.0,78.57284296987447,12.488518567953703
557,135.461,2639,5000,650,5000,5000,8363.0,78.57588087339491,12.488518567953701
558,122.621,2639,5000,650,5000,5000,8363.0,78.57689350790172,12.488518567953701
559,19.399,2324,5000,727,5000,5000,8363.0,78.55547509286329,12.487702354411843
560,125.273,2307,5000,710,5000,5000,8363.0,78.55648772539666,12.48770235441184
561,80.556,2203,5000,813,5000,5000,8363.0,78.55750035793004,12.487702354411844
562,78.491,2212,5000,822,5000,5000,8363.0,78.55851299046341,12.48770235441184
563,97.332,2278,5000,888,5000,5000,8363.0,78.55952562299677,12.487702354411843
564,141.713,2417,5000,237,5000,5000,8363.0,78.56155088806354,12.487702354411843
565,134.651,2352,5000,172,5000,5000,8363.0,78.5625635205969,12.48770235441184
566,113.661,2168,5000,11,5000,5000,8363.0,78.56357615313028,12.48770235441184
567,117.122,2172,5000,132,5000,5000,8363.0,78.56458878566367,12.487702354411843
568,88.456,2173,5000,167,5000,5000,8363.0,78.56560141819705,12.487702354411843
569,76.342,2175,5000,246,5000,5000,8363.0,78.56661405073041,12.487702354411843
570,78.63,2346,5000,273,5000,5000,8363.0,78.56863931579718,12.48770235441184
571,79.44,2328,5000,111,5000,5000,8363.0,78.56965194833055,12.487702354411843
572,114.722,2476,5000,258,5000,5000,8363.0,78.57066458086393,12.487702354411843
573,127.645,2447,5000,229,5000,5000,8363.0,78.5716772133973,12.487702354411844
574,104.813,2464,5000,247,5000,5000,8363.0,78.57268984593067,12.487702354411843
575,86.837,2718,5000,729,5000,5000,8363.0,78.57572774353079,12.48770235441184
576,67.744,2718,5000,729,5000,5000,8363.0,78.5767403760642,12.487702354411843
577,64.702,2442,5000,716,5000,5000,8363.0,78.55532201330769,12.48688614185451
578,124.686,2382,5000,726,5000,5000,8363.0,78.55633464386777,12.486886141854514
579,103.501,2479,5000,505,5000,5000,8363.0,78.55734727442784,12.486886141854514
580,130.632,2479,5000,505,5000,5000,8363.0,78.55835990498791,12.486886141854509
581,55.854,2636,5000,348,5000,5000,8363.0,78.559372535548,12.48688614185451
582,52.699,2417,5000,237,5000,5000,8363.0,78.56139779666815,12.48688614185451
583,89.74,2316,5000,136,5000,5000,8363.0,78.56241042722822,12.486886141854509
584,47.145,2262,5000,82,5000,5000,8363.0,78.5634230577883,12.486886141854512
585,134.456,2317,5000,173,5000,5000,8363.0,78.56443568834838,12.486886141854509
586,106.097,2173,5000,167,5000,5000,8363.0,78.56544831890847,12.486886141854509
587,49.434,2450,5000,73,5000,5000,8363.0,78.56646094946854,12.48688614185451
588,12.728,2355,5000,273,5000,5000,8363.0,78.5684862105887,12.486886141854509
589,69.475,2655,5000,437,5000,5000,8363.0,78.56949884114876,12.486886141854509
590,114.275,2485,5000,267,5000,5000,8363.0,78.57051147170885,12.48688614185451
591,134.819,2526,5000,309,5000,5000,8363.0,78.57152410226892,12.486886141854509
592,131.497,2552,5000,335,5000,5000,8363.0,78.57253673282901,12.48688614185451
593,51.36,2674,5000,456,5000,5000,8363.0,78.57354936338908,12.48688614185451
594,9.881,2674,5000,456,5000,5000,8363.0,78.57456199394915,12.486886141854512
595,7.704,2589,5000,711,5000,5000,8363.0,78.55415631600474,12.486069930281642
596,79.161,2518,5000,663,5000,5000,8363.0,78.55516894459166,12.486069930281646
597,130.381,2457,5000,637,5000,5000,8363.0,78.55618157317858,12.486069930281644
598,128.929,2620,5000,558,5000,5000,8363.0,78.5571942017655,12.486069930281646
599,100.598,2541,5000,443,5000,5000,8363.0,78.55820683035242,12.486069930281642
600,151.204,2659,5000,371,5000,5000,8363.0,78.55921945893934,12.486069930281644
601,125.049,2564,5000,104,5000,5000,8363.0,78.56124471611317,12.486069930281646
602,83.766,2460,5000,0,5000,5000,8363.0,78.56225734470009,12.486069930281646
603,119.355,2316,5000,136,5000,5000,8363.0,78.563269973287,12.486069930281642
604,56.216,2313,5000,177,5000,5000,8363.0,78.56428260187393,12.486069930281646
605,35.114,2376,5000,0,5000,5000,8363.0,78.56529523046085,12.486069930281644
606,77.625,2416,5000,39,5000,5000,8363.0,78.56630785904777,12.486069930281644
607,80.724,2689,5000,471,5000,5000,8363.0,78.56934574480853,12.486069930281644
608,108.469,2560,5000,342,5000,5000,8363.0,78.57035837339546,12.486069930281646
609,83.124,2589,5000,371,5000,5000,8363.0,78.57137100198237,12.486069930281644
610,96.215,2650,5000,432,5000,5000,8363.0,78.57238363056928,12.486069930281646
611,79.886,2697,5000,480,5000,5000,8363.0,78.5733962591562,12.486069930281644
612,6.532,2674,5000,456,5000,5000,8363.0,78.57440888774312,12.486069930281646
613,26.266,2589,5000,711,5000,5000,8363.0,78.5540032601011,12.485253719693167
614,133.172,2589,5000,711,5000,5000,8363.0,78.555015886715,12.48525371969317
615,126.78,2600,5000,546,5000,5000,8363.0,78.5560285133289,12.485253719693167
616,136.829,2613,5000,482,5000,5000,8363.0,78.5570411399428,12.485253719693167
617,98.56,2666,5000,205,5000,5000,8363.0,78.56007901978452,12.48525371969317
618,126.11,2530,5000,69,5000,5000,8363.0,78.56109164639842,12.485253719693167
619,91.191,2460,5000,0,5000,5000,8363.0,78.56210427301231,12.48525371969317
620,79.496,2483,5000,166,5000,5000,8363.0,78.56311689962621,12.48525371969317
621,51.332,2485,5000,225,5000,5000,8363.0,78.56412952624012,12.485253719693167
622,88.344,2376,5000,0,5000,5000,8363.0,78.56514215285401,12.48525371969317
623,83.124,2376,5000,0,5000,5000,8363.0,78.56615477946791,12.485253719693167
624,75.56,2764,5000,547,5000,5000,8363.0,78.56919265930962,12.48525371969317
625,121.421,2701,5000,484,5000,5000,8363.0,78.57020528592352,12.48525371969317
626,114.805,2638,5000,420,5000,5000,8363.0,78.57121791253742,12.48525371969317
627,118.378,2720,5000,502,5000,5000,8363.0,78.57223053915133,12.48525371969317
628,94.876,2816,5000,598,5000,5000,8363.0,78.57324316576523,12.485253719693173
629,27.689,2711,5000,722,5000,5000,8363.0,78.55385021503655,12.484437510089021
630,96.885,2669,5000,672,5000,5000,8363.0,78.55486283967757,12.484437510089021
631,72.685,2818,5000,525,5000,5000,8363.0,78.55587546431859,12.48443751008902
632,94.541,2718,5000,392,5000,5000,8363.0,78.55688808895962,12.484437510089021
633,88.874,2779,5000,316,5000,5000,8363.0,78.55790071360063,12.484437510089018
634,100.067,2666,5000,205,5000,5000,8363.0,78.55992596288267,12.484437510089018
635,11.361,2501,5000,200,5000,5000,8363.0,78.56296383680575,12.484437510089018
636,3.266,2485,5000,225,5000,5000,8363.0,78.56397646144677,12.484437510089021
637,80.612,2687,5000,469,5000,5000,8363.0,78.57005220929291,12.484437510089018
638,65.511,2728,5000,510,5000,5000,8363.0,78.57106483393393,12.484437510089021
639,101.156,2788,5000,570,5000,5000,8363.0,78.57207745857494,12.484437510089018
640,7.843,3063,5000,737,5000,5000,8363.0,78.55369718081086,12.483621301469126
641,48.122,3118,5000,156,5000,5000,8363.0,78.55470980347914,12.483621301469126
642,98.002,2877,5000,544,5000,5000,8363.0,78.55572242614743,12.48362130146913
643,133.619,2888,5000,206,5000,5000,8363.0,78.55673504881571,12.483621301469126
644,101.407,2852,5000,243,5000,5000,8363.0,78.557747671484,12.483621301469128
645,21.158,2644,5000,267,5000,5000,8363.0,78.56686127549855,12.483621301469125
646,43.237,2788,5000,570,5000,5000,8363.0,78.57091176617169,12.483621301469126
647,106.822,2861,5000,643,5000,5000,8363.0,78.57192438883996,12.483621301469123
648,56.244,3261,5000,165,5000,5000,8363.0,78.55455677811956,12.482805093833417
649,113.382,3112,5000,16,5000,5000,8363.0,78.55556939881524,12.482805093833415
650,39.022,2861,5000,643,5000,5000,8363.0,78.5717713299462,12.48280509383342
651,114.303,3369,5000,183,5000,5000,8363.0,78.55339114487542,12.481988887181828
652,110.674,3385,5000,176,5000,5000,8363.0,78.55440376359863,12.481988887181826
653,115.14,3113,5000,80,5000,5000,8363.0,78.55541638232185,12.481988887181828
654,64.451,3113,5000,80,5000,5000,8363.0,78.55642900104509,12.481988887181826
655,132.223,3317,5000,43,5000,5000,8363.0,78.55425075991617,12.481172681514286
656,100.374,3273,5000,0,5000,5000,8363.0,78.55526337666709,12.481172681514291
657,91.275,3273,5000,0,5000,5000,8363.0,78.55409776707201,12.480356476830737
658,64.032,3273,5000,0,5000,5000,8363.0,78.55511038185074,12.480356476830734
