,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,12.482,2503,1341,3733,3329,1079,12055.0,118.82674014559723,32.367083642408346
1,8.378,2495,1333,3725,3321,1071,12055.0,118.82784798909961,32.367083642408346
2,50.954,2256,1212,3485,3081,904,12055.0,118.83117151960678,32.36708364240834
3,29.607,2250,1204,3480,3076,913,12055.0,118.83046578718488,32.366221241928386
4,35.705,1793,1409,3023,2618,444,12055.0,118.83600497179974,32.36622124192838
5,2.767,4184,4655,5000,4999,3244,12055.0,118.80871130880868,32.36535884455375
6,1.461,4437,4908,5000,5000,3496,12055.0,118.81092696949635,32.36535884455375
7,28.415,4437,4908,5000,5000,3496,12055.0,118.81203479984018,32.36535884455375
8,6.155,1784,1401,3014,2610,453,12055.0,118.8352992370606,32.36535884455375
9,34.57,2161,1778,3171,2767,193,12055.0,118.83862272809208,32.36535884455375
10,0.016,3705,4176,4922,4520,2765,12055.0,118.80357446748081,32.36449645028431
11,8.58,4169,4640,5000,4984,3228,12055.0,118.8080057625407,32.36449645028431
12,0.0,4149,4620,5000,4964,3209,12055.0,118.80911358630573,32.36449645028431
13,0.0,4437,4908,5000,5000,3496,12055.0,118.81022141007065,32.364496450284314
14,0.0,4437,4908,5000,5000,3496,12055.0,118.81132923383562,32.364496450284314
15,0.0,5000,5000,5000,5000,4203,12055.0,118.8168683526605,32.364496450284314
16,0.762,5000,5000,5000,5000,4924,12055.0,118.81797617642546,32.364496450284314
17,0.497,5000,5000,5000,5000,4931,12055.0,118.81908400019043,32.3644964502843
18,0.0,5000,5000,5000,5000,4970,12055.0,118.82019182395541,32.36449645028431
19,53.596,2081,1697,3135,2731,156,12055.0,118.83791700419496,32.36449645028432
20,45.746,2081,1697,3135,2731,156,12055.0,118.83902482795996,32.36449645028431
21,33.824,2238,1854,2978,2574,0,12055.0,118.84013265172489,32.36449645028431
22,16.104,2073,2421,2724,2320,300,12055.0,118.84567177054976,32.36449645028431
23,54.886,2066,2428,2717,2313,315,12055.0,118.84677959431471,32.36449645028431
24,2.674,3688,4159,4904,4503,2747,12055.0,118.80286897809759,32.36363405911996
25,15.295,3670,4141,4887,4485,2730,12055.0,118.80397679528396,32.36363405911996
26,0.373,5000,5000,5000,5000,4072,12055.0,118.81727060152078,32.36363405911997
27,0.0,5000,5000,5000,5000,4846,12055.0,118.8183784187072,32.36363405911996
28,22.182,2238,1854,2978,2574,0,12055.0,118.83942694524876,32.36363405911996
29,70.633,2073,2421,2724,2320,300,12055.0,118.8449660311808,32.36363405911997
30,44.752,2066,2428,2717,2313,315,12055.0,118.84607384836718,32.36363405911996
31,0.0,5000,5000,5000,5000,4072,12055.0,118.81656505718773,32.362771671060564
32,0.0,5000,5000,5000,5000,4072,12055.0,118.81767286779586,32.362771671060564
33,43.337,1868,2175,2519,2115,231,12055.0,118.84315251178246,32.36277167106058
34,31.042,1889,727,3118,2714,465,12055.0,118.82804538775625,32.361909286106005
35,0.622,1737,575,2967,2563,313,12055.0,118.82915319178639,32.36190928610601
36,19.586,1737,575,2967,2563,313,12055.0,118.8302609958165,32.361909286106005
37,16.974,1868,2175,2519,2115,231,12055.0,118.84244684014772,32.361909286106005
38,9.7,1772,2121,2424,2020,0,12055.0,118.84466244820794,32.361909286106005
39,40.974,1756,2111,2407,2003,14,12055.0,118.84577025223801,32.36190928610601
40,35.441,5000,5000,4727,5000,4407,12055.0,118.81736965513615,32.36104690425615
41,4.834,1889,727,3118,2714,465,12055.0,118.82733983220766,32.36104690425615
42,54.607,1737,575,2967,2563,313,12055.0,118.82844762966005,32.36104690425615
43,22.057,1737,575,2967,2563,313,12055.0,118.82955542711245,32.36104690425615
44,20.751,1591,427,2821,2417,462,12055.0,118.83066322456484,32.36104690425615
45,24.311,1591,427,2821,2417,462,12055.0,118.83177102201725,32.36104690425615
46,19.555,1457,321,2686,2282,596,12055.0,118.83287881946963,32.36104690425614
47,25.182,1756,2104,2407,2003,14,12055.0,118.84395679399356,32.36104690425614
48,18.637,1749,2111,2400,1996,0,12055.0,118.84506459144595,32.36104690425615
49,18.902,1810,2172,2461,2057,187,12055.0,118.84617238889835,32.36104690425615
50,18.746,1810,2172,2461,2057,187,12055.0,118.84728018635073,32.36104690425615
51,66.203,2155,2517,2807,2025,527,12055.0,118.85060357870792,32.36104690425615
52,17.456,5000,5000,4727,5000,4407,12055.0,118.81666418935518,32.36018452551087
53,64.679,1457,321,2686,2282,596,12055.0,118.83106547072968,32.360184525510874
54,54.249,1457,321,2686,2282,596,12055.0,118.83217326160465,32.360184525510874
55,37.228,1080,697,2310,1906,646,12055.0,118.83660442510448,32.360184525510874
56,36.995,1607,1962,2258,1854,150,12055.0,118.84435896122922,32.360184525510874
57,50.923,1738,2100,2389,1985,259,12055.0,118.84657454297914,32.36018452551088
58,34.104,2146,2508,2798,2016,521,12055.0,118.84989791560403,32.360184525510874
59,35.192,2138,2500,2789,2007,515,12055.0,118.85100570647897,32.36018452551087
60,4.041,5000,5000,4659,4653,4388,12055.0,118.81595875414114,32.35932214987008
61,20.829,5000,5000,4659,4653,4388,12055.0,118.81706653843895,32.35932214987008
62,37.151,1080,697,2310,1906,646,12055.0,118.8358988715018,32.359322149870074
63,65.845,1507,1863,2159,1755,249,12055.0,118.84365336158646,32.35932214987008
64,48.778,1503,1866,2155,1751,245,12055.0,118.84476114588428,32.35932214987008
65,83.503,1547,1909,2198,1794,427,12055.0,118.8458689301821,32.359322149870074
66,68.394,1547,1909,2198,1794,427,12055.0,118.84697671447991,32.35932214987008
67,0.047,3580,4051,4797,4396,2640,12055.0,118.79420557279455,32.358459777333614
68,0.202,5000,5000,4485,4702,4189,12055.0,118.8163611272136,32.35845977733362
69,31.197,1423,279,2653,2249,0,12055.0,118.82854668214407,32.358459777333614
70,57.824,1275,103,2505,2101,175,12055.0,118.83076223758599,32.358459777333614
71,18.28,1172,0,2402,1998,279,12055.0,118.83187001530693,32.35845977733362
72,76.462,1547,1909,2198,1794,427,12055.0,118.84516334795832,32.358459777333614
73,45.327,1547,1909,2198,1794,427,12055.0,118.8462711256793,32.35845977733362
74,0.42,3580,4051,4797,4396,2640,12055.0,118.79350032366527,32.35759740790137
75,0.0,3549,4020,4765,4364,2608,12055.0,118.79460809480965,32.35759740790137
76,0.0,5000,5000,4473,4912,4152,12055.0,118.81565574655275,32.357597407901366
77,75.793,1275,103,2505,2101,175,12055.0,118.83005677142962,32.35759740790137
78,32.145,1172,0,2402,1998,279,12055.0,118.83116454257399,32.357597407901366
79,36.809,1209,1557,1860,1456,494,12055.0,118.84335002516211,32.35759740790138
80,22.959,1221,288,2450,2046,11,12055.0,118.82713580670398,32.356735041573224
81,26.534,1220,284,2450,2045,5,12055.0,118.82824357127204,32.35673504157322
82,51.14,1205,1560,1856,1452,490,12055.0,118.84264451065711,32.356735041573224
83,69.809,1201,1563,1853,1448,487,12055.0,118.84375227522519,32.356735041573224
84,60.047,2737,3208,3954,3552,1797,12055.0,118.80316749699846,32.355872678349044
85,12.831,940,3,2169,1765,283,12055.0,118.83086144680034,32.355872678349044
86,44.006,2737,3208,3954,3552,1797,12055.0,118.80246227378034,32.35501031822872
87,12.187,939,0,2169,1765,279,12055.0,118.83015605918916,32.35501031822872
88,54.358,496,475,1726,1322,62,12055.0,118.83569481627089,32.35501031822872
89,30.373,1067,369,2284,1882,284,12055.0,118.82723521245953,32.35414796121211
90,32.798,488,467,1718,1314,54,12055.0,118.83498942634593,32.35414796121211
91,36.591,433,505,1663,1259,0,12055.0,118.83609717118685,32.35414796121211
92,54.809,228,976,1458,1054,445,12055.0,118.83760728178183,32.35328560729911
93,49.601,228,976,1458,1054,445,12055.0,118.83871502004756,32.35328560729911
94,59.192,721,1069,1372,968,6,12055.0,118.84203823484486,32.35328560729911
95,47.954,5000,4398,3821,4038,3525,12055.0,118.81585503113105,32.352423256489594
96,55.741,5000,4348,3771,4210,3450,12055.0,118.81696276282192,32.35242325648959
97,30.917,228,976,1458,1054,445,12055.0,118.8380096649489,32.35242325648959
98,52.959,96,843,1325,921,313,12055.0,118.83911739663978,32.352423256489594
99,45.995,718,1073,1369,965,3,12055.0,118.84133286002155,32.35242325648958
100,66.809,5000,4353,3776,3771,3505,12055.0,118.81514983808599,32.35156090878343
101,38.689,5000,4348,3771,4210,3450,12055.0,118.8162575632023,32.351560908783426
102,18.358,83,856,1338,934,326,12055.0,118.83730434041217,32.35156090878342
103,28.834,62,877,1360,955,347,12055.0,118.8384120655285,32.351560908783426
104,45.171,176,971,1197,793,184,12055.0,118.83951979064481,32.35156090878342
105,31.959,1380,1742,1979,1033,665,12055.0,118.8483815915753,32.35156090878342
106,57.078,1380,1742,1979,1033,665,12055.0,118.84948931669162,32.351560908783426
107,36.467,1032,1503,2249,1847,91,12055.0,118.81998326830598,32.35069856418049
108,23.518,953,1424,2169,1768,12,12055.0,118.82109098684799,32.3506985641805
109,3.093,0,939,1370,969,361,12055.0,118.83659904643618,32.3506985641805
110,2.456,59,999,1310,909,301,12055.0,118.83770676497818,32.3506985641805
111,2.238,145,981,1228,824,215,12055.0,118.83881448352015,32.35069856418049
112,13.725,940,1411,2157,1755,0,12055.0,118.82038581546747,32.34983622268067
113,34.166,497,968,1714,1313,0,12055.0,118.8259243753075,32.34983622268068
114,61.275,1046,204,1284,883,388,12055.0,118.83367835908346,32.34983622268067
115,3.995,209,870,1161,760,450,12055.0,118.83589378301949,32.34983622268067
116,0.0,209,870,1161,760,450,12055.0,118.83700149498746,32.349836222680665
117,10.617,287,791,1083,681,444,12055.0,118.83810920695545,32.34983622268067
118,60.545,361,1041,1012,608,0,12055.0,118.84032463089146,32.34983622268067
119,8.798,4005,4251,3836,3446,118,12055.0,118.81968067464095,32.34897388428383
120,35.518,493,964,1699,1298,0,12055.0,118.8252192016123,32.34897388428382
121,43.664,493,964,1688,1287,0,12055.0,118.82632690700659,32.34897388428383
122,71.27,1079,0,1318,916,396,12055.0,118.83186543397797,32.34897388428383
123,64.866,1046,204,1284,883,388,12055.0,118.8329731393722,32.34897388428383
124,62.114,957,293,1196,794,477,12055.0,118.8340808447665,32.34897388428383
125,18.575,957,293,1196,794,477,12055.0,118.83518855016077,32.34897388428383
126,5.192,287,791,1083,681,444,12055.0,118.83629625555501,32.34897388428382
127,28.85,327,751,1043,641,484,12055.0,118.8374039609493,32.34897388428383
128,66.498,361,1041,1012,608,0,12055.0,118.83961937173785,32.34897388428383
129,71.239,1068,1748,1647,701,707,12055.0,118.84737330949774,32.348973884283815
130,67.726,1068,1748,1647,701,707,12055.0,118.84848101489199,32.34897388428383
131,50.177,5000,3936,3359,3353,3088,12055.0,118.81565246790463,32.348111548989856
132,0.808,5000,3936,3359,3576,3063,12055.0,118.81676016672544,32.34811154898985
133,2.845,4005,4251,3836,3446,118,12055.0,118.81897556436711,32.34811154898985
134,52.772,4005,4251,3836,3446,118,12055.0,118.82008326318794,32.348111548989856
135,73.477,945,1416,1926,1746,347,12055.0,118.82229866082962,32.348111548989856
136,55.943,371,1065,1811,1246,122,12055.0,118.82451405847124,32.34811154898984
137,30.42,371,1065,1811,1246,122,12055.0,118.82562175729208,32.34811154898985
138,60.591,1079,0,1318,916,396,12055.0,118.83116025139621,32.34811154898985
139,67.975,1079,0,1318,916,396,12055.0,118.83226795021706,32.348111548989856
140,57.342,922,157,1161,759,238,12055.0,118.83337564903788,32.34811154898985
141,72.28,811,267,1050,649,349,12055.0,118.8344833478587,32.348111548989856
142,74.348,381,697,989,587,538,12055.0,118.83669874550036,32.34811154898984
143,34.834,1068,1748,1647,701,707,12055.0,118.8466680348878,32.34811154898985
144,54.762,1068,1748,1647,701,707,12055.0,118.84777573370864,32.348111548989856
145,2.503,3988,4233,3818,3429,100,12055.0,118.81827048464457,32.34724921679862
146,17.207,3887,4133,3718,3328,0,12055.0,118.81937817689229,32.34724921679862
147,11.332,3887,4133,3718,3328,0,12055.0,118.82048586913993,32.34724921679862
148,19.306,945,1416,1926,1746,347,12055.0,118.82159356138762,32.34724921679862
