,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,89.351,2544,706,1039,1536,657,2222.0,4.317368597331188,7.915764332251369
1,16.986,2440,766,854,1284,405,2222.0,4.315355972941864,7.914952593682491
2,83.993,2425,764,921,1417,539,2222.0,4.3163596608062536,7.91495259368249
3,99.155,2425,764,921,1417,539,2222.0,4.317363348670644,7.914952593682489
4,62.926,2408,717,903,1436,558,2222.0,4.318367036535032,7.9149525936824885
5,103.92,2478,408,973,1533,727,2222.0,4.3193707243994215,7.91495259368249
6,92.155,2396,316,996,1556,820,2222.0,4.320374412263811,7.9149525936824885
7,80.094,2400,62,1074,1633,938,2222.0,4.3213781001282,7.914952593682491
8,78.635,2400,62,1074,1633,938,2222.0,4.32238178799259,7.914952593682491
9,78.202,2397,723,811,1241,497,2222.0,4.313343353988884,7.914140855725685
10,36.684,2457,783,871,1301,423,2222.0,4.31434704063321,7.914140855725685
11,41.541,2355,681,769,1199,321,2222.0,4.315350727277534,7.914140855725684
12,67.35,2425,764,921,1417,539,2222.0,4.316354413921861,7.914140855725685
13,66.164,2357,680,852,1369,491,2222.0,4.317358100566186,7.914140855725684
14,70.199,2381,556,876,1436,568,2222.0,4.3183617872105104,7.914140855725682
15,113.473,2291,388,891,1451,699,2222.0,4.319365473854837,7.914140855725685
16,79.935,2352,271,952,1512,796,2222.0,4.320369160499163,7.914140855725685
17,78.863,2395,141,995,1555,859,2222.0,4.321372847143488,7.914140855725684
18,72.411,2338,0,1121,1606,984,2222.0,4.322376533787813,7.914140855725685
19,110.782,2317,643,731,1161,417,2222.0,4.313338111320245,7.913329118380885
20,25.239,2229,555,643,1073,195,2222.0,4.315345482169027,7.913329118380886
21,63.679,2229,555,643,1073,195,2222.0,4.316349167593418,7.913329118380885
22,84.061,2289,696,784,1291,413,2222.0,4.31735285301781,7.913329118380885
23,68.581,2257,592,753,1312,507,2222.0,4.318356538442201,7.913329118380886
24,82.055,2267,412,822,1382,631,2222.0,4.319360223866592,7.913329118380885
25,83.013,2219,316,819,1379,683,2222.0,4.3203639092909825,7.913329118380885
26,93.25,2167,171,985,1435,849,2222.0,4.321367594715373,7.9133291183808865
27,56.178,2390,716,804,1234,490,2222.0,4.31232918500258,7.912517381648034
28,74.281,2390,716,804,1234,490,2222.0,4.313332869207165,7.912517381648034
29,69.424,2185,511,599,1029,285,2222.0,4.314336553411752,7.9125173816480325
30,36.183,2141,467,555,985,107,2222.0,4.3153402376163355,7.912517381648033
31,111.352,2209,655,705,1173,294,2222.0,4.3163439218209225,7.912517381648034
32,72.981,2132,628,628,1182,304,2222.0,4.317347606025509,7.912517381648034
33,89.419,2165,596,660,1220,471,2222.0,4.318351290230094,7.912517381648034
34,80.847,2080,473,662,1222,526,2222.0,4.319354974434681,7.912517381648034
35,68.717,2069,291,830,1337,693,2222.0,4.3203586586392655,7.912517381648034
36,104.33,2054,284,976,1322,920,2222.0,4.321362342843852,7.912517381648033
37,79.752,2082,315,1004,1350,949,2222.0,4.322366027048436,7.9125173816480325
38,96.236,2390,716,804,1234,490,2222.0,4.312323944664727,7.911705645527059
39,94.526,2274,600,688,1118,374,2222.0,4.313327627649637,7.911705645527061
40,33.948,2116,442,529,960,216,2222.0,4.314331310634547,7.911705645527059
41,63.041,2034,360,448,878,0,2222.0,4.315334993619456,7.911705645527061
42,95.005,2034,475,475,1034,164,2222.0,4.316338676604365,7.911705645527061
43,77.883,2037,522,522,1082,240,2222.0,4.317342359589276,7.911705645527059
44,91.38,2020,539,543,1102,379,2222.0,4.318346042574185,7.911705645527059
45,97.604,1988,406,714,1225,577,2222.0,4.3193497255590945,7.911705645527058
46,117.919,1954,423,764,1222,628,2222.0,4.320353408544004,7.911705645527059
47,77.381,1994,376,915,1262,778,2222.0,4.321357091528915,7.911705645527058
48,95.37,2026,311,948,1294,893,2222.0,4.322360774513824,7.911705645527058
49,55.197,1810,556,875,1221,1094,2222.0,4.323364457498735,7.911705645527061
50,87.048,2361,687,775,1205,461,2222.0,4.313322386647654,7.910893910017898
51,84.486,1966,292,380,810,67,2222.0,4.31532975017838,7.910893910017897
52,92.839,2007,447,447,1006,136,2222.0,4.316333431943742,7.910893910017899
53,87.39,1928,390,390,949,269,2222.0,4.317337113709106,7.910893910017898
54,132.214,1928,480,480,1039,344,2222.0,4.318340795474468,7.910893910017897
55,77.655,1954,503,646,1138,510,2222.0,4.319344477239832,7.910893910017897
56,73.369,1907,468,811,1175,675,2222.0,4.320348159005195,7.910893910017897
57,74.782,1778,597,700,1045,776,2222.0,4.321351840770558,7.910893910017898
58,65.731,1923,415,845,1191,991,2222.0,4.322355522535921,7.910893910017898
59,76.196,1843,524,842,1188,1062,2222.0,4.323359204301284,7.910893910017898
60,95.917,1951,277,365,795,82,2222.0,4.315324507293101,7.910082175120489
61,86.455,1848,262,262,812,185,2222.0,4.316328187839048,7.910082175120488
62,106.109,1867,329,329,888,222,2222.0,4.3173318683849935,7.910082175120489
63,90.012,1753,443,443,924,336,2222.0,4.318335548930938,7.91008217512049
64,82.557,1770,570,570,941,463,2222.0,4.319339229476884,7.910082175120489
65,92.383,1765,626,626,972,660,2222.0,4.32034291002283,7.91008217512049
66,94.504,1778,597,700,1045,776,2222.0,4.321346590568775,7.91008217512049
67,102.506,1786,551,708,1054,927,2222.0,4.322350271114722,7.91008217512049
68,56.771,1875,492,810,1156,1029,2222.0,4.323353951660667,7.91008217512049
69,5.586,1823,131,471,649,458,2222.0,4.313311906310301,7.909270440834767
70,63.702,1823,131,471,649,458,2222.0,4.314315585636959,7.909270440834766
71,87.139,1856,164,273,682,195,2222.0,4.315319264963617,7.909270440834767
72,79.091,1764,178,178,728,269,2222.0,4.316322944290274,7.909270440834767
73,71.818,1753,443,443,924,336,2222.0,4.317326623616931,7.909270440834766
74,80.003,1753,443,443,924,336,2222.0,4.318330302943588,7.909270440834767
75,106.109,1703,529,529,875,565,2222.0,4.319333982270247,7.909270440834766
76,92.155,1686,511,511,857,615,2222.0,4.320337661596904,7.909270440834766
77,64.614,1673,582,582,928,802,2222.0,4.321341340923561,7.909270440834767
78,19.79,1823,131,471,649,458,2222.0,4.313306666974921,7.908458707160667
79,57.742,1823,131,471,649,458,2222.0,4.314310345082419,7.908458707160667
80,94.663,1700,8,348,526,351,2222.0,4.315314023189919,7.908458707160667
81,91.585,1695,109,109,668,339,2222.0,4.316317701297417,7.908458707160667
82,136.888,1586,0,0,559,448,2222.0,4.317321379404915,7.908458707160667
83,69.789,1629,454,454,800,461,2222.0,4.318325057512414,7.908458707160666
84,80.87,1552,378,378,724,562,2222.0,4.319328735619913,7.908458707160667
85,91.038,1620,445,445,791,681,2222.0,4.320332413727411,7.908458707160667
86,25.718,1527,659,659,1005,902,2222.0,4.32133609183491,7.908458707160667
87,66.529,1527,659,659,1005,902,2222.0,4.322339769942409,7.908458707160667
88,73.483,1610,81,420,436,441,2222.0,4.314305105083531,7.907646974098126
89,107.248,1682,55,284,573,416,2222.0,4.315308781971999,7.9076469740981254
90,80.619,1548,123,171,501,525,2222.0,4.316312458860468,7.9076469740981254
91,83.788,1502,103,103,455,552,2222.0,4.317316135748937,7.907646974098125
92,64.431,1380,205,205,551,653,2222.0,4.318319812637406,7.907646974098126
93,69.664,1511,336,336,682,579,2222.0,4.319323489525875,7.907646974098126
94,30.004,1643,468,468,814,710,2222.0,4.320327166414344,7.907646974098127
95,74.691,1652,534,534,879,776,2222.0,4.321330843302813,7.9076469740981254
96,122.023,1426,760,760,1106,1003,2222.0,4.322334520191282,7.907646974098127
97,69.538,1380,853,853,1199,1096,2222.0,4.32333819707975,7.907646974098125
98,102.734,1589,140,479,377,448,2222.0,4.314299865640288,7.906835241647076
99,95.644,1610,81,420,436,441,2222.0,4.315303541309856,7.906835241647076
100,95.621,1397,232,232,346,623,2222.0,4.316307216979424,7.906835241647077
101,89.944,1334,284,284,414,613,2222.0,4.317310892648994,7.906835241647076
102,68.033,1382,203,203,549,651,2222.0,4.318314568318561,7.906835241647077
103,30.916,1380,205,205,551,653,2222.0,4.31931824398813,7.906835241647076
104,34.746,1652,534,534,879,776,2222.0,4.320321919657699,7.906835241647076
105,78.544,1293,893,893,1083,1135,2222.0,4.3213255953272665,7.906835241647076
106,138.643,1291,919,919,1161,1161,2222.0,4.322329270996835,7.906835241647077
107,68.945,1343,890,890,1236,1133,2222.0,4.323332946666404,7.906835241647076
108,56.565,1266,1001,1019,1250,1219,2222.0,4.324336622335972,7.906835241647077
109,89.647,1465,264,590,253,324,2222.0,4.314294626752683,7.906023509807455
110,125.556,1362,386,458,150,455,2222.0,4.31529830120348,7.906023509807454
111,103.145,1358,311,311,247,525,2222.0,4.316301975654277,7.906023509807454
112,102.597,1295,323,323,374,574,2222.0,4.317305650105075,7.906023509807455
113,82.466,1334,284,284,414,613,2222.0,4.318309324555872,7.906023509807454
114,100.887,1207,917,979,997,1141,2222.0,4.321320347908264,7.906023509807454
115,90.582,1201,929,987,1148,1154,2222.0,4.322324022359062,7.906023509807454
116,71.043,1266,1001,1019,1250,1219,2222.0,4.3233276968098595,7.906023509807455
117,60.76,1266,1001,1019,1250,1219,2222.0,4.324331371260657,7.906023509807454
118,111.626,1369,295,569,157,295,2222.0,4.314289388420712,7.905211778579199
119,125.442,1323,395,459,112,409,2222.0,4.315293061652867,7.905211778579199
120,103.327,1295,384,384,185,462,2222.0,4.316296734885023,7.905211778579198
121,100.591,1192,432,432,275,475,2222.0,4.317300408117179,7.905211778579199
122,99.086,1145,440,440,447,647,2222.0,4.318304081349334,7.905211778579199
123,88.986,1046,544,544,551,751,2222.0,4.31930775458149,7.9052117785792
124,74.873,1106,816,888,896,1040,2222.0,4.3213151010458,7.905211778579199
125,87.139,1044,779,914,1027,997,2222.0,4.322318774277956,7.905211778579198
126,94.504,1104,839,974,1087,1057,2222.0,4.323322447510112,7.905211778579199
127,105.06,1335,188,676,123,188,2222.0,4.313280478630724,7.904400047962242
128,114.544,1298,225,642,86,225,2222.0,4.314284150644368,7.904400047962243
129,121.886,1174,373,559,62,295,2222.0,4.315287822658011,7.904400047962243
130,143.021,1156,498,498,341,541,2222.0,4.316291494671654,7.904400047962242
131,122.045,1092,547,547,391,591,2222.0,4.317295166685297,7.904400047962241
132,100.591,1055,530,530,412,612,2222.0,4.318298838698939,7.904400047962243
133,109.825,1046,544,544,551,751,2222.0,4.319302510712583,7.904400047962242
134,112.219,1017,667,703,710,882,2222.0,4.320306182726226,7.904400047962243
135,92.657,986,695,768,775,920,2222.0,4.321309854739869,7.904400047962243
136,83.058,1044,779,914,1027,997,2222.0,4.322313526753512,7.904400047962244
137,80.915,1044,779,914,1027,997,2222.0,4.323317198767156,7.904400047962244
138,114.636,1149,0,596,312,0,2222.0,4.313275242628386,7.9035883179565225
139,127.426,1149,0,596,312,0,2222.0,4.314278913423645,7.903588317956522
140,120.746,1137,383,563,73,273,2222.0,4.315282584218905,7.903588317956523
141,118.511,987,533,596,224,424,2222.0,4.316286255014165,7.903588317956523
142,143.089,991,562,593,313,513,2222.0,4.317289925809424,7.9035883179565225
143,85.11,995,590,590,402,602,2222.0,4.318293596604684,7.903588317956523
144,68.216,1063,653,653,661,861,2222.0,4.319297267399945,7.903588317956523
145,97.764,986,695,768,775,920,2222.0,4.320300938195205,7.903588317956523
146,102.689,896,631,765,879,848,2222.0,4.321304608990463,7.903588317956522
147,102.734,867,660,794,908,820,2222.0,4.322308279785723,7.9035883179565225
148,107.727,888,841,967,1090,841,2222.0,4.323311950580982,7.903588317956522
149,98.972,929,970,1008,1218,882,2222.0,4.324315621376242,7.903588317956522
150,57.295,929,970,1008,1218,882,2222.0,4.325319292171501,7.9035883179565225
151,126.058,1314,165,761,477,165,2222.0,4.312266337604527,7.902776588561973
152,106.633,1149,0,596,312,0,2222.0,4.313270007181533,7.902776588561973
153,127.54,1149,0,596,312,0,2222.0,4.314273676758539,7.902776588561972
154,90.217,902,557,512,309,509,2222.0,4.317284685489555,7.902776588561973
155,115.456,843,553,582,379,579,2222.0,4.31828835506656,7.902776588561973
156,81.713,893,603,725,522,722,2222.0,4.319292024643565,7.902776588561973
157,102.187,800,509,644,615,734,2222.0,4.3202956942205715,7.902776588561974
158,102.803,729,438,573,687,663,2222.0,4.321299363797577,7.902776588561973
159,97.422,735,791,814,1040,688,2222.0,4.322303033374584,7.902776588561973
160,68.17,695,782,774,1080,648,2222.0,4.32330670295159,7.902776588561972
161,77.016,929,970,1008,1218,882,2222.0,4.324310372528594,7.902776588561973
162,86.889,929,970,1008,1218,882,2222.0,4.3253140421055996,7.902776588561973
163,109.711,1314,165,761,477,165,2222.0,4.312261103931279,7.901964859778531
164,116.938,1153,222,600,460,112,2222.0,4.31326477229016,7.9019648597785315
165,119.173,1040,109,487,347,0,2222.0,4.314268440649041,7.9019648597785315
166,106.519,882,310,329,499,201,2222.0,4.315272109007921,7.901964859778531
167,84.723,640,349,484,776,573,2222.0,4.320290450802325,7.901964859778531
168,98.995,729,438,573,687,663,2222.0,4.321294119161206,7.901964859778531
169,77.222,695,782,774,1080,648,2222.0,4.322297787520086,7.9019648597785315
170,104.513,695,782,774,1080,648,2222.0,4.323301455878968,7.901964859778531
