,POP_2015,community_space,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
127,205.812,295,146,295,1136,6278.0,68.7171948729031,25.45734306626913
128,156.115,184,0,184,956,6278.0,68.71825772634296,25.457343066269125
129,171.249,336,0,419,1115,6278.0,68.72250914010232,25.457343066269132
130,197.743,451,0,535,1231,6278.0,68.72357199354217,25.45734306626913
131,196.137,451,0,535,1231,6278.0,68.72463484698201,25.45734306626913
132,76.913,442,0,442,1283,6278.0,68.71477134867104,25.456502172186855
133,184.937,443,66,443,1284,6278.0,68.71583419750436,25.456502172186855
134,230.539,324,163,324,1178,6278.0,68.71689704633769,25.45650217218686
135,190.758,216,212,216,1169,6278.0,68.71795989517105,25.456502172186855
136,155.232,107,271,107,1143,6278.0,68.71902274400438,25.456502172186852
137,171.851,11,196,11,1047,6278.0,68.72008559283772,25.456502172186855
138,183.974,451,0,535,1231,6278.0,68.72327413933775,25.456502172186852
139,197.382,451,0,535,1231,6278.0,68.72433698817109,25.45650217218686
140,3.171,654,393,796,1511,6278.0,68.71234785631984,25.455661280335107
141,27.658,568,306,710,1551,6278.0,68.71341070054687,25.455661280335107
142,100.517,585,296,599,1474,6278.0,68.71447354477392,25.45566128033511
143,155.111,490,187,490,1365,6278.0,68.71553638900096,25.455661280335107
144,201.797,416,225,416,1297,6278.0,68.716599233228,25.455661280335107
145,194.451,279,362,279,1302,6278.0,68.71766207745506,25.45566128033511
146,239.491,165,311,165,1201,6278.0,68.7187249216821,25.455661280335107
147,176.146,23,208,23,1059,6278.0,68.71978776590915,25.455661280335107
148,10.638,606,527,939,1655,6278.0,68.71098723546879,25.454820390713806
149,56.2,654,393,796,1511,6278.0,68.71205007508973,25.454820390713806
150,108.345,501,373,697,1573,6278.0,68.71311291471069,25.454820390713806
151,118.983,465,410,632,1570,6278.0,68.71417575433165,25.454820390713806
152,131.267,497,294,497,1435,6278.0,68.71523859395262,25.45482039071381
153,123.198,383,251,383,1321,6278.0,68.71630143357356,25.454820390713802
154,183.573,360,346,360,1349,6278.0,68.71736427319453,25.454820390713802
155,241.258,307,421,307,1343,6278.0,68.71842711281548,25.454820390713806
156,162.016,0,374,0,1295,6278.0,68.71948995243643,25.454820390713806
157,129.139,427,447,632,1570,6278.0,68.71387797734376,25.453979503322856
158,124.563,509,373,550,1488,6278.0,68.71494081235883,25.45397950332284
159,132.953,272,326,272,1432,6278.0,68.71600364737391,25.453979503322856
160,179.398,231,367,231,1451,6278.0,68.717066482389,25.45397950332284
161,204.567,126,395,126,1421,6278.0,68.71812931740409,25.45397950332285
162,176.267,103,347,103,1398,6278.0,68.71919215241914,25.45397950332285
163,145.477,0,639,0,1516,6278.0,68.72238065746438,25.453979503322845
164,137.288,0,639,0,1516,6278.0,68.72344349247946,25.45397950332285
165,76.472,366,286,969,1895,6278.0,68.71251738340037,25.453138618162136
166,93.332,335,266,867,1805,6278.0,68.71358021380978,25.453138618162132
167,104.291,264,338,795,1733,6278.0,68.7146430442192,25.45313861816214
168,150.856,244,323,513,1673,6278.0,68.71570587462858,25.45313861816214
169,199.188,334,304,334,1629,6278.0,68.71676870503799,25.453138618162132
170,198.104,206,315,206,1501,6278.0,68.71783153544742,25.453138618162136
171,146.681,156,238,156,1451,6278.0,68.71889436585683,25.45313861816214
172,153.024,0,639,0,1516,6278.0,68.72208285708506,25.453138618162132
173,136.927,0,639,0,1516,6278.0,68.72314568749445,25.45313861816214
174,54.755,366,286,969,1895,6278.0,68.71221963792532,25.452297735231575
175,128.818,335,266,867,1805,6278.0,68.71328246372927,25.452297735231575
176,143.47,244,323,513,1673,6278.0,68.71434528953321,25.45229773523157
177,174.5,256,335,535,1695,6278.0,68.71540811533715,25.452297735231575
178,175.343,262,177,461,1756,6278.0,68.71647094114111,25.45229773523157
179,150.334,273,248,273,1568,6278.0,68.71753376694505,25.45229773523157
180,164.946,208,164,209,1504,6278.0,68.718596592749,25.452297735231575
181,160.852,81,161,676,1836,6278.0,68.71404754830044,25.45145685453108
182,151.78,138,217,632,1832,6278.0,68.71511036949911,25.451456854531084
183,166.191,254,175,507,1802,6278.0,68.71617319069783,25.451456854531088
184,161.655,215,130,504,1799,6278.0,68.7172360118965,25.45145685453108
185,173.416,84,0,374,1669,6278.0,68.7182988330952,25.451456854531084
186,88.635,422,1061,422,1938,6278.0,68.72573858148603,25.451456854531084
187,160.169,79,0,837,1997,6278.0,68.7137498205204,25.45061597606055
188,158.443,12,91,745,1905,6278.0,68.71481263711406,25.450615976060547
189,180.763,258,184,558,1853,6278.0,68.71587545370771,25.450615976060547
190,167.596,0,0,458,1754,6278.0,68.71693827030133,25.450615976060554
191,59.893,0,0,458,1754,6278.0,68.71800108689499,25.450615976060543
192,111.918,422,1061,422,1938,6278.0,68.72544080305047,25.450615976060543
193,123.68,422,1061,422,1938,6278.0,68.72650361964415,25.450615976060554
194,65.272,0,0,458,1754,6278.0,68.7177033541479,25.449775099819885
