,POP_2015,active_living,community_space,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
109,43.89,2375,3458,3330,1671,2769,9505.0,88.11728392036116,25.636504496960246
110,0.0,1901,2984,2856,1197,2295,9505.0,88.12153927788091,25.636504496960246
111,0.0,1901,2984,2856,1197,2295,9505.0,88.12260311726085,25.63650449696025
112,27.446,1723,2910,2783,1124,2222,9505.0,88.12366695664079,25.636504496960246
113,27.951,1473,3230,3031,1070,2470,9505.0,88.12473079602071,25.636504496960242
114,62.468,1469,3208,3009,1048,2448,9505.0,88.12579463540064,25.636504496960242
115,200.482,1335,3142,2943,982,2382,9505.0,88.12685847478058,25.63650449696025
116,75.489,1088,2979,2780,746,2211,9505.0,88.12898615354045,25.636504496960246
117,225.851,956,3007,2781,729,2194,9505.0,88.13004999292042,25.63650449696025
118,164.337,779,2963,2737,685,2150,9505.0,88.13111383230033,25.636504496960242
119,187.405,769,2873,2647,595,2060,9505.0,88.13217767168027,25.636504496960246
120,187.405,679,2823,2597,545,2010,9505.0,88.13324151106018,25.636504496960246
121,145.086,691,3025,2799,747,2212,9505.0,88.13430535044014,25.636504496960246
122,12.067,882,3354,3128,1076,2541,9505.0,88.13749686857994,25.636504496960242
123,35.808,880,3394,3168,1116,2582,9505.0,88.13856070795987,25.63650449696025
124,75.209,978,3554,3328,1276,2741,9505.0,88.1396245473398,25.636504496960246
125,156.591,954,3629,3403,1258,2816,9505.0,88.14068838671975,25.63650449696025
126,101.139,1033,3760,3534,1338,2948,9505.0,88.14175222609968,25.636504496960246
127,82.393,2370,3453,3325,1666,2764,9505.0,88.11689868076097,25.635663125609337
128,0.0,1901,2984,2856,1197,2295,9505.0,88.12115401967674,25.635663125609337
129,0.0,1833,2916,2788,1129,2227,9505.0,88.12221785440568,25.63566312560934
130,20.935,1775,2858,2730,1071,2169,9505.0,88.12328168913461,25.635663125609337
131,109.951,1843,2826,2662,1003,2101,9505.0,88.12434552386357,25.63566312560934
132,51.524,1686,2790,2591,932,2031,9505.0,88.1254093585925,25.635663125609334
133,168.378,1422,3051,2852,914,2291,9505.0,88.12647319332143,25.63566312560934
134,196.778,1330,3054,2855,832,2294,9505.0,88.12753702805036,25.635663125609337
135,137.958,1188,2912,2713,690,2152,9505.0,88.12860086277931,25.635663125609334
136,202.895,1077,2923,2697,669,2131,9505.0,88.12966469750826,25.63566312560934
137,148.622,972,2875,2649,597,2062,9505.0,88.13072853223721,25.63566312560934
138,211.09,741,2761,2535,483,1949,9505.0,88.13179236696614,25.635663125609334
139,205.309,765,2737,2512,460,1925,9505.0,88.13285620169508,25.63566312560934
140,217.264,865,2979,2753,701,2166,9505.0,88.13392003642402,25.635663125609334
141,81.27,865,3009,2783,731,2196,9505.0,88.13498387115295,25.63566312560934
142,8.251,880,3394,3168,1116,2582,9505.0,88.1381753753398,25.635663125609337
143,26.267,978,3554,3328,1276,2741,9505.0,88.13923921006871,25.63566312560934
144,56.799,1055,3730,3504,1157,2917,9505.0,88.14030304479765,25.635663125609337
145,57.697,1118,3793,3567,1094,2976,9505.0,88.14136687952659,25.635663125609334
146,29.578,1843,2826,2662,1003,2101,9505.0,88.12289643899402,25.63482175650921
147,55.845,1843,2826,2662,1003,2101,9505.0,88.12396026907219,25.63482175650922
148,142.672,1716,2759,2560,901,1999,9505.0,88.12502409915034,25.634821756509215
149,142.504,1555,2918,2719,806,2158,9505.0,88.12608792922848,25.634821756509215
150,104.619,1406,3068,2869,908,2308,9505.0,88.12715175930663,25.634821756509215
151,64.489,1217,2842,2643,620,2082,9505.0,88.1282155893848,25.634821756509215
152,55.845,1242,2817,2618,596,2057,9505.0,88.12927941946295,25.63482175650922
153,183.644,1019,2779,2553,501,1967,9505.0,88.1303432495411,25.634821756509215
154,156.591,961,2700,2474,422,1888,9505.0,88.13140707961925,25.634821756509215
155,209.687,857,2645,2419,367,1832,9505.0,88.13247090969742,25.634821756509215
156,246.954,984,2726,2500,448,1914,9505.0,88.13353473977558,25.634821756509215
157,40.13,984,2726,2500,448,1914,9505.0,88.13459856985374,25.63482175650922
158,108.94,1174,3849,3623,1149,3031,9505.0,88.14098155032266,25.634821756509215
159,155.862,1247,3800,3574,964,2847,9505.0,88.14204538040082,25.63482175650922
160,50.626,1247,3800,3574,964,2847,9505.0,88.14310921047895,25.63482175650921
161,231.071,1605,2868,2669,756,2108,9505.0,88.12570268250113,25.633980389659794
162,289.891,1534,2768,2569,586,2008,9505.0,88.1267665079287,25.633980389659794
163,335.465,1534,2768,2569,586,2008,9505.0,88.12783033335629,25.633980389659797
164,161.53,1323,2736,2537,515,1976,9505.0,88.12889415878387,25.633980389659797
165,250.827,1089,2714,2488,436,1901,9505.0,88.12995798421143,25.633980389659797
166,145.422,1123,2681,2455,403,1868,9505.0,88.13102180963904,25.633980389659797
167,164.225,964,2538,2313,261,1726,9505.0,88.1320856350666,25.633980389659794
168,173.317,1017,2683,2457,406,1871,9505.0,88.13314946049418,25.633980389659794
169,31.262,984,2726,2500,448,1914,9505.0,88.13421328592176,25.633980389659794
170,3.143,1359,3688,3462,852,2735,9505.0,88.14166006391481,25.633980389659794
171,38.166,1442,3605,3379,769,2652,9505.0,88.14272388934239,25.6339803896598
172,17.231,2154,2480,2373,1425,1812,9505.0,88.1210621700299,25.63313902506097
173,158.387,2154,2480,2373,1425,1812,9505.0,88.12212599080712,25.633139025060963
174,57.024,1534,2768,2569,586,2008,9505.0,88.12744509469319,25.633139025060967
175,134.366,1392,2624,2425,428,1864,9505.0,88.1285089154704,25.63313902506097
176,196.16,1314,2598,2399,352,1818,9505.0,88.12957273624762,25.63313902506097
177,106.695,1243,2555,2329,277,1742,9505.0,88.13063655702484,25.63313902506097
178,103.216,1096,2457,2232,180,1645,9505.0,88.13170037780203,25.63313902506097
179,183.588,1096,2406,2181,129,1594,9505.0,88.13276419857927,25.633139025060967
180,9.71,1359,3688,3462,852,2735,9505.0,88.14127476479695,25.63313902506097
181,5.556,1442,3605,3379,769,2652,9505.0,88.14233858557417,25.633139025060963
182,160.745,2154,2480,2373,1425,1812,9505.0,88.1206769766326,25.632297662712638
183,151.652,2146,2463,2356,1425,1795,9505.0,88.12174079275967,25.63229766271264
184,72.795,1507,2478,2279,316,1718,9505.0,88.12812368952198,25.632297662712645
185,157.153,1438,2467,2268,247,1707,9505.0,88.12918750564904,25.632297662712634
186,200.257,1377,2444,2218,166,1631,9505.0,88.1302513217761,25.632297662712638
187,181.567,1096,2406,2181,129,1594,9505.0,88.13131513790316,25.632297662712638
188,124.094,1096,2406,2181,129,1594,9505.0,88.13237895403022,25.63229766271264
189,238.142,1248,2558,2333,281,1746,9505.0,88.13344277015729,25.632297662712645
190,177.47,1334,2644,2418,366,1832,9505.0,88.13450658628432,25.632297662712638
191,111.859,1504,2815,2589,537,2002,9505.0,88.13557040241139,25.632297662712638
192,55.677,1631,2942,2716,664,2098,9505.0,88.13663421853843,25.632297662712634
193,174.159,1959,2369,2170,1315,1609,9505.0,88.12135561207535,25.631456302614716
194,218.386,2035,2445,2246,1306,1685,9505.0,88.12241942355247,25.631456302614716
195,1.796,1791,2385,2186,588,1625,9505.0,88.12667466946088,25.631456302614712
196,87.164,1630,2463,2264,438,1703,9505.0,88.12773848093799,25.631456302614712
197,235.112,1572,2405,2206,381,1645,9505.0,88.12880229241512,25.631456302614716
198,269.348,1415,2384,2171,206,1597,9505.0,88.12986610389221,25.631456302614712
199,270.639,1297,2349,2123,71,1536,9505.0,88.13092991536932,25.631456302614712
200,259.246,1255,2277,2051,0,1465,9505.0,88.13199372684646,25.63145630261471
201,139.136,1333,2325,2099,77,1512,9505.0,88.13305753832356,25.631456302614716
202,37.829,1429,2739,2514,462,1927,9505.0,88.13412134980067,25.631456302614712
203,166.357,1429,2739,2514,462,1927,9505.0,88.13518516127776,25.631456302614712
204,264.971,1631,2942,2716,664,2098,9505.0,88.13624897275487,25.631456302614716
205,18.073,1659,3391,3165,564,2446,9505.0,88.14050421866332,25.631456302614712
206,76.836,1659,3391,3165,564,2446,9505.0,88.14156803014045,25.631456302614712
207,45.911,1752,3295,3069,459,2342,9505.0,88.14263184161753,25.631456302614712
208,63.366,1959,2369,2170,1315,1609,9505.0,88.12097044875364,25.6306149447671
209,220.463,1933,2343,2144,1285,1583,9505.0,88.12203425558101,25.6306149447671
210,98.389,1913,2322,2123,1184,1562,9505.0,88.1230980624084,25.630614944767107
211,1.459,1791,2385,2186,588,1625,9505.0,88.12628948289051,25.6306149447671
212,125.273,1755,2349,2150,552,1589,9505.0,88.12735328971787,25.6306149447671
213,169.332,1661,2296,2098,459,1537,9505.0,88.12841709654525,25.6306149447671
214,285.625,1524,2316,2099,298,1515,9505.0,88.1294809033726,25.6306149447671
215,232.53,1438,2254,2028,205,1442,9505.0,88.13054471019998,25.6306149447671
216,220.35,1355,2148,1922,99,1335,9505.0,88.13160851702736,25.630614944767103
217,297.524,1392,2299,2073,136,1487,9505.0,88.13267232385472,25.6306149447671
218,182.409,1540,2416,2190,284,1534,9505.0,88.1337361306821,25.630614944767103
219,10.664,1541,2852,2626,574,1961,9505.0,88.13479993750947,25.6306149447671
220,198.91,1541,2852,2626,574,1961,9505.0,88.13586374433683,25.6306149447671
221,0.0,1659,3391,3165,564,2446,9505.0,88.14011897164633,25.6306149447671
222,2.301,1752,3295,3069,459,2342,9505.0,88.1411827784737,25.6306149447671
223,75.153,1752,3295,3069,459,2342,9505.0,88.14224658530107,25.6306149447671
224,60.167,1889,3158,2932,322,2205,9505.0,88.14331039212844,25.6306149447671
225,138.968,1899,2308,2109,1451,1548,9505.0,88.12164910497178,25.62977358916971
226,167.48,1767,2176,1977,1417,1416,9505.0,88.12271290714962,25.629773589169705
227,157.04,1760,2169,1970,1031,1409,9505.0,88.12377670932747,25.62977358916971
228,135.769,1751,2160,1962,1039,1401,9505.0,88.12484051150528,25.629773589169705
229,24.752,1727,2136,1937,920,1376,9505.0,88.12590431368315,25.62977358916971
230,9.541,1795,2223,2024,607,1463,9505.0,88.12696811586099,25.62977358916971
231,203.176,1765,2174,1975,604,1414,9505.0,88.12803191803883,25.629773589169705
232,196.665,1645,2202,1993,412,1408,9505.0,88.12909572021667,25.6297735891697
233,151.933,1573,2163,1938,340,1351,9505.0,88.13015952239451,25.6297735891697
234,257.674,1469,2034,1808,213,1221,9505.0,88.13122332457237,25.6297735891697
235,179.659,1511,2179,1954,256,1367,9505.0,88.13228712675021,25.62977358916971
236,185.833,1639,2313,2087,383,1423,9505.0,88.13335092892807,25.62977358916971
237,174.832,1749,2423,2197,493,1533,9505.0,88.1344147311059,25.629773589169705
238,28.063,1749,2423,2197,493,1533,9505.0,88.13547853328373,25.629773589169705
239,54.33,2028,3020,2794,184,2066,9505.0,88.14292514852865,25.629773589169705
240,122.467,1913,2323,2124,1465,1563,9505.0,88.12126397172412,25.628932235822436
241,196.497,1791,2201,2002,1441,1441,9505.0,88.12232776925266,25.628932235822436
242,139.529,1724,2134,1935,1374,1374,9505.0,88.1233915667812,25.628932235822436
243,150.193,1669,2079,1880,1100,1319,9505.0,88.1244553643097,25.628932235822433
244,114.16,1693,2103,1904,886,1343,9505.0,88.12551916183823,25.628932235822433
245,76.612,1629,2039,1840,822,1279,9505.0,88.12658295936676,25.628932235822433
246,156.367,1654,2064,1865,650,1304,9505.0,88.12764675689529,25.628932235822433
247,175.337,1699,2081,1855,597,1268,9505.0,88.1287105544238,25.628932235822436
248,198.854,1699,2081,1855,597,1268,9505.0,88.12977435195232,25.628932235822433
249,245.719,1510,1992,1766,255,1179,9505.0,88.13083814948087,25.628932235822433
250,193.242,1644,2046,1820,389,1234,9505.0,88.13190194700938,25.628932235822436
251,133.524,1642,2316,2091,386,1426,9505.0,88.13296574453791,25.628932235822436
252,111.073,1749,2423,2197,493,1533,9505.0,88.13402954206644,25.628932235822436
253,46.921,1805,2456,2230,550,1566,9505.0,88.13509333959496,25.628932235822433
254,78.52,1778,2677,2451,811,1724,9505.0,88.1361571371235,25.628932235822433
255,188.415,1778,2677,2451,811,1724,9505.0,88.137220934652,25.628932235822433
256,74.591,2028,3020,2794,184,2066,9505.0,88.14253992229465,25.628932235822433
257,117.696,2022,2431,2232,1692,1671,9505.0,88.11981506295808,25.628090884725182
258,119.717,1852,2261,2062,1539,1501,9505.0,88.1208788558375,25.628090884725186
259,214.289,1787,2197,1998,1458,1437,9505.0,88.12194264871691,25.62809088472519
260,151.877,1702,2111,1912,1363,1351,9505.0,88.12300644159635,25.628090884725186
261,252.791,1583,1993,1794,1112,1233,9505.0,88.12407023447575,25.628090884725186
262,248.413,1551,1961,1762,991,1201,9505.0,88.12513402735519,25.628090884725182
263,143.739,1504,1913,1714,946,1153,9505.0,88.1261978202346,25.62809088472519
264,197.732,1587,1997,1798,636,1237,9505.0,88.12726161311402,25.628090884725182
265,115.114,1569,1978,1779,645,1218,9505.0,88.12832540599342,25.628090884725186
266,148.004,1619,2001,1775,517,1188,9505.0,88.12938919887284,25.628090884725193
267,218.274,1634,1868,1642,378,1056,9505.0,88.13045299175225,25.628090884725182
268,222.034,1680,2011,1785,424,1198,9505.0,88.13151678463169,25.628090884725186
269,173.541,1764,2025,1799,508,1212,9505.0,88.1325805775111,25.628090884725193
270,174.271,1820,2124,1898,564,1234,9505.0,88.13364437039053,25.628090884725182
271,60.448,1952,2229,2003,696,1339,9505.0,88.13470816326992,25.628090884725182
272,188.976,1980,2311,2085,724,1421,9505.0,88.13577195614936,25.628090884725186
273,89.802,1904,2551,2325,686,1598,9505.0,88.13683574902876,25.628090884725182
274,161.811,1904,2551,2325,686,1598,9505.0,88.13789954190818,25.628090884725182
275,176.235,2186,2862,2636,26,1908,9505.0,88.14215471342582,25.628090884725182
276,103.103,2054,2463,2264,1724,1703,9505.0,88.11942996908077,25.627249535877862
277,223.213,1995,2404,2205,1665,1644,9505.0,88.1204937573113,25.627249535877862
278,65.667,1738,2148,1949,1493,1388,9505.0,88.12155754554182,25.627249535877862
279,193.242,1649,2059,1860,1404,1299,9505.0,88.12262133377233,25.62724953587786
280,234.55,1552,1961,1762,1231,1201,9505.0,88.12368512200285,25.627249535877855
281,252.791,1462,1871,1672,1078,1111,9505.0,88.12474891023338,25.627249535877855
282,233.989,1440,1849,1650,965,1089,9505.0,88.12581269846389,25.627249535877862
283,233.933,1475,1884,1685,843,1124,9505.0,88.12687648669441,25.627249535877862
284,167.704,1366,1775,1576,848,1015,9505.0,88.12794027492491,25.62724953587786
285,78.576,1439,1820,1595,628,1008,9505.0,88.12900406315545,25.62724953587786
286,227.927,1439,1820,1595,628,1008,9505.0,88.13006785138596,25.627249535877862
287,191.558,1715,1976,1750,459,1163,9505.0,88.13113163961648,25.62724953587786
288,167.48,1741,1934,1708,754,1044,9505.0,88.13219542784698,25.62724953587786
289,235.841,1873,2066,1841,640,1176,9505.0,88.13325921607752,25.627249535877855
290,238.648,1970,2205,1979,720,1315,9505.0,88.13432300430804,25.627249535877855
291,222.427,2055,2249,2023,754,1305,9505.0,88.13538679253854,25.627249535877862
292,17.343,2114,2320,2094,640,1366,9505.0,88.13645058076908,25.627249535877862
293,79.811,2021,2412,2186,547,1459,9505.0,88.13751436899958,25.627249535877855
294,112.813,2078,2469,2244,490,1516,9505.0,88.13857815723011,25.62724953587786
295,0.393,2212,2835,2609,0,1882,9505.0,88.14176952192165,25.62724953587786
296,157.209,1749,2158,1959,1768,1398,9505.0,88.12010867614491,25.62640818928038
297,2.638,1613,2022,1823,1486,1262,9505.0,88.12117245972674,25.626408189280372
298,163.944,1613,2022,1823,1439,1262,9505.0,88.12223624330856,25.626408189280376
299,194.533,1515,1924,1725,1359,1164,9505.0,88.12330002689039,25.626408189280372
300,177.582,1421,1830,1631,1183,1070,9505.0,88.12436381047223,25.626408189280376
301,233.316,1312,1721,1522,1149,961,9505.0,88.12542759405406,25.626408189280376
302,208.676,1348,1757,1558,971,997,9505.0,88.12649137763587,25.626408189280372
303,190.716,1366,1775,1576,856,1015,9505.0,88.12755516121771,25.626408189280376
304,213.11,1401,1789,1563,743,977,9505.0,88.12861894479954,25.62640818928037
305,183.139,1353,1749,1523,714,936,9505.0,88.12968272838137,25.626408189280372
306,210.977,1507,1701,1475,602,888,9505.0,88.13074651196318,25.62640818928037
307,231.856,1644,1838,1612,687,1020,9505.0,88.13181029554502,25.626408189280372
308,261.154,1770,1963,1737,761,1073,9505.0,88.13287407912689,25.62640818928038
309,261.828,1819,2013,1787,850,1091,9505.0,88.13393786270869,25.626408189280372
310,200.875,1894,2087,1861,878,1134,9505.0,88.1350016462905,25.626408189280376
311,78.071,2013,2207,1981,726,1253,9505.0,88.13606542987236,25.626408189280376
312,249.087,2021,2412,2186,547,1459,9505.0,88.13712921345417,25.626408189280376
313,147.499,2082,2473,2247,487,1520,9505.0,88.138192997036,25.626408189280376
314,127.462,2026,2464,2238,371,1511,9505.0,88.13925678061783,25.626408189280372
315,54.386,2093,2531,2305,304,1577,9505.0,88.14032056419964,25.626408189280372
316,122.579,1749,2158,1959,1768,1398,9505.0,88.11972361233778,25.625566844932624
317,17.062,1630,2039,1840,1649,1279,9505.0,88.1207873912711,25.62556684493262
318,123.589,1555,1965,1766,1575,1205,9505.0,88.12185117020445,25.62556684493262
319,264.241,1464,1873,1674,1371,1113,9505.0,88.12291494913781,25.625566844932628
320,209.013,1353,1763,1564,1318,1003,9505.0,88.12397872807115,25.625566844932624
321,173.71,1341,1751,1552,1178,991,9505.0,88.12504250700451,25.625566844932624
322,255.934,1241,1651,1452,1091,891,9505.0,88.12610628593787,25.625566844932624
323,293.483,1201,1610,1411,1013,850,9505.0,88.12717006487121,25.625566844932624
324,214.738,1353,1749,1523,714,936,9505.0,88.12823384380454,25.625566844932624
325,241.061,1451,1645,1419,602,832,9505.0,88.1292976227379,25.62556684493262
326,141.886,1341,1534,1309,712,722,9505.0,88.13036140167125,25.625566844932624
327,146.264,1516,1709,1483,774,897,9505.0,88.13142518060461,25.625566844932628
328,231.351,1587,1780,1554,832,890,9505.0,88.13248895953794,25.625566844932624
329,200.426,1709,1902,1676,926,968,9505.0,88.13355273847128,25.62556684493262
330,298.085,1873,2067,1841,866,1114,9505.0,88.13461651740462,25.625566844932628
331,223.718,1960,2154,1928,779,1201,9505.0,88.13568029633798,25.62556684493262
332,197.844,1918,2278,2052,658,1325,9505.0,88.13674407527134,25.625566844932624
333,142.504,1924,2348,2122,588,1394,9505.0,88.1378078542047,25.625566844932624
334,55.116,1919,2357,2131,478,1404,9505.0,88.13887163313804,25.625566844932624
335,25.369,1961,2413,2187,502,1460,9505.0,88.1399354120714,25.625566844932628
336,8.475,1971,2482,2256,468,1529,9505.0,88.14099919100474,25.62556684493262
