,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,0.0,1517,1437,1968,1204,648,1478,7330.0,75.0098043379856,17.90116529344885
1,0.327,1517,1437,1968,1204,648,1478,7330.0,75.01083317321294,17.901165293448848
2,0.0,1517,1437,1968,1204,648,1478,7330.0,75.00958873897679,17.900341037025015
3,7.062,1517,1437,1968,1204,648,1478,7330.0,75.010617571247,17.90034103702502
4,41.763,1178,1775,1629,1133,309,1139,7330.0,75.01224405501138,17.89869252856007
5,2.071,1189,1054,2123,822,792,1747,7330.0,75.00894201191603,17.89786827651881
6,37.012,1189,1054,2123,822,792,1747,7330.0,75.00997083531571,17.897868276518814
7,72.737,1178,1775,1629,1133,309,1139,7330.0,75.01202848211507,17.897868276518814
8,68.957,646,93,93,4958,3988,4193,7330.0,75.0542102415018,17.897868276518814
9,39.503,646,93,93,4958,3988,4193,7330.0,75.0552390649015,17.89786827651881
10,0.044,1189,1054,2123,822,792,1747,7330.0,75.00872645955006,17.89704402593826
11,5.972,1189,1054,2123,822,792,1747,7330.0,75.00975527999321,17.89704402593826
12,86.775,1282,2027,1733,1237,414,1243,7330.0,75.01078410043637,17.897044025938257
13,34.242,277,463,463,4588,3618,3823,7330.0,75.05090809771954,17.89704402593826
14,25.834,646,93,93,4958,3988,4193,7330.0,75.053994559049,17.897044025938257
15,37.974,740,0,0,5000,4082,4286,7330.0,75.05502337949216,17.89704402593826
16,23.585,1282,2027,1733,1237,414,1243,7330.0,75.00953973633085,17.896219776818338
17,38.93,1282,2027,1733,1237,414,1243,7330.0,75.01056855381766,17.89621977681834
18,34.919,868,1613,1319,823,0,829,7330.0,75.01365500627807,17.896219776818338
19,55.147,868,1613,1319,823,0,829,7330.0,75.01468382376484,17.89621977681834
20,7.062,314,1461,1113,873,500,358,7330.0,75.01777027622525,17.896219776818338
21,34.967,238,763,763,4288,3318,3522,7330.0,75.04760598334246,17.89621977681834
22,32.902,238,763,763,4288,3318,3522,7330.0,75.04863480082925,17.896219776818338
23,34.527,107,632,632,4419,3449,3653,7330.0,75.04966361831605,17.896219776818338
24,23.432,277,463,463,4588,3618,3823,7330.0,75.05069243580284,17.896219776818338
25,30.41,740,0,0,5000,4082,4286,7330.0,75.05480770575006,17.89621977681834
26,25.459,979,1724,1430,934,110,940,7330.0,75.0124106479202,17.89539552915896
27,80.759,979,1724,1430,934,110,940,7330.0,75.01343946245082,17.895395529158968
28,47.627,868,1613,1319,823,0,829,7330.0,75.01446827698139,17.895395529158964
29,66.394,297,1445,1097,890,517,342,7330.0,75.01755472057319,17.895395529158968
30,89.543,272,1419,1071,915,542,317,7330.0,75.01858353510382,17.895395529158968
31,47.736,346,1347,999,1126,670,211,7330.0,75.01961234963439,17.895395529158964
32,2.136,1609,313,661,2263,1381,1460,7330.0,75.02784286587921,17.895395529158964
33,1.09,1600,305,652,2255,1372,1451,7330.0,75.02887168040982,17.895395529158964
