,POP_2015,community_space,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
53,94.808,1506,614,785,789,436,11061.0,102.55660681811268,13.663286480097371
54,104.52,1506,614,785,789,436,11061.0,102.5576224362017,13.663286480097373
55,93.268,1449,758,754,758,615,11061.0,102.55863805429067,13.663286480097371
56,111.787,1275,740,936,740,797,11061.0,102.55965367237968,13.663286480097373
57,164.566,1202,813,1001,813,863,11061.0,102.56066929046868,13.663286480097371
58,163.997,963,1060,1249,1060,1110,11061.0,102.56168490855768,13.663286480097375
59,133.79,946,1069,1258,1069,1119,11061.0,102.56270052664668,13.663286480097371
60,129.101,710,992,1493,1157,1354,11061.0,102.56371614473568,13.663286480097371
61,127.695,587,895,1512,1060,1710,11061.0,102.56574738091366,13.663286480097371
62,180.038,676,986,1604,1151,1802,11061.0,102.5667629990027,13.663286480097371
63,136.167,723,1357,1685,1277,2182,11061.0,102.56879423518068,13.663286480097371
64,76.925,598,1231,1559,1151,2308,11061.0,102.56980985326967,13.663286480097373
65,40.39,2499,142,116,142,195,11061.0,102.54724645156226,13.662468779422841
66,14.804,2344,218,191,60,281,11061.0,102.54826206747434,13.662468779422841
67,28.061,2676,177,197,38,414,11061.0,102.5492776833864,13.66246877942284
68,32.961,1859,425,650,433,174,11061.0,102.55130891521058,13.66246877942284
69,41.083,1839,404,671,453,154,11061.0,102.55232453112268,13.662468779422836
70,149.831,2092,774,514,296,566,11061.0,102.55334014703477,13.662468779422841
71,140.621,1524,337,668,768,169,11061.0,102.55435576294687,13.662468779422841
72,138.445,1472,390,615,748,212,11061.0,102.55537137885892,13.662468779422841
73,145.779,1506,614,785,789,436,11061.0,102.55638699477105,13.662468779422841
74,155.759,1429,625,708,712,513,11061.0,102.55740261068313,13.662468779422841
75,143.066,1412,695,691,695,552,11061.0,102.55841822659522,13.662468779422841
76,150.635,1349,637,865,637,726,11061.0,102.55943384250729,13.662468779422841
77,97.353,1073,955,1150,955,1012,11061.0,102.56146507433151,13.662468779422843
78,114.533,1131,1013,1229,1024,1090,11061.0,102.56248069024355,13.66246877942284
79,128.699,788,906,1522,1071,1440,11061.0,102.56349630615567,13.662468779422841
80,155.759,530,836,1453,1001,1651,11061.0,102.56552753797985,13.662468779422841
81,176.22,587,895,1512,1060,1710,11061.0,102.5665431538919,13.66246877942284
82,84.393,428,1027,1371,947,2110,11061.0,102.56857438571613,13.66246877942284
83,131.814,439,1073,1401,993,2156,11061.0,102.5695900016282,13.66246877942284
84,5.745,2638,281,255,281,324,11061.0,102.54702666228474,13.66165107983238
85,40.629,2650,294,268,294,347,11061.0,102.54804227602006,13.661651079832385
86,27.182,2238,321,295,106,311,11061.0,102.54905788975537,13.66165107983238
87,20.24,2144,417,391,253,217,11061.0,102.5500735034907,13.661651079832383
88,33.522,2056,472,446,261,129,11061.0,102.55108911722601,13.661651079832383
89,36.18,1859,425,650,433,174,11061.0,102.55210473096133,13.661651079832385
90,73.844,2064,746,487,269,539,11061.0,102.55312034469667,13.66165107983238
91,135.297,1472,390,615,748,212,11061.0,102.55413595843198,13.66165107983238
92,182.684,1472,390,615,748,212,11061.0,102.5551515721673,13.66165107983238
93,193.434,1242,518,385,518,442,11061.0,102.55616718590265,13.661651079832385
94,159.409,1292,575,571,575,628,11061.0,102.55718279963796,13.661651079832383
95,134.593,1351,635,630,635,591,11061.0,102.55819841337328,13.661651079832383
96,154.051,1249,536,793,536,704,11061.0,102.55921402710861,13.66165107983238
97,147.219,1085,761,1021,761,882,11061.0,102.5602296408439,13.661651079832383
98,118.351,1161,836,1064,836,926,11061.0,102.56124525457923,13.66165107983238
99,158.639,953,901,1518,1066,1606,11061.0,102.56226086831455,13.661651079832382
100,139.181,875,816,1433,981,1530,11061.0,102.56327648204987,13.661651079832382
101,142.731,501,746,1363,910,1574,11061.0,102.56530770952052,13.661651079832382
102,111.117,530,836,1453,1001,1651,11061.0,102.56632332325584,13.661651079832382
103,135.431,364,964,1307,884,2047,11061.0,102.56835455072648,13.661651079832382
104,120.26,410,1010,1353,930,2093,11061.0,102.56937016446183,13.661651079832382
105,150.568,252,1176,1213,1097,2259,11061.0,102.57038577819714,13.661651079832382
106,0.017,2641,284,258,284,327,11061.0,102.54680688747894,13.660833381325928
107,4.177,2710,354,327,354,397,11061.0,102.54782249903762,13.660833381325928
108,22.213,2098,431,404,247,171,11061.0,102.54985372215502,13.660833381325926
109,24.417,2083,504,473,288,102,11061.0,102.55086933371372,13.660833381325931
110,42.784,1943,585,366,148,242,11061.0,102.5518849452724,13.660833381325924
111,108.974,2037,719,459,242,512,11061.0,102.5529005568311,13.660833381325926
112,140.588,1242,518,385,518,442,11061.0,102.55594739150722,13.660833381325926
113,161.686,1207,484,479,484,536,11061.0,102.5569630030659,13.660833381325928
114,117.547,1128,414,674,414,733,11061.0,102.5579786146246,13.660833381325926
115,146.315,1157,445,704,445,762,11061.0,102.55899422618332,13.660833381325928
116,142.597,1024,701,961,701,922,11061.0,102.56000983774196,13.660833381325924
117,161.887,1085,761,1021,761,882,11061.0,102.56102544930069,13.660833381325926
118,163.595,652,593,1210,758,1435,11061.0,102.56407228397676,13.660833381325928
119,148.491,620,624,1241,789,1466,11061.0,102.56508789553546,13.660833381325924
120,156.964,190,790,1133,710,1874,11061.0,102.56711911865287,13.660833381325924
121,139.081,249,848,1192,769,1932,11061.0,102.56813473021158,13.660833381325926
122,136.268,222,1176,1184,1097,2259,11061.0,102.57016595332898,13.660833381325928
123,45.433,2189,605,579,394,10,11061.0,102.54963395529118,13.660015683903405
124,42.445,2186,602,575,391,0,11061.0,102.5506495646734,13.660015683903405
125,47.315,1874,556,296,78,312,11061.0,102.55166517405564,13.660015683903408
126,126.154,1795,477,217,36,391,11061.0,102.55268078343782,13.660015683903406
127,135.029,1707,389,130,87,478,11061.0,102.55369639282006,13.66001568390341
128,142.061,1508,366,109,327,718,11061.0,102.55471200220228,13.660015683903406
129,161.787,1291,326,322,326,635,11061.0,102.55572761158449,13.660015683903406
130,156.629,1262,358,355,358,603,11061.0,102.5567432209667,13.660015683903406
131,187.238,1039,323,583,323,645,11061.0,102.55775883034892,13.660015683903406
132,157.801,1100,383,643,383,703,11061.0,102.55877443973114,13.660015683903405
133,156.361,932,609,869,609,928,11061.0,102.55979004911335,13.660015683903406
134,164.901,1024,701,961,701,922,11061.0,102.56080565849558,13.660015683903406
135,150.367,740,504,1135,669,1346,11061.0,102.56385248664223,13.660015683903408
136,186.435,712,533,1163,697,1374,11061.0,102.56486809602443,13.660015683903406
137,131.043,245,730,1074,650,1841,11061.0,102.56689931478888,13.66001568390341
138,182.617,218,760,1103,680,1858,11061.0,102.56791492417109,13.660015683903406
139,151.137,0,961,961,896,2065,11061.0,102.56893053355333,13.660015683903406
140,81.58,121,1082,1082,1017,2185,11061.0,102.56994614293554,13.660015683903406
141,123.13,1760,442,182,38,429,11061.0,102.55246102451659,13.659197987564752
142,109.51,1684,366,106,135,526,11061.0,102.55347663172246,13.659197987564756
143,155.156,1577,259,0,217,608,11061.0,102.55449223892832,13.65919798756475
144,149.228,1377,264,236,264,697,11061.0,102.55550784613422,13.659197987564752
145,146.315,1327,197,283,197,766,11061.0,102.5565234533401,13.659197987564752
146,169.054,1126,226,486,226,739,11061.0,102.55753906054596,13.659197987564752
147,148.659,965,391,651,391,839,11061.0,102.55855466775185,13.659197987564756
148,133.857,842,520,780,520,842,11061.0,102.55957027495772,13.659197987564752
149,156.998,723,420,1019,561,1080,11061.0,102.5605858821636,13.65919798756475
150,176.622,787,484,1079,625,1138,11061.0,102.5616014893695,13.65919798756475
151,169.054,717,414,1045,579,1267,11061.0,102.56363270378125,13.659197987564756
152,165.169,768,476,1107,641,1318,11061.0,102.56464831098712,13.65919798756475
153,130.34,351,624,967,544,1741,11061.0,102.56667952539887,13.65919798756475
154,145.276,307,668,1012,589,1784,11061.0,102.56769513260477,13.659197987564752
155,94.071,36,924,924,859,2050,11061.0,102.56871073981063,13.659197987564749
156,52.478,0,961,961,896,2065,11061.0,102.56972634701653,13.659197987564754
157,147.313,1844,526,267,119,510,11061.0,102.55224128006707,13.658380292309895
158,168.392,1844,526,267,119,510,11061.0,102.55325688509673,13.658380292309893
159,105.089,1514,196,62,196,671,11061.0,102.55427249012642,13.658380292309893
160,116.074,1449,131,141,131,736,11061.0,102.55528809515614,13.658380292309895
161,142.899,1240,110,369,110,852,11061.0,102.55630370018581,13.658380292309893
162,144.104,1219,131,390,131,831,11061.0,102.55731930521549,13.658380292309893
163,153.213,1044,307,567,307,924,11061.0,102.55833491024516,13.658380292309896
164,166.475,928,425,685,425,937,11061.0,102.55935051527487,13.658380292309895
165,161.954,662,359,958,500,1022,11061.0,102.56036612030456,13.658380292309896
166,178.263,693,390,989,531,1051,11061.0,102.56138172533423,13.658380292309895
167,183.555,572,269,900,434,1312,11061.0,102.56239733036395,13.658380292309895
168,134.593,616,313,944,478,1317,11061.0,102.56341293539361,13.658380292309895
169,155.357,489,486,829,406,1604,11061.0,102.56544414545297,13.658380292309896
170,143.535,489,486,829,406,1604,11061.0,102.56645975048266,13.658380292309895
171,165.805,222,738,738,677,1880,11061.0,102.56747535551234,13.658380292309893
172,122.269,126,835,835,773,1972,11061.0,102.56849096054205,13.658380292309896
173,103.281,258,945,968,906,2104,11061.0,102.56950656557173,13.658380292309895
174,110.247,267,963,1155,1090,2281,11061.0,102.5705221706014,13.658380292309895
175,51.038,267,963,1155,1090,2281,11061.0,102.57153777563109,13.6583802923099
176,162.691,2038,720,460,313,704,11061.0,102.55202155008904,13.657562598138762
177,125.283,1404,86,172,86,781,11061.0,102.55506835864993,13.65756259813876
178,88.455,1318,0,259,0,868,11061.0,102.55608396150357,13.657562598138762
179,128.9,1179,138,397,138,1006,11061.0,102.5570995643572,13.657562598138762
180,112.256,1073,278,538,278,1018,11061.0,102.55811516721083,13.657562598138759
181,128.699,868,482,742,448,1058,11061.0,102.55913077006446,13.657562598138759
182,123.006,748,445,862,404,1115,11061.0,102.5601463729181,13.657562598138762
183,135.297,716,413,792,325,1208,11061.0,102.56116197577174,13.657562598138757
184,152.644,469,166,797,350,1238,11061.0,102.56217757862538,13.65756259813876
185,130.839,446,143,774,350,1238,11061.0,102.56319318147902,13.657562598138759
186,151.773,389,114,717,294,1414,11061.0,102.56420878433264,13.657562598138762
187,140.32,364,348,691,268,1609,11061.0,102.5652243871863,13.65756259813876
188,112.658,439,485,769,405,1610,11061.0,102.5662399900399,13.657562598138757
189,157.333,311,650,650,588,1791,11061.0,102.56725559289356,13.657562598138759
190,151.271,222,738,738,677,1880,11061.0,102.56827119574719,13.65756259813876
191,64.366,258,945,968,906,2104,11061.0,102.56928679860083,13.657562598138762
192,107.132,354,849,1055,993,2200,11061.0,102.57030240145447,13.657562598138762
193,104.085,267,963,1155,1090,2281,11061.0,102.5713180043081,13.657562598138762
194,69.323,498,1193,1386,1321,2512,11061.0,102.5723336071617,13.657562598138764
195,36.939,498,1193,1386,1321,2512,11061.0,102.57334921001538,13.65756259813876
196,121.131,2038,720,460,313,704,11061.0,102.55180183458222,13.65674490505128
197,114.801,1179,138,397,138,1006,11061.0,102.55687983797083,13.656744905051276
198,114.868,1122,209,469,209,1070,11061.0,102.55789543864857,13.65674490505128
199,111.385,953,400,659,363,1140,11061.0,102.5589110393263,13.65674490505128
200,131.378,800,443,727,265,1261,11061.0,102.55992664000404,13.656744905051276
201,151.472,686,383,762,296,1237,11061.0,102.56094224068175,13.65674490505128
202,73.442,531,228,736,270,1279,11061.0,102.56195784135949,13.656744905051276
203,68.282,343,41,671,248,1354,11061.0,102.56297344203722,13.65674490505128
204,110.163,340,90,668,245,1403,11061.0,102.56398904271494,13.656744905051276
205,158.069,331,315,659,236,1605,11061.0,102.56500464339265,13.656744905051275
206,130.709,270,375,599,295,1666,11061.0,102.5660202440704,13.65674490505128
207,129.804,281,618,618,556,1823,11061.0,102.56703584474812,13.65674490505128
208,170.293,311,650,650,588,1791,11061.0,102.56805144542585,13.656744905051276
209,124.446,354,849,1055,993,2200,11061.0,102.57008264678129,13.656744905051275
210,68.184,498,1193,1386,1321,2512,11061.0,102.57211384813674,13.65674490505128
211,63.027,498,1193,1386,1321,2512,11061.0,102.57312944881448,13.65674490505128
212,16.427,5000,5000,5000,5000,5000,11061.0,102.54751973953849,13.655927213047384
213,130.575,5000,5000,5000,5000,5000,11061.0,102.5556445275542,13.655927213047384
214,94.909,1129,216,476,216,1070,11061.0,102.55767572455814,13.655927213047384
215,117.145,1019,298,558,254,1166,11061.0,102.55869132306006,13.655927213047384
216,114.768,942,375,635,177,1243,11061.0,102.55970692156204,13.655927213047384
217,154.687,710,353,647,181,1351,11061.0,102.560722520064,13.655927213047386
218,91.208,629,272,589,141,1412,11061.0,102.56173811856597,13.655927213047384
219,19.043,357,0,685,261,1381,11061.0,102.56275371706795,13.655927213047384
220,91.144,259,98,586,163,1425,11061.0,102.5637693155699,13.655927213047386
221,194.774,217,201,544,121,1527,11061.0,102.56478491407184,13.655927213047384
222,174.613,239,342,567,263,1660,11061.0,102.56580051257383,13.655927213047384
223,138.478,146,481,481,419,1790,11061.0,102.56681611107581,13.65592721304739
224,162.523,379,691,714,652,1983,11061.0,102.56783170957775,13.655927213047386
225,137.005,534,664,869,807,2020,11061.0,102.56884730807973,13.655927213047386
226,108.773,534,664,869,807,2020,11061.0,102.5698629065817,13.655927213047384
227,89.919,588,1084,1289,1227,2434,11061.0,102.57189410358559,13.655927213047386
228,60.515,5000,5000,5000,5000,5000,11061.0,102.55440923596015,13.655109522127008
229,186.837,5000,5000,5000,5000,5000,11061.0,102.55542483228652,13.655109522127008
230,134.526,868,456,563,96,1324,11061.0,102.55948721759188,13.655109522127008
231,126.623,778,421,466,6,1420,11061.0,102.56050281391825,13.655109522127006
232,143.1,605,375,466,184,1542,11061.0,102.56151841024457,13.655109522127008
233,82.451,445,287,403,172,1606,11061.0,102.5625340065709,13.655109522127008
234,118.929,273,261,426,0,1589,11061.0,102.56354960289725,13.655109522127008
235,149.463,168,276,408,107,1603,11061.0,102.56456519922362,13.655109522127008
236,134.627,0,335,335,273,1684,11061.0,102.56558079554996,13.655109522127006
237,180.574,175,510,510,449,1851,11061.0,102.56659639187627,13.655109522127006
238,126.355,312,618,647,585,1930,11061.0,102.56761198820264,13.655109522127006
239,138.277,433,563,768,706,2056,11061.0,102.56862758452895,13.655109522127006
240,82.317,472,602,807,745,2082,11061.0,102.56964318085534,13.655109522127006
241,118.518,770,895,1105,1043,2257,11061.0,102.57065877718166,13.655109522127006
242,111.687,770,895,1105,1043,2257,11061.0,102.57167437350799,13.655109522127008
243,0.388,5000,5000,5000,5000,5000,11061.0,102.54911158658462,13.65429183229007
244,0.008,5000,5000,5000,5000,5000,11061.0,102.55012718073549,13.654291832290072
245,93.134,5000,5000,5000,5000,5000,11061.0,102.55418955733894,13.65429183229007
246,67.782,5000,5000,5000,5000,5000,11061.0,102.5552051514898,13.654291832290072
247,136.77,861,531,531,218,1624,11061.0,102.56028312224414,13.654291832290072
248,119.423,726,396,396,83,1489,11061.0,102.56129871639502,13.65429183229007
249,145.712,628,298,298,167,1587,11061.0,102.5623143105459,13.654291832290074
250,121.097,427,274,274,154,1735,11061.0,102.56332990469673,13.654291832290072
251,125.778,309,263,263,162,1747,11061.0,102.5643454988476,13.654291832290072
252,119.925,87,247,247,185,1771,11061.0,102.56536109299846,13.654291832290072
253,168.317,92,424,427,366,1777,11061.0,102.56637668714934,13.654291832290074
254,139.684,124,453,459,397,1808,11061.0,102.56739228130022,13.654291832290072
255,157.533,308,435,643,582,1992,11061.0,102.56840787545107,13.65429183229007
256,58.405,770,895,1105,1043,2257,11061.0,102.57043906375279,13.65429183229007
257,120.997,770,895,1105,1043,2257,11061.0,102.57145465790366,13.654291832290072
258,3.351,5000,5000,5000,5000,5000,11061.0,102.54889193331064,13.653474143536512
259,0.0,5000,5000,5000,5000,5000,11061.0,102.5499075252862,13.653474143536513
260,69.356,812,482,482,169,1575,11061.0,102.5600634450415,13.653474143536515
261,120.327,860,530,530,217,1623,11061.0,102.56107903701702,13.65347414353651
262,130.307,628,298,298,167,1587,11061.0,102.56209462899255,13.653474143536513
263,144.071,515,185,185,185,1700,11061.0,102.56311022096808,13.653474143536513
264,181.713,251,83,83,83,1927,11061.0,102.56412581294362,13.653474143536513
265,151.639,168,166,166,166,1848,11061.0,102.56514140491916,13.653474143536513
266,141.492,179,338,343,281,1864,11061.0,102.56615699689469,13.653474143536512
267,158.069,228,351,562,501,1913,11061.0,102.5671725888702,13.653474143536513
268,153.548,228,351,562,501,1913,11061.0,102.56818818084575,13.653474143536513
269,153.414,520,643,853,793,2204,11061.0,102.56920377282128,13.653474143536512
270,131.914,598,723,933,872,2260,11061.0,102.57021936479683,13.653474143536512
271,100.836,1062,732,732,419,1825,11061.0,102.55882819250967,13.652656455866257
272,40.656,1062,732,732,419,1825,11061.0,102.55984378231004,13.652656455866257
273,32.217,975,645,645,332,1739,11061.0,102.56085937211034,13.652656455866259
274,113.361,335,0,0,0,1886,11061.0,102.56390614151138,13.652656455866257
275,175.685,251,83,83,83,1927,11061.0,102.56492173131174,13.652656455866257
276,143.937,420,153,370,370,2095,11061.0,102.56593732111207,13.652656455866259
277,150.869,341,235,445,416,2026,11061.0,102.56695291091242,13.652656455866257
278,180.172,466,589,799,739,2150,11061.0,102.5689840905131,13.65265645586626
279,138.344,520,643,853,793,2204,11061.0,102.56999968031342,13.652656455866259
280,110.816,1107,777,777,464,1870,11061.0,102.55860854642415,13.65183876927924
281,24.447,975,645,645,332,1739,11061.0,102.55962413404947,13.65183876927924
282,138.277,975,645,645,332,1739,11061.0,102.56063972167476,13.651838769279236
283,48.559,1096,766,766,453,1860,11061.0,102.56165530930005,13.651838769279237
284,132.986,335,0,0,0,1886,11061.0,102.56368648455064,13.65183876927924
285,160.045,465,101,130,130,2016,11061.0,102.56470207217595,13.651838769279237
286,165.906,489,84,315,315,2164,11061.0,102.56571765980122,13.651838769279236
287,161.318,420,153,370,370,2095,11061.0,102.56673324742653,13.65183876927924
288,125.685,551,498,709,653,2236,11061.0,102.5687644226771,13.65183876927924
289,144.774,466,589,799,739,2150,11061.0,102.56978001030238,13.65183876927924
290,125.719,465,101,130,130,2016,11061.0,102.56448242751146,13.651021083775385
291,141.66,566,0,231,231,2117,11061.0,102.56549801296185,13.651021083775387
292,157.132,489,84,315,315,2164,11061.0,102.56651359841223,13.651021083775383
293,127.326,732,327,558,558,2408,11061.0,102.56752918386265,13.651021083775383
294,115.839,632,419,632,632,2312,11061.0,102.56854476931302,13.651021083775385
295,136.971,732,327,558,558,2408,11061.0,102.56730954714499,13.650203399354625
296,171.365,732,327,558,558,2408,11061.0,102.56832513042059,13.650203399354629
297,121.265,806,240,471,471,2358,11061.0,102.56708992489858,13.649385716016894
298,119.322,806,240,471,471,2358,11061.0,102.56810550599958,13.649385716016894
