,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,117.164,970,622,606,585,524,647.0,-74.2493648197637,11.015974843755192
1,115.082,904,684,641,648,458,647.0,-74.2483555237646,11.015974843755192
2,100.341,806,766,723,729,361,647.0,-74.24734622776555,11.015974843755192
3,97.6,491,1081,733,1044,269,647.0,-74.24431833976833,11.015974843755192
4,63.131,478,1206,849,1169,384,647.0,-74.24229974777018,11.015974843755192
5,0.0,713,1511,1125,1474,784,647.0,-74.23927185977296,11.01597484375519
6,15.865,1383,672,796,553,172,647.0,-74.2552937036327,11.015160297456974
7,65.843,1350,632,756,513,121,647.0,-74.25428440935835,11.015160297456973
8,96.532,1245,518,676,400,0,647.0,-74.25327511508404,11.015160297456974
9,118.945,1297,436,613,265,150,647.0,-74.2522658208097,11.015160297456974
10,101.354,1165,453,531,416,353,647.0,-74.25125652653537,11.015160297456976
11,108.232,1148,470,521,433,370,647.0,-74.25024723226105,11.015160297456974
12,105.958,1000,563,550,526,477,647.0,-74.2492379379867,11.015160297456974
13,113.767,897,660,616,623,433,647.0,-74.24822864371238,11.015160297456974
14,81.407,797,720,677,683,315,647.0,-74.24721934943807,11.015160297456974
15,93.436,508,843,567,806,0,647.0,-74.24621005516374,11.015160297456974
16,85.928,508,843,567,806,0,647.0,-74.24520076088942,11.015160297456974
17,92.203,375,975,617,938,153,647.0,-74.24419146661509,11.015160297456973
18,106.369,337,1065,708,1028,243,647.0,-74.24318217234077,11.015160297456974
19,105.464,384,1150,773,1113,423,647.0,-74.24217287806644,11.015160297456974
20,1.452,424,1222,836,1185,495,647.0,-74.24116358379212,11.015160297456974
21,0.0,713,1511,1125,1474,784,647.0,-74.23914499524346,11.015160297456974
22,0.0,783,1668,1143,1327,942,647.0,-74.23813570096914,11.015160297456974
23,25.099,885,1793,1135,1400,1066,647.0,-74.23712640669481,11.015160297456974
24,69.542,958,1876,1065,1355,1161,647.0,-74.23611711242046,11.015160297456974
25,69.46,1051,1970,977,1266,1264,647.0,-74.23510781814615,11.015160297456973
26,0.0,1051,1970,977,1266,1264,647.0,-74.23409852387182,11.015160297456973
27,0.0,1456,777,890,658,313,647.0,-74.25718540659567,11.014345752020965
28,16.906,1411,733,846,614,261,647.0,-74.25617611404596,11.014345752020965
29,108.067,1341,646,765,528,157,647.0,-74.25516682149623,11.014345752020965
30,114.26,1264,542,682,423,27,647.0,-74.25415752894652,11.014345752020967
31,102.478,1166,440,597,321,78,647.0,-74.25314823639681,11.014345752020965
32,99.793,1223,362,538,190,224,647.0,-74.25213894384709,11.014345752020967
33,95.902,1097,324,402,287,258,647.0,-74.25112965129738,11.014345752020965
34,98.724,1105,377,425,340,311,647.0,-74.25012035874767,11.014345752020965
