,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,55.623,1579,1151,1173,1163,989,1681,4396.0,32.235619301230244,-2.8655180455716587
1,49.336,1579,1151,1173,1163,989,1681,4396.0,32.23661784902862,-2.865518045571659
2,22.762,1146,221,763,1029,1794,2254,4396.0,32.22864352277826,-2.8663272013674512
3,86.276,1579,1151,1173,1163,989,1681,4396.0,32.23563336041547,-2.866327201367451
4,87.042,1579,1151,1173,1163,989,1681,4396.0,32.23663190864936,-2.8663272013674503
5,64.101,1640,374,619,523,804,901,4396.0,32.24661739098822,-2.8663272013674503
6,37.474,1247,848,864,1103,2506,2966,4396.0,32.22366483955309,-2.8671363573824364
7,29.566,1146,221,763,1029,1794,2254,4396.0,32.22865758290066,-2.867136357382436
8,89.874,1570,348,300,199,279,875,4396.0,32.241638715604346,-2.8671363573824364
9,79.169,1570,348,300,199,279,875,4396.0,32.24263726427386,-2.8671363573824356
10,13.839,1640,374,619,523,804,901,4396.0,32.24663145895192,-2.8671363573824373
11,32.487,1247,848,864,1103,2506,2966,4396.0,32.22367890148244,-2.8679455136166774
12,51.509,1055,656,672,938,2314,2774,4396.0,32.2246774505877,-2.8679455136166774
13,45.347,1055,656,672,938,2314,2774,4396.0,32.22567599969296,-2.867945513616678
14,96.535,1174,692,894,1214,1223,1683,4396.0,32.23266584342983,-2.8679455136166783
15,64.547,1353,886,1048,1048,1057,1517,4396.0,32.23366439253508,-2.8679455136166774
16,74.45,1353,886,1048,1048,1057,1517,4396.0,32.23466294164036,-2.8679455136166783
17,68.02,1325,1023,920,910,736,1428,4396.0,32.23666003985088,-2.8679455136166774
18,61.448,1350,870,732,721,547,1239,4396.0,32.23765858895615,-2.8679455136166774
19,74.663,1350,870,732,721,547,1239,4396.0,32.23865713806142,-2.867945513616678
20,91.726,1562,566,427,417,243,982,4396.0,32.23965568716668,-2.8679455136166774
21,80.131,1562,566,427,417,243,982,4396.0,32.24065423627195,-2.867945513616677
