,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
53,139.867,505,726,726,120,345,1016,6980.0,75.64355322872905,25.44304817015849
54,120.596,505,726,726,120,345,1016,6980.0,75.64461600388661,25.443048170158484
55,115.502,1955,1769,1769,469,2149,3230,6980.0,75.65843208093523,25.44304817015849
56,92.743,2117,1932,1932,632,2312,3392,6980.0,75.6605576312504,25.44304817015849
57,97.912,2184,1998,1998,594,2378,3459,6980.0,75.661620406408,25.443048170158487
58,99.192,2219,2034,2034,470,2414,3494,6980.0,75.66268318156557,25.443048170158484
59,72.945,2356,2171,2171,383,2551,3631,6980.0,75.66374595672316,25.44304817015849
60,100.421,185,844,274,425,464,683,6980.0,75.63897452808385,25.44220731398238
61,97.335,108,785,229,343,405,759,6980.0,75.64003729863845,25.442207313982383
62,131.411,86,683,364,272,303,844,6980.0,75.64110006919307,25.44220731398238
63,143.003,385,710,643,104,329,1025,6980.0,75.64322561030232,25.44220731398238
64,84.964,479,621,621,15,240,1119,6980.0,75.64428838085695,25.44220731398238
65,46.773,489,605,605,0,225,1129,6980.0,75.64535115141155,25.44220731398238
66,85.34,1925,1739,1739,440,2120,3200,6980.0,75.65810439806698,25.442207313982383
67,107.798,1953,1767,1767,468,2148,3228,6980.0,75.65916716862161,25.442207313982387
68,82.605,2066,1881,1881,581,2261,3341,6980.0,75.66022993917623,25.442207313982383
69,108.802,2066,1881,1881,576,2261,3342,6980.0,75.66129270973084,25.442207313982383
70,112.942,2151,1966,1966,465,2346,3426,6980.0,75.66235548028546,25.44220731398238
71,80.497,2276,2090,2090,299,2470,3551,6980.0,75.66341825084008,25.442207313982383
72,82.781,2276,2090,2090,299,2470,3551,6980.0,75.66448102139472,25.442207313982387
73,71.464,2361,2175,2175,137,2556,3636,6980.0,75.66660656250394,25.44220731398238
74,52.444,2361,2175,2175,137,2556,3636,6980.0,75.66766933305856,25.442207313982383
75,26.272,830,1514,661,945,1133,1264,6980.0,75.6322703471615,25.4413664600352
76,27.677,830,1514,661,945,1133,1264,6980.0,75.63333311311335,25.4413664600352
77,78.289,701,1385,532,817,1005,1135,6980.0,75.63439587906522,25.441366460035205
78,99.342,578,1232,379,663,851,1236,6980.0,75.63545864501708,25.441366460035205
79,98.313,483,1137,284,568,756,1141,6980.0,75.63652141096894,25.4413664600352
80,135.927,423,1077,224,508,696,1081,6980.0,75.63758417692081,25.441366460035205
81,129.253,169,866,110,394,486,827,6980.0,75.63864694287265,25.4413664600352
82,93.772,2584,2933,2611,2697,2743,2913,6980.0,75.63970970882453,25.441366460035205
83,64.89,33,697,312,249,316,853,6980.0,75.64077247477638,25.4413664600352
84,95.779,138,600,418,161,219,956,6980.0,75.64183524072824,25.441366460035205
85,124.084,228,510,387,103,130,1017,6980.0,75.64289800668011,25.44136646003521
86,93.42,489,605,605,0,225,1129,6980.0,75.64396077263198,25.4413664600352
87,93.822,489,605,605,0,225,1129,6980.0,75.64502353858381,25.441366460035205
88,95.503,1895,1709,1709,410,2090,3170,6980.0,75.65777673000616,25.441366460035205
89,100.772,1830,1645,1645,345,2025,3105,6980.0,75.65883949595802,25.4413664600352
90,95.754,1900,1714,1714,415,2095,3175,6980.0,75.65990226190989,25.4413664600352
91,95.553,1983,1797,1797,497,2178,3258,6980.0,75.66096502786174,25.441366460035205
92,137.583,2070,1884,1884,505,2265,3345,6980.0,75.6620277938136,25.441366460035205
93,92.266,2065,1880,1880,361,2260,3341,6980.0,75.66309055976546,25.441366460035198
94,68.604,2181,1996,1996,201,2376,3456,6980.0,75.66415332571732,25.441366460035205
95,52.293,2192,2006,2006,30,2387,3467,6980.0,75.66521609166918,25.441366460035205
96,43.561,2294,2108,2108,70,2489,3569,6980.0,75.66627885762104,25.441366460035205
97,87.649,2361,2175,2175,137,2556,3636,6980.0,75.6673416235729,25.441366460035198
98,75.956,845,1610,757,1041,1229,1360,6980.0,75.63194280436878,25.440525608316847
99,101.425,812,1579,726,1011,1199,1329,6980.0,75.6330055657181,25.44052560831685
100,101.249,752,1556,704,988,1176,1401,6980.0,75.63406832706741,25.440525608316847
101,119.241,626,1401,548,833,1021,1405,6980.0,75.63513108841671,25.440525608316847
102,104.085,565,1239,386,670,859,1243,6980.0,75.63619384976603,25.440525608316847
103,103.056,508,1296,443,727,915,1300,6980.0,75.63725661111535,25.440525608316847
104,78.164,291,865,12,296,484,949,6980.0,75.63831937246465,25.44052560831685
105,73.271,291,865,74,296,484,949,6980.0,75.63938213381397,25.440525608316847
106,59.369,251,778,74,209,397,937,6980.0,75.64044489516327,25.440525608316847
107,71.564,239,568,284,0,188,1088,6980.0,75.64150765651256,25.44052560831685
108,81.677,209,507,367,67,126,1038,6980.0,75.64257041786189,25.440525608316847
109,71.138,308,410,410,30,30,1128,6980.0,75.64363317921121,25.44052560831685
110,99.192,1665,1480,1480,180,1860,2940,6980.0,75.65744907675223,25.44052560831685
111,85.892,1693,1507,1507,208,1888,2968,6980.0,75.65851183810153,25.44052560831685
112,93.295,1722,1536,1536,236,1916,2997,6980.0,75.65957459945085,25.440525608316847
113,119.717,1907,1721,1721,421,2101,3182,6980.0,75.66063736080017,25.440525608316843
114,138.863,1903,1717,1717,418,2098,3178,6980.0,75.66170012214948,25.440525608316843
115,52.343,1912,1727,1727,310,2107,3187,6980.0,75.66276288349879,25.440525608316847
116,78.716,2102,1916,1916,121,2297,3377,6980.0,75.6638256448481,25.44052560831685
117,113.018,2102,1916,1916,121,2297,3377,6980.0,75.66488840619742,25.440525608316847
118,128.199,2223,2037,2037,0,2418,3498,6980.0,75.66595116754672,25.44052560831684
119,89.656,942,1779,926,1132,1399,1529,6980.0,75.63055251963051,25.439684758827223
120,104.26,895,1781,928,1148,1400,1531,6980.0,75.6316152763775,25.439684758827227
121,96.883,728,1671,818,981,1290,1420,6980.0,75.63267803312444,25.439684758827223
122,105.389,704,1578,725,956,1198,1450,6980.0,75.63374078987142,25.439684758827223
123,106.443,601,1426,573,831,1045,1430,6980.0,75.63480354661839,25.43968475882722
124,104.687,532,1416,563,785,1036,1420,6980.0,75.63586630336536,25.43968475882722
125,118.187,463,1360,507,730,980,1364,6980.0,75.63692906011234,25.43968475882722
126,76.909,410,1394,541,704,1014,1399,6980.0,75.6379918168593,25.43968475882722
127,91.488,5000,5000,5000,5000,5000,5000,6980.0,75.63905457360627,25.43968475882722
128,136.203,239,568,284,0,188,1088,6980.0,75.6411800871002,25.439684758827223
129,104.662,239,568,284,0,188,1088,6980.0,75.64224284384719,25.43968475882722
130,64.865,316,380,380,0,0,1148,6980.0,75.64330560059413,25.439684758827223
131,100.923,1666,1480,1480,180,1860,2941,6980.0,75.6581841950517,25.43968475882722
132,99.944,1674,1489,1489,189,1869,2949,6980.0,75.65924695179865,25.43968475882722
133,94.8,1596,1411,1411,111,1791,2872,6980.0,75.66030970854563,25.439684758827223
134,93.997,1782,1596,1596,297,1977,3057,6980.0,75.66137246529259,25.439684758827223
135,101.826,1884,1699,1699,338,2079,3159,6980.0,75.66243522203956,25.439684758827227
136,106.218,1940,1755,1755,282,2135,3215,6980.0,75.66349797878655,25.439684758827223
137,88.025,954,1809,956,1102,1429,1559,6980.0,75.63022501104227,25.438843911566238
138,83.935,791,1836,983,1032,1455,1587,6980.0,75.63128776318709,25.438843911566238
139,102.178,776,1820,967,1028,1440,1572,6980.0,75.63235051533194,25.438843911566238
140,97.335,616,1661,808,869,1280,1532,6980.0,75.63341326747675,25.438843911566234
141,95.93,527,1512,659,780,1132,1530,6980.0,75.6344760196216,25.438843911566238
142,112.616,457,1390,537,710,1009,1394,6980.0,75.63553877176642,25.438843911566234
143,95.704,419,1420,567,713,1039,1424,6980.0,75.63660152391125,25.438843911566238
144,65.116,446,260,260,0,641,1721,6980.0,75.64829179750444,25.438843911566238
145,78.866,1228,1043,1043,0,1423,2503,6980.0,75.65573106251829,25.438843911566238
146,107.673,1228,1043,1043,0,1423,2503,6980.0,75.6567938146631,25.438843911566238
147,93.395,1485,1299,1299,0,1680,2760,6980.0,75.65785656680795,25.438843911566234
148,91.614,1513,1327,1327,27,1707,2788,6980.0,75.6589193189528,25.43884391156624
149,113.846,1596,1411,1411,111,1791,2872,6980.0,75.65998207109763,25.438843911566234
150,75.755,1017,1976,1123,935,1596,1726,6980.0,75.62989751725424,25.438003066533796
151,115.552,927,2015,1162,944,1634,1816,6980.0,75.63096026479714,25.438003066533792
152,116.029,812,1900,1047,829,1520,1908,6980.0,75.63202301234004,25.438003066533792
153,106.418,693,1759,906,808,1378,1713,6980.0,75.63308575988295,25.438003066533796
154,115.151,604,1648,795,818,1268,1662,6980.0,75.63414850742586,25.43800306653379
155,114.097,383,1428,575,636,1047,1468,6980.0,75.63521125496878,25.438003066533792
156,109.379,312,1357,504,586,977,1442,6980.0,75.63627400251167,25.438003066533792
157,126.718,210,1254,401,504,874,1339,6980.0,75.63733675005457,25.43800306653379
158,103.758,127,1171,318,421,791,1256,6980.0,75.63839949759748,25.4380030665338
159,46.497,185,0,0,0,380,1528,6980.0,75.64583873039786,25.438003066533792
160,78.716,185,0,0,0,380,1528,6980.0,75.64690147794074,25.438003066533792
161,67.098,446,260,260,0,641,1721,6980.0,75.64796422548366,25.438003066533796
162,79.669,446,260,260,0,641,1721,6980.0,75.64902697302658,25.438003066533792
163,80.247,1228,1043,1043,0,1423,2503,6980.0,75.65540345828403,25.438003066533796
164,92.994,1228,1043,1043,0,1423,2503,6980.0,75.65646620582692,25.4380030665338
165,126.693,5000,5000,5000,5000,5000,5000,6980.0,75.65965444845565,25.4380030665338
166,115.502,5000,5000,5000,5000,5000,5000,6980.0,75.66071719599856,25.438003066533792
167,21.479,965,2101,1248,810,1721,1851,6980.0,75.62957003826591,25.437162223729796
168,137.885,965,2101,1248,810,1721,1851,6980.0,75.6306327812071,25.437162223729803
169,102.454,747,1939,1104,764,1576,1987,6980.0,75.63169552414827,25.4371622237298
170,90.635,698,1825,981,715,1453,1856,6980.0,75.63275826708946,25.4371622237298
171,119.341,578,1747,903,618,1376,1814,6980.0,75.63382101003066,25.437162223729796
172,95.377,496,1643,790,558,1262,1727,6980.0,75.63488375297186,25.437162223729796
173,116.581,365,1512,659,469,1132,1597,6980.0,75.63594649591303,25.4371622237298
174,136.755,196,1343,490,490,962,1428,6980.0,75.63700923885422,25.437162223729803
175,110.082,7,1291,438,301,911,1376,6980.0,75.63807198179539,25.4371622237298
176,4.416,185,0,0,0,380,1528,6980.0,75.64551118238374,25.437162223729796
177,45.192,185,0,0,0,380,1528,6980.0,75.64657392532494,25.437162223729803
178,140.218,5000,5000,5000,5000,5000,5000,6980.0,75.6593268406192,25.437162223729796
179,97.862,5000,5000,5000,5000,5000,5000,6980.0,75.66038958356037,25.437162223729796
180,3.187,965,2101,1248,810,1721,1851,6980.0,75.62924257407676,25.43632138315416
181,74.525,863,2055,1386,672,1858,1989,6980.0,75.63030531241644,25.436321383154155
182,87.172,830,2022,1187,847,1659,2088,6980.0,75.63136805075612,25.43632138315416
183,80.698,684,1876,1041,701,1513,1943,6980.0,75.63243078909578,25.436321383154155
184,109.204,595,1787,951,612,1424,1889,6980.0,75.63349352743546,25.436321383154155
185,117.861,484,1676,860,501,1332,1797,6980.0,75.63455626577516,25.436321383154155
186,134.723,377,1569,772,394,1244,1709,6980.0,75.63561900411484,25.43632138315416
187,84.387,0,1299,446,294,918,1383,6980.0,75.63774448079417,25.436321383154155
188,8.13,0,185,185,0,566,1714,6980.0,75.64624638751162,25.436321383154155
189,46.176,0,185,185,0,566,1714,6980.0,75.64730912585131,25.43632138315416
190,1.581,863,2055,1386,672,1858,1989,6980.0,75.62891512468629,25.435480544806772
191,54.552,863,2055,1386,672,1858,1989,6980.0,75.62997785842467,25.435480544806776
192,86.394,830,2022,1187,847,1659,2088,6980.0,75.63104059216305,25.435480544806776
193,113.319,830,2022,1187,847,1659,2088,6980.0,75.63210332590145,25.435480544806776
194,86.219,693,1885,1050,710,1522,1961,6980.0,75.6331660596398,25.435480544806776
195,98.564,417,1609,926,434,1398,1864,6980.0,75.63422879337818,25.435480544806776
196,140.921,377,1569,848,394,1321,1786,6980.0,75.63529152711658,25.435480544806776
197,109.856,240,1432,816,257,1288,1753,6980.0,75.63635426085493,25.435480544806776
198,108.603,0,696,696,0,802,1703,6980.0,75.64166792954683,25.435480544806776
199,48.089,0,696,696,0,802,1703,6980.0,75.6427306632852,25.435480544806776
200,73.145,719,1911,1443,529,1915,2132,6980.0,75.62965041923134,25.434639708687552
201,63.911,719,1911,1443,529,1915,2132,6980.0,75.63071314836861,25.434639708687552
202,49.332,290,1482,1013,307,1486,1951,6980.0,75.63390133578046,25.434639708687552
203,111.336,264,1456,988,282,1460,1926,6980.0,75.63496406491774,25.43463970868755
204,74.651,118,1310,841,135,1314,1779,6980.0,75.63602679405503,25.434639708687556
205,57.939,16,1199,739,24,1212,1677,6980.0,75.6370895231923,25.434639708687552
206,98.062,17,1174,740,0,1213,1678,6980.0,75.63815225232958,25.434639708687552
207,81.351,0,696,696,0,802,1703,6980.0,75.64134043974143,25.434639708687552
208,56.107,0,696,696,0,802,1703,6980.0,75.64240316887872,25.43463970868755
209,119.04,719,1911,1443,529,1915,2132,6980.0,75.6293229948359,25.433798874796395
210,81.326,719,1911,1443,529,1915,2132,6980.0,75.63038571937227,25.4337988747964
211,60.398,290,1482,1013,307,1486,1951,6980.0,75.63357389298146,25.433798874796395
212,85.165,319,1492,1043,290,1515,1980,6980.0,75.63463661751788,25.4337988747964
213,101.801,216,1388,939,213,1411,1877,6980.0,75.63569934205425,25.433798874796395
214,87.649,86,1246,810,71,1282,1748,6980.0,75.63676206659063,25.433798874796395
215,95.904,98,1258,822,83,1294,1759,6980.0,75.63782479112704,25.433798874796395
216,115.627,427,1594,1150,176,1623,2088,6980.0,75.63430918491642,25.43295804313322
217,100.396,303,1472,1027,183,1499,1965,6980.0,75.63537190485212,25.432958043133226
218,103.156,238,1398,961,208,1434,1899,6980.0,75.63643462478785,25.43295804313322
219,97.636,168,1327,891,153,1364,1829,6980.0,75.63749734472356,25.432958043133223
220,109.956,827,1987,1551,213,2023,2448,6980.0,75.63079362110716,25.432117213697925
221,105.64,827,1987,1551,213,2023,2448,6980.0,75.63185633644241,25.432117213697925
222,100.973,558,1733,1282,158,1754,2219,6980.0,75.63291905177766,25.43211721369792
223,106.468,568,1730,1291,91,1764,2229,6980.0,75.6339817671129,25.432117213697932
224,61.251,432,1592,1156,47,1628,2093,6980.0,75.63504448244814,25.43211721369792
225,70.46,262,1422,985,217,1458,1923,6980.0,75.63610719778339,25.432117213697925
226,112.993,196,1356,919,181,1392,1857,6980.0,75.63716991311863,25.43211721369792
227,107.372,827,1987,1551,213,2023,2448,6980.0,75.63152894263683,25.431276386490406
228,74.224,566,1726,1289,86,1762,2227,6980.0,75.6336543641068,25.431276386490413
229,33.95,538,1698,1262,58,1734,2199,6980.0,75.63471707484179,25.431276386490406
230,48.981,750,1910,1474,0,1946,2412,6980.0,75.63226426976271,25.43043556151058
231,88.176,750,1910,1474,0,1946,2412,6980.0,75.63332697589765,25.430435561510585
232,45.719,750,1910,1474,0,1946,2412,6980.0,75.63193690094982,25.42959473875836
233,93.972,750,1910,1474,0,1946,2412,6980.0,75.6329996024849,25.429594738758365
234,46.472,907,1093,1093,0,1473,2621,6980.0,75.64681472244095,25.429594738758357
235,79.168,907,1093,1093,0,1473,2621,6980.0,75.64787742397604,25.42959473875836
236,117.76,774,960,960,0,1340,2488,6980.0,75.64894012551112,25.429594738758357
237,54.953,1205,1391,1391,431,1771,2919,6980.0,75.64975587013024,25.426231470023517
238,99.367,1205,1391,1391,431,1771,2919,6980.0,75.65081855326801,25.426231470023513
239,100.271,1205,1391,1391,431,1771,2919,6980.0,75.65049117105129,25.42539065840784
240,46.221,1342,2502,2065,913,2538,3003,6980.0,75.63569447151279,25.422868236922604
241,49.383,1342,2502,2065,913,2538,3003,6980.0,75.63536720825536,25.422027434214474
