,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,75.963,1541,1854,3226,1427,2495,3068,1489.0,-14.95138917454982,12.916351541705144
1,40.19,1541,1854,3226,1427,2495,3068,1489.0,-14.95037548668416,12.916351541705144
2,22.785,1431,936,2492,1745,1356,2062,1489.0,-14.93299203785412,12.91226785748774
3,69.399,1431,936,2492,1745,1356,2062,1489.0,-14.93197836022198,12.912267857487738
4,48.16,1584,161,2772,734,2539,2946,1489.0,-14.951208053607711,12.911451123705413
5,94.553,1017,1027,2694,599,2089,2662,1489.0,-14.948167026850141,12.911451123705413
6,51.01,874,1116,2560,689,1946,2519,1489.0,-14.94715335126428,12.911451123705413
7,74.136,857,1134,2542,707,1928,2501,1489.0,-14.946139675678426,12.911451123705415
8,52.034,729,1211,2415,783,1775,2348,1489.0,-14.94512600009257,12.911451123705415
9,69.6,566,1171,2252,1046,1521,2094,1489.0,-14.94309864892085,12.911451123705413
10,65.223,727,1207,2260,1353,1320,1962,1489.0,-14.940057622163279,12.911451123705412
11,74.678,727,1207,2260,1353,1320,1962,1489.0,-14.93904394657742,12.911451123705413
12,73.072,990,1168,2341,1709,1402,2043,1489.0,-14.936002919819847,12.911451123705413
13,78.754,990,1168,2341,1709,1402,2043,1489.0,-14.934989244233993,12.911451123705415
14,42.177,1214,1056,2382,1726,1338,2043,1489.0,-14.93397556864813,12.911451123705413
15,18.77,1431,936,2492,1745,1356,2062,1489.0,-14.932961893062275,12.911451123705413
16,30.494,1438,897,2452,1705,1317,2022,1489.0,-14.931948217476416,12.911451123705413
17,89.273,1423,0,2610,573,2377,2784,1489.0,-14.951177874062235,12.910634390943313
18,58.679,1092,956,2688,528,2164,2737,1489.0,-14.9491505269828,12.910634390943311
19,60.345,1017,964,2631,536,2089,2662,1489.0,-14.948136853443081,12.910634390943311
20,52.014,857,1069,2524,642,1929,2501,1489.0,-14.947123179903361,12.910634390943311
21,69.539,742,1119,2428,691,1803,2376,1489.0,-14.94610950636365,12.910634390943313
22,68.315,669,1175,2354,748,1715,2288,1489.0,-14.94509583282393,12.910634390943313
23,86.804,548,1152,2233,794,1594,2167,1489.0,-14.944082159284216,12.910634390943311
24,68.275,434,1039,2120,913,1474,2047,1489.0,-14.943068485744496,12.910634390943311
25,72.169,518,1060,2192,1043,1335,1907,1489.0,-14.942054812204779,12.910634390943313
26,56.35,522,1002,2147,1148,1276,1849,1489.0,-14.94104113866506,12.910634390943313
27,78.714,616,1096,2155,1242,1216,1858,1489.0,-14.940027465125342,12.910634390943311
28,79.898,718,1198,2238,1344,1299,1940,1489.0,-14.939013791585623,12.910634390943311
29,66.046,756,1197,2175,1475,1235,1877,1489.0,-14.938000118045908,12.910634390943311
30,58.277,771,1212,2190,1490,1250,1892,1489.0,-14.936986444506191,12.910634390943311
31,52.054,902,1222,2253,1620,1313,1955,1489.0,-14.935972770966474,12.910634390943311
32,65.645,1118,1050,2359,1716,1332,2038,1489.0,-14.93495909742676,12.910634390943311
33,76.264,1174,1016,2342,1687,1298,2003,1489.0,-14.933945423887039,12.910634390943311
34,76.144,1324,947,2348,1618,1230,1935,1489.0,-14.93293175034732,12.910634390943311
35,61.81,1486,765,2361,1579,1190,1895,1489.0,-14.931918076807603,12.910634390943311
36,55.547,1392,30,2580,542,2347,2754,1489.0,-14.951147696596147,12.90981765920137
37,64.24,1093,917,2649,490,2171,2744,1489.0,-14.94912035360871,12.90981765920137
38,94.011,945,898,2565,471,2017,2590,1489.0,-14.948106682114991,12.90981765920137
39,71.848,783,983,2437,555,1854,2427,1489.0,-14.947093010621273,12.909817659201368
40,67.211,702,1044,2388,616,1774,2346,1489.0,-14.946079339127552,12.909817659201368
41,73.454,616,1129,2302,702,1666,2239,1489.0,-14.945065667633838,12.909817659201368
42,88.349,490,1094,2176,736,1540,2113,1489.0,-14.94405199614012,12.90981765920137
