,POP_2015,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
39,13.782,1476,1517,1931,990,3183.0,14.932894355562572,10.849010786754526
40,0.0,1274,1070,1356,930,3183.0,14.936930136612013,10.849010786754528
41,0.0,1274,1070,1356,930,3183.0,14.937939081874372,10.849010786754528
42,0.0,892,701,1333,1027,3183.0,14.939956972399093,10.849010786754528
43,0.0,892,701,1333,1027,3183.0,14.940965917661451,10.849010786754528
44,40.715,388,0,1006,1112,3183.0,14.945001698710897,10.84901078675453
45,43.751,541,152,857,959,3183.0,14.946010643973253,10.849010786754528
46,65.125,541,152,857,959,3183.0,14.947019589235614,10.849010786754528
47,96.402,778,394,926,786,3183.0,14.948028534497976,10.849010786754528
48,85.424,778,394,926,786,3183.0,14.949037479760335,10.849010786754528
49,86.451,1026,642,778,862,3183.0,14.950046425022697,10.849010786754528
50,101.495,1081,783,814,831,3183.0,14.951055370285056,10.849010786754528
51,70.451,1205,1001,850,724,3183.0,14.952064315547418,10.849010786754526
52,91.66,1239,1080,773,647,3183.0,14.953073260809779,10.849010786754528
53,0.0,1476,1517,1931,990,3183.0,14.931860296223142,10.84819641581039
54,11.236,1476,1517,1931,990,3183.0,14.932869239788548,10.848196415810392
55,3.644,1274,1070,1356,930,3183.0,14.936905014050172,10.84819641581039
56,0.0,1274,1070,1356,930,3183.0,14.937913957615576,10.84819641581039
57,0.0,970,581,1213,907,3183.0,14.939931844746386,10.84819641581039
58,0.771,911,522,1154,965,3183.0,14.940940788311794,10.848196415810392
59,2.149,911,522,1154,965,3183.0,14.941949731877196,10.848196415810392
60,7.335,514,125,881,1031,3183.0,14.944976562573418,10.84819641581039
61,95.958,681,292,717,819,3183.0,14.945985506138824,10.84819641581039
62,62.018,695,306,703,805,3183.0,14.94699444970423,10.84819641581039
63,81.429,776,388,709,724,3183.0,14.948003393269637,10.84819641581039
64,113.197,866,477,798,657,3183.0,14.949012336835043,10.848196415810392
65,114.669,1111,722,647,730,3183.0,14.95002128040045,10.84819641581039
66,78.696,1136,924,849,801,3183.0,14.951030223965853,10.84819641581039
67,111.959,1205,1001,850,724,3183.0,14.95203916753126,10.84819641581039
68,69.353,1239,1080,773,647,3183.0,14.953048111096667,10.84819641581039
69,0.841,1143,1204,1597,657,3183.0,14.934862009755104,10.847382045714747
70,0.771,970,581,1213,907,3183.0,14.93990671909804,10.847382045714749
71,13.104,970,581,1213,907,3183.0,14.940915660966628,10.847382045714747
72,4.975,514,125,881,1031,3183.0,14.944951428440975,10.847382045714749
73,41.369,681,292,717,819,3183.0,14.945960370309562,10.847382045714747
74,81.219,709,320,689,791,3183.0,14.946969312178146,10.847382045714747
75,78.603,860,472,748,652,3183.0,14.947978254046731,10.847382045714747
76,80.682,866,477,798,657,3183.0,14.94898719591532,10.847382045714749
77,85.704,1111,722,647,730,3183.0,14.949996137783907,10.847382045714749
78,59.565,1155,766,690,709,3183.0,14.951005079652491,10.847382045714747
79,76.687,1199,891,733,606,3183.0,14.95201402152108,10.847382045714749
80,86.615,1121,969,655,529,3183.0,14.953022963389664,10.847382045714747
81,4.532,1143,1204,1597,657,3183.0,14.934836894594499,10.84656767646754
82,0.0,1130,784,1070,644,3183.0,14.938872655282111,10.84656767646754
83,88.997,1017,615,624,483,3183.0,14.947953116829236,10.84656767646754
84,85.681,1017,615,624,483,3183.0,14.94896205700114,10.84656767646754
85,80.682,1069,833,489,573,3183.0,14.94997099717304,10.846567676467538
86,48.516,1106,820,526,610,3183.0,14.950979937344943,10.846567676467538
87,71.899,1039,965,573,447,3183.0,14.952997817688754,10.84656767646754
88,19.762,873,934,1327,387,3183.0,14.936829658388215,10.845753308068698
89,1.331,1130,784,1070,644,3183.0,14.938847535338919,10.845753308068698
90,15.604,1019,319,801,553,3183.0,14.941874350764987,10.8457533080687
91,21.934,935,344,826,638,3183.0,14.94288328924034,10.845753308068698
92,52.417,751,161,643,800,3183.0,14.943892227715693,10.845753308068696
93,73.16,751,161,643,800,3183.0,14.944901166191048,10.845753308068698
94,26.886,960,402,438,559,3183.0,14.946919043141758,10.845753308068696
95,55.127,1050,505,513,452,3183.0,14.947927981617113,10.845753308068698
96,110.418,1089,544,552,412,3183.0,14.948936920092468,10.845753308068698
97,98.154,995,759,415,499,3183.0,14.949945858567824,10.8457533080687
98,58.841,995,759,415,499,3183.0,14.950954797043178,10.845753308068698
99,34.384,930,856,464,338,3183.0,14.952972673993887,10.845753308068698
100,0.0,873,934,1327,387,3183.0,14.936804543841982,10.844938940518153
101,22.098,1019,319,801,553,3183.0,14.941849227736688,10.844938940518153
102,67.32,1019,319,801,553,3183.0,14.942858164515634,10.844938940518155
103,21.157,838,75,557,714,3183.0,14.943867101294572,10.844938940518153
104,63.373,838,75,557,714,3183.0,14.944876038073518,10.844938940518155
105,66.596,1063,325,334,472,3183.0,14.946893911631397,10.844938940518155
106,86.965,1136,469,477,337,3183.0,14.94790284841034,10.844938940518153
107,99.369,1136,469,477,337,3183.0,14.948911785189281,10.844938940518155
108,91.52,919,684,340,423,3183.0,14.949920721968224,10.844938940518155
109,66.316,919,684,340,423,3183.0,14.950929658747162,10.844938940518153
110,21.49,810,736,344,218,3183.0,14.95294753230505,10.844938940518153
111,4.485,808,424,710,322,3183.0,14.940815171630232,10.844124573815845
112,33.403,931,301,692,445,3183.0,14.941824106712902,10.844124573815845
113,29.899,950,71,410,567,3183.0,14.943841976878225,10.844124573815844
114,69.983,913,0,482,639,3183.0,14.94485091196089,10.844124573815845
115,57.44,1149,241,246,404,3183.0,14.94686878212622,10.844124573815845
116,104.321,1082,362,366,283,3183.0,14.947877717208884,10.844124573815845
117,113.384,970,474,410,306,3183.0,14.948886652291545,10.844124573815844
118,53.142,909,547,337,244,3183.0,14.949895587374211,10.844124573815847
119,53.726,824,588,244,327,3183.0,14.950904522456876,10.844124573815845
120,72.6,764,529,123,249,3183.0,14.951913457539542,10.844124573815845
121,43.751,719,645,253,126,3183.0,14.952922392622206,10.844124573815844
122,0.677,808,424,710,322,3183.0,14.940790054307064,10.843310207961695
123,51.787,931,301,692,445,3183.0,14.941798987693586,10.843310207961697
124,62.065,874,147,334,491,3183.0,14.943816854466629,10.843310207961697
125,39.009,941,80,401,558,3183.0,14.944825787853148,10.843310207961697
126,74.188,1143,313,171,328,3183.0,14.94684365462619,10.843310207961695
127,91.38,704,468,126,207,3183.0,14.949870454785756,10.843310207961695
128,89.792,704,468,126,207,3183.0,14.95087938817228,10.843310207961695
129,67.25,641,405,0,126,3183.0,14.951888321558801,10.843310207961697
130,82.06,592,518,126,0,3183.0,14.952897254945322,10.843310207961695
131,3.737,847,1124,1609,576,3183.0,14.933702417154597,10.84249584295565
132,9.227,485,547,1033,0,3183.0,14.937738143916652,10.842495842955648
133,6.839,485,547,1033,0,3183.0,14.93874707560717,10.84249584295565
134,17.683,586,265,439,593,3183.0,14.942782802369232,10.84249584295565
135,30.88,776,245,241,398,3183.0,14.943791734059742,10.842495842955648
136,36.463,776,245,241,398,3183.0,14.944800665750257,10.842495842955648
137,55.921,1065,389,92,250,3183.0,14.946818529131288,10.84249584295565
138,53.562,888,565,83,73,3183.0,14.947827460821804,10.842495842955648
139,86.755,725,489,247,61,3183.0,14.948836392512316,10.842495842955648
140,85.19,704,468,126,207,3183.0,14.949845324202833,10.84249584295565
141,30.165,704,468,126,207,3183.0,14.950854255893347,10.84249584295565
142,48.106,641,405,0,126,3183.0,14.951863187583859,10.842495842955648
143,86.909,592,518,126,0,3183.0,14.952872119274378,10.84249584295565
144,42.373,367,665,1151,118,3183.0,14.937713035689692,10.841681478797632
145,9.04,485,547,1033,0,3183.0,14.938721965684332,10.841681478797632
146,0.0,586,265,439,593,3183.0,14.942757685662906,10.84168147879763
147,0.0,776,245,241,398,3183.0,14.943766615657548,10.84168147879763
148,5.98,776,245,241,398,3183.0,14.944775545652192,10.84168147879763
149,13.058,972,482,0,157,3183.0,14.946793405641477,10.841681478797632
150,28.321,851,572,120,36,3183.0,14.94780233563612,10.84168147879763
151,27.307,725,489,247,61,3183.0,14.948811265630763,10.841681478797632
152,61.854,628,393,298,35,3183.0,14.949820195625405,10.841681478797632
153,56.54,521,285,193,90,3183.0,14.950829125620052,10.841681478797632
154,77.147,538,302,139,18,3183.0,14.951838055614692,10.841681478797632
155,70.637,475,401,242,0,3183.0,14.95284698560934,10.841681478797632
156,33.31,356,676,1162,129,3183.0,14.937687929466572,10.840867115487582
157,11.89,568,333,403,217,3183.0,14.948786140754548,10.840867115487583
158,82.644,502,267,432,170,3183.0,14.949795069053453,10.840867115487582
159,116.211,380,306,338,95,3183.0,14.951812925651266,10.840867115487582
160,94.23,380,306,338,95,3183.0,14.952821853950175,10.840867115487583
161,12.097,217,103,799,443,3183.0,14.94169853166049,10.840052753025429
162,14.94,321,0,696,547,3183.0,14.942707458263797,10.84005275302543
163,4.345,521,200,496,653,3183.0,14.943716384867104,10.84005275302543
164,0.117,521,200,496,653,3183.0,14.944725311470409,10.840052753025429
165,14.015,479,243,493,306,3183.0,14.948761017883635,10.840052753025429
166,104.718,390,154,545,283,3183.0,14.949769944486942,10.84005275302543
167,78.603,310,75,477,355,3183.0,14.950778871090247,10.840052753025429
168,111.679,310,74,403,245,3183.0,14.951787797693552,10.840052753025429
169,102.172,303,230,414,171,3183.0,14.952796724296856,10.84005275302543
170,5.957,0,321,1017,485,3183.0,14.939655572847432,10.839238391411106
171,18.757,217,103,799,443,3183.0,14.941673422663113,10.839238391411106
172,2.546,321,0,696,547,3183.0,14.942682347570955,10.839238391411106
173,0.257,521,200,496,653,3183.0,14.943691272478794,10.839238391411106
174,0.0,521,200,496,653,3183.0,14.944700197386632,10.839238391411106
175,23.406,399,223,580,394,3183.0,14.948735897018,10.839238391411108
176,92.618,390,154,545,283,3183.0,14.94974482192584,10.839238391411106
177,80.471,273,37,441,338,3183.0,14.95075374683368,10.839238391411108
178,11.095,310,74,403,245,3183.0,14.95176267174152,10.839238391411108
179,63.957,232,158,485,242,3183.0,14.952771596649358,10.839238391411108
180,114.459,758,688,950,707,3183.0,14.95680729628072,10.839238391411108
181,51.787,758,688,950,707,3183.0,14.95781622118856,10.839238391411106
182,1.121,0,321,1017,485,3183.0,14.939630469245014,10.838424030644552
183,3.083,394,164,864,619,3183.0,14.942657238882546,10.83842403064455
184,1.986,559,0,699,784,3183.0,14.943666162095058,10.83842403064455
185,22.775,559,0,699,784,3183.0,14.944675085307566,10.83842403064455
186,18.01,339,147,656,470,3183.0,14.948710778157608,10.83842403064455
187,79.747,89,153,559,474,3183.0,14.950728624582627,10.83842403064455
188,66.106,0,235,641,475,3183.0,14.951737547795139,10.838424030644552
189,76.617,114,273,604,361,3183.0,14.952746471007645,10.838424030644552
190,153.001,681,764,1028,785,3183.0,14.956782163857687,10.83842403064455
191,46.321,681,764,1028,785,3183.0,14.957791087070197,10.83842403064455
192,0.0,559,0,699,784,3183.0,14.943641053715858,10.83760967072569
193,0.981,559,0,699,784,3183.0,14.944649975233173,10.83760967072569
194,18.383,415,71,732,546,3183.0,14.948685661302438,10.837609670725692
195,106.657,164,237,643,558,3183.0,14.950703504337065,10.83760967072569
196,111.002,78,311,717,553,3183.0,14.951712425854382,10.83760967072569
197,83.882,145,381,716,473,3183.0,14.952721347371696,10.83760967072569
198,117.215,604,839,1175,932,3183.0,14.956757033440958,10.83760967072569
199,56.996,604,839,1175,932,3183.0,14.957765954958274,10.83760967072569
200,27.307,479,0,804,618,3183.0,14.948660546452448,10.836795311654463
201,98.505,226,253,709,624,3183.0,14.95067838609696,10.836795311654463
202,90.095,153,335,790,629,3183.0,14.951687305919217,10.836795311654464
203,79.747,231,416,802,559,3183.0,14.952696225741471,10.836795311654464
204,76.524,231,416,802,559,3183.0,14.952671106116947,10.8359809534308
