,POP_2015,health_wellbeing,ID_HDC_G0,lng,lat
0,53.402,1193,6898.0,74.44287807999908,23.56578128776851
1,1.26,1193,6898.0,74.44393105751708,23.565781287768502
2,16.003,1193,6898.0,74.44258439429315,23.56494518952454
3,14.104,1193,6898.0,74.44363736765703,23.56494518952454
4,11.695,716,6898.0,74.43673223859663,23.563272999105852
5,6.909,716,6898.0,74.43778520365288,23.563272999105852
6,54.216,155,6898.0,74.42894658977056,23.55909255845882
7,76.905,155,6898.0,74.42999953406104,23.559092558458815
8,57.04,207,6898.0,74.43105247835155,23.559092558458822
9,49.685,238,6898.0,74.438423088385,23.559092558458815
10,43.43,357,6898.0,74.43947603267547,23.55909255845882
11,21.811,218,6898.0,74.42760011891819,23.55825647639722
12,41.181,163,6898.0,74.42865305905612,23.55825647639722
13,90.387,69,6898.0,74.42970599919403,23.55825647639722
14,81.053,186,6898.0,74.43075893933195,23.55825647639722
15,40.75,211,6898.0,74.43181187946988,23.55825647639722
16,28.416,279,6898.0,74.4328648196078,23.55825647639722
17,52.094,242,6898.0,74.43391775974573,23.55825647639722
18,44.563,135,6898.0,74.43497069988364,23.55825647639722
19,34.463,0,6898.0,74.43602364002156,23.55825647639722
20,33.49,41,6898.0,74.43707658015947,23.55825647639722
21,44.388,187,6898.0,74.4381295202974,23.55825647639722
22,24.795,323,6898.0,74.4391824604353,23.558256476397215
23,53.163,330,6898.0,74.44023540057321,23.55825647639722
24,23.247,330,6898.0,74.44128834071114,23.55825647639722
25,11.711,213,6898.0,74.44234128084906,23.55825647639722
26,1.659,237,6898.0,74.44339422098699,23.55825647639722
27,23.103,186,6898.0,74.42835954200174,23.55742039635801
28,44.148,47,6898.0,74.4294124779873,23.557420396358008
29,44.404,100,6898.0,74.43046541397284,23.55742039635801
30,35.612,67,6898.0,74.43151834995837,23.557420396358008
31,26.933,279,6898.0,74.43257128594392,23.557420396358008
32,41.308,243,6898.0,74.43362422192945,23.55742039635801
33,35.947,25,6898.0,74.434677157915,23.557420396358008
34,46.861,10,6898.0,74.43573009390055,23.557420396358008
35,18.157,45,6898.0,74.43678302988609,23.557420396358008
36,49.079,136,6898.0,74.43783596587163,23.557420396358008
37,45.824,264,6898.0,74.43888890185715,23.557420396358008
38,37.128,220,6898.0,74.43994183784272,23.557420396358008
39,28.448,265,6898.0,74.44099477382825,23.557420396358008
40,26.47,225,6898.0,74.4420477098138,23.557420396358008
41,35.07,291,6898.0,74.44310064579935,23.55742039635801
42,39.777,322,6898.0,74.44415358178487,23.557420396358008
43,13.323,322,6898.0,74.44520651777043,23.557420396358008
44,17.95,395,6898.0,74.4270131067737,23.55658431834111
45,46.542,339,6898.0,74.42806603860704,23.55658431834111
46,61.715,239,6898.0,74.43017190227377,23.556584318341105
47,45.074,67,6898.0,74.43122483410711,23.55658431834111
48,32.549,19,6898.0,74.43227776594048,23.556584318341113
49,31.607,122,6898.0,74.43333069777383,23.55658431834111
50,38.724,12,6898.0,74.43438362960718,23.556584318341105
51,83.446,71,6898.0,74.43543656144054,23.55658431834111
52,57.902,131,6898.0,74.43648949327391,23.55658431834111
53,58.811,197,6898.0,74.43754242510725,23.556584318341105
54,13.993,272,6898.0,74.43859535694062,23.556584318341113
55,28.815,211,6898.0,74.43964828877397,23.55658431834111
56,42.01,50,6898.0,74.44070122060732,23.556584318341105
57,57.678,110,6898.0,74.4417541524407,23.55658431834111
58,54.615,205,6898.0,74.44280708427404,23.556584318341105
59,39.681,311,6898.0,74.44386001610741,23.55658431834111
60,22.992,250,6898.0,74.44491294794076,23.55658431834111
61,28.177,130,6898.0,74.44596587977412,23.55658431834111
62,56.721,0,6898.0,74.45649519810769,23.556584318341113
63,60.854,32,6898.0,74.45754812994103,23.55658431834111
64,66.518,395,6898.0,74.42671962119019,23.555748242346425
65,31.767,395,6898.0,74.42777254887156,23.55574824234643
66,17.104,170,6898.0,74.42987840423432,23.55574824234642
67,79.362,128,6898.0,74.43093133191569,23.55574824234643
68,62.72,101,6898.0,74.43198425959702,23.55574824234643
69,72.341,145,6898.0,74.43303718727839,23.55574824234643
70,59.992,270,6898.0,74.43409011495974,23.555748242346425
71,53.929,103,6898.0,74.43514304264113,23.555748242346425
72,81.867,195,6898.0,74.43619597032249,23.555748242346432
73,62.417,236,6898.0,74.43724889800386,23.55574824234643
74,30.108,296,6898.0,74.43830182568522,23.55574824234643
75,32.66,249,6898.0,74.4393547533666,23.55574824234643
76,16.785,68,6898.0,74.44040768104796,23.555748242346425
77,48.52,46,6898.0,74.44146060872932,23.55574824234643
78,78.069,92,6898.0,74.44251353641069,23.55574824234642
79,101.476,250,6898.0,74.44356646409206,23.55574824234643
80,74.16,164,6898.0,74.44461939177343,23.555748242346425
81,28.927,103,6898.0,74.44567231945479,23.55574824234643
82,8.983,76,6898.0,74.44672524713616,23.55574824234643
83,43.382,63,6898.0,74.45620159626844,23.55574824234642
84,71.895,94,6898.0,74.4572545239498,23.555748242346432
85,5.154,120,6898.0,74.43063784338358,23.554912168373868
86,49.142,158,6898.0,74.43169076691314,23.554912168373868
87,67.299,355,6898.0,74.4327436904427,23.55491216837387
88,55.221,270,6898.0,74.43379661397228,23.554912168373868
89,75.006,337,6898.0,74.43484953750186,23.554912168373868
90,68.672,330,6898.0,74.43590246103143,23.554912168373864
91,77.112,377,6898.0,74.43695538456099,23.554912168373864
92,23.853,426,6898.0,74.43800830809056,23.554912168373868
93,31.512,476,6898.0,74.43906123162012,23.554912168373868
94,6.925,124,6898.0,74.44011415514969,23.554912168373868
95,24.731,170,6898.0,74.44116707867924,23.554912168373868
96,61.699,168,6898.0,74.44222000220883,23.554912168373864
97,75.804,148,6898.0,74.4432729257384,23.554912168373864
98,78.245,77,6898.0,74.44432584926794,23.554912168373868
99,70.698,29,6898.0,74.44537877279753,23.554912168373868
100,34.272,137,6898.0,74.4464316963271,23.554912168373868
101,12.637,1198,6898.0,74.42192101348674,23.554076096423344
102,6.334,1198,6898.0,74.42297393286469,23.55407609642334
103,15.939,355,6898.0,74.43139728788839,23.554076096423348
104,84.531,336,6898.0,74.43245020726638,23.554076096423348
105,30.682,355,6898.0,74.4345560460223,23.554076096423344
106,61.013,326,6898.0,74.43560896540026,23.55407609642334
107,99.657,424,6898.0,74.43666188477822,23.554076096423344
108,100.088,490,6898.0,74.43771480415619,23.554076096423344
109,63.406,479,6898.0,74.43876772353414,23.554076096423348
110,47.658,342,6898.0,74.43982064291211,23.554076096423344
111,44.053,256,6898.0,74.44087356229008,23.554076096423348
112,63.518,208,6898.0,74.44192648166805,23.554076096423344
113,89.078,0,6898.0,74.44297940104599,23.554076096423344
114,66.438,80,6898.0,74.44403232042397,23.554076096423348
