,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
111,23.191,389,593,80,493,684,1604,5394.0,40.12421829741373,-3.2167130968774593
112,1.939,527,585,262,624,754,1743,5394.0,40.125217045831185,-3.2167130968774607
113,130.256,910,386,390,494,970,1445,5394.0,40.11425045957515,-3.2175223536393784
114,61.551,887,317,338,488,902,1491,5394.0,40.11524920848176,-3.2175223536393767
115,92.46,837,240,297,438,825,1483,5394.0,40.11624795738837,-3.2175223536393784
116,157.376,609,246,167,224,798,1269,5394.0,40.117246706294985,-3.2175223536393776
117,182.872,448,384,0,279,746,1344,5394.0,40.11824545520158,-3.2175223536393776
118,181.535,397,404,69,228,695,1350,5394.0,40.1192442041082,-3.217522353639377
119,84.784,283,511,176,89,556,1379,5394.0,40.12024295301481,-3.217522353639377
120,107.689,257,544,277,49,460,1418,5394.0,40.121241701921434,-3.217522353639377
121,124.899,274,617,183,346,504,1489,5394.0,40.12224045082803,-3.2175223536393767
122,98.257,400,508,199,397,527,1616,5394.0,40.12323919973464,-3.217522353639377
123,71.228,463,466,198,489,620,1679,5394.0,40.124237948641245,-3.2175223536393784
124,18.129,459,517,194,556,686,1675,5394.0,40.12523669754786,-3.2175223536393776
125,56.162,1009,336,288,610,920,1637,5394.0,40.11427011088008,-3.218331610647451
126,77.536,926,253,258,539,838,1572,5394.0,40.11526886027596,-3.218331610647452
127,94.848,816,157,214,435,742,1480,5394.0,40.116267609671844,-3.2183316106474518
128,95.624,580,189,166,385,693,1430,5394.0,40.11726635906771,-3.2183316106474518
129,85.968,580,189,166,385,693,1430,5394.0,40.118265108463596,-3.2183316106474518
130,102.892,534,347,149,365,828,1494,5394.0,40.11926385785948,-3.2183316106474518
131,93.623,622,413,236,453,918,1581,5394.0,40.12026260725536,-3.2183316106474527
132,78.781,414,421,356,167,308,1575,5394.0,40.12126135665124,-3.2183316106474518
133,90.602,427,464,298,220,351,1592,5394.0,40.12226010604712,-3.218331610647452
134,83.191,531,377,314,375,505,1735,5394.0,40.123258855443005,-3.2183316106474518
135,86.703,548,396,283,483,611,1764,5394.0,40.12425760483889,-3.2183316106474518
136,38.503,656,548,75,722,796,1872,5394.0,40.125256354234764,-3.218331610647452
137,0.837,656,548,75,722,796,1872,5394.0,40.12625510363066,-3.2183316106474513
138,74.78,1195,440,277,796,1025,1822,5394.0,40.11329101726861,-3.219140867901745
139,14.964,1081,311,148,746,896,1776,5394.0,40.1142897671539,-3.219140867901745
140,79.761,965,198,102,624,786,1669,5394.0,40.11528851703916,-3.219140867901745
141,73.024,790,34,83,483,617,1528,5394.0,40.11628726692444,-3.2191408679017455
142,62.021,723,71,49,457,576,1502,5394.0,40.11728601680972,-3.219140867901745
143,45.117,556,324,171,387,828,1516,5394.0,40.11928351658027,-3.219140867901745
144,71.697,421,539,441,175,291,1583,5394.0,40.120282266465544,-3.219140867901745
145,66.083,530,420,457,283,270,1691,5394.0,40.121281016350814,-3.219140867901745
146,101.32,493,341,421,247,228,1654,5394.0,40.1222797662361,-3.219140867901745
147,104.994,705,188,440,517,403,1921,5394.0,40.12327851612138,-3.2191408679017455
148,109.771,676,264,411,495,480,1892,5394.0,40.124277266006644,-3.219140867901745
149,68.88,653,334,371,565,550,1869,5394.0,40.12527601589193,-3.219140867901744
150,9.983,656,548,75,722,796,1872,5394.0,40.12627476577719,-3.219140867901745
151,62.123,1195,440,277,796,1025,1822,5394.0,40.11331067802181,-3.2199501254023204
152,90.52,1066,296,133,730,881,1768,5394.0,40.114309428396616,-3.2199501254023204
153,84.253,932,162,0,620,747,1665,5394.0,40.11530817877141,-3.2199501254023204
154,67.39,818,48,88,505,633,1550,5394.0,40.11630692914619,-3.21995012540232
155,44.464,786,119,62,522,487,1567,5394.0,40.11730567952099,-3.2199501254023204
156,40.463,759,250,193,513,356,1698,5394.0,40.11830442989578,-3.2199501254023204
157,19.823,759,250,193,513,356,1698,5394.0,40.11930318027058,-3.2199501254023204
158,53.181,569,405,402,322,157,1730,5394.0,40.12030193064538,-3.21995012540232
159,64.45,601,309,528,354,121,1762,5394.0,40.12130068102016,-3.21995012540232
160,77.495,587,264,514,340,155,1748,5394.0,40.12229943139496,-3.2199501254023204
161,79.904,694,140,457,448,279,1856,5394.0,40.12329818176975,-3.219950125402319
162,121.143,732,102,420,486,317,1894,5394.0,40.124296932144546,-3.2199501254023204
163,103.382,779,671,47,844,919,1994,5394.0,40.12529568251934,-3.2199501254023204
164,78.904,1189,419,0,876,1004,1922,5394.0,40.113330343743826,-3.220759383149239
165,70.309,1083,313,0,770,898,1815,5394.0,40.114329094608266,-3.220759383149239
166,68.758,1032,0,409,786,630,1971,5394.0,40.117325347201565,-3.220759383149239
167,25.825,759,250,193,513,356,1698,5394.0,40.11832409806601,-3.220759383149239
168,44.239,577,422,375,331,174,1738,5394.0,40.12032159979488,-3.220759383149239
169,86.866,682,278,519,436,30,1843,5394.0,40.12132035065931,-3.2207593831492387
170,92.092,677,232,550,431,44,1838,5394.0,40.12231910152375,-3.220759383149239
171,63.266,835,0,317,588,248,1996,5394.0,40.12331785238818,-3.220759383149239
172,76.025,865,30,287,617,278,2026,5394.0,40.12431660325261,-3.2207593831492387
173,27.989,912,293,78,466,541,2127,5394.0,40.12631410498148,-3.220759383149238
174,71.187,1313,543,124,1001,1128,2046,5394.0,40.11235126308048,-3.2215686411425644
175,88.662,1189,419,0,876,1004,1922,5394.0,40.113350014434666,-3.221568641142564
176,76.515,1192,300,109,879,930,1925,5394.0,40.114348765788876,-3.221568641142563
177,65.94,1214,278,130,901,908,1946,5394.0,40.115347517143086,-3.2215686411425644
178,61.898,1165,132,276,919,762,2092,5394.0,40.116346268497274,-3.2215686411425644
179,86.437,1032,0,409,786,630,1971,5394.0,40.11734501985148,-3.2215686411425644
180,51.895,895,137,329,649,492,1834,5394.0,40.11834377120567,-3.2215686411425644
181,51.466,897,104,489,492,184,2058,5394.0,40.12233877662248,-3.221568641142564
182,100.483,897,104,489,492,184,2058,5394.0,40.12333752797668,-3.2215686411425644
183,95.91,895,60,257,645,308,2056,5394.0,40.124336279330876,-3.2215686411425644
184,56.325,990,317,0,388,565,2206,5394.0,40.12633378203928,-3.221568641142565
185,0.898,990,317,0,388,565,2206,5394.0,40.12733253339348,-3.221568641142562
186,87.805,1448,678,259,1136,1263,2181,5394.0,40.11137218640618,-3.222377899382357
187,46.546,1301,531,111,988,1116,2033,5394.0,40.11237093825028,-3.222377899382357
188,97.747,1382,534,203,1070,1164,2115,5394.0,40.113369690094366,-3.2223778993823564
189,88.315,1214,278,130,901,908,1946,5394.0,40.11436844193846,-3.2223778993823564
190,43.586,1214,278,130,901,908,1946,5394.0,40.11536719378255,-3.2223778993823564
191,85.763,929,80,766,683,339,2091,5394.0,40.11936220115891,-3.222377899382357
192,51.813,1010,0,847,763,419,2171,5394.0,40.120360953002994,-3.222377899382357
193,54.957,1084,73,844,837,493,2245,5394.0,40.12135970484708,-3.222377899382357
194,69.84,897,104,489,492,184,2058,5394.0,40.122358456691174,-3.2223778993823564
195,103.341,1002,0,385,387,289,2163,5394.0,40.12335720853527,-3.222377899382357
196,83.538,1002,0,385,387,289,2163,5394.0,40.124355960379354,-3.2223778993823564
197,59.346,1088,390,7,290,663,2303,5394.0,40.12635346406754,-3.222377899382356
198,12.045,1080,395,15,298,655,2295,5394.0,40.12735221591163,-3.222377899382357
199,62.715,1448,678,259,1136,1263,2181,5394.0,40.11139186605474,-3.22318715786868
200,57.55,1448,678,259,1136,1263,2181,5394.0,40.11239061838884,-3.2231871578686793
201,91.541,1413,481,258,1101,1111,2146,5394.0,40.11338937072293,-3.2231871578686793
202,51.507,1517,484,496,1271,1114,2360,5394.0,40.11538687539114,-3.2231871578686793
203,86.049,1025,146,862,779,435,2187,5394.0,40.119381884727545,-3.2231871578686793
204,114.61,1032,22,869,786,442,2194,5394.0,40.12038063706165,-3.223187157868679
205,77.067,1110,100,844,837,493,2271,5394.0,40.12137938939576,-3.22318715786868
206,99.584,1067,258,659,662,354,2228,5394.0,40.12237814172986,-3.2231871578686793
207,94.746,1067,258,659,662,354,2228,5394.0,40.12337689406395,-3.2231871578686797
208,78.128,1144,142,269,271,431,2306,5394.0,40.124375646398065,-3.2231871578686793
209,68.982,1334,331,359,106,620,2495,5394.0,40.125374398732156,-3.2231871578686793
210,18.598,1125,364,21,277,653,2340,5394.0,40.126373151066275,-3.22318715786868
211,15.025,1106,383,9,272,672,2321,5394.0,40.12737190340037,-3.2231871578686793
212,65.022,1578,649,398,1265,1279,2310,5394.0,40.11241030349616,-3.2239964166015946
213,75.556,1578,649,398,1265,1279,2310,5394.0,40.11340905632039,-3.2239964166015955
214,52.222,1596,563,577,1349,1193,2441,5394.0,40.11440780914463,-3.2239964166015946
215,61.331,1565,532,543,1319,1162,2407,5394.0,40.11540656196889,-3.2239964166015955
216,35.134,1394,361,611,1148,991,2333,5394.0,40.11640531479312,-3.223996416601594
217,78.23,1341,308,645,1094,938,2279,5394.0,40.11740406761736,-3.2239964166015955
218,117.141,1044,165,881,798,454,2205,5394.0,40.119401573265826,-3.223996416601595
219,104.443,1184,246,1016,938,594,2345,5394.0,40.12040032609007,-3.223996416601595
220,106.628,1067,258,659,662,354,2228,5394.0,40.12239783173856,-3.2239964166015955
221,101.871,1067,258,659,662,354,2228,5394.0,40.12339658456279,-3.2239964166015946
222,74.27,1233,231,304,156,520,2394,5394.0,40.12439533738703,-3.223996416601595
223,59.428,1342,340,325,72,629,2503,5394.0,40.12539409021127,-3.2239964166015955
224,41.545,1296,470,170,82,759,2512,5394.0,40.126392843035504,-3.2239964166015946
225,64.838,1633,704,454,1320,1334,2365,5394.0,40.11242999357228,-3.2248056755811647
226,73.821,1578,649,398,1265,1279,2310,5394.0,40.11342874688678,-3.224805675581165
227,85.784,1689,656,679,1443,1286,2543,5394.0,40.11442750020129,-3.2248056755811647
228,40.191,1642,609,628,1396,1240,2491,5394.0,40.11542625351579,-3.224805675581165
229,31.282,1477,444,694,1231,1075,2416,5394.0,40.11642500683028,-3.2248056755811647
230,65.818,1487,454,741,1241,991,2426,5394.0,40.11742376014478,-3.2248056755811643
231,97.216,1379,473,851,1132,788,2485,5394.0,40.11842251345927,-3.2248056755811647
232,104.79,1313,407,917,1066,722,2474,5394.0,40.11942126677377,-3.2248056755811643
233,102.545,1176,254,1011,930,586,2337,5394.0,40.120420020088275,-3.2248056755811656
234,31.296,1379,387,252,0,676,2551,5394.0,40.12541378666078,-3.224805675581165
235,41.095,1296,470,170,82,759,2512,5394.0,40.12641253997527,-3.2248056755811647
236,19.108,1392,566,266,178,855,2608,5394.0,40.127411293289775,-3.224805675581166
237,26.519,1781,748,633,1500,1378,2545,5394.0,40.1134484424221,-3.225614934807452
238,60.898,1713,680,679,1466,1310,2545,5394.0,40.11444719622698,-3.2256149348074525
239,58.785,1592,559,782,1346,1190,2531,5394.0,40.11544595003187,-3.2256149348074517
240,40.815,1535,502,752,1289,1132,2474,5394.0,40.116444703836756,-3.2256149348074525
241,92.95,1601,568,853,1355,1055,2540,5394.0,40.11744345764163,-3.2256149348074525
242,89.806,1313,407,917,1066,722,2474,5394.0,40.11944096525139,-3.2256149348074525
243,54.141,1392,566,266,178,855,2608,5394.0,40.12643224188558,-3.225614934807452
244,60.204,1392,566,266,178,855,2608,5394.0,40.12743099569047,-3.225614934807452
245,10.228,2044,1011,896,1763,1622,2808,5394.0,40.113468142926386,-3.226424194280518
246,7.962,1592,559,809,1346,1190,2531,5394.0,40.115465651517155,-3.2264241942805176
247,29.683,1656,623,931,1410,1082,2595,5394.0,40.11646440581256,-3.226424194280518
248,86.519,1605,572,885,1358,1030,2544,5394.0,40.11746316010794,-3.2264241942805167
249,88.56,1811,778,1086,1346,1237,2750,5394.0,40.118461914403326,-3.2264241942805176
250,65.267,1969,967,1079,1097,1256,3052,5394.0,40.12045942299412,-3.2264241942805167
251,24.825,1885,883,996,1013,1172,3047,5394.0,40.12145817728952,-3.2264241942805176
252,33.154,1727,724,837,854,1013,2888,5394.0,40.12245693158491,-3.2264241942805167
253,66.92,1624,622,735,752,911,2786,5394.0,40.12345568588029,-3.226424194280517
254,42.157,1502,500,628,630,789,2664,5394.0,40.124454440175676,-3.2264241942805185
255,61.939,2145,1112,997,1864,1724,2909,5394.0,40.112489093613625,-3.227233454000425
256,54.324,2044,1011,896,1763,1622,2808,5394.0,40.11348784839964,-3.2272334540004253
257,0.592,1939,906,975,1693,1485,2878,5394.0,40.11448660318567,-3.227233454000425
258,0.0,1905,872,983,1659,1452,2844,5394.0,40.1154853579717,-3.227233454000425
259,91.337,1811,778,1086,1346,1237,2750,5394.0,40.11748286754373,-3.2272334540004253
260,79.496,1811,778,1086,1346,1237,2750,5394.0,40.11848162232975,-3.2272334540004253
261,91.623,1969,967,1080,1097,1256,2999,5394.0,40.120479131901796,-3.227233454000425
262,27.907,1885,883,996,1013,1172,3047,5394.0,40.12147788668783,-3.2272334540004253
263,54.059,1743,741,854,871,1030,2904,5394.0,40.122476641473845,-3.227233454000425
264,64.756,1645,643,756,773,932,2807,5394.0,40.12347539625987,-3.2272334540004253
265,76.597,1502,500,628,630,789,2664,5394.0,40.12447415104588,-3.2272334540004235
266,85.988,2165,1132,1018,1884,1737,2930,5394.0,40.11250880356513,-3.228042713967234
267,46.403,2108,1075,967,1834,1667,2879,5394.0,40.1135075588419,-3.228042713967234
268,29.663,1969,936,1012,1723,1515,2899,5394.0,40.114506314118685,-3.228042713967234
269,42.055,1877,844,1132,1630,1302,2816,5394.0,40.11550506939547,-3.2280427139672345
270,63.572,1877,844,1132,1630,1302,2816,5394.0,40.11650382467224,-3.2280427139672345
271,53.365,1720,718,426,454,1007,2881,5394.0,40.12449386688646,-3.2280427139672354
272,67.921,2246,1213,1107,1755,1737,3019,5394.0,40.11252851848554,-3.2288519741810107
273,36.339,2138,1105,1147,1727,1628,3059,5394.0,40.1135272742532,-3.22885197418101
274,68.799,2033,1000,1042,1786,1579,2954,5394.0,40.114526030020855,-3.2288519741810107
275,71.759,2012,979,1267,1536,1437,2950,5394.0,40.11552478578852,-3.22885197418101
276,56.754,1924,922,612,639,1211,3085,5394.0,40.122516076162114,-3.2288519741810107
277,46.995,1806,804,494,522,1093,2967,5394.0,40.12351483192976,-3.22885197418101
278,63.899,1744,742,426,454,1031,2906,5394.0,40.12451358769742,-3.22885197418101
279,36.277,2246,1213,1107,1755,1737,3019,5394.0,40.11254823837489,-3.2296612346418136
280,32.684,2138,1105,1147,1727,1628,3059,5394.0,40.113546994633545,-3.2296612346418136
281,57.672,2138,1105,1147,1727,1628,3059,5394.0,40.114545750892205,-3.229661234641814
282,100.83,2012,979,1267,1536,1437,2950,5394.0,40.11554450715086,-3.2296612346418136
283,13.698,2292,1290,986,905,1579,3331,5394.0,40.1195395321855,-3.229661234641815
284,10.452,2282,1280,976,904,1569,3321,5394.0,40.12053828844416,-3.229661234641814
285,42.586,1981,979,669,597,1268,3143,5394.0,40.12253580096148,-3.2296612346418145
286,44.198,2387,1354,1248,1614,1877,3160,5394.0,40.112567963233175,-3.2304704953497088
287,55.59,2390,1357,1316,1547,1816,3228,5394.0,40.113566719982956,-3.2304704953497074
288,45.097,2236,1203,1441,1392,1661,3175,5394.0,40.11456547673274,-3.2304704953497088
289,78.108,2196,1163,1451,1352,1621,3135,5394.0,40.11556423348253,-3.2304704953497088
290,90.438,2455,1422,1363,1093,1880,3393,5394.0,40.11656299023232,-3.230470495349708
291,26.213,2558,1533,1252,1011,1845,3505,5394.0,40.1175617469821,-3.2304704953497074
292,58.632,2558,1533,1252,1011,1845,3505,5394.0,40.11856050373189,-3.230470495349708
293,26.825,2390,1388,1084,817,1677,3429,5394.0,40.11955926048167,-3.2304704953497088
294,6.431,2301,1299,995,906,1588,3340,5394.0,40.12055801723145,-3.2304704953497088
295,48.567,2115,1113,803,463,1402,3277,5394.0,40.12255553073103,-3.230470495349707
296,49.016,2115,1113,803,463,1402,3277,5394.0,40.12355428748082,-3.2304704953497096
297,36.727,1949,947,198,226,1236,3110,5394.0,40.124553044230595,-3.2304704953497074
298,18.516,1949,947,198,226,1236,3110,5394.0,40.125551800980375,-3.2304704953497088
299,54.528,1962,1135,0,424,1424,3178,5394.0,40.12655055773017,-3.230470495349708
300,59.448,2547,1514,1408,1774,2037,3320,5394.0,40.1115889358194,-3.231279756304754
301,67.533,2390,1357,1316,1547,1816,3228,5394.0,40.11258769306043,-3.2312797563047537
302,90.704,2390,1357,1316,1547,1816,3228,5394.0,40.11358645030146,-3.231279756304754
303,78.353,2218,1185,1474,1330,1644,3157,5394.0,40.1145852075425,-3.2312797563047537
304,70.758,2196,1163,1451,1352,1621,3135,5394.0,40.11558396478354,-3.2312797563047537
305,84.967,2455,1422,1363,1093,1880,3393,5394.0,40.116582722024575,-3.2312797563047537
306,37.625,2558,1533,1252,1011,1845,3505,5394.0,40.1175814792656,-3.231279756304754
307,23.171,2558,1533,1252,1011,1845,3505,5394.0,40.11858023650664,-3.2312797563047537
308,59.346,2502,1500,1166,742,1789,3541,5394.0,40.119578993747666,-3.2312797563047537
309,50.711,2227,1224,776,352,1513,3388,5394.0,40.122575265470786,-3.231279756304754
310,51.568,2227,1224,776,352,1513,3388,5394.0,40.123574022711814,-3.2312797563047524
311,42.545,1949,947,198,226,1236,3110,5394.0,40.12457277995284,-3.2312797563047537
312,21.722,1949,947,198,226,1236,3110,5394.0,40.12557153719388,-3.2312797563047537
313,70.881,2093,1266,130,555,1555,3308,5394.0,40.12657029443492,-3.2312797563047537
314,52.609,2547,1514,1408,1774,2037,3320,5394.0,40.11160867012427,-3.232089017507012
315,31.888,2517,1484,1551,1674,1943,3406,5394.0,40.11260742785668,-3.232089017507013
316,54.406,2413,1380,1555,1569,1838,3351,5394.0,40.113606185589084,-3.232089017507013
317,41.32,2413,1380,1555,1569,1838,3351,5394.0,40.1146049433215,-3.232089017507012
318,63.817,2629,1596,1343,919,2055,3568,5394.0,40.1166024587863,-3.2320890175070134
319,50.303,2711,1678,1261,837,2019,3650,5394.0,40.11760121651872,-3.2320890175070125
320,55.182,2502,1500,1166,742,1789,3541,5394.0,40.11959873198354,-3.2320890175070116
321,40.115,2227,1224,776,352,1513,3388,5394.0,40.12259500518076,-3.232089017507012
