,POP_2015,community_space,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
35,209.432,119,892,477,1113,6261.0,68.66559684757061,25.76610260740974
36,172.785,119,892,477,1113,6261.0,68.66666140571031,25.76610260740973
37,195.861,94,618,581,953,6261.0,68.65358467544749,25.765260888297522
38,204.987,78,602,565,938,6261.0,68.65464922890384,25.765260888297526
39,216.1,96,615,578,951,6261.0,68.65571378236017,25.765260888297522
40,195.766,0,567,529,902,6261.0,68.65677833581648,25.765260888297526
41,253.361,226,595,226,624,6261.0,68.65997199618548,25.765260888297522
42,184.418,166,517,166,498,6261.0,68.6610365496418,25.76526088829752
43,197.327,166,574,166,498,6261.0,68.66210110309814,25.765260888297526
44,237.662,94,618,581,953,6261.0,68.65328265645246,25.764419171450815
45,225.32,1,525,487,860,6261.0,68.65434720522563,25.76441917145081
46,214.586,98,455,417,790,6261.0,68.6554117539988,25.764419171450818
47,191.227,0,567,529,902,6261.0,68.65647630277198,25.76441917145082
48,192.031,279,387,146,416,6261.0,68.6607344978647,25.764419171450815
49,145.69,279,477,235,385,6261.0,68.66179904663787,25.76441917145081
50,158.173,418,525,111,524,6261.0,68.66286359541104,25.76441917145082
51,190.376,530,414,0,635,6261.0,68.66392814418423,25.76441917145081
52,183.188,340,670,256,891,6261.0,68.66605724173057,25.76441917145081
53,157.606,340,670,256,891,6261.0,68.66712179050374,25.76441917145081
54,173.494,94,364,327,700,6261.0,68.65510973922883,25.763577456869527
55,207.446,0,458,421,794,6261.0,68.65617428331906,25.763577456869523
56,202.481,473,89,66,508,6261.0,68.65723882740929,25.763577456869527
57,200.164,473,89,66,508,6261.0,68.65830337149953,25.763577456869523
58,203.569,343,277,36,306,6261.0,68.66043245967998,25.763577456869527
59,145.879,361,396,154,303,6261.0,68.66149700377022,25.763577456869527
60,89.939,418,525,111,524,6261.0,68.66256154786045,25.763577456869523
61,189.761,530,414,0,635,6261.0,68.66362609195069,25.763577456869527
62,203.19,407,407,491,943,6261.0,68.65267865923478,25.762735744553545
63,164.794,317,317,480,853,6261.0,68.65374319864229,25.762735744553545
64,185.411,259,199,161,534,6261.0,68.65587227745728,25.762735744553545
65,177.987,515,131,108,550,6261.0,68.65693681686479,25.76273574455355
66,194.064,406,22,22,442,6261.0,68.65800135627227,25.762735744553545
67,191.463,228,135,0,263,6261.0,68.65906589567977,25.76273574455355
68,165.077,271,178,31,235,6261.0,68.66013043508727,25.76273574455355
69,187.207,314,221,62,207,6261.0,68.66119497449478,25.76273574455355
70,101.193,474,791,104,1346,6261.0,68.6491830768363,25.761894034502788
71,85.068,231,548,139,1103,6261.0,68.65024761156128,25.761894034502788
72,107.624,211,495,198,1043,6261.0,68.65131214628626,25.761894034502788
73,165.408,348,359,334,907,6261.0,68.65237668101122,25.761894034502788
74,160.254,210,210,373,752,6261.0,68.65344121573622,25.761894034502784
75,150.229,210,210,373,746,6261.0,68.65450575046117,25.761894034502788
76,187.444,259,199,161,534,6261.0,68.65557028518617,25.761894034502788
77,188.862,260,163,92,499,6261.0,68.65663481991112,25.761894034502788
78,156.377,323,22,24,358,6261.0,68.6576993546361,25.761894034502784
79,130.936,154,62,176,189,6261.0,68.65876388936108,25.761894034502784
80,132.781,154,62,176,189,6261.0,68.65982842408604,25.761894034502788
81,198.367,488,805,117,1360,6261.0,68.64781659620655,25.76105232671716
82,194.962,370,687,0,1242,6261.0,68.64888112624924,25.76105232671716
83,98.12,231,548,139,1103,6261.0,68.64994565629189,25.761052326717163
84,168.009,211,495,198,1043,6261.0,68.65101018633456,25.761052326717163
85,187.302,348,359,334,907,6261.0,68.65207471637723,25.76105232671716
86,167.584,276,276,417,825,6261.0,68.65313924641988,25.76105232671716
87,201.157,53,53,222,813,6261.0,68.65420377646254,25.761052326717163
88,178.459,160,118,7,599,6261.0,68.6552683065052,25.76105232671716
89,222.72,168,126,7,591,6261.0,68.65633283654789,25.761052326717156
90,177.656,154,62,176,189,6261.0,68.65846189663321,25.761052326717163
91,190.281,103,11,135,138,6261.0,68.65952642667587,25.761052326717156
92,155.573,125,138,255,10,6261.0,68.66059095671854,25.761052326717163
93,199.928,114,127,263,0,6261.0,68.66165548676119,25.76105232671716
94,170.09,944,0,414,1050,6261.0,68.66591360693185,25.761052326717166
95,3.026,1116,1433,745,1988,6261.0,68.64219203708727,25.76021062119656
96,73.436,488,805,117,1360,6261.0,68.64751466389005,25.760210621196556
97,183.141,488,805,117,1360,6261.0,68.64857918925063,25.76021062119656
98,195.955,0,317,370,1076,6261.0,68.65177276533231,25.76021062119656
99,179.642,160,160,328,919,6261.0,68.65283729069287,25.76021062119656
100,176.852,107,107,275,866,6261.0,68.65390181605345,25.760210621196556
101,115.899,139,0,147,669,6261.0,68.654966341414,25.760210621196556
102,208.155,210,68,58,555,6261.0,68.65603086677456,25.76021062119656
103,149.804,304,4,144,461,6261.0,68.65709539213512,25.76021062119656
104,201.63,173,178,227,287,6261.0,68.65815991749568,25.76021062119656
105,155.005,70,139,275,185,6261.0,68.65922444285623,25.76021062119656
106,207.352,5,86,222,120,6261.0,68.6602889682168,25.76021062119656
107,179.169,114,127,263,0,6261.0,68.66135349357737,25.760210621196556
108,164.935,944,0,414,1050,6261.0,68.66561159501961,25.76021062119656
109,0.0,1116,1433,745,1988,6261.0,68.64189014176797,25.75936891794089
110,176.379,0,317,370,1076,6261.0,68.651470827876,25.759368917940893
111,220.875,84,232,300,992,6261.0,68.6525353485547,25.759368917940893
112,190.045,139,177,245,937,6261.0,68.65359986923336,25.759368917940886
113,179.5,299,0,147,466,6261.0,68.65572891059071,25.75936891794089
114,205.082,299,0,147,466,6261.0,68.65679343126938,25.759368917940897
115,152.074,0,422,0,1182,6261.0,68.65116890400789,25.758527216950057
116,189.808,139,177,245,937,6261.0,68.65223342000486,25.758527216950064
117,162.193,139,177,245,937,6261.0,68.65329793600186,25.758527216950057
118,45.206,113,325,113,1295,6261.0,68.64980248241193,25.757685518223973
119,174.629,0,422,0,1182,6261.0,68.65086699372746,25.757685518223973
120,157.748,1236,427,841,1341,6261.0,68.66470564082924,25.757685518223973
121,165.55,1274,366,781,1379,6261.0,68.66577015214476,25.757685518223965
122,61.804,0,204,233,1415,6261.0,68.64843608376567,25.756843821762526
123,186.687,0,204,233,1415,6261.0,68.64950059039994,25.75684382176253
124,182.904,113,325,113,1295,6261.0,68.65056509703422,25.75684382176253
125,206.689,129,561,138,1320,6261.0,68.65162960366848,25.756843821762526
126,191.321,85,605,182,1364,6261.0,68.65269411030275,25.756843821762526
127,167.773,1251,443,857,1357,6261.0,68.66440368327964,25.756843821762526
128,204.278,1277,411,825,1382,6261.0,68.66546818991392,25.756843821762526
129,7.802,204,0,438,1620,6261.0,68.64706970806807,25.756002127565637
130,96.748,204,0,438,1620,6261.0,68.6481342100213,25.756002127565633
131,170.326,0,204,233,1415,6261.0,68.64919871197452,25.756002127565633
132,202.15,140,345,370,1552,6261.0,68.65026321392772,25.756002127565633
133,166.023,202,506,295,1477,6261.0,68.65132771588095,25.756002127565633
134,179.642,21,668,246,1428,6261.0,68.65239221783416,25.75600212756563
135,210.756,0,690,267,1450,6261.0,68.65345671978737,25.75600212756563
136,178.27,276,71,509,1691,6261.0,68.64676785259039,25.755160435633197
137,192.125,204,0,438,1620,6261.0,68.64783234986278,25.755160435633197
138,169.333,203,408,433,1615,6261.0,68.64996134440753,25.75516043563319
139,198.367,224,429,454,1636,6261.0,68.65102584167992,25.755160435633197
140,178.649,122,613,390,1572,6261.0,68.65209033895228,25.755160435633194
141,235.44,224,429,454,1636,6261.0,68.64965948847315,25.75431874596511
142,141.623,239,519,507,1689,6261.0,68.6507239810649,25.754318745965104
143,170.894,239,519,507,1689,6261.0,68.65178847365667,25.75431874596511
144,136.374,831,626,1065,2247,6261.0,68.64266891797318,25.752635373421647
145,117.129,831,626,1065,2247,6261.0,68.64236713087342,25.751793690546073
146,74.902,1742,338,1975,3157,6261.0,68.64282806661323,25.750110331586743
147,92.256,1734,343,1967,3149,6261.0,68.64389253580501,25.75011033158674
148,65.586,1739,322,1972,3154,6261.0,68.64252631558074,25.7492686555028
149,69.748,1745,333,1978,3160,6261.0,68.64359078009316,25.7492686555028
150,23.312,1434,1439,1488,1548,6261.0,68.65849328326702,25.7492686555028
151,104.267,1434,1439,1488,1548,6261.0,68.65955774777946,25.749268655502796
152,20.664,1513,123,1747,2929,6261.0,68.64328903796302,25.748426981682552
153,16.976,1372,247,1606,2788,6261.0,68.64435349779629,25.748426981682556
154,23.785,1372,247,1606,2788,6261.0,68.64541795762953,25.74842698168255
155,36.6,1434,1439,1488,1548,6261.0,68.65819147562875,25.748426981682556
156,122.047,1434,1439,1488,1548,6261.0,68.65925593546201,25.748426981682556
157,3.688,1528,100,1761,2943,6261.0,68.6429873094141,25.7475853101259
158,8.843,1372,247,1606,2788,6261.0,68.64405176456842,25.74758531012589
159,74.713,1376,243,1609,2791,6261.0,68.64511621972275,25.7475853101259
160,0.331,1734,594,1967,2730,6261.0,68.64830958518571,25.74758531012589
161,16.456,1703,1506,1758,1818,6261.0,68.65682522642032,25.747585310125892
162,29.46,1703,1506,1758,1818,6261.0,68.65788968157466,25.747585310125892
163,52.488,1590,1595,1644,1704,6261.0,68.65895413672898,25.747585310125896
164,0.946,1687,1692,1741,1801,6261.0,68.6600185918833,25.747585310125885
165,162.949,1687,1692,1741,1801,6261.0,68.66108304703765,25.747585310125892
166,20.995,1619,0,1853,3035,6261.0,68.64268559444595,25.74674364083273
167,13.051,1635,30,1869,3051,6261.0,68.64375004492153,25.746743640832726
168,16.929,1759,159,1993,3175,6261.0,68.64481449539714,25.746743640832726
169,0.0,1703,1506,1758,1818,6261.0,68.65758790110426,25.74674364083273
170,0.0,1741,1746,1795,1855,6261.0,68.65971680205546,25.746743640832726
171,134.483,1741,1746,1795,1855,6261.0,68.66078125253105,25.746743640832722
172,5.485,1694,88,1928,3110,6261.0,68.64344833885517,25.745901973802972
173,2.601,1694,88,1928,3110,6261.0,68.64451278465225,25.745901973802976
174,145.217,1926,1931,1980,2040,6261.0,68.66047947160837,25.74590197380297
175,169.049,1926,1931,1980,2040,6261.0,68.66154391740545,25.745901973802976
