,POP_2015,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
109,200.597,296,1244,1461,1356,1555.0,-7.921062972223595,12.527697977113707
110,70.648,177,1298,1469,1436,1555.0,-7.920050242827414,12.527697977113705
111,82.284,237,1393,1563,1531,1555.0,-7.919037513431235,12.527697977113705
112,1.145,378,1203,528,635,1555.0,-7.935225668325719,12.526881716233799
113,27.859,500,1106,643,548,1555.0,-7.934212940909683,12.526881716233794
114,108.575,500,1082,643,524,1555.0,-7.9332002134936515,12.526881716233799
115,207.848,631,933,591,0,1555.0,-7.932187486077619,12.526881716233797
116,251.784,834,714,860,268,1555.0,-7.931174758661584,12.526881716233794
117,243.961,763,642,906,327,1555.0,-7.930162031245553,12.526881716233799
118,270.437,710,590,883,379,1555.0,-7.929149303829519,12.526881716233797
119,267.574,735,614,933,545,1555.0,-7.928136576413485,12.526881716233794
120,175.648,776,670,988,615,1555.0,-7.927123848997455,12.526881716233799
121,161.671,695,809,1128,772,1555.0,-7.926111121581421,12.526881716233797
122,146.453,645,889,1163,851,1555.0,-7.925098394165389,12.526881716233794
123,189.578,675,988,1249,1055,1555.0,-7.924085666749356,12.526881716233799
124,198.689,599,1001,1263,1114,1555.0,-7.923072939333322,12.526881716233797
125,180.084,436,1114,1330,1243,1555.0,-7.922060211917289,12.526881716233794
126,207.085,235,1144,1314,1282,1555.0,-7.921047484501256,12.526881716233797
127,176.268,113,1238,1408,1376,1555.0,-7.920034757085223,12.526881716233797
128,77.788,44,1307,1478,1445,1555.0,-7.919022029669191,12.526881716233794
129,0.0,599,1138,749,751,1555.0,-7.936222879413099,12.526065456341707
130,85.486,502,1079,652,685,1555.0,-7.935210153977074,12.526065456341708
131,174.026,540,1170,683,612,1555.0,-7.934197428541048,12.526065456341707
132,105.856,618,964,761,407,1555.0,-7.933184703105022,12.526065456341707
133,254.313,720,886,839,328,1555.0,-7.932171977668997,12.526065456341705
134,177.222,812,692,882,290,1555.0,-7.931159252232971,12.526065456341703
135,261.23,713,592,910,377,1555.0,-7.930146526796944,12.526065456341708
136,191.629,654,534,852,415,1555.0,-7.92913380136092,12.526065456341708
137,180.371,647,526,844,489,1555.0,-7.928121075924896,12.526065456341703
138,194.014,603,601,920,564,1555.0,-7.927108350488871,12.526065456341708
139,182.565,560,706,1024,669,1555.0,-7.926095625052845,12.526065456341707
140,146.262,537,774,1056,737,1555.0,-7.925082899616819,12.526065456341707
141,149.744,597,885,1146,865,1555.0,-7.924070174180794,12.526065456341708
142,228.886,467,884,1137,1022,1555.0,-7.9230574487447685,12.526065456341705
143,179.607,318,1033,1217,1171,1555.0,-7.922044723308742,12.526065456341703
144,197.163,210,1141,1312,1279,1555.0,-7.921031997872716,12.526065456341707
145,185.523,51,1300,1460,1438,1555.0,-7.920019272436691,12.526065456341707
146,73.765,4,1356,1492,1494,1555.0,-7.9190065470006665,12.526065456341707
147,0.382,845,1303,995,916,1555.0,-7.938232811092639,12.525249197437368
148,0.239,755,1171,905,784,1555.0,-7.937220087636484,12.525249197437368
149,19.94,673,1089,823,702,1555.0,-7.936207364180325,12.525249197437368
150,177.652,631,950,781,563,1555.0,-7.935194640724167,12.525249197437368
151,197.783,631,950,781,563,1555.0,-7.934181917268009,12.525249197437368
152,253.311,745,836,888,279,1555.0,-7.933169193811851,12.525249197437367
153,201.027,806,626,718,68,1555.0,-7.932156470355695,12.525249197437368
154,219.154,724,604,898,248,1555.0,-7.931143746899536,12.525249197437368
155,246.632,648,527,845,310,1555.0,-7.930131023443377,12.525249197437368
156,235.612,482,361,679,324,1555.0,-7.929118299987221,12.525249197437368
157,221.969,589,468,786,431,1555.0,-7.928105576531062,12.525249197437368
158,202.315,521,536,854,499,1555.0,-7.927092853074906,12.525249197437368
159,179.13,440,651,958,614,1555.0,-7.926080129618748,12.525249197437368
160,183.949,458,715,976,710,1555.0,-7.925067406162589,12.525249197437368
161,195.588,515,772,1033,910,1555.0,-7.924054682706432,12.525249197437368
162,221.063,482,891,1085,1036,1555.0,-7.923041959250273,12.525249197437368
163,191.295,407,986,1114,1140,1555.0,-7.922029235794117,12.525249197437368
164,207.658,291,1077,1205,1237,1555.0,-7.921016512337959,12.525249197437368
165,186.0,176,1193,1321,1353,1555.0,-7.9200037888818,12.525249197437367
166,79.904,124,1244,1372,1404,1555.0,-7.918991065425643,12.525249197437368
167,5.438,1084,1457,1234,1070,1555.0,-7.9392300144727,12.524432939520711
168,0.0,761,1076,911,689,1555.0,-7.937204571519842,12.524432939520713
169,76.852,692,1048,842,661,1555.0,-7.936191850043412,12.524432939520711
170,132.714,737,845,886,458,1555.0,-7.935179128566982,12.524432939520711
171,174.646,716,866,865,479,1555.0,-7.934166407090552,12.524432939520711
172,254.981,835,747,839,358,1555.0,-7.933153685614122,12.524432939520711
173,221.063,835,655,747,97,1555.0,-7.932140964137691,12.524432939520711
174,156.662,738,557,650,0,1555.0,-7.931128242661263,12.524432939520711
175,176.936,572,451,758,165,1555.0,-7.930115521184831,12.524432939520711
176,225.547,482,361,679,289,1555.0,-7.9291027997084,12.524432939520711
177,187.002,482,361,679,324,1555.0,-7.928090078231971,12.524432939520711
178,211.903,396,607,914,570,1555.0,-7.92707735675554,12.524432939520711
179,183.71,278,535,796,688,1555.0,-7.92606463527911,12.524432939520711
180,207.896,349,606,867,744,1555.0,-7.9250519138026805,12.524432939520711
181,176.03,469,787,915,947,1555.0,-7.924039192326252,12.524432939520711
182,280.455,521,856,984,1016,1555.0,-7.923026470849822,12.524432939520711
183,180.037,409,959,1087,1118,1555.0,-7.922013749373391,12.524432939520711
184,192.678,337,1031,1159,1191,1555.0,-7.921001027896961,12.52443293952071
185,195.016,250,1157,1285,1317,1555.0,-7.919988306420532,12.524432939520711
186,91.181,219,1188,1316,1348,1555.0,-7.918975584944103,12.524432939520711
187,0.0,1084,1457,1234,1070,1555.0,-7.939214495492864,12.523616682591669
188,0.0,935,1180,1077,793,1555.0,-7.938201775996021,12.523616682591669
189,40.93,935,1180,1077,793,1555.0,-7.9371890564991805,12.52361668259167
190,136.912,779,965,929,578,1555.0,-7.936176337002338,12.52361668259167
191,243.054,828,786,879,399,1555.0,-7.935163617505497,12.523616682591669
192,245.774,871,744,836,357,1555.0,-7.934150898008655,12.523616682591669
193,180.752,925,667,760,275,1555.0,-7.933138178511814,12.52361668259167
194,201.79,956,616,709,224,1555.0,-7.93212545901497,12.52361668259167
195,176.888,571,450,692,243,1555.0,-7.931112739518128,12.52361668259167
196,151.843,544,423,665,217,1555.0,-7.9301000200212854,12.523616682591669
197,126.274,333,212,530,404,1555.0,-7.9290873005244435,12.523616682591669
198,211.092,205,292,578,522,1555.0,-7.9280745810276025,12.52361668259167
199,191.295,141,392,653,622,1555.0,-7.9270618615307615,12.523616682591669
200,161.718,314,571,778,736,1555.0,-7.926049142033918,12.523616682591669
201,196.209,312,629,757,789,1555.0,-7.925036422537076,12.52361668259167
202,236.662,411,728,856,888,1555.0,-7.924023703040234,12.52361668259167
203,220.299,454,772,900,931,1555.0,-7.923010983543392,12.523616682591669
204,199.739,513,882,1010,1042,1555.0,-7.921998264046549,12.523616682591669
205,223.591,441,1023,1151,1183,1555.0,-7.92098554454971,12.523616682591673
206,200.12,317,1137,1265,1297,1555.0,-7.919972825052867,12.52361668259167
207,67.607,340,1272,1400,1432,1555.0,-7.918960105556024,12.523616682591669
208,4.961,971,1191,1088,804,1555.0,-7.938186260091876,12.522800426650178
209,124.032,919,1057,954,670,1555.0,-7.937173542574483,12.522800426650178
210,205.606,921,980,884,593,1555.0,-7.936160825057089,12.52280042665018
211,167.872,954,871,836,484,1555.0,-7.935148107539696,12.522800426650178
212,220.204,945,790,764,403,1555.0,-7.9341353900223,12.522800426650177
213,180.371,999,693,786,306,1555.0,-7.933122672504908,12.522800426650178
214,219.059,843,504,596,117,1555.0,-7.932109954987512,12.52280042665018
215,192.297,718,379,471,7,1555.0,-7.931097237470119,12.52280042665018
216,52.904,662,454,547,98,1555.0,-7.930084519952726,12.52280042665018
217,169.112,311,186,504,416,1555.0,-7.929071802435331,12.522800426650178
218,173.024,77,382,567,599,1555.0,-7.928059084917938,12.522800426650177
219,207.562,33,353,538,569,1555.0,-7.927046367400544,12.52280042665018
220,187.383,149,466,594,626,1555.0,-7.926033649883149,12.522800426650177
221,209.804,254,571,699,731,1555.0,-7.925020932365755,12.52280042665018
222,241.862,394,711,839,871,1555.0,-7.924008214848362,12.522800426650177
223,278.022,499,804,932,964,1555.0,-7.922995497330969,12.52280042665018
224,183.758,573,878,1006,1038,1555.0,-7.921982779813573,12.52280042665018
225,192.011,525,1002,1130,1162,1555.0,-7.92097006229618,12.52280042665018
226,91.879,451,1092,1220,1252,1555.0,-7.919957344778788,12.522800426650178
227,44.461,1007,1202,1099,815,1555.0,-7.938170745283813,12.521984171696163
228,213.859,902,1040,938,654,1555.0,-7.937158029745728,12.521984171696165
229,237.234,1000,922,805,654,1555.0,-7.936145314207645,12.521984171696165
230,204.652,1072,862,762,585,1555.0,-7.935132598669557,12.521984171696165
231,199.596,952,613,678,344,1555.0,-7.934119883131473,12.521984171696165
232,212.237,988,648,741,261,1555.0,-7.933107167593387,12.521984171696165
233,190.77,667,327,420,59,1555.0,-7.931081736517216,12.521984171696163
234,221.969,662,454,547,98,1555.0,-7.930069020979131,12.521984171696165
235,216.944,285,73,380,303,1555.0,-7.929056305441044,12.521984171696166
236,198.792,203,150,367,372,1555.0,-7.928043589902959,12.521984171696163
237,179.751,96,294,441,473,1555.0,-7.927030874364873,12.521984171696163
238,147.455,88,393,521,553,1555.0,-7.926018158826788,12.521984171696163
239,193.966,240,534,662,694,1555.0,-7.925005443288702,12.521984171696165
240,202.172,404,698,826,858,1555.0,-7.923992727750617,12.521984171696165
241,251.403,458,752,862,911,1555.0,-7.9229800122125305,12.521984171696165
242,237.998,594,888,980,1048,1555.0,-7.921967296674445,12.521984171696165
243,210.043,624,1044,1100,1204,1555.0,-7.9209545811363595,12.521984171696165
244,253.025,579,1088,1144,1248,1555.0,-7.919941865598273,12.521984171696163
245,143.781,1093,987,835,757,1555.0,-7.9371425180129,12.52116791772956
246,217.819,1095,869,737,639,1555.0,-7.936129804453984,12.52116791772956
247,221.158,1100,822,704,590,1555.0,-7.935117090895065,12.521167917729558
248,235.517,1006,666,617,398,1555.0,-7.934104377336149,12.52116791772956
249,237.711,795,455,477,225,1555.0,-7.933091663777231,12.52116791772956
250,234.706,681,342,364,112,1555.0,-7.932078950218315,12.521167917729558
251,193.346,567,227,320,2,1555.0,-7.931066236659396,12.52116791772956
252,218.057,428,89,247,140,1555.0,-7.930053523100481,12.521167917729558
253,267.574,352,131,210,220,1555.0,-7.929040809541562,12.521167917729557
254,261.564,225,235,326,396,1555.0,-7.928028095982645,12.52116791772956
255,226.072,186,258,372,408,1555.0,-7.927015382423728,12.52116791772956
256,211.426,295,462,504,601,1555.0,-7.926002668864812,12.521167917729558
257,191.343,266,492,533,630,1555.0,-7.924989955305896,12.52116791772956
258,193.251,395,689,777,849,1555.0,-7.923977241746977,12.52116791772956
259,200.025,571,861,805,987,1555.0,-7.922964528188059,12.521167917729557
260,255.028,730,1013,957,1140,1555.0,-7.921951814629144,12.52116791772956
261,223.639,722,1085,1029,1211,1555.0,-7.920939101070227,12.52116791772956
262,264.998,733,1178,1145,1327,1555.0,-7.919926387511309,12.521167917729558
263,55.91,1197,968,796,738,1555.0,-7.938139718955868,12.52035166475029
264,186.477,1197,968,796,738,1555.0,-7.937127007375978,12.520351664750294
265,219.25,1134,794,632,564,1555.0,-7.93611429579609,12.520351664750292
266,199.643,1062,722,604,492,1555.0,-7.935101584216201,12.52035166475029
267,248.588,920,581,510,351,1555.0,-7.9340888726363135,12.520351664750294
268,232.989,829,489,511,259,1555.0,-7.933076161056423,12.520351664750292
269,201.79,681,342,364,112,1555.0,-7.9320634494765345,12.520351664750292
270,148.695,606,282,216,0,1555.0,-7.931050737896648,12.520351664750292
271,250.449,503,179,156,87,1555.0,-7.93003802631676,12.520351664750292
272,195.875,531,259,68,213,1555.0,-7.929025314736871,12.52035166475029
273,212.762,389,301,183,382,1555.0,-7.928012603156982,12.52035166475029
274,203.173,312,374,318,499,1555.0,-7.926999891577093,12.520351664750292
275,230.413,379,468,412,594,1555.0,-7.925987179997205,12.520351664750292
276,176.841,383,580,523,706,1555.0,-7.924974468417317,12.520351664750294
277,260.61,461,701,645,827,1555.0,-7.923961756837428,12.520351664750292
278,237.807,536,820,764,946,1555.0,-7.922949045257539,12.520351664750292
279,230.031,617,901,845,1027,1555.0,-7.92193633367765,12.52035166475029
280,272.917,773,1056,1000,1182,1555.0,-7.920923622097764,12.520351664750294
281,299.393,867,1177,1121,1303,1555.0,-7.919910910517874,12.52035166475029
282,207.324,1197,968,796,738,1555.0,-7.938124207435944,12.519535412758298
283,289.996,1303,964,571,734,1555.0,-7.937111497834944,12.519535412758298
284,256.269,1226,887,531,657,1555.0,-7.936098788233943,12.519535412758296
285,223.257,1130,791,437,561,1555.0,-7.935086078632945,12.519535412758295
286,199.452,1078,739,352,504,1555.0,-7.934073369031947,12.519535412758298
287,258.415,875,535,557,305,1555.0,-7.9330606594309465,12.519535412758296
288,192.583,1303,852,392,427,1555.0,-7.932047949829948,12.5195354127583
289,163.388,662,339,151,74,1555.0,-7.931035240228947,12.519535412758296
290,245.44,603,311,79,147,1555.0,-7.930022530627947,12.519535412758298
291,94.598,538,318,0,209,1555.0,-7.929009821026948,12.5195354127583
292,150.46,415,343,213,422,1555.0,-7.927997111425947,12.5195354127583
293,255.219,491,445,315,468,1555.0,-7.926984401824948,12.519535412758296
294,235.851,529,528,399,537,1555.0,-7.925971692223947,12.519535412758298
295,250.783,458,655,586,724,1555.0,-7.924958982622947,12.519535412758298
296,210.949,554,750,694,877,1555.0,-7.923946273021947,12.519535412758295
297,117.162,665,862,806,988,1555.0,-7.922933563420948,12.519535412758296
298,226.644,655,938,881,1064,1555.0,-7.921920853819949,12.519535412758296
299,278.547,768,1051,995,1177,1555.0,-7.92090814421895,12.519535412758298
300,282.22,930,1214,1158,1340,1555.0,-7.91989543461795,12.519535412758296
301,104.083,1022,1306,1249,1432,1555.0,-7.918882725016951,12.519535412758298
302,288.135,1303,964,571,734,1555.0,-7.937095989389779,12.51871916175351
303,252.261,1264,924,510,694,1555.0,-7.936083281767529,12.518719161753507
304,216.244,1217,877,354,569,1555.0,-7.935070574145279,12.518719161753507
305,223.4,1118,778,312,464,1555.0,-7.934057866523029,12.51871916175351
306,181.659,1176,707,247,282,1555.0,-7.933045158900776,12.518719161753506
307,172.976,1257,787,360,362,1555.0,-7.932032451278528,12.51871916175351
308,163.531,757,433,246,86,1555.0,-7.931019743656274,12.51871916175351
309,178.94,656,427,151,165,1555.0,-7.9300070360340245,12.518719161753506
310,151.557,581,477,219,227,1555.0,-7.9289943284117745,12.518719161753506
311,143.877,524,420,291,330,1555.0,-7.927981620789525,12.51871916175351
312,206.322,620,548,419,556,1555.0,-7.926968913167274,12.518719161753507
313,128.754,539,598,469,606,1555.0,-7.925956205545025,12.51871916175351
314,193.108,568,679,550,688,1555.0,-7.92494349792277,12.51871916175351
315,220.395,635,768,645,783,1555.0,-7.923930790300521,12.518719161753507
316,158.188,818,957,828,966,1555.0,-7.922918082678271,12.51871916175351
317,224.116,838,1025,921,1073,1555.0,-7.92190537505602,12.51871916175351
318,225.595,810,1072,1016,1157,1555.0,-7.920892667433767,12.518719161753506
319,253.931,993,1272,1215,1357,1555.0,-7.919879959811519,12.51871916175351
320,88.706,993,1276,1220,1374,1555.0,-7.918867252189267,12.51871916175351
321,294.957,1366,1026,514,729,1555.0,-7.937080482040467,12.517902911735852
322,262.995,1349,987,427,642,1555.0,-7.936067776396825,12.517902911735852
323,221.635,1328,923,355,570,1555.0,-7.935055070753185,12.517902911735852
324,206.704,1261,792,195,367,1555.0,-7.9340423651095415,12.51790291173585
325,220.92,1176,707,247,282,1555.0,-7.933029659465901,12.51790291173585
326,224.784,950,590,307,126,1555.0,-7.93201695382226,12.517902911735852
327,168.54,831,495,318,10,1555.0,-7.931004248178617,12.517902911735852
328,207.896,783,578,302,143,1555.0,-7.929991542534976,12.51790291173585
329,190.961,680,576,326,344,1555.0,-7.928978836891335,12.517902911735852
330,232.13,628,524,388,400,1555.0,-7.9279661312476915,12.51790291173585
331,230.079,706,617,480,492,1555.0,-7.926953425604053,12.517902911735852
332,161.241,746,673,544,564,1555.0,-7.925940719960409,12.517902911735852
333,211.713,775,817,687,707,1555.0,-7.924928014316768,12.51790291173585
334,240.192,730,814,684,822,1555.0,-7.923915308673127,12.517902911735852
335,243.531,821,904,775,913,1555.0,-7.922902603029485,12.517902911735852
336,288.898,938,1114,935,1122,1555.0,-7.921889897385845,12.517902911735852
337,216.578,880,1120,1058,1205,1555.0,-7.9208771917422025,12.51790291173585
338,234.372,947,1195,1134,1280,1555.0,-7.919864486098562,12.517902911735852
339,87.649,1056,1304,1243,1389,1555.0,-7.918851780454918,12.51790291173585
340,291.618,1498,1083,444,658,1555.0,-7.937064975786985,12.51708666270526
341,222.923,1449,996,357,571,1555.0,-7.936052272121815,12.517086662705259
342,297.771,1334,864,225,439,1555.0,-7.935039568456642,12.51708666270526
343,253.788,1183,713,74,288,1555.0,-7.934026864791469,12.517086662705259
344,199.786,1047,578,139,153,1555.0,-7.933014161126298,12.517086662705264
345,194.73,1023,553,163,128,1555.0,-7.932001457461125,12.517086662705262
346,180.609,917,415,309,0,1555.0,-7.930988753795953,12.51708666270526
347,194.3,783,578,302,143,1555.0,-7.929976050130782,12.517086662705262
348,227.455,752,626,420,266,1555.0,-7.9289633464656095,12.51708666270526
349,233.704,750,647,506,352,1555.0,-7.927950642800436,12.517086662705259
350,235.422,825,724,572,429,1555.0,-7.926937939135264,12.517086662705264
351,232.607,746,673,544,564,1555.0,-7.925925235470092,12.51708666270526
352,280.121,932,860,630,751,1555.0,-7.92491253180492,12.517086662705259
353,248.159,972,934,681,824,1555.0,-7.9238998281397475,12.51708666270526
354,243.388,913,997,773,1005,1555.0,-7.922887124474574,12.51708666270526
355,276.352,1016,1147,857,1156,1555.0,-7.921874420809403,12.517086662705259
356,223.829,1112,1245,929,1253,1555.0,-7.920861717144231,12.517086662705262
357,225.404,1063,1303,1073,1377,1555.0,-7.91984901347906,12.51708666270526
358,214.336,1554,1085,446,660,1555.0,-7.9370494706293195,12.516270414661667
359,241.814,1494,1024,385,600,1555.0,-7.9360367689424764,12.516270414661665
360,250.878,1401,932,292,507,1555.0,-7.935024067255635,12.516270414661667
361,236.423,1288,819,196,394,1555.0,-7.934011365568792,12.516270414661667
362,192.201,1139,670,146,245,1555.0,-7.932998663881949,12.516270414661665
363,179.989,1025,420,334,107,1555.0,-7.931985962195106,12.516270414661667
364,204.652,1005,429,408,93,1555.0,-7.930973260508265,12.516270414661669
365,172.595,891,529,409,150,1555.0,-7.929960558821421,12.516270414661667
366,162.524,876,597,483,250,1555.0,-7.928947857134578,12.516270414661667
367,191.867,849,729,370,493,1555.0,-7.927935155447734,12.516270414661667
368,254.837,856,797,449,531,1555.0,-7.926922453760893,12.516270414661665
369,254.79,827,816,509,676,1555.0,-7.925909752074051,12.516270414661665
370,245.344,880,857,570,747,1555.0,-7.924897050387206,12.516270414661667
371,271.629,969,982,695,872,1555.0,-7.923884348700366,12.516270414661667
372,285.845,924,1048,650,939,1555.0,-7.9228716470135225,12.516270414661667
