,POP_2015,active_living,community_space,education,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
0,0.036,5000,5000,5000,5000,5000,539.0,-76.84668411565174,-12.183322783275827
1,0.0,5000,5000,5000,5000,5000,539.0,-76.84567220948436,-12.183322783275825
2,0.0,4205,1604,1604,1604,3774,539.0,-76.85492530233206,-12.184138634334492
3,0.0,4205,1604,1604,1604,3774,539.0,-76.85391339424321,-12.18413863433449
4,27.469,5000,5000,5000,5000,5000,539.0,-76.84683003762125,-12.184138634334492
5,0.0,5000,5000,5000,5000,5000,539.0,-76.84581812953239,-12.184138634334492
6,85.982,609,443,110,3828,480,539.0,-76.87024990037746,-12.184954486352254
7,0.0,4205,1604,1604,1604,3774,539.0,-76.85507125022039,-12.184954486352254
8,9.485,4205,1604,1604,1604,3774,539.0,-76.85405934020991,-12.184954486352256
9,43.885,609,443,110,3828,480,539.0,-76.87039588763933,-12.18577033932919
10,95.832,499,333,0,3718,370,539.0,-76.8693839757071,-12.185770339329187
11,135.522,367,213,142,3597,238,539.0,-76.86837206377488,-12.18577033932919
12,144.167,349,159,173,3580,220,539.0,-76.86736015184263,-12.185770339329187
13,125.636,244,48,107,3506,212,539.0,-76.86634823991042,-12.185770339329189
14,0.0,3694,1296,1296,1296,3263,539.0,-76.8582529444526,-12.18577033932919
15,0.0,3758,1233,1233,1233,3327,539.0,-76.85724103252038,-12.185770339329189
16,77.045,524,419,109,3722,400,539.0,-76.87054188545062,-12.186586193265356
17,91.564,415,310,0,3613,290,539.0,-76.86952997159649,-12.186586193265358
18,52.385,313,204,161,3544,184,539.0,-76.86851805774238,-12.186586193265356
19,163.611,293,144,161,3530,164,539.0,-76.86750614388826,-12.186586193265358
20,143.0,235,48,107,3475,221,539.0,-76.8664942300341,-12.186586193265356
21,86.493,286,0,220,3527,334,539.0,-76.86548231617999,-12.186586193265356
22,0.0,3694,1296,1296,1296,3263,539.0,-76.85839891920114,-12.186586193265356
23,0.0,3799,1214,1214,1214,3368,539.0,-76.85738700534701,-12.186586193265358
24,56.215,4299,0,0,0,3950,539.0,-76.85333934993052,-12.18658619326536
25,10.798,4299,0,0,0,3950,539.0,-76.8523274360764,-12.186586193265358
26,0.0,4621,322,322,322,4273,539.0,-76.85030360836812,-12.186586193265358
27,0.0,5000,5000,5000,5000,5000,539.0,-76.84625595295164,-12.186586193265356
28,0.0,5000,5000,5000,5000,5000,539.0,-76.84524403909752,-12.186586193265358
29,66.174,362,364,53,3559,306,539.0,-76.86967597803535,-12.187402048160834
30,162.48,183,234,202,3381,127,539.0,-76.86866406225917,-12.187402048160832
31,187.067,158,106,65,3402,29,539.0,-76.86765214648304,-12.187402048160834
32,82.251,119,22,22,3376,135,539.0,-76.86664023070685,-12.187402048160834
33,55.194,286,0,220,3527,334,539.0,-76.8656283149307,-12.187402048160832
34,50.05,373,86,307,3613,420,539.0,-76.86461639915454,-12.187402048160836
35,48.007,4299,0,0,0,3950,539.0,-76.85348532561679,-12.187402048160832
36,30.023,4299,0,0,0,3950,539.0,-76.85247340984063,-12.187402048160834
37,11.236,4617,318,318,318,4268,539.0,-76.85044957828832,-12.187402048160834
38,5.253,4621,322,322,322,4273,539.0,-76.84943766251216,-12.187402048160836
39,0.0,5000,5000,5000,5000,5000,539.0,-76.84640191518368,-12.187402048160832
40,0.0,5000,5000,5000,5000,5000,539.0,-76.84538999940753,-12.187402048160834
41,30.132,183,234,202,3381,127,539.0,-76.86881007732548,-12.188217904015685
42,110.059,115,195,135,3313,59,539.0,-76.86779815962716,-12.188217904015685
43,124.76,31,118,58,3271,133,539.0,-76.86678624192882,-12.188217904015685
44,144.313,373,86,307,3613,420,539.0,-76.86476240653215,-12.188217904015685
45,49.065,560,273,494,3613,608,539.0,-76.86375048883382,-12.188217904015689
46,0.109,560,273,494,3613,608,539.0,-76.8627385711355,-12.188217904015685
47,0.474,823,537,758,3349,871,539.0,-76.86071473573882,-12.188217904015685
48,0.0,5000,5000,5000,5000,5000,539.0,-76.84553597026382,-12.188217904015685
49,19.663,45,133,73,3242,130,539.0,-76.86794418332082,-12.189033760829973
50,106.447,71,172,112,3204,168,539.0,-76.86693226370015,-12.189033760829973
51,28.199,650,363,584,3703,697,539.0,-76.86389650483822,-12.189033760829973
52,69.275,560,273,494,3613,608,539.0,-76.86288458521756,-12.189033760829973
53,20.538,823,537,758,3349,871,539.0,-76.86086074597628,-12.189033760829973
54,0.0,5000,5000,5000,5000,5000,539.0,-76.84568195166659,-12.189033760829973
55,7.697,255,356,295,3112,352,539.0,-76.86809021756416,-12.189849618603775
56,65.919,231,332,272,3090,328,539.0,-76.86707829602106,-12.189849618603773
57,77.556,764,477,698,3817,811,539.0,-76.86404253139177,-12.189849618603775
58,58.367,790,503,724,3843,838,539.0,-76.86303060984868,-12.189849618603779
59,0.912,3478,1640,1640,1640,3130,539.0,-76.85594715904699,-12.189849618603775
60,10.761,3478,1640,1640,1640,3130,539.0,-76.85493523750388,-12.189849618603777
61,3.393,318,418,358,3050,415,539.0,-76.8682362623574,-12.190665477337154
62,1.788,295,395,335,3026,392,539.0,-76.86722433889169,-12.190665477337154
63,77.129,764,477,698,3817,811,539.0,-76.86418856849464,-12.190665477337156
64,5.326,3478,1640,1640,1640,3130,539.0,-76.85609318076912,-12.190665477337154
65,0.0,3478,1640,1640,1640,3130,539.0,-76.85508125730344,-12.190665477337152
66,2.882,3879,419,419,419,3531,539.0,-76.85406933383774,-12.190665477337156
67,0.438,3879,419,419,419,3531,539.0,-76.85305741037206,-12.190665477337156
68,2.444,3832,526,526,526,3484,539.0,-76.85421536226282,-12.191481337030176
69,52.749,3802,496,496,496,3454,539.0,-76.8532034368744,-12.19148133703018
70,0.0,5000,5000,5000,5000,5000,539.0,-76.84626598274586,-12.192297197682919
71,41.404,2910,1471,1471,1471,2479,539.0,-76.85956709692941,-12.193113059295442
72,24.113,2910,1471,1471,1471,2479,539.0,-76.8585551676951,-12.193113059295442
73,20.283,3554,744,744,744,3205,539.0,-76.85349552152366,-12.193113059295442
74,32.467,3634,825,825,825,3286,539.0,-76.85248359228936,-12.193113059295442
75,14.957,3634,825,825,825,3286,539.0,-76.85147166305507,-12.193113059295442
76,0.0,5000,5000,5000,5000,5000,539.0,-76.84641201688358,-12.193113059295442
77,0.365,651,752,691,2624,748,539.0,-76.86780861587508,-12.193928921867812
78,1.058,651,752,691,2624,748,539.0,-76.86679668471764,-12.193928921867812
79,0.511,2910,1471,1471,1471,2479,539.0,-76.85971316661558,-12.193928921867812
80,0.328,2910,1471,1471,1471,2479,539.0,-76.85870123545811,-12.193928921867812
81,0.0,3068,1230,1230,1230,2720,539.0,-76.85768930430069,-12.193928921867812
82,0.0,3068,1230,1230,1230,2720,539.0,-76.85667737314324,-12.193928921867812
83,2.152,3279,1019,1019,1019,2931,539.0,-76.85566544198579,-12.193928921867814
84,8.317,3279,1019,1019,1019,2931,539.0,-76.85465351082837,-12.193928921867812
85,4.852,3554,744,744,744,3205,539.0,-76.85364157967092,-12.193928921867812
86,9.777,3559,749,749,749,3211,539.0,-76.85262964851348,-12.193928921867812
87,7.405,3634,825,825,825,3286,539.0,-76.85161771735605,-12.193928921867812
88,0.0,5000,5000,5000,5000,5000,539.0,-76.84655806156886,-12.193928921867814
89,12.148,2745,1636,1636,1636,2314,539.0,-76.8598592468512,-12.194744785400106
90,0.0,2745,1636,1636,1636,2314,539.0,-76.85884731377048,-12.194744785400108
91,2.481,3279,1019,1019,1019,2931,539.0,-76.8558115145283,-12.194744785400104
92,9.448,3279,1019,1019,1019,2931,539.0,-76.85479958144758,-12.194744785400106
93,0.0,5000,5000,5000,5000,5000,539.0,-76.84670411680179,-12.194744785400104
94,9.375,2783,1515,1515,1515,2543,539.0,-76.85798146762824,-12.195560649892386
95,0.0,5000,5000,5000,5000,5000,539.0,-76.84685018258259,-12.195560649892382
96,0.0,1883,584,473,2777,457,539.0,-76.87634242981507,-12.196376515344717
97,9.193,1883,584,473,2777,457,539.0,-76.87533049288736,-12.196376515344719
98,4.669,1724,433,326,2619,298,539.0,-76.87431855595963,-12.196376515344719
99,0.0,1724,433,326,2619,298,539.0,-76.87330661903194,-12.196376515344717
100,0.0,1255,1356,1295,2469,1352,539.0,-76.86318724975482,-12.196376515344717
101,20.976,1255,1356,1295,2469,1352,539.0,-76.86217531282709,-12.196376515344719
102,1.569,2783,1515,1515,1515,2543,539.0,-76.85812756511626,-12.196376515344719
103,65.736,2703,1596,1596,1522,2463,539.0,-76.85711562818852,-12.196376515344717
104,107.834,1986,584,474,2789,469,539.0,-76.87648857247949,-12.197192381757175
105,129.758,1900,554,443,2753,428,539.0,-76.87547663362804,-12.197192381757173
106,98.094,1768,477,370,2663,342,539.0,-76.87446469477663,-12.197192381757173
107,63.73,1694,403,296,2589,268,539.0,-76.87345275592521,-12.197192381757176
108,26.63,1621,330,263,2516,195,539.0,-76.87244081707381,-12.197192381757173
109,3.575,1457,823,626,2351,736,539.0,-76.86839306166816,-12.197192381757173
110,0.0,1457,823,626,2351,736,539.0,-76.86738112281672,-12.197192381757173
111,0.0,1255,1356,1295,2469,1352,539.0,-76.86333336741107,-12.197192381757175
112,45.49,1255,1356,1295,2469,1352,539.0,-76.86232142855968,-12.197192381757175
113,20.538,2703,1596,1596,1522,2463,539.0,-76.85827367315402,-12.197192381757173
114,56.8,2703,1596,1596,1522,2463,539.0,-76.85726173430261,-12.197192381757175
115,32.139,3274,2167,2167,2093,3034,539.0,-76.85523785659979,-12.197192381757175
116,3.867,3416,1271,1271,1271,3334,539.0,-76.85119010119413,-12.197192381757173
117,6.493,3416,1271,1271,1271,3334,539.0,-76.8501781623427,-12.197192381757171
118,155.221,2057,510,399,2714,399,539.0,-76.87663472569628,-12.198008249129822
