,POP_2015,active_living,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,68.089,2292,1211,4605,7084.0,74.5105715286542,20.58318505566984
1,118.877,2292,1211,4605,7084.0,74.51032075665003,20.58235564874203
2,14.887,1561,966,4315,7084.0,74.50906708363797,20.5782086398608
3,53.419,1561,966,4315,7084.0,74.51010635591626,20.578208639860804
4,51.797,2061,564,3957,7084.0,74.5173812618643,20.5782086398608
5,72.09,1321,0,4560,7084.0,74.50569858009041,20.577379243235555
6,10.489,1321,0,4560,7084.0,74.50673784887194,20.57737924323555
7,91.086,1487,892,4241,7084.0,74.50881638643493,20.57737924323555
8,117.255,1561,966,4315,7084.0,74.50985565521641,20.57737924323555
9,45.561,1767,438,3831,7084.0,74.51401273034243,20.57737924323555
10,100.746,1884,437,3831,7084.0,74.51505199912393,20.57737924323555
11,20.113,1842,345,3739,7084.0,74.51609126790541,20.577379243235548
12,168.331,1319,83,4559,7084.0,74.50544790584287,20.576549848327108
13,15.644,1303,99,4543,7084.0,74.50648717112777,20.57654984832711
14,122.517,1487,892,4241,7084.0,74.50856570169753,20.576549848327108
15,106.477,1415,821,4170,7084.0,74.50960496698241,20.57654984832711
16,43.975,1533,533,3901,7084.0,74.51272276283706,20.576549848327108
17,61.637,1754,404,3796,7084.0,74.51376202812193,20.576549848327108
18,170.061,1864,400,3794,7084.0,74.51480129340682,20.576549848327108
19,61.745,1812,316,3710,7084.0,74.5158405586917,20.576549848327108
20,64.845,1920,441,3786,7084.0,74.51687982397658,20.576549848327108
21,1.766,4355,2739,3111,7084.0,74.51895835454634,20.57654984832711
22,4.253,4355,2739,3111,7084.0,74.51999761983123,20.576549848327108
23,182.749,1334,229,4574,7084.0,74.50415798227168,20.575720455135396
24,145.262,1381,154,4620,7084.0,74.50519724406011,20.575720455135396
25,83.12,1178,183,4418,7084.0,74.50623650584855,20.5757204551354
26,2.163,1183,841,4224,7084.0,74.50727576763698,20.575720455135393
27,133.872,1259,817,4192,7084.0,74.50831502942543,20.575720455135393
28,177.342,1301,706,4055,7084.0,74.50935429121388,20.575720455135396
29,42.822,1355,587,3947,7084.0,74.51039355300233,20.575720455135393
30,54.572,1449,458,3818,7084.0,74.51143281479074,20.575720455135393
31,99.34,1533,533,3901,7084.0,74.5124720765792,20.575720455135396
32,94.222,1742,324,3718,7084.0,74.51351133836764,20.575720455135396
33,164.51,1726,308,3702,7084.0,74.51455060015607,20.5757204551354
34,154.237,1737,240,3634,7084.0,74.5155898619445,20.575720455135393
35,106.693,1814,330,3705,7084.0,74.51662912373295,20.575720455135396
36,24.475,1803,338,3669,7084.0,74.51766838552139,20.575720455135393
37,6.272,4261,2646,3018,7084.0,74.51870764730984,20.575720455135396
38,10.237,4261,2646,3018,7084.0,74.51974690909826,20.575720455135396
