,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
68,12.071,584,770,612,436,790,1992,10238.0,95.67981806415634,16.294904912635484
69,285.518,0,186,153,416,887,1408,10238.0,95.68084142697126,16.29490491263548
70,313.6,253,298,407,536,1006,1502,10238.0,95.68186478978622,16.29490491263548
71,280.237,376,384,530,659,1130,1587,10238.0,95.68288815260115,16.29490491263548
72,99.923,992,1179,1021,844,1199,2400,10238.0,95.68391151541609,16.294904912635484
73,399.859,0,550,210,724,828,1529,10238.0,95.67752339867613,16.294083364212163
74,185.847,67,483,142,657,870,1597,10238.0,95.67854675883909,16.294083364212163
75,233.964,186,0,340,421,1073,1221,10238.0,95.68059347916508,16.294083364212163
76,280.321,297,111,451,516,1184,1315,10238.0,95.68161683932807,16.294083364212163
77,380.831,461,282,614,686,1214,1485,10238.0,95.68264019949108,16.294083364212163
78,222.312,429,920,527,1014,1145,1819,10238.0,95.67420540058995,16.293261817103303
79,58.763,280,771,377,865,996,1670,10238.0,95.67522875810113,16.293261817103307
80,75.529,156,651,254,745,872,1550,10238.0,95.67625211561233,16.293261817103303
81,214.516,67,563,165,657,783,1462,10238.0,95.67727547312354,16.293261817103303
82,176.877,0,550,210,724,828,1529,10238.0,95.67829883063476,16.293261817103307
83,185.511,186,0,340,421,1073,1221,10238.0,95.68034554565713,16.293261817103307
84,341.012,297,111,405,472,1184,1271,10238.0,95.68136890316832,16.293261817103307
85,461.138,372,186,503,534,1259,1333,10238.0,95.68239226067952,16.293261817103303
86,90.199,428,241,503,534,1315,1333,10238.0,95.68341561819072,16.293261817103307
87,128.676,429,920,527,1014,1145,1819,10238.0,95.67395749728978,16.292440271308845
88,135.885,280,771,377,865,996,1670,10238.0,95.67498085214933,16.29244027130884
89,103.276,280,771,377,865,996,1670,10238.0,95.67600420700886,16.292440271308845
90,127.083,279,528,377,622,995,1427,10238.0,95.67702756186844,16.292440271308845
91,109.144,192,438,290,532,908,1337,10238.0,95.67805091672798,16.292440271308845
92,204.037,306,120,362,301,1193,1106,10238.0,95.68009762644711,16.292440271308845
93,476.814,331,144,298,331,1218,1128,10238.0,95.68112098130666,16.292440271308845
94,383.345,378,191,304,337,1265,1134,10238.0,95.6821443361662,16.29244027130884
95,84.331,428,241,503,534,1315,1333,10238.0,95.68316769102579,16.292440271308845
96,121.718,552,800,650,896,1268,1701,10238.0,95.67370960828629,16.291618726828702
97,134.963,552,800,650,896,1268,1701,10238.0,95.67473296049434,16.2916187268287
98,119.706,400,649,498,743,1116,1548,10238.0,95.67575631270242,16.2916187268287
99,28.921,279,528,377,622,995,1427,10238.0,95.67677966491048,16.291618726828702
100,186.014,395,208,274,213,1282,1018,10238.0,95.67984972153471,16.291618726828702
101,418.302,397,210,214,212,1284,1013,10238.0,95.68087307374276,16.291618726828702
102,419.14,426,239,203,236,1313,1033,10238.0,95.68189642595082,16.291618726828702
103,174.446,562,375,17,293,1449,1090,10238.0,95.68291977815888,16.291618726828702
104,301.613,552,800,650,896,1268,1701,10238.0,95.67448508313593,16.290797183662807
105,329.192,436,194,349,288,1152,1093,10238.0,95.67857848136288,16.290797183662807
106,408.41,494,307,175,113,1381,918,10238.0,95.6806251804763,16.290797183662807
107,440.6,479,292,143,131,1366,928,10238.0,95.68164853003304,16.290797183662807
108,282.333,578,391,0,275,1465,1072,10238.0,95.68267187958978,16.290797183662807
109,188.445,800,552,716,654,1515,1459,10238.0,95.67526056697925,16.28997564181109
110,210.324,651,402,565,504,1366,1309,10238.0,95.6762839138848,16.28997564181109
111,253.831,526,282,439,377,1242,1182,10238.0,95.67730726079034,16.289975641811093
112,313.6,436,194,349,288,1152,1093,10238.0,95.67833060769591,16.28997564181109
113,257.687,608,295,61,0,1440,805,10238.0,95.68037730150701,16.28997564181109
114,367.502,608,292,59,28,1468,802,10238.0,95.68140064841256,16.28997564181109
115,335.815,607,290,56,56,1495,800,10238.0,95.6824239953181,16.28997564181109
116,122.473,800,552,716,654,1515,1459,10238.0,95.6750127155619,16.289154101273464
117,53.315,651,402,565,504,1366,1309,10238.0,95.67603605981643,16.289154101273464
118,126.496,651,402,565,504,1366,1309,10238.0,95.67705940407095,16.28915410127346
119,241.005,682,126,360,360,1398,1084,10238.0,95.67808274832548,16.289154101273464
120,350.317,612,18,252,252,1328,976,10238.0,95.67910609257999,16.289154101273464
121,361.299,664,233,0,0,1502,743,10238.0,95.68115278108904,16.28915410127346
122,403.38,607,290,56,56,1495,800,10238.0,95.68217612534356,16.28915410127346
123,56.5,954,402,636,636,1670,1353,10238.0,95.67476487844031,16.288332562049867
124,210.157,954,402,636,636,1670,1353,10238.0,95.67578822004397,16.288332562049863
125,195.822,803,247,481,481,1519,1200,10238.0,95.67681156164761,16.288332562049867
126,199.259,682,126,360,360,1398,1084,10238.0,95.67783490325127,16.288332562049867
127,261.292,746,115,345,348,1462,842,10238.0,95.6788582448549,16.288332562049867
128,258.358,746,115,345,348,1462,842,10238.0,95.67988158645854,16.288332562049867
129,391.393,575,523,67,289,1728,575,10238.0,95.68192826966582,16.288332562049867
130,53.985,575,523,67,289,1728,575,10238.0,95.68295161126946,16.288332562049863
131,265.567,1161,609,842,842,1876,1545,10238.0,95.67349371666126,16.28751102414022
132,137.729,954,402,636,636,1670,1353,10238.0,95.67554039456708,16.28751102414022
133,298.26,919,362,588,596,1635,1084,10238.0,95.67656373352,16.287511024140223
134,194.313,914,320,546,553,1630,1042,10238.0,95.67758707247292,16.28751102414022
135,258.945,827,196,423,429,1543,918,10238.0,95.67861041142582,16.287511024140223
136,324.163,746,115,345,348,1462,842,10238.0,95.67963375037874,16.287511024140223
137,344.868,610,351,108,344,1698,610,10238.0,95.68065708933166,16.287511024140223
138,437.666,533,434,26,261,1746,533,10238.0,95.68168042828458,16.287511024140223
139,327.684,575,523,67,289,1728,575,10238.0,95.68270376723751,16.28751102414022
140,235.305,1262,705,932,939,1977,1427,10238.0,95.67426924708313,16.286689487544454
141,189.703,1071,515,741,748,1787,1237,10238.0,95.67529258338546,16.286689487544454
142,251.987,1071,515,741,748,1787,1237,10238.0,95.67631591968781,16.286689487544454
143,277.387,970,476,474,709,1749,970,10238.0,95.67733925599015,16.286689487544454
144,306.307,886,392,390,625,1739,886,10238.0,95.6783625922925,16.286689487544454
145,212.839,764,272,267,502,1619,764,10238.0,95.67938592859487,16.286689487544454
146,313.936,610,351,108,344,1698,610,10238.0,95.6804092648972,16.286689487544454
147,330.869,478,451,187,422,1825,478,10238.0,95.68143260119955,16.286689487544454
148,383.345,426,426,143,379,1849,426,10238.0,95.68245593750187,16.286689487544454
149,307.146,1326,823,830,1056,2095,1326,10238.0,95.67402145284689,16.285867952262485
150,126.245,1326,823,830,1056,2095,1326,10238.0,95.67504478649882,16.285867952262482
151,48.369,1123,629,627,862,1902,1123,10238.0,95.67606812015075,16.285867952262485
152,12.91,970,476,474,709,1749,970,10238.0,95.67709145380265,16.285867952262485
153,208.396,830,535,530,765,1846,830,10238.0,95.67811478745459,16.285867952262482
154,213.678,704,409,404,639,1756,704,10238.0,95.67913812110653,16.285867952262485
155,221.39,626,331,326,561,1677,626,10238.0,95.68016145475845,16.285867952262485
156,392.902,505,451,213,449,1798,505,10238.0,95.68118478841039,16.285867952262485
157,428.026,283,283,224,459,1961,283,10238.0,95.6822081220623,16.285867952262482
158,39.902,350,350,282,517,1956,350,10238.0,95.68323145571422,16.285867952262485
159,264.142,1326,823,830,1056,2095,1326,10238.0,95.67377367290513,16.285046418294254
160,203.534,1232,927,935,1161,2199,1232,10238.0,95.6747970039068,16.285046418294254
161,27.663,1026,730,726,961,2005,1026,10238.0,95.67582033490845,16.285046418294254
162,148.711,947,652,647,883,1927,947,10238.0,95.67684366591013,16.285046418294254
163,236.06,872,577,572,808,1852,872,10238.0,95.67786699691179,16.285046418294254
164,237.82,674,617,612,848,1964,674,10238.0,95.67889032791345,16.285046418294254
165,76.367,552,495,490,726,1842,552,10238.0,95.67991365891513,16.285046418294254
166,267.747,394,394,332,568,1917,394,10238.0,95.68093698991679,16.285046418294254
167,120.88,283,283,224,459,1961,283,10238.0,95.68196032091845,16.285046418294254
168,161.788,350,350,282,517,1956,350,10238.0,95.6829836519201,16.285046418294254
169,236.898,1232,927,935,1161,2199,1232,10238.0,95.67352590725756,16.284224885639674
170,218.204,1232,927,935,1161,2199,1232,10238.0,95.67454923560913,16.284224885639674
171,106.629,1108,949,1044,1280,2323,1108,10238.0,95.67557256396069,16.284224885639674
172,85.169,913,854,849,1085,2129,913,10238.0,95.67659589231224,16.284224885639677
173,185.176,830,773,768,1003,2048,830,10238.0,95.6776192206638,16.284224885639674
174,286.44,674,617,612,848,1964,674,10238.0,95.67864254901532,16.284224885639674
175,127.083,639,415,654,890,2006,639,10238.0,95.6796658773669,16.284224885639674
176,94.558,561,337,578,813,1929,561,10238.0,95.68068920571847,16.284224885639677
177,159.189,1108,949,1044,1280,2323,1108,10238.0,95.67430148160548,16.283403354298684
178,120.377,1108,949,1044,1280,2323,1108,10238.0,95.67532480730705,16.28340335429868
179,160.279,913,854,849,1085,2129,913,10238.0,95.67634813300866,16.28340335429868
180,22.801,880,656,895,1131,2176,880,10238.0,95.67737145871025,16.283403354298684
181,115.431,805,581,821,1056,2103,805,10238.0,95.67839478441184,16.28340335429868
182,175.452,680,456,695,931,2047,680,10238.0,95.67941811011345,16.28340335429868
183,84.666,561,337,578,813,1929,561,10238.0,95.68044143581503,16.283403354298677
184,144.603,0,0,508,743,2245,0,10238.0,95.68351141291978,16.28340335429868
185,90.786,1033,809,1111,1346,2391,1033,10238.0,95.67507706494732,16.282581824271197
186,28.837,1033,809,1111,1346,2391,1033,10238.0,95.6761003879991,16.2825818242712
187,24.059,958,734,974,1209,2254,958,10238.0,95.67712371105087,16.282581824271197
188,99.671,878,654,894,1130,2174,878,10238.0,95.67814703410265,16.2825818242712
189,147.37,572,348,885,1121,2237,572,10238.0,95.67917035715448,16.2825818242712
190,170.255,490,266,803,1039,2155,490,10238.0,95.68019368020623,16.2825818242712
191,161.136,411,187,727,963,2079,411,10238.0,95.68121700325801,16.2825818242712
192,63.096,224,0,732,967,2267,224,10238.0,95.68224032630982,16.282581824271197
193,307.481,0,0,508,743,2245,0,10238.0,95.68326364936159,16.2825818242712
194,15.257,867,643,1191,1426,2473,867,10238.0,95.67687597768537,16.281760295557156
195,47.782,770,546,1084,1319,2365,770,10238.0,95.6778992980875,16.281760295557156
196,81.984,656,432,969,1205,2253,656,10238.0,95.67892261848962,16.281760295557152
197,183.08,572,348,885,1121,2237,572,10238.0,95.67994593889175,16.281760295557156
198,180.817,287,63,795,1031,2203,287,10238.0,95.68096925929387,16.281760295557156
199,254.954,224,0,732,967,2267,224,10238.0,95.68199257969601,16.281760295557156
200,9.976,867,643,1191,1426,2473,867,10238.0,95.67662825861339,16.280938768156464
201,0.587,710,486,1218,1454,2534,710,10238.0,95.677651576366,16.280938768156457
202,3.437,557,333,1065,1301,2383,557,10238.0,95.67867489411867,16.280938768156467
203,122.473,474,250,982,1217,2366,474,10238.0,95.67969821187127,16.280938768156464
204,67.398,377,153,885,1121,2283,377,10238.0,95.68072152962391,16.280938768156464
205,193.808,287,63,795,1031,2203,287,10238.0,95.68174484737654,16.280938768156464
206,2.85,719,495,1228,1463,2543,719,10238.0,95.67740386893794,16.28011724206907
207,67.565,554,330,1063,1298,2471,554,10238.0,95.67945049914447,16.280117242069068
208,79.72,702,478,1210,1445,2618,702,10238.0,95.67817948825697,16.279295717294882
209,129.263,702,478,1210,1445,2618,702,10238.0,95.67793180676566,16.278474193833837
