,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,1.881,0,0,818,1288,1288,1817,9808.0,89.13725802027088,23.42534509376303
1,36.192,0,0,818,1288,1288,1817,9808.0,89.13831030260408,23.42534509376304
2,46.425,0,0,818,1288,1288,1817,9808.0,89.13690887484407,23.42450933415149
3,61.624,0,0,818,1288,1288,1817,9808.0,89.13796115305553,23.424509334151487
4,15.876,5000,5000,5000,5000,5000,5000,9808.0,89.14077880907469,23.418659073093913
5,33.709,5000,5000,5000,5000,5000,5000,9808.0,89.14183105843945,23.418659073093917
6,188.258,0,178,0,469,469,998,9808.0,89.13727303348124,23.417823329545097
7,91.27,922,744,922,1174,1174,1278,9808.0,89.13832527872579,23.417823329545094
8,96.462,5000,5000,5000,5000,5000,5000,9808.0,89.14042976921486,23.417823329545097
9,23.175,5000,5000,5000,5000,5000,5000,9808.0,89.14148201445943,23.417823329545097
10,95.182,922,744,922,1174,1174,1278,9808.0,89.13692402226627,23.416987588003725
11,105.19,871,693,871,1123,1123,1227,9808.0,89.13797626339083,23.41698758800372
12,390.436,782,603,782,1033,1033,1138,9808.0,89.13902850451538,23.416987588003714
13,219.334,912,733,912,1163,1163,1268,9808.0,89.14008074563992,23.416987588003714
14,298.414,757,935,628,287,287,956,9808.0,89.13236607931614,23.416151848469696
15,205.715,757,935,628,287,287,956,9808.0,89.13341831632088,23.416151848469692
16,21.971,133,44,133,603,603,864,9808.0,89.13657502733511,23.416151848469692
17,211.283,199,21,199,669,669,841,9808.0,89.13762726433987,23.416151848469692
18,210.53,233,101,233,702,702,886,9808.0,89.13867950134461,23.416151848469692
19,153.195,906,727,906,1157,1157,1261,9808.0,89.13973173834935,23.416151848469696
20,174.112,757,935,628,287,287,956,9808.0,89.13306935003185,23.41531611094293
21,190.816,553,732,425,84,84,753,9808.0,89.13412158291698,23.415316110942936
22,71.556,241,63,241,652,652,756,9808.0,89.13622604868723,23.415316110942936
23,212.562,241,63,241,652,652,756,9808.0,89.13727828157236,23.41531611094293
24,215.496,599,420,599,850,850,955,9808.0,89.13938274734262,23.415316110942936
25,129.418,716,538,716,944,968,849,9808.0,89.14043498022777,23.415316110942932
26,82.165,788,609,788,878,929,777,9808.0,89.14148721311288,23.415316110942932
27,235.436,553,732,425,84,84,753,9808.0,89.1337726287907,23.41448037542333
28,244.239,469,648,340,0,0,669,9808.0,89.13482485755641,23.414480375423338
29,278.475,353,174,353,540,540,645,9808.0,89.13692931508784,23.41448037542334
30,306.014,444,265,444,695,695,800,9808.0,89.13798154385354,23.414480375423338
31,198.566,444,265,444,695,695,800,9808.0,89.13903377261926,23.41448037542333
32,94.204,702,523,702,953,953,863,9808.0,89.14008600138496,23.414480375423334
33,52.369,788,609,788,878,929,777,9808.0,89.14113823015067,23.414480375423338
34,311.356,469,648,340,0,0,669,9808.0,89.1344759155928,23.413644641910846
35,125.581,385,207,385,508,508,613,9808.0,89.13658036488575,23.413644641910842
36,128.816,515,337,515,638,638,743,9808.0,89.13763258953225,23.413644641910846
37,69.299,515,337,515,638,638,743,9808.0,89.13868481417872,23.413644641910842
38,141.683,453,828,160,180,180,488,9808.0,89.13412698991074,23.41280891040534
39,238.821,453,828,160,180,180,488,9808.0,89.13517921043818,23.412808910405342
40,220.387,568,389,568,326,326,430,9808.0,89.13728365149305,23.41280891040534
41,93.377,700,710,700,596,647,495,9808.0,89.1383358720205,23.412808910405342
42,356.727,700,710,700,596,647,495,9808.0,89.13938809254795,23.41280891040534
43,21.745,399,882,106,234,234,434,9808.0,89.13377808050973,23.411973180906752
44,115.95,390,891,97,243,243,425,9808.0,89.13483029691831,23.411973180906752
45,74.566,568,389,568,326,326,430,9808.0,89.13693472973549,23.411973180906752
46,334.455,555,565,555,451,502,350,9808.0,89.13798694614411,23.41197318090676
47,172.532,555,565,555,451,502,350,9808.0,89.13903916255269,23.411973180906752
48,168.845,938,948,938,834,885,733,9808.0,89.14114359536991,23.411973180906756
49,236.188,293,988,0,293,293,328,9808.0,89.13448139967919,23.41113745341498
50,270.123,330,1058,89,226,330,238,9808.0,89.13553361196912,23.411137453414977
51,182.239,506,517,506,403,454,302,9808.0,89.13763803654902,23.411137453414984
52,271.026,876,887,876,773,824,672,9808.0,89.14079467341885,23.41113745341498
53,131.976,881,892,881,778,829,677,9808.0,89.14184688570879,23.41113745341498
54,194.654,244,1085,96,244,244,424,9808.0,89.13413251872026,23.410301727929934
55,224.45,330,1058,89,226,330,238,9808.0,89.13518472689177,23.410301727929937
56,260.416,329,695,329,225,329,124,9808.0,89.13728914323475,23.410301727929934
57,109.629,329,695,329,225,329,124,9808.0,89.1383413514062,23.41030172792994
58,75.77,881,892,881,778,829,677,9808.0,89.14044576774918,23.41030172792994
59,96.838,881,892,881,778,829,677,9808.0,89.14149797592069,23.41030172792994
60,182.916,103,920,103,0,103,100,9808.0,89.13588806214753,23.40946600445154
61,278.7,204,820,204,100,204,0,9808.0,89.13694026620075,23.409466004451538
62,199.695,329,695,329,225,329,124,9808.0,89.13799247025396,23.40946600445154
63,147.251,0,1024,0,0,0,204,9808.0,89.13448700557625,23.408630282979686
64,222.569,51,972,51,0,51,152,9808.0,89.13553920551139,23.408630282979694
65,170.501,204,820,204,100,204,0,9808.0,89.13659140544654,23.408630282979694
66,206.693,386,1320,386,386,386,590,9808.0,89.13203377770256,23.407794563514315
67,257.181,0,1024,0,0,0,204,9808.0,89.13519036515434,23.40779456351432
68,123.098,598,964,598,494,598,393,9808.0,89.13729475678886,23.407794563514315
69,83.144,598,964,598,494,598,393,9808.0,89.1383469526061,23.407794563514315
70,287.88,386,1320,386,386,386,590,9808.0,89.1306327742776,23.406958846055318
71,166.061,386,1320,386,386,386,590,9808.0,89.13168496597716,23.40695884605532
72,133.782,191,927,191,191,191,396,9808.0,89.13484154107587,23.406958846055318
73,152.442,191,927,191,191,191,396,9808.0,89.13589373277541,23.406958846055318
74,80.36,598,964,598,494,598,393,9808.0,89.13694592447499,23.40695884605532
75,53.272,598,964,598,494,598,393,9808.0,89.13799811617453,23.406958846055318
76,24.981,191,927,191,191,191,396,9808.0,89.13449273327544,23.4061231306026
77,23.551,191,927,191,191,191,396,9808.0,89.13554492085748,23.406123130602605
78,88.636,433,686,433,433,433,637,9808.0,89.13624830868208,23.405287417156085
79,63.731,529,765,839,735,839,635,9808.0,89.13730049214682,23.405287417156078
80,18.963,1291,1504,1291,1291,1291,1495,9808.0,89.1232733730303,23.40445170571567
81,239.423,433,686,433,433,433,637,9808.0,89.13589952520203,23.404451705715676
82,59.668,1291,1504,1291,1291,1291,1495,9808.0,89.12292465523026,23.40361599628129
83,217.302,252,488,630,630,630,835,9808.0,89.13625417818612,23.40278028885283
84,257.106,94,331,788,788,788,992,9808.0,89.13590543941876,23.401944583430232
85,96.386,94,331,788,788,788,992,9808.0,89.1369576064162,23.401944583430225
