,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,46.368,1313,1046,2966,874,4814,4267,7803.0,76.10064895033534,11.644251786115534
1,3.947,1313,1046,2966,874,4814,4267,7803.0,76.1016596166782,11.644251786115536
2,25.738,998,1027,2948,855,4796,4248,7803.0,76.10469161570673,11.644251786115538
3,25.206,1252,0,4555,1183,5000,5000,7803.0,76.11783027816371,11.644251786115536
4,0.0,1184,917,2837,745,4685,4138,7803.0,76.10152181714982,11.643436555060426
5,13.801,1184,917,2837,745,4685,4138,7803.0,76.1025324816626,11.643436555060426
6,20.218,998,1027,2948,855,4796,4248,7803.0,76.10455381068823,11.643436555060426
7,0.0,144,923,3614,242,5000,4914,7803.0,76.10960713325221,11.643436555060426
8,0.581,144,923,3614,242,5000,4914,7803.0,76.11061779776503,11.643436555060426
9,21.622,174,953,3644,0,5000,4944,7803.0,76.11263912679063,11.643436555060427
10,32.712,1160,92,4463,1091,5000,5000,7803.0,76.11769244935464,11.643436555060426
11,19.37,1160,92,4463,1091,5000,5000,7803.0,76.11870311386744,11.643436555060426
12,0.0,1236,490,1671,1142,3519,2971,7803.0,76.08622408772322,11.642621324919402
13,0.0,1222,475,1656,1128,3504,2956,7803.0,76.08723475040613,11.642621324919403
14,72.493,0,750,3441,69,5000,4741,7803.0,76.11047999211273,11.642621324919403
15,18.281,0,764,3455,83,5000,4755,7803.0,76.11149065479562,11.642621324919405
16,11.428,1032,177,4335,963,5000,5000,7803.0,76.11755463089298,11.642621324919403
17,31.549,1032,177,4335,963,5000,5000,7803.0,76.11856529357587,11.642621324919402
18,5.545,1207,461,1641,1113,3490,2942,7803.0,76.08709699718476,11.641806095692399
19,27.99,745,774,2695,602,4543,3995,7803.0,76.10427823168791,11.6418060956924
20,43.486,658,862,2782,545,4630,4082,7803.0,76.10528889254103,11.641806095692397
21,51.476,583,936,2857,470,4705,4157,7803.0,76.10629955339414,11.641806095692397
22,1.429,157,769,3301,26,5000,4601,7803.0,76.10933153595353,11.641806095692399
23,70.919,85,697,3355,0,5000,4656,7803.0,76.11034219680666,11.641806095692397
24,21.792,0,750,3441,69,5000,4741,7803.0,76.11135285765977,11.641806095692397
25,9.08,547,487,3850,478,5000,5000,7803.0,76.11438484021917,11.641806095692397
26,18.039,672,362,3975,603,5000,5000,7803.0,76.11539550107229,11.641806095692397
27,12.252,672,362,3975,603,5000,5000,7803.0,76.11640616192543,11.641806095692397
28,47.651,836,417,4139,767,5000,5000,7803.0,76.11741682277855,11.641806095692397
29,18.571,1032,177,4335,963,5000,5000,7803.0,76.11842748363169,11.641806095692399
30,45.157,1012,265,1446,918,3294,2746,7803.0,76.08695925430632,11.640990867379347
31,11.477,949,202,1509,981,3357,2809,7803.0,76.08796991332986,11.640990867379347
32,15.496,583,936,2857,470,4705,4157,7803.0,76.10616177575274,11.64099086737935
33,11.646,157,769,3301,26,5000,4601,7803.0,76.10919375282323,11.64099086737935
34,66.077,157,769,3301,26,5000,4601,7803.0,76.11020441184672,11.640990867379346
35,30.508,260,657,3456,128,5000,4756,7803.0,76.11121507087023,11.64099086737935
36,45.69,301,488,3604,232,5000,4905,7803.0,76.11222572989371,11.64099086737935
37,37.893,321,508,3624,252,5000,4925,7803.0,76.11323638891722,11.640990867379347
38,32.59,547,487,3850,478,5000,5000,7803.0,76.11424704794071,11.640990867379347
39,5.375,547,487,3850,478,5000,5000,7803.0,76.11525770696421,11.64099086737935
40,19.055,746,278,4049,677,5000,5000,7803.0,76.1162683659877,11.64099086737935
41,37.385,812,393,4115,743,5000,5000,7803.0,76.11727902501119,11.64099086737935
42,4.044,985,0,4288,916,5000,5000,7803.0,76.1182896840347,11.640990867379347
43,0.436,985,0,4288,916,5000,5000,7803.0,76.11930034305819,11.640990867379346
44,64.939,1789,1043,2223,1695,4071,3524,7803.0,76.08277889299471,11.640175639980177
