,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
0,111.724,3768,5000,5000,5000,5000,11559.0,105.12262125663644,10.756177948247823
1,43.69,1795,228,5000,5000,5000,11559.0,105.13075317309585,10.723607617669252
2,50.629,1821,241,5000,5000,5000,11559.0,105.13176185862073,10.723607617669252
3,37.313,0,1306,1949,2929,2303,11559.0,105.12351769043345,10.722793376607452
4,128.988,0,1306,1949,2929,2303,11559.0,105.12452637428217,10.722793376607456
5,86.901,1609,374,5000,5000,5000,11559.0,105.12956979352587,10.722793376607454
6,68.161,1768,214,5000,5000,5000,11559.0,105.13057847737466,10.722793376607456
7,73.443,1799,184,5000,5000,5000,11559.0,105.13158716122338,10.722793376607456
8,10.385,318,1031,1674,2654,2028,11559.0,105.117290927484,10.721979136383876
9,0.0,352,1044,1687,2667,2041,11559.0,105.11829960965676,10.721979136383874
10,0.0,386,1058,1700,2680,2054,11559.0,105.1193082918295,10.721979136383874
11,34.449,131,1438,2081,3060,2434,11559.0,105.12334302052051,10.721979136383876
12,57.602,0,1306,1949,2929,2303,11559.0,105.12435170269323,10.721979136383874
13,105.726,1623,0,5000,5000,5000,11559.0,105.13141247790249,10.721979136383876
14,113.227,1843,271,5000,5000,5000,11559.0,105.13342984224798,10.721979136383878
15,98.252,1843,271,5000,5000,5000,11559.0,105.13443852442073,10.721979136383874
16,22.618,214,910,1553,2533,1907,11559.0,105.11711628170139,10.721164896998447
17,0.0,309,987,1630,2609,1983,11559.0,105.11812496219828,10.721164896998452
18,0.0,487,994,1637,2617,1991,11559.0,105.11913364269516,10.721164896998449
19,2.061,541,911,1553,2533,1907,11559.0,105.12014232319206,10.721164896998449
20,50.669,131,1438,2081,3060,2434,11559.0,105.12316836468268,10.721164896998449
21,112.714,272,1579,2222,3202,2576,11559.0,105.12417704517961,10.721164896998449
22,115.812,1623,0,5000,5000,5000,11559.0,105.1312378086578,10.721164896998449
23,77.096,1843,271,5000,5000,5000,11559.0,105.13325516965158,10.72116489699845
24,56.81,1778,337,5000,5000,5000,11559.0,105.13426385014846,10.721164896998452
25,129.738,0,1049,1692,2672,2046,11559.0,105.11593297117176,10.720350658451112
26,11.081,176,872,1515,2495,1869,11559.0,105.1169416499929,10.720350658451112
27,5.193,312,833,1475,2455,1829,11559.0,105.11795032881405,10.72035065845111
28,0.054,541,911,1553,2533,1907,11559.0,105.11895900763523,10.720350658451109
29,6.611,554,880,1523,2503,1877,11559.0,105.11996768645638,10.720350658451109
30,77.355,464,842,1485,2464,1839,11559.0,105.12097636527754,10.72035065845111
31,91.836,246,1553,2196,3176,2550,11559.0,105.12299372291986,10.720350658451112
32,169.245,272,1579,2222,3202,2576,11559.0,105.12400240174101,10.72035065845111
33,59.48,1482,141,5000,5000,5000,11559.0,105.13106315348911,10.72035065845111
34,94.178,1482,141,5000,5000,5000,11559.0,105.13207183231026,10.720350658451112
35,103.759,1303,604,984,1963,1431,11559.0,105.11273232377606,10.719536420741793
36,26.809,1303,604,984,1963,1431,11559.0,105.11374100092162,10.719536420741793
37,117.184,0,1049,1692,2672,2046,11559.0,105.11575835521276,10.719536420741793
38,59.395,291,757,1400,2380,1754,11559.0,105.11777570950386,10.719536420741791
39,8.11,414,731,1373,2353,1727,11559.0,105.11878438664942,10.719536420741793
40,76.954,578,709,1352,2331,1705,11559.0,105.119793063795,10.719536420741791
41,105.969,551,923,1566,2545,1919,11559.0,105.12080174094059,10.719536420741791
42,43.014,570,956,1599,2578,1952,11559.0,105.12181041808614,10.719536420741793
43,103.534,1194,446,5000,5000,5000,11559.0,105.12887115810513,10.719536420741793
44,80.158,1383,239,5000,5000,5000,11559.0,105.12987983525068,10.719536420741793
45,96.538,1358,265,5000,5000,5000,11559.0,105.13088851239625,10.719536420741791
46,81.001,1482,141,5000,5000,5000,11559.0,105.13189718954182,10.719536420741791
47,63.121,1182,483,863,1842,1311,11559.0,105.11356640238711,10.71872218387043
48,47.487,1165,466,846,1825,1294,11559.0,105.1145750778572,10.71872218387043
49,44.62,392,656,1299,2279,1653,11559.0,105.11760110426755,10.71872218387043
50,87.098,426,623,1266,2246,1620,11559.0,105.11860977973764,10.718722183870431
51,150.375,638,769,1412,2392,1766,11559.0,105.11961845520777,10.718722183870428
52,53.613,686,817,1460,2439,1813,11559.0,105.12062713067786,10.71872218387043
53,0.0,570,956,1599,2578,1952,11559.0,105.121635806148,10.71872218387043
54,97.494,1189,451,5000,5000,5000,11559.0,105.12869653443876,10.718722183870431
55,122.19,1134,488,5000,5000,5000,11559.0,105.12970520990885,10.718722183870431
56,65.857,1332,291,5000,5000,5000,11559.0,105.13071388537897,10.71872218387043
57,84.037,1259,559,939,1919,1337,11559.0,105.11238314413092,10.717907947836956
58,132.48,1191,492,872,1852,1320,11559.0,105.1133918179257,10.717907947836956
59,120.11,1084,385,764,1744,1212,11559.0,105.1144004917205,10.717907947836954
60,84.877,538,510,1153,2133,1507,11559.0,105.11742651310486,10.717907947836956
61,117.532,529,580,1223,2203,1577,11559.0,105.11843518689966,10.717907947836954
62,60.359,571,702,1345,2324,1698,11559.0,105.11944386069442,10.717907947836956
63,0.08,686,817,1460,2439,1813,11559.0,105.12045253448923,10.717907947836954
64,96.005,1134,488,5000,5000,5000,11559.0,105.12852192484752,10.717907947836954
65,104.321,1134,488,5000,5000,5000,11559.0,105.12953059864232,10.717907947836954
66,143.628,1298,598,978,1958,1298,11559.0,105.11220857541758,10.7170937126413
67,139.567,1368,669,1049,2028,1369,11559.0,105.11321724753722,10.717093712641299
68,129.932,1046,347,727,1706,1175,11559.0,105.1142259196568,10.717093712641299
69,119.898,926,227,607,1586,1055,11559.0,105.1152345917764,10.7170937126413
70,37.533,876,177,556,1536,1004,11559.0,105.116243263896,10.717093712641299
71,22.216,571,702,1345,2324,1698,11559.0,105.11926928025481,10.717093712641299
72,82.445,1110,488,903,2050,1110,11559.0,105.1110253503323,10.716279478283399
73,95.61,1368,669,1049,2028,1369,11559.0,105.1130426912214,10.7162794782834
74,127.649,914,136,648,1627,1048,11559.0,105.11506003211046,10.7162794782834
75,84.568,852,179,532,1512,980,11559.0,105.11606870255505,10.7162794782834
76,129.109,960,2,640,1620,994,11559.0,105.11387681774772,10.715465244763186
77,137.842,962,0,642,1622,996,11559.0,105.11488548651734,10.715465244763186
78,153.874,704,257,385,1364,833,11559.0,105.115894155287,10.715465244763186
79,148.22,704,257,385,1364,833,11559.0,105.11690282405661,10.715465244763182
80,124.384,809,187,602,1749,809,11559.0,105.11269362080705,10.714651012080592
81,150.768,809,187,602,1749,809,11559.0,105.1137022879019,10.71465101208059
82,99.619,704,257,385,1364,833,11559.0,105.11672828918647,10.714651012080592
83,132.32,552,410,232,1212,680,11559.0,105.1177369562813,10.714651012080592
84,105.112,861,1156,1799,2778,2153,11559.0,105.12076295756584,10.714651012080592
85,116.863,951,1295,1938,2917,2291,11559.0,105.1217716246607,10.714651012080592
86,147.822,950,327,743,1877,950,11559.0,105.11151044128788,10.713836780235551
87,122.101,950,327,743,1877,950,11559.0,105.1125191067081,10.713836780235553
88,153.794,755,241,548,1695,755,11559.0,105.11352777212831,10.713836780235551
89,171.685,658,337,451,1598,658,11559.0,105.11453643754848,10.71383678023555
90,141.053,552,410,232,1212,680,11559.0,105.11756243380911,10.713836780235555
91,133.674,432,529,112,1092,560,11559.0,105.11857109922931,10.713836780235551
92,106.317,881,1176,1819,2799,2173,11559.0,105.12058843006973,10.713836780235551
93,151.9,951,1295,1938,2917,2291,11559.0,105.12159709548995,10.713836780235551
94,47.513,950,327,743,1877,950,11559.0,105.11133594293531,10.713022549227997
