,POP_2015,community_space,health_wellbeing,mobility,ID_HDC_G0,lng,lat
93,100.879,2190,218,1266,8185.0,80.19060367397176,21.47165130823723
94,40.176,2576,421,1108,8185.0,80.19164681056026,21.47165130823723
95,96.83,2609,402,1075,8185.0,80.19268994714878,21.47165130823723
96,92.467,2446,266,788,8185.0,80.1937330837373,21.47165130823723
97,59.636,2446,266,788,8185.0,80.19477622032582,21.47165130823723
98,83.804,2291,370,633,8185.0,80.19581935691434,21.47165130823723
99,115.914,2129,300,471,8185.0,80.19686249350283,21.47165130823723
100,107.157,2279,423,513,8185.0,80.19790563009137,21.47165130823723
101,93.032,2279,423,513,8185.0,80.19894876667988,21.47165130823723
102,157.753,2247,941,169,8185.0,80.2010350398569,21.47165130823723
103,121.564,2247,941,169,8185.0,80.20207817644543,21.47165130823723
104,135.468,2327,833,292,8185.0,80.20312131303396,21.471651308237234
105,80.917,2354,438,612,8185.0,80.20520758621099,21.47165130823723
106,0.471,2559,367,817,8185.0,80.2062507227995,21.47165130823723
107,5.65,2767,1164,2484,8185.0,80.17884579703363,21.47082001653891
108,98.557,2530,1015,1917,8185.0,80.18406146154258,21.47082001653891
109,140.992,2416,759,1803,8185.0,80.1851045944444,21.47082001653891
110,155.619,2324,809,1711,8185.0,80.1861477273462,21.470820016538905
111,53.547,2275,759,1662,8185.0,80.18719086024798,21.47082001653891
112,17.357,2051,357,1405,8185.0,80.18927712605158,21.47082001653891
113,122.348,2190,218,1266,8185.0,80.19032025895336,21.47082001653891
114,108.946,2096,474,1011,8185.0,80.19136339185516,21.470820016538905
115,70.81,2096,474,1011,8185.0,80.19240652475695,21.47082001653891
116,129.065,2337,386,856,8185.0,80.19344965765875,21.470820016538905
117,110.986,2294,457,703,8185.0,80.19449279056055,21.47082001653891
118,135.688,2207,470,561,8185.0,80.19553592346234,21.47082001653891
119,179.693,2117,376,471,8185.0,80.19657905636413,21.470820016538905
120,159.919,2154,389,389,8185.0,80.19762218926593,21.47082001653891
121,72.222,2262,451,497,8185.0,80.19866532216771,21.470820016538905
122,90.459,2171,594,177,8185.0,80.19970845506953,21.470820016538905
123,150.534,2188,882,110,8185.0,80.20075158797131,21.47082001653891
124,167.326,2327,833,292,8185.0,80.20179472087311,21.470820016538905
125,156.341,2290,796,280,8185.0,80.2028378537749,21.47082001653891
126,135.092,2265,528,522,8185.0,80.20388098667668,21.47082001653891
127,81.921,2310,483,567,8185.0,80.20492411957848,21.47082001653891
128,49.247,2741,1138,2458,8185.0,80.17856243634459,21.46998872664651
129,34.997,2596,977,2313,8185.0,80.17960556555983,21.46998872664651
130,52.794,2596,977,2313,8185.0,80.18064869477509,21.46998872664651
131,65.254,2760,813,2212,8185.0,80.18169182399035,21.46998872664651
132,17.2,2768,870,2155,8185.0,80.18273495320557,21.469988726646505
133,139.109,2530,1015,1917,8185.0,80.18377808242084,21.469988726646513
134,152.104,2462,946,1849,8185.0,80.18482121163606,21.469988726646505
135,115.004,2268,752,1655,8185.0,80.18586434085132,21.469988726646505
136,119.806,2198,682,1585,8185.0,80.1869074700666,21.469988726646513
137,91.024,2027,511,1414,8185.0,80.18795059928183,21.46998872664651
138,60.703,1968,440,1355,8185.0,80.18899372849708,21.469988726646505
139,37.696,2096,474,1011,8185.0,80.19107998692758,21.46998872664651
140,10.326,2096,474,1011,8185.0,80.19212311614284,21.469988726646513
141,105.211,2244,479,763,8185.0,80.19316624535806,21.469988726646505
142,139.423,2227,497,780,8185.0,80.19420937457335,21.46998872664651
143,111.3,2139,557,586,8185.0,80.1952525037886,21.46998872664651
144,130.226,2028,452,462,8185.0,80.19629563300383,21.469988726646505
145,136.535,2055,480,382,8185.0,80.19733876221909,21.46998872664651
146,127.307,1997,627,321,8185.0,80.19838189143434,21.469988726646505
147,139.423,2126,639,132,8185.0,80.19942502064958,21.469988726646505
148,69.492,2078,729,42,8185.0,80.2004681498648,21.46998872664651
149,89.015,2264,770,280,8185.0,80.20255440829533,21.46998872664651
150,110.798,2145,648,402,8185.0,80.20359753751059,21.46998872664651
151,76.366,2265,528,522,8185.0,80.20464066672582,21.469988726646505
152,36.064,2655,1173,2372,8185.0,80.17827908943052,21.469157438559943
153,81.701,2527,1047,2244,8185.0,80.17932221495941,21.469157438559947
154,100.722,2577,997,2294,8185.0,80.1803653404883,21.469157438559943
155,86.849,2698,890,2289,8185.0,80.18140846601719,21.469157438559947
156,163.089,2672,967,2058,8185.0,80.18245159154607,21.469157438559943
157,106.937,2637,1010,2024,8185.0,80.18349471707495,21.469157438559947
158,113.309,2571,1055,1958,8185.0,80.18453784260382,21.469157438559943
159,52.951,2581,1065,1967,8185.0,80.1855809681327,21.469157438559943
160,108.349,1962,446,1349,8185.0,80.18871034471938,21.469157438559947
161,97.929,2052,456,854,8185.0,80.19392597236381,21.469157438559947
162,141.181,2070,548,645,8185.0,80.19496909789268,21.469157438559943
163,112.869,1941,487,496,8185.0,80.19601222342155,21.469157438559943
164,109.04,1949,555,564,8185.0,80.19705534895044,21.469157438559943
165,70.936,1982,581,589,8185.0,80.19809847447932,21.469157438559947
166,62.21,1982,643,305,8185.0,80.19914160000823,21.469157438559943
167,19.303,1937,808,140,8185.0,80.20018472553711,21.469157438559943
168,105.964,2034,759,511,8185.0,80.20227097659487,21.469157438559943
169,134.809,2034,759,511,8185.0,80.20331410212374,21.469157438559947
170,83.585,2168,1076,810,8185.0,80.20435722765265,21.469157438559943
171,36.064,2554,1227,2271,8185.0,80.17799575629104,21.468326152279133
172,113.277,2454,1097,2171,8185.0,80.17903887813374,21.468326152279133
173,105.587,2486,1087,2203,8185.0,80.18008199997644,21.468326152279133
174,61.802,2627,977,2344,8185.0,80.18112512181914,21.468326152279133
175,124.734,1792,489,1179,8185.0,80.18842697471804,21.468326152279133
176,0.157,1861,360,1045,8185.0,80.19051321840344,21.468326152279133
177,140.239,2020,456,854,8185.0,80.19364258393155,21.46832615227913
178,131.639,2013,448,816,8185.0,80.19468570577423,21.468326152279133
179,129.379,1859,570,578,8185.0,80.19572882761693,21.468326152279133
180,113.779,1825,569,647,8185.0,80.19677194945963,21.46832615227913
181,139.831,1899,690,698,8185.0,80.19781507130233,21.468326152279133
182,120.182,1857,753,454,8185.0,80.19885819314503,21.46832615227913
183,130.572,1937,808,140,8185.0,80.19990131498774,21.46832615227913
184,105.807,1924,833,566,8185.0,80.20198755867314,21.46832615227913
185,154.175,2024,933,665,8185.0,80.20303068051582,21.46832615227913
186,156.843,2133,1041,775,8185.0,80.20407380235852,21.46832615227913
187,0.0,2559,1285,2288,8185.0,80.17666931876909,21.46749486780397
188,60.295,2559,1285,2288,8185.0,80.17771243692576,21.46749486780398
189,83.742,2380,1053,2097,8185.0,80.17875555508246,21.467494867803982
190,113.058,2295,968,2012,8185.0,80.17979867323915,21.46749486780398
191,47.866,1701,397,1087,8185.0,80.18814361849269,21.46749486780398
192,74.608,1696,392,1083,8185.0,80.18918673664939,21.46749486780397
193,16.918,1861,360,1045,8185.0,80.19022985480608,21.46749486780398
194,10.483,1792,256,954,8185.0,80.19127297296278,21.46749486780398
195,38.261,1792,256,954,8185.0,80.19231609111945,21.467494867803975
196,107.628,1963,342,882,8185.0,80.19335920927615,21.46749486780398
197,162.744,2036,459,838,8185.0,80.19440232743287,21.46749486780398
198,124.985,1815,337,812,8185.0,80.19544544558954,21.46749486780398
199,124.106,1708,453,728,8185.0,80.19648856374623,21.46749486780398
200,153.39,1705,560,656,8185.0,80.19753168190292,21.46749486780398
201,140.961,1764,646,571,8185.0,80.19857480005963,21.46749486780398
202,48.525,1718,628,359,8185.0,80.200661036373,21.46749486780398
203,116.196,2174,1084,820,8185.0,80.2027472726864,21.467494867803975
204,132.172,2126,1037,768,8185.0,80.2037903908431,21.46749486780397
205,0.377,2393,1128,2123,8185.0,80.17638601686342,21.46666358513441
206,100.346,2393,1128,2123,8185.0,80.17742913133428,21.46666358513441
207,125.801,2210,882,1927,8185.0,80.17951536027601,21.466663585134405
208,81.921,2210,882,1927,8185.0,80.18055847474687,21.466663585134402
209,83.334,1853,526,1484,8185.0,80.18368781815947,21.46666358513441
210,112.901,1795,468,1423,8185.0,80.18473093263033,21.466663585134402
211,52.825,1651,354,1261,8185.0,80.18577404710122,21.46666358513441
212,89.329,1651,354,1261,8185.0,80.1868171615721,21.46666358513441
213,93.629,1696,392,1083,8185.0,80.18786027604294,21.46666358513441
214,69.178,1610,306,997,8185.0,80.18890339051379,21.46666358513441
215,62.241,1743,206,904,8185.0,80.19098961945552,21.46666358513441
216,66.165,1813,110,810,8185.0,80.1920327339264,21.46666358513441
217,86.661,1813,181,809,8185.0,80.19307584839726,21.46666358513441
218,115.506,1857,236,776,8185.0,80.19411896286812,21.466663585134405
219,130.854,1749,227,710,8185.0,80.19516207733899,21.466663585134402
220,141.903,1656,338,781,8185.0,80.19620519180987,21.46666358513441
221,154.583,1622,476,740,8185.0,80.19724830628073,21.46666358513441
222,97.458,1679,550,659,8185.0,80.19829142075159,21.46666358513441
223,98.368,1601,511,604,8185.0,80.19933453522245,21.46666358513441
224,85.719,1645,555,432,8185.0,80.20037764969331,21.466663585134402
225,128.532,2043,953,722,8185.0,80.20246387863503,21.466663585134405
226,131.137,2043,953,722,8185.0,80.20350699310592,21.46666358513441
227,0.691,2393,1128,2123,8185.0,80.17610272873097,21.465832304270332
228,92.593,2362,1142,2092,8185.0,80.17714583951619,21.465832304270336
229,108.13,2168,841,1885,8185.0,80.17923206108664,21.46583230427034
230,55.399,1911,584,1628,8185.0,80.18131828265706,21.465832304270332
231,85.656,1807,480,1524,8185.0,80.18236139344226,21.465832304270336
232,130.195,1777,450,1494,8185.0,80.1834045042275,21.465832304270336
233,131.482,1706,379,1396,8185.0,80.18444761501272,21.465832304270336
234,154.52,1581,269,1236,8185.0,80.18549072579792,21.465832304270336
235,147.772,1524,254,1171,8185.0,80.18653383658315,21.465832304270332
236,137.226,1568,251,1041,8185.0,80.18757694736836,21.465832304270336
237,122.631,1498,186,927,8185.0,80.18862005815357,21.465832304270336
238,87.32,1515,211,902,8185.0,80.1896631689388,21.465832304270336
239,126.931,1630,93,791,8185.0,80.19070627972401,21.465832304270336
240,107.282,1630,93,791,8185.0,80.19174939050923,21.465832304270336
241,105.117,1703,0,699,8185.0,80.19279250129443,21.465832304270336
242,134.715,1747,126,666,8185.0,80.19383561207965,21.465832304270332
243,144.947,1644,123,605,8185.0,80.19487872286489,21.465832304270336
244,142.719,1594,338,821,8185.0,80.19592183365009,21.465832304270336
245,145.732,1485,369,757,8185.0,80.19696494443531,21.465832304270336
246,141.903,1666,521,675,8185.0,80.19800805522053,21.465832304270336
247,29.816,1541,452,544,8185.0,80.19905116600575,21.465832304270332
248,77.056,1591,501,486,8185.0,80.20009427679096,21.465832304270336
249,114.187,1926,837,606,8185.0,80.2021804983614,21.465832304270336
250,193.252,1987,897,666,8185.0,80.2032236091466,21.465832304270332
251,75.079,2135,1046,815,8185.0,80.20426671993182,21.465832304270336
252,114.25,2334,1159,2063,8185.0,80.17477634727163,21.46500102521168
253,103.139,2334,1159,2063,8185.0,80.17581945437136,21.46500102521168
254,100.942,2212,1037,1942,8185.0,80.17686256147111,21.46500102521168
255,117.263,1867,540,1584,8185.0,80.1810349898701,21.46500102521168
256,157.534,1780,453,1497,8185.0,80.18207809696986,21.46500102521168
257,151.162,1684,357,1401,8185.0,80.1831212040696,21.46500102521168
258,107.941,1595,268,1313,8185.0,80.18416431116934,21.46500102521168
259,158.318,1535,208,1252,8185.0,80.1852074182691,21.465001025211677
260,147.05,1465,138,1182,8185.0,80.18625052536885,21.46500102521168
261,113.748,1541,295,1106,8185.0,80.18729363246858,21.46500102521168
262,133.585,1481,161,952,8185.0,80.18833673956834,21.465001025211677
263,134.056,1515,211,902,8185.0,80.18937984666809,21.465001025211677
264,129.661,1553,95,715,8185.0,80.19146606086758,21.46500102521168
265,142.499,1635,86,632,8185.0,80.19250916796733,21.46500102521168
266,130.226,1672,156,591,8185.0,80.19355227506709,21.46500102521168
267,129.316,1628,61,551,8185.0,80.19459538216684,21.465001025211677
268,146.109,1603,99,477,8185.0,80.19563848926659,21.46500102521168
269,131.074,1413,265,657,8185.0,80.19668159636632,21.465001025211677
270,42.028,1393,585,684,8185.0,80.1977247034661,21.465001025211677
271,116.51,1393,585,684,8185.0,80.19876781056581,21.465001025211684
272,25.047,2015,925,694,8185.0,80.20189713186507,21.46500102521168
273,158.726,2103,1014,783,8185.0,80.20294023896483,21.46500102521168
274,154.803,2159,1069,838,8185.0,80.20398334606455,21.46500102521168
275,104.614,2334,1159,2063,8185.0,80.17553619378417,21.46416974795835
276,94.916,2212,1037,1942,8185.0,80.17657929719864,21.464169747958355
277,129.348,2159,974,1888,8185.0,80.1776224006131,21.464169747958355
278,152.135,1979,804,1709,8185.0,80.17866550402755,21.464169747958355
279,99.812,1882,707,1611,8185.0,80.17970860744202,21.464169747958355
280,138.073,1824,598,1548,8185.0,80.18075171085647,21.464169747958355
281,93.597,1688,423,1411,8185.0,80.18179481427092,21.46416974795835
282,129.159,1602,314,1319,8185.0,80.18283791768539,21.464169747958355
283,145.7,1531,226,1248,8185.0,80.18388102109984,21.464169747958355
284,138.136,1495,168,1212,8185.0,80.18492412451431,21.464169747958355
285,153.422,1388,61,1106,8185.0,80.18596722792877,21.464169747958355
286,137.854,1286,40,1003,8185.0,80.18701033134323,21.46416974795835
287,137.351,1319,0,857,8185.0,80.18805343475768,21.46416974795835
288,134.84,1316,154,703,8185.0,80.18909653817214,21.464169747958355
289,117.766,1449,37,673,8185.0,80.1901396415866,21.464169747958355
290,108.632,1425,0,595,8185.0,80.19118274500104,21.464169747958355
291,94.633,1482,44,530,8185.0,80.19222584841552,21.464169747958355
292,149.875,1595,147,484,8185.0,80.19326895182998,21.464169747958355
293,150.879,1615,152,424,8185.0,80.19431205524444,21.46416974795836
294,94.413,1532,210,513,8185.0,80.19535515865888,21.46416974795835
295,89.14,1245,223,470,8185.0,80.19639826207333,21.464169747958355
296,52.197,1294,189,565,8185.0,80.19744136548782,21.464169747958355
297,148.337,1546,51,817,8185.0,80.19848446890225,21.46416974795835
298,80.007,1691,94,963,8185.0,80.19952757231673,21.464169747958355
299,20.778,1755,157,1026,8185.0,80.20057067573119,21.464169747958355
300,3.484,2146,1056,825,8185.0,80.20161377914565,21.46416974795835
301,97.552,2167,1077,846,8185.0,80.2026568825601,21.464169747958355
302,146.14,2246,1157,926,8185.0,80.20369998597455,21.464169747958355
303,26.114,2159,974,1888,8185.0,80.17733914642774,21.463338472510273
304,143.441,1882,707,1611,8185.0,80.17942534588643,21.463338472510273
305,146.485,1871,707,1600,8185.0,80.18046844561577,21.463338472510273
306,110.39,1775,613,1504,8185.0,80.18151154534512,21.463338472510273
307,149.467,1629,467,1358,8185.0,80.18255464507448,21.46333847251027
308,107.408,1489,327,1218,8185.0,80.18359774480383,21.463338472510273
309,140.553,1443,235,1166,8185.0,80.18464084453318,21.463338472510273
310,142.091,1341,88,1058,8185.0,80.18568394426252,21.46333847251027
311,120.088,1248,78,965,8185.0,80.18672704399187,21.463338472510273
312,125.424,1181,138,842,8185.0,80.18777014372122,21.463338472510273
313,125.989,1295,175,682,8185.0,80.18881324345057,21.463338472510273
314,162.43,1209,261,596,8185.0,80.18985634317991,21.463338472510273
315,130.729,1354,33,547,8185.0,80.19089944290926,21.463338472510273
316,131.67,1417,74,450,8185.0,80.1919425426386,21.46333847251027
317,169.116,1564,187,408,8185.0,80.19298564236796,21.463338472510273
318,104.96,1565,252,330,8185.0,80.19402874209729,21.46333847251027
319,95.292,1531,301,340,8185.0,80.19507184182666,21.463338472510273
320,75.298,1356,333,359,8185.0,80.19611494155599,21.463338472510273
321,77.119,1225,219,530,8185.0,80.19715804128536,21.463338472510273
322,159.134,1427,125,698,8185.0,80.19820114101469,21.463338472510273
323,151.068,1597,38,868,8185.0,80.19924424074405,21.463338472510273
324,90.804,1605,243,876,8185.0,80.20028734047338,21.463338472510266
325,0.126,2188,1098,867,8185.0,80.20237353993208,21.463338472510273
326,20.37,2414,577,1733,8185.0,80.21071833776686,21.463338472510273
327,42.561,2414,577,1733,8185.0,80.21176143749621,21.463338472510273
328,115.977,1850,664,1580,8185.0,80.18018519414763,21.462507198867353
329,114.47,1948,629,1677,8185.0,80.18122829019202,21.462507198867357
330,108.287,1880,578,1610,8185.0,80.18227138623647,21.462507198867357
331,111.331,2164,717,1894,8185.0,80.18331448228086,21.46250719886735
332,76.271,1205,129,934,8185.0,80.1854006743697,21.462507198867357
333,87.508,1205,129,934,8185.0,80.18644377041412,21.462507198867353
334,78.72,1095,224,824,8185.0,80.18748686645853,21.462507198867353
335,81.011,964,355,708,8185.0,80.18852996250294,21.462507198867357
336,88.293,1143,244,530,8185.0,80.18957305854735,21.462507198867353
337,109.071,1143,244,530,8185.0,80.1906161545918,21.46250719886735
338,124.42,1353,162,361,8185.0,80.1916592506362,21.46250719886735
339,137.383,1487,226,378,8185.0,80.19270234668062,21.462507198867353
340,117.828,1542,393,130,8185.0,80.19374544272503,21.46250719886735
341,129.065,1540,401,175,8185.0,80.19478853876943,21.46250719886735
342,151.287,1356,333,359,8185.0,80.19583163481386,21.462507198867353
343,71.438,1422,0,693,8185.0,80.19687473085828,21.462507198867357
344,122.945,1484,67,755,8185.0,80.1979178269027,21.462507198867353
345,98.274,1546,135,818,8185.0,80.1989609229471,21.46250719886735
346,87.634,1661,250,932,8185.0,80.20000401899154,21.462507198867357
347,52.668,2414,577,1733,8185.0,80.21043497943568,21.462507198867353
348,18.456,2372,536,1775,8185.0,80.2114780754801,21.462507198867353
349,99.153,1988,525,1718,8185.0,80.17990195645159,21.461675927029514
350,153.987,2030,544,1760,8185.0,80.18094504881125,21.461675927029514
351,193.598,2145,587,1900,8185.0,80.18198814117093,21.461675927029514
352,125.393,2218,663,1947,8185.0,80.18303123353058,21.461675927029514
353,34.777,866,453,807,8185.0,80.1882466953289,21.461675927029514
354,69.555,866,453,807,8185.0,80.18928978768857,21.461675927029518
355,100.973,714,398,1040,8185.0,80.19033288004823,21.461675927029514
356,125.707,5000,5000,22,8185.0,80.19137597240791,21.461675927029514
357,87.824,5000,5000,0,8185.0,80.19241906476758,21.461675927029514
358,65.593,1618,469,54,8185.0,80.19346215712723,21.461675927029514
359,56.34,1673,523,0,8185.0,80.1945052494869,21.461675927029514
360,66.51,2330,494,1817,8185.0,80.21119472724152,21.461675927029518
361,61.143,2003,443,1800,8185.0,80.1806618212024,21.46084465699667
362,77.213,2048,487,1945,8185.0,80.18170490987752,21.460844656996674
363,86.253,2048,487,1945,8185.0,80.1827479985526,21.46084465699667
364,158.287,625,413,1404,8185.0,80.19004961927823,21.460844656996667
365,72.505,576,260,1096,8185.0,80.19109270795333,21.46084465699667
366,68.814,5000,5000,0,8185.0,80.1921357966284,21.460844656996667
367,119.248,1673,523,0,8185.0,80.19317888530351,21.46084465699667
368,105.305,440,36,1505,8185.0,80.19422197397859,21.460844656996674
369,141.997,395,82,1550,8185.0,80.1952650626537,21.460844656996674
370,89.14,420,236,1720,8185.0,80.19630815132878,21.460844656996667
371,75.706,548,92,1871,8185.0,80.19735124000387,21.460844656996667
372,74.325,548,92,1871,8185.0,80.19839432867896,21.46084465699667
373,25.738,2010,121,2133,8185.0,80.17829243738372,21.46001338876874
374,43.252,2010,121,2133,8185.0,80.1793355223744,21.460013388768743
375,117.044,1882,255,1998,8185.0,80.1803786073651,21.46001338876874
376,92.405,2047,558,2327,8185.0,80.1814216923558,21.46001338876874
377,147.803,2001,512,2281,8185.0,80.1824647773465,21.460013388768736
378,96.108,2081,592,2361,8185.0,80.1835078623372,21.460013388768736
379,107.91,609,397,1375,8185.0,80.18976637228135,21.460013388768736
380,149.561,529,317,1383,8185.0,80.19080945727207,21.460013388768736
381,107.628,443,127,1229,8185.0,80.19185254226275,21.46001338876874
382,107.063,334,0,1357,8185.0,80.19289562725345,21.46001338876874
383,124.075,156,203,1829,8185.0,80.19498179723485,21.460013388768736
384,75.706,431,231,1732,8185.0,80.19602488222554,21.460013388768736
385,123.353,550,140,1723,8185.0,80.19706796721626,21.46001338876874
386,101.099,559,161,1941,8185.0,80.19811105220694,21.460013388768736
387,125.173,616,140,2006,8185.0,80.19915413719764,21.46001338876874
388,71.187,703,95,2093,8185.0,80.20019722218832,21.46001338876874
389,34.997,2081,245,2082,8185.0,80.21167115708599,21.46001338876874
390,23.195,2115,212,2099,8185.0,80.21271424207669,21.46001338876874
391,133.177,2010,121,2133,8185.0,80.17800924468594,21.45918212234563
392,66.636,1986,97,2151,8185.0,80.17905232599243,21.45918212234563
393,117.483,1824,246,2002,8185.0,80.18009540729891,21.45918212234563
394,74.451,1782,294,2062,8185.0,80.18113848860538,21.459182122345627
395,89.58,1933,445,2213,8185.0,80.18218156991186,21.45918212234563
396,12.618,1998,510,2279,8185.0,80.18322465121837,21.459182122345634
397,151.287,845,633,1221,8185.0,80.18739697644429,21.459182122345634
398,93.943,674,461,1119,8185.0,80.18844005775077,21.459182122345634
399,134.715,605,392,1238,8185.0,80.18948313905723,21.45918212234563
400,123.29,450,232,1309,8185.0,80.19052622036372,21.45918212234563
401,161.802,377,154,1296,8185.0,80.19156930167021,21.45918212234563
