,POP_2015,community_space,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
25,0.604,5000,5000,5000,5000,5000,8313.0,78.17427235968715,11.460847707141514
26,0.0,5000,5000,5000,5000,5000,8313.0,78.17528261772839,11.460847707141514
27,60.286,0,134,134,551,900,8313.0,78.18538519814074,11.460847707141516
28,107.158,187,187,187,561,909,8313.0,78.18639545618196,11.460847707141514
29,114.309,187,187,187,561,909,8313.0,78.18740571422317,11.460847707141514
30,100.169,335,335,139,497,335,8313.0,78.19245700442936,11.460847707141513
31,90.561,335,335,139,497,335,8313.0,78.1934672624706,11.460847707141514
32,21.291,5000,5000,5000,5000,5000,8313.0,78.17413313784132,11.460032680053766
33,1.128,5000,5000,5000,5000,5000,8313.0,78.17514339408338,11.460032680053766
34,78.394,0,134,134,551,900,8313.0,78.18524595650385,11.460032680053763
35,91.527,246,360,360,388,737,8313.0,78.1862562127459,11.460032680053766
36,82.645,246,360,360,388,737,8313.0,78.18726646898796,11.460032680053766
37,107.843,145,494,494,145,494,8313.0,78.18928698147204,11.460032680053766
38,92.716,237,586,399,237,586,8313.0,78.19029723771409,11.460032680053764
39,52.572,335,335,139,497,335,8313.0,78.19231775019817,11.460032680053764
40,31.342,335,335,139,497,335,8313.0,78.19332800644024,11.460032680053764
41,74.225,0,290,290,395,744,8313.0,78.18510672546239,11.459217653864911
42,78.072,0,290,290,395,744,8313.0,78.18611697990538,11.459217653864911
43,108.568,126,417,417,268,617,8313.0,78.18712723434837,11.45921765386491
44,123.413,114,463,463,114,463,8313.0,78.18914774323439,11.459217653864911
45,88.728,83,432,432,83,432,8313.0,78.19015799767737,11.459217653864911
46,96.12,195,195,0,544,195,8313.0,78.1921785065634,11.459217653864911
47,36.961,195,195,0,544,195,8313.0,78.19318876100638,11.459217653864908
48,80.993,0,290,290,395,744,8313.0,78.18496750501613,11.458402628574886
49,86.713,0,290,290,395,744,8313.0,78.18597775766023,11.458402628574884
50,101.981,126,417,417,268,617,8313.0,78.18698801030432,11.458402628574886
51,78.133,0,348,348,0,348,8313.0,78.18900851559249,11.458402628574886
52,77.589,0,348,348,0,348,8313.0,78.19001876823658,11.458402628574886
53,86.331,195,195,0,544,195,8313.0,78.19203927352476,11.458402628574884
54,26.427,195,195,0,544,195,8313.0,78.19304952616883,11.458402628574884
55,65.08,0,0,0,348,0,8313.0,78.19190005108214,11.457587604183624
56,27.011,0,0,0,348,0,8313.0,78.19291030192745,11.457587604183624
57,106.936,0,0,0,348,0,8313.0,78.1917608392354,11.456772580691055
58,100.289,0,0,0,348,0,8313.0,78.19277108828207,11.456772580691057
59,34.222,0,1421,1421,1838,2187,8313.0,78.1754576820135,11.455957558097117
60,55.775,594,827,827,1244,1593,8313.0,78.18050891825439,11.455957558097115
61,40.768,594,827,827,1244,1593,8313.0,78.18151916550256,11.455957558097113
62,28.945,0,1421,1421,1838,2187,8313.0,78.1753185201318,11.455142536401732
63,38.734,495,786,786,594,1239,8313.0,78.18542097462992,11.455142536401732
64,19.458,522,812,812,621,1266,8313.0,78.1852818053591,11.454327515604847
65,36.458,548,839,839,648,1292,8313.0,78.1862920490107,11.454327515604845
66,49.853,1090,1381,1381,0,1834,8313.0,78.18009143741519,11.453512495706379
67,60.77,1090,1381,1381,0,1834,8313.0,78.18110167926869,11.45351249570638
68,43.931,785,1076,1076,304,1530,8313.0,78.18312216297569,11.453512495706379
69,41.091,785,1076,1076,304,1530,8313.0,78.18413240482916,11.45351249570638
70,26.004,548,839,839,648,1292,8313.0,78.18514264668265,11.453512495706379
71,61.072,548,839,839,648,1292,8313.0,78.18615288853616,11.45351249570638
72,16.799,1090,1381,1381,0,1834,8313.0,78.1799522983227,11.452697476706271
73,92.897,1090,1381,1381,0,1834,8313.0,78.18096253837827,11.452697476706271
74,77.267,785,1076,1076,304,1530,8313.0,78.18298301848934,11.45269747670627
75,23.547,785,1076,1076,304,1530,8313.0,78.1839932585449,11.452697476706271
76,66.531,0,1430,1430,1779,1430,8313.0,78.20391972695884,11.451067441400857
