,POP_2015,community_space,education,food_choices,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
0,1.777,1177,1108,1725,2921,5000,4564.0,39.03351651274457,35.97694934867947
1,2.446,1177,1108,1725,2921,5000,4564.0,39.03465430052567,35.97694934867947
2,0.294,876,807,1424,2620,5000,4564.0,39.03210830602641,35.97607293151906
3,8.55,876,807,1424,2620,5000,4564.0,39.03183789894773,35.97519651801832
4,0.959,2106,1880,2448,3316,5000,4564.0,39.01563880584885,35.97432010817709
5,23.566,1057,784,0,2519,5000,4564.0,39.02815421132439,35.974320108177096
6,13.603,1057,784,0,2519,5000,4564.0,39.029291975458534,35.97432010817709
7,8.469,694,626,1209,2426,5000,4564.0,39.03042973959267,35.97432010817709
8,0.447,2423,2205,2301,2985,5000,4564.0,39.00740423906044,35.97344370199524
9,4.055,2292,2074,2477,3161,5000,4564.0,39.00854199531294,35.97344370199524
10,24.013,2213,1996,2453,3137,5000,4564.0,39.00967975156546,35.97344370199524
11,1.984,2187,1969,2427,3110,5000,4564.0,39.01081750781796,35.97344370199524
12,0.0,1880,1654,2222,3090,5000,4564.0,39.01309302032297,35.97344370199524
13,0.098,1935,1709,2277,3145,5000,4564.0,39.014230776575474,35.97344370199524
14,6.148,598,493,1063,2259,5000,4564.0,39.02902160785806,35.97344370199524
15,35.382,660,591,1124,2362,5000,4564.0,39.03015936411057,35.973443701995244
16,24.155,565,496,1261,2457,5000,4564.0,39.03129712036308,35.97344370199524
17,17.953,2290,2072,2168,2852,5000,4564.0,39.00713403306033,35.972567299472615
18,32.733,2255,2038,2206,2890,5000,4564.0,39.00827178143156,35.97256729947262
19,11.99,2187,1969,2427,3110,5000,4564.0,39.009409529802774,35.972567299472615
20,18.051,2136,1918,2349,3033,5000,4564.0,39.010547278173995,35.97256729947262
21,12.066,2001,1783,2343,3174,5000,4564.0,39.011685026545216,35.972567299472615
22,9.134,1995,1778,2337,3143,5000,4564.0,39.01282277491643,35.972567299472615
23,17.429,1880,1654,2222,3090,5000,4564.0,39.01396052328764,35.972567299472615
24,14.279,1137,598,1383,2547,5000,4564.0,39.01851151677253,35.97256729947262
25,29.878,1137,598,1383,2547,5000,4564.0,39.01964926514375,35.97256729947262
26,9.993,1019,479,1264,2446,5000,4564.0,39.02078701351497,35.972567299472615
27,24.177,545,440,1010,2206,5000,4564.0,39.028751252113494,35.972567299472615
28,48.277,539,435,1123,2319,5000,4564.0,39.02988900048472,35.97256729947262
29,48.081,516,448,1230,2426,5000,4564.0,39.031026748855936,35.97256729947262
30,18.301,570,518,1338,2534,5000,4564.0,39.03216449722716,35.972567299472615
31,9.734,2290,2072,2168,2852,5000,4564.0,39.006863838909005,35.971690900609076
32,30.422,2250,2032,2161,2845,5000,4564.0,39.00800157939927,35.971690900609076
33,35.818,2157,1939,2145,2829,5000,4564.0,39.00913931988954,35.97169090060907
34,32.21,2070,1853,2300,2984,5000,4564.0,39.01027706037983,35.97169090060907
35,35.066,2037,1820,2369,3065,5000,4564.0,39.01141480087011,35.97169090060907
36,42.816,1995,1778,2337,3143,5000,4564.0,39.012552541360385,35.971690900609076
37,32.602,1669,1443,2011,2879,5000,4564.0,39.014828022340936,35.97169090060908
38,20.387,1669,1443,2011,2879,5000,4564.0,39.015965762831215,35.97169090060907
39,43.208,1247,708,1493,2533,5000,4564.0,39.01824124381177,35.971690900609076
40,46.916,1163,624,1409,2451,5000,4564.0,39.01937898430206,35.97169090060908
41,59.185,1085,545,1330,2380,5000,4564.0,39.020516724792316,35.971690900609076
42,19.226,665,125,910,2127,5000,4564.0,39.02392994626315,35.97169090060907
43,23.605,586,47,832,2049,5000,4564.0,39.02506768675344,35.971690900609076
44,34.935,438,300,818,2014,5000,4564.0,39.02734316773398,35.971690900609076
45,45.857,459,354,932,2128,5000,4564.0,39.02848090822426,35.971690900609076
46,46.282,383,278,1021,2217,5000,4564.0,39.02961864871454,35.97169090060907
47,57.891,386,330,1150,2346,5000,4564.0,39.03075638920481,35.97169090060907
48,45.715,467,429,1249,2445,5000,4564.0,39.031894129695104,35.971690900609076
49,22.247,533,497,1317,2513,5000,4564.0,39.03303187018537,35.971690900609076
