,POP_2015,community_space,education,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
0,127.435,1879,427,2906,115,2341,4292,2775.0,8.98582616880183,13.840753288955606
1,62.8,1879,427,2906,115,2341,4292,2775.0,8.98684226267516,13.840753288955607
2,75.639,2060,613,3488,776,2932,4205,2775.0,8.990906638168486,13.840753288955607
3,9.613,2091,644,3519,807,2964,4236,2775.0,8.991922732041814,13.840753288955604
4,271.693,1657,583,2674,489,2109,4340,2775.0,8.983774458353137,13.839935351380708
5,64.698,1768,316,2791,0,2225,4280,2775.0,8.985806641683652,13.839935351380708
6,211.042,1655,202,3083,339,2522,4068,2775.0,8.98783882501416,13.839935351380706
7,18.088,1699,247,3127,385,2566,3996,2775.0,8.988854916679415,13.839935351380708
8,84.24,1893,446,3321,609,2766,4038,2775.0,8.98987100834467,13.839935351380708
9,115.925,2028,582,3456,744,2901,4174,2775.0,8.990887100009925,13.839935351380706
10,78.485,2154,707,3419,870,3027,4084,2775.0,8.991903191675181,13.839935351380708
11,271.124,1585,512,2603,418,2038,4269,2775.0,8.982738847466143,13.839117414905086
12,247.281,1657,583,2674,489,2109,4340,2775.0,8.983754936923466,13.839117414905084
13,170.693,1619,247,2637,153,2072,4212,2775.0,8.984771026380791,13.839117414905084
14,97.9,1619,247,2637,153,2072,4212,2775.0,8.985787115838114,13.839117414905084
15,248.419,1599,146,3027,284,2465,4053,2775.0,8.987819294752763,13.839117414905084
16,189.856,1688,241,3116,386,2561,3932,2775.0,8.988835384210086,13.839117414905084
17,122.945,1817,371,3245,533,2690,3963,2775.0,8.989851473667407,13.839117414905084
18,147.989,2017,571,3286,733,2890,3953,2775.0,8.99086756312473,13.83911741490508
19,84.556,2090,673,3323,836,2993,3987,2775.0,8.991883652582054,13.839117414905086
20,87.525,1651,615,2669,522,2103,4334,2775.0,8.982719329516591,13.838299479528667
21,183.152,1574,501,2592,407,2027,4257,2775.0,8.983735416766129,13.838299479528667
22,78.675,1518,348,2536,254,1971,4201,2775.0,8.984751504015664,13.838299479528667
23,20.617,1619,247,2637,153,2072,4212,2775.0,8.9857675912652,13.838299479528668
24,89.299,1452,0,2880,316,2319,3964,2775.0,8.986783678514731,13.838299479528667
25,192.892,1484,34,2911,350,2353,3930,2775.0,8.98779976576427,13.838299479528665
26,220.655,1640,193,3068,434,2513,3865,2775.0,8.988815853013806,13.838299479528668
27,196.56,1817,371,3245,533,2690,3963,2775.0,8.98983194026334,13.838299479528667
28,233.304,1943,497,3211,659,2816,3879,2775.0,8.990848027512875,13.83829947952867
29,209.398,1947,562,3146,725,2879,3813,2775.0,8.99186411476241,13.83829947952867
30,94.129,1614,668,2631,574,2066,4297,2775.0,8.982699812839208,13.837481545251391
31,80.654,1438,586,2456,493,1890,4121,2775.0,8.983715897881098,13.83748154525139
32,232.102,1435,431,2453,338,1887,4118,2775.0,8.98473198292299,13.83748154525139
33,186.757,1351,101,2779,417,2224,3951,2775.0,8.986764153006773,13.837481545251391
34,155.452,1351,101,2779,417,2224,3951,2775.0,8.987780238048664,13.837481545251391
35,166.33,1565,169,2993,485,2438,3803,2775.0,8.988796323090554,13.837481545251388
36,61.156,1651,248,3028,564,2525,3716,2775.0,8.989812408132446,13.837481545251391
37,20.364,1947,562,3146,725,2879,3813,2775.0,8.990828493174337,13.837481545251391
38,22.451,1947,562,3146,725,2879,3813,2775.0,8.991844578216229,13.837481545251391
39,289.148,1411,713,2429,619,1864,4094,2775.0,8.982680297433962,13.836663612073176
40,154.756,1361,663,2379,569,1814,4044,2775.0,8.983696380268352,13.836663612073178
41,20.617,1409,457,2427,363,1862,4092,2775.0,8.984712463102746,13.83666361207318
42,141.285,1267,185,2695,501,2140,3867,2775.0,8.986744628771525,13.836663612073178
43,214.331,1366,282,2794,598,2240,3802,2775.0,8.987760711605919,13.836663612073178
44,257.589,1463,251,2891,567,2337,3767,2775.0,8.98877679444031,13.836663612073178
45,9.992,1641,375,2900,691,2514,3589,2775.0,8.9897928772747,13.836663612073178
46,0.0,1632,404,2872,720,2506,3560,2775.0,8.99080896010909,13.836663612073176
47,4.111,1730,778,2930,941,2663,3618,2775.0,8.991825042943482,13.836663612073178
48,188.781,1428,927,2446,833,1880,4111,2775.0,8.982660783300835,13.835845679993959
49,99.482,1202,664,2220,570,1655,3886,2775.0,8.983676863927869,13.835845679993959
50,72.603,1202,664,2220,570,1655,3886,2775.0,8.984692944554904,13.835845679993959
51,0.063,1400,314,2828,630,2273,3768,2775.0,8.987741186436011,13.835845679993959
52,21.819,1528,448,2946,764,2401,3634,2775.0,8.988757267063043,13.835845679993959
53,83.797,1588,448,2885,764,2461,3574,2775.0,8.989773347690077,13.835845679993959
54,0.0,1567,675,2766,991,2499,3455,2775.0,8.990789428317113,13.835845679993959
